"MR1";"MR2"
"#-cruel";0.0414072820178607;0.0789311536084795
"#-determined";-0.040330298068837;-0.0294600549056679
"#-rich";0.686500066498982;-0.186160151838146
"accomplished";0.0147635357597046;0.325075865808907
"accustomed";0.150826660791904;0.312783152618179
"afraid";0.535948365921745;0.604709235463766
"alert";-0.00455417084106246;0.49189459299751
"amusing";0.21360856447036;0.106318453519867
"appropriate";0.34666965412281;0.220164936284678
"avoided";0.0400630574190689;0.368532475198563
"beautiful";0.428971972532099;0.484488708678391
"bustle";0.220326858130921;0.352223396732281
"calm";0.414504651095366;0.419468311792901
"capable";0.702890449686978;0.406409030794704
"careful";0.3562543435954;0.218659377292402
"cautious";0.152497597621596;0.25228246443481
"charitable";0.33599990477838;0.133315476713382
"cheerful";0.466725569352867;0.61878444797523
"clever";0.339201958765096;0.581446932105279
"comfortable";0.651549876083913;0.532573031239991
"compassionate";0.338928949428263;0.0810464438928369
"competent";0.0687973486313065;0.187065287550969
"confident";0.173278018675977;0.0915145173414756
"conviction";-0.0300016393763179;0.0527161264602708
"corrupted";0.104910736464621;0.489016613633461
"cruel";0.300182195878065;0.302355630558858
"curious";0.635856386991272;0.0474553748540297
"dangerous";0.168508209468382;0.578886812384056
"delicate";0.224673402828842;0.106273268909323
"delicious";0.231094620140716;0.482316620569389
"delight";-0.0507935643333367;-0.0499491548300775
"delighted";0.42827396282295;0.629624228421077
"delightful";0.710817617164506;0.342718825757169
"determined";0.756984154757453;0.354976760048505
"direct";0.503560361372159;0.0230135554687529
"dramatic";0.642372263010472;-0.0737391288415911
"encouraging";0.253046757867357;0.319902929752915
"entertaining";0.141951269948944;0.320852031062674
"exciting";0.492104016713641;0.220144758070889
"expensive";0.246359578178646;0.47633098367056
"extraordinary";0.367008304212421;0.220553465134243
"extreme";0.444834090134619;0.279961198727656
"fair";0.410297939975177;0.680190650188787
"faithful";0.686500066498957;-0.186160151838122
"familiar";0.707696210901973;0.0802352126619407
"famous";0.239632793943834;0.311013543758774
"fancy";0.377374305129535;0.288927753669114
"feeling";0.041407282017862;0.0789311536084799
"free";0.376900711341655;0.518420057833423
"friendly";0.643695134554572;0.452252843622622
"generous";0.643029016765672;0.0605638609043706
"gentle";0.518534035156141;0.58896362781279
"genuine";0.35467895291;0.214979914430723
"graceful";0.00243052509907992;0.344861154124654
"greatest";0.722986655402242;0.446427234599103
"happier";0.582442462394784;0.551302171057855
"heavenly";-0.0169959152225171;0.40095844568616
"honest";0.699380321940776;0.326140723084827
"humble";0.19561769519844;0.594187149840865
"improper";0.403175507121783;0.579507867349146
"independent";0.734873720374256;0.289575625446721
"individual";0.355070313982906;0.173621912358792
"intellectual";0.170352053883252;0.261004214587201
"intelligent";0.155520134432968;0.173253660328625
"interesting";0.445809751618007;0.603170578229437
"liberal";-0.0905158619987723;0.478583565901929
"loyal";-0.0982043975343125;0.362268172240062
"married";0.355873512870658;0.445411530116637
"mighty";0.329737834980089;0.080321390014995
"minded";-0.00130439701886053;0.638713919708791
"modest";0.40466018456375;0.659724629619909
"moral";0.475376064770113;0.267075335874793
"natural";0.632920383914203;0.532699428911138
"neat";0.311582741923053;0.487314629474209
"obliged";-0.063169171453205;0.414783047917564
"original";0.463400398145234;0.511242193580089
"playful";0.65124973533981;0.180741948602625
"pleasant";0.622672490241387;0.518162037322745
"pleasing";0.353241939863255;0.642702793725917
"polite";0.317454414380678;0.107222444309661
"popular";0.153736917902701;0.0874018330506434
"powerful";0.423532844941941;0.249977599696779
"professional";0.299779515578727;0.0215204125829015
"profitable";0.438375746462877;0.0331430825409036
"proud";0.671434918130277;0.250099502072332
"prudent";0.459443964236264;0.121749828503028
"qualified";-0.0174521828932394;0.571584829636583
"quiet";0.506719434145627;0.652541205773966
"reasonable";0.671843715329372;0.304882584333064
"religious";0.150826660791903;0.312783152618179
"rich";0.327283776063997;0.63007567752738
"safe";0.645496800958134;0.386752374622089
"safer";0.405047210123325;0.218325766422092
"secure";0.625398636394425;0.190705784992536
"selfish";0.583274795595022;0.293591404365466
"smart";0.196304795162125;0.39411019047106
"social";0.23743860162761;0.351542488414623
"spontaneous";0.0881355258023207;0.155457180679664
"stable";0.157390215124124;0.647454565581108
"strong";0.615178440636079;0.550507062044606
"superior";0.414953550195259;0.544866064426665
"surprising";0.330765440719996;0.370311601502439
"thoughtful";0.236458749622075;0.544602546178965
"uncertain";0.317391802780333;0.273446360714211
"united";0.585504196560348;-0.0888630157769555
"unpleasant";0.434046891751297;0.647791627515778
"unprecedented";0.229842421069419;0.285762738268169
"weak";0.692554333295348;0.128086356755274
"welcome";0.388166239507001;0.638898805377488
"wise";0.304432267177312;0.225693349460095
"weaker";0.686500066498957;-0.186160151838122
"respected";0.00191032484528724;0.248623953115184
"sincere";0.328417493280934;0.235659633695663
"worth";0.48522793366227;0.63277110126015
"shocked";0.243812754246906;0.15857537901819
"sympathetic";0.69543655866321;0.00870414563421735
"subordinate";0.178499826645856;-0.0529666702353493
"vulnerable";-0.101527929431219;0.320303764525035
"universal";0.482246111186761;0.0300641763671067
"tidy";-0.0507935643333367;-0.0499491548300775
"suited";0.234550318277133;0.272665991219985
"threatening";0.149741741918543;0.329442169068518
"standing";-0.0404229624838131;0.141968903431857
