"terms";"clusters"
"#-agreeable";112
"#-bright";46
"#-certain";98
"#-direct";144
"#-expressive";132
"#-heroic";111
"#-inconsistent";115
"#-patient";118
"#-polite";115
"#-unobservant";152
"abrupt";32
"accessible";94
"accomplished";138
"accurate";7
"acquiescent";7
"active";195
"adventurous";189
"affable";75
"affected";182
"affectionate";175
"aggressive";154
"agreeable";134
"alert";98
"aloof";118
"ambitious";60
"amiable";181
"amicable";157
"angelic";17
"anxious";190
"argumentative";44
"arrogant";2
"audacious";40
"austere";81
"awkward";165
"bashful";22
"beneficent";110
"benevolent";81
"bitter";133
"bland";135
"blunt";124
"boisterous";23
"bold";16
"boyish";189
"brave";184
"bright";126
"brisk";162
"bristly";202
"brutal";89
"businesslike";141
"callous";96
"calm";56
"candid";140
"capable";47
"capricious";124
"careful";58
"careless";54
"careworn";13
"casual";193
"cautious";82
"ceremonious";168
"certain";126
"chaste";110
"chatty";163
"cheerful";79
"childish";42
"chivalrous";49
"civil";143
"clever";187
"clumsy";172
"coarse";173
"coherent";129
"communicative";72
"compassionate";188
"complacent";38
"compliant";177
"complicated";193
"complimentary";191
"conciliatory";188
"condescending";50
"confident";159
"confused";131
"congenial";68
"conscientious";102
"considerate";137
"consistent";52
"constant";67
"constrained";146
"contemplative";91
"contented";10
"contradictory";164
"contrary";115
"conversational";99
"cool";119
"cordial";87
"courageous";188
"courteous";24
"covetous";155
"crafty";108
"cranky";19
"credulous";22
"critical";22
"cruel";56
"cunning";15
"curious";130
"dainty";195
"dauntless";198
"deceitful";29
"decisive";154
"deep";126
"defensive";143
"defiant";4
"definite";45
"deliberate";69
"demonstrative";96
"dependent";52
"derisive";19
"derogatory";123
"despondent";191
"destructive";115
"determined";156
"devilish";138
"dignified";159
"digressive";163
"diligent";8
"diplomatic";31
"direct";178
"discreet";44
"disdainful";184
"dishonest";15
"disorderly";201
"dissatisfied";117
"distant";114
"distrustful";57
"docile";25
"dogged";46
"doleful";70
"dominant";177
"dreamy";189
"dull";136
"dutiful";94
"eager";204
"earnest";92
"earthy";129
"elegant";9
"eloquent";24
"emphatic";121
"energetic";193
"enthusiastic";167
"envious";111
"exact";171
"excessive";146
"excitable";118
"exclusive";102
"expansive";115
"explicit";72
"expressive";21
"extravagant";172
"facetious";145
"faithful";158
"fanciful";169
"fearful";179
"feminine";157
"fervent";90
"fickle";172
"fierce";42
"fiery";36
"firm";19
"flexible";148
"foolish";9
"forbearing";201
"forcible";111
"forgetful";160
"formal";100
"forward";45
"frank";176
"fraudulent";37
"fretful";183
"friendly";21
"frolicsome";45
"frugal";188
"gallant";142
"generous";158
"genial";160
"genteel";66
"gentle";77
"girlish";48
"gloomy";28
"graceful";127
"gracious";134
"greedy";169
"gruff";109
"harsh";105
"hasty";73
"haughty";122
"headlong";40
"heartless";116
"hearty";6
"heedless";5
"heretical";68
"heroic";198
"honest";190
"hospitable";43
"hostile";51
"humble";120
"humorous";103
"icy";72
"ignorant";192
"imitative";37
"immovable";4
"impartial";49
"impatient";17
"impertinent";80
"imperturbable";177
"impetuous";146
"impudent";20
"impulsive";112
"inarticulate";20
"inconsistent";63
"inconstant";29
"indecisive";151
"indefatigable";129
"indefinite";61
"independent";35
"indifferent";150
"indiscreet";8
"indomitable";75
"industrious";86
"inefficient";163
"inexhaustible";94
"inexperienced";189
"inflexible";99
"informed";151
"ingenious";36
"ingenuous";153
"injudicious";144
"insolent";24
"intellectual";36
"intelligent";3
"intense";93
"intimate";64
"intolerant";57
"invariable";200
"invincible";191
"inward";84
"irrepressible";119
"irresolute";2
"irritable";3
"jealous";186
"jocular";70
"jovial";161
"judicious";50
"just";62
"juvenile";199
"kind";101
"languid";182
"lavish";203
"lazy";80
"learned";125
"lenient";95
"lifeless";177
"literary";202
"live";68
"lively";181
"logical";108
"loud";158
"loving";156
"lukewarm";70
"magisterial";117
"magnetic";103
"malevolent";118
"malicious";123
"manly";180
"maternal";177
"mature";18
"meek";147
"mercenary";93
"merciful";140
"merry";59
"methodical";196
"mild";16
"moderate";71
"modest";120
"moody";148
"moral";171
"murderous";112
"musical";201
"narrow";54
"natural";126
"negative";149
"nervous";135
"noisy";26
"obliging";174
"observant";184
"obtrusive";104
"orderly";137
"original";150
"overbearing";12
"particular";101
