"terms";"clusters"
"#-distant";42
"#-fastidious";12
"#-foolish";3
"#-formal";47
"#-shy";114
"#-talkative";38
"#-wise";3
"abrupt";28
"accomplished";65
"active";53
"adventurous";1
"affable";98
"affected";62
"affectionate";108
"alert";96
"amiable";72
"animated";96
"anxious";72
"argumentative";57
"assured";86
"awkward";110
"benevolent";8
"bitter";85
"blunt";118
"boastful";26
"bountiful";75
"boyish";50
"bright";18
"brisk";73
"brutal";120
"calm";52
"capable";61
"capricious";88
"careful";108
"careless";45
"cautious";20
"ceremonious";19
"certain";14
"charitable";97
"chatty";15
"cheerful";44
"civil";13
"clever";10
"clownish";28
"coarse";28
"cold";112
"communicative";83
"compassionate";74
"complaisant";71
"complimentary";33
"conceited";83
"concise";22
"confident";60
"confused";109
"considerate";47
"consistent";122
"constant";53
"contented";103
"contrary";83
"cool";121
"cordial";29
"courageous";96
"critical";77
"cruel";58
"curious";95
"decisive";79
"deep";106
"dependent";29
"determined";13
"dignified";117
"direct";82
"discreet";19
"distant";92
"docile";47
"doleful";22
"dull";46
"durable";80
"dutiful";12
"eager";55
"earnest";56
"elegant";40
"energetic";83
"envious";17
"exact";70
"excessive";109
"expressive";95
"extravagant";86
"faithful";113
"fanciful";17
"fearful";90
"fearless";6
"feminine";19
"firm";68
"foolish";100
"forgiving";26
"formal";107
"friendly";31
"gallant";63
"generous";4
"genteel";28
"gentle";55
"gentlemanlike";37
"gloomy";89
"graceful";19
"gracious";74
"guileless";98
"hardened";71
"hasty";127
"hearty";26
"honest";119
"hospitable";36
"humane";23
"humble";27
"ignorant";54
"illiterate";28
"impartial";50
"impatient";56
"impertinent";8
"impolite";2
"imprudent";116
"impudent";24
"inconsiderate";101
"inconsistent";5
"indefatigable";50
"indelicate";101
"independent";81
"indifferent";27
"indulgent";21
"informed";94
"ingenious";69
"insincere";24
"insolent";127
"intellectual";30
"intelligent";102
"intimate";92
"inward";101
"irrational";101
"irresolute";64
"irritable";83
"jealous";124
"judicious";25
"just";45
"ladylike";111
"languid";96
"lazy";51
"literary";94
"lively";78
"loud";89
"maternal";30
"merry";57
"mild";35
"mischievous";104
"moderate";65
"modest";87
"moral";6
"musical";9
"narrow";104
"negative";67
"negligent";39
"nervous";55
"noisy";117
"obliging";9
"observant";124
"orderly";80
"original";106
"overcareful";48
"particular";72
"patient";16
"pensive";118
"persuadable";123
"pert";57
"playful";126
"pleasant";112
"polite";16
"precise";75
"presumptuous";115
"productive";8
"prompt";58
"proper";112
"proud";35
"prudent";84
"punctual";85
"quick";40
"quiet";40
"rational";63
"reasonable";10
"refined";103
"reserved";30
"respectful";30
"restless";30
"rude";119
"sarcastic";94
"scornful";36
"scrupulous";39
"selfish";100
"serious";125
"severe";10
"silent";31
"simple";46
"sincere";43
"slow";121
"sluggish";48
"sly";75
"social";87
"solemn";32
"solicitous";60
"speedy";118
"stable";7
"steady";41
"straightforward";64
"submissive";34
"suspicious";84
"talkative";49
"tender";52
"thorough";76
"thoughtful";99
"thoughtless";49
"unaffected";7
"unfair";93
"unfeeling";91
"unfriendly";66
"ungracious";54
"unkind";123
"unmirthful";66
"unpersuadable";32
"unpretending";118
"unreasonable";25
"unselfish";69
"unsentimental";80
"unsuspicious";76
"vain";10
"vigorous";22
"vocal";105
"warm";44
"witty";11
"womanly";47
"unpolished";114
"reproachful";98
"rough";71
"sour";73
"violent";1
"wise";59
"prejudiced";42
"spirited";15
"strict";87
"tidy";73
"timid";111
"ungenerous";50
"unvarying";19
"sedate";95
"stormy";17
"unbiased";115
"wild";18
"spontaneous";5
"ungallant";94
"passive";73
"unreserved";96
"unostentatious";23
"verbal";33
"invariable";42
"worldly";42
"uncivil";42
