"terms";"clusters"
"#-brutal";80
"#-cold";65
"#-contented";46
"#-cordial";4
"#-hearty";108
"#-pleasant";60
"#-unmindful";59
"#-unreasonable";163
"#-wise";115
"abrupt";81
"abstract";19
"active";73
"adventurous";137
"affable";71
"affected";101
"affectionate";161
"agreeable";70
"amiable";128
"amorous";66
"anxious";156
"argumentative";30
"audacious";87
"awkward";152
"bashful";141
"bitter";159
"bland";173
"blunt";67
"boastful";69
"boisterous";5
"bold";33
"boyish";48
"brave";21
"breezy";87
"brisk";163
"brutal";84
"buoyant";148
"businesslike";118
"calm";41
"candid";99
"capable";15
"capricious";134
"careful";47
"careless";105
"casual";176
"cautious";131
"cheerful";22
"childish";18
"childlike";100
"civil";4
"clever";116
"coarse";42
"communicative";4
"companionable";49
"compassionate";18
"complacent";88
"compliant";99
"complicated";114
"complimentary";34
"concise";21
"confident";101
"confused";19
"congenial";95
"considerate";61
"consistent";55
"constant";167
"contemplative";136
"contented";149
"cool";47
"cordial";145
"crafty";136
"cranky";38
"critical";102
"cruel";29
"cunning";138
"curious";117
"dainty";2
"daring";136
"deceptive";115
"decisive";177
"deliberate";96
"dependent";19
"derisive";99
"despondent";78
"devilish";123
"dignified";106
"diligent";6
"direct";86
"discreet";163
"disdainful";94
"dishonest";175
"disrespectful";46
"distant";165
"distrustful";19
"docile";110
"dreamy";87
"dull";127
"dutiful";43
"eager";146
"earnest";133
"earthy";66
"egotistical";21
"elegant";119
"eloquent";1
"emphatic";55
"energetic";4
"envious";45
"exact";123
"excessive";55
"exclusive";14
"expansive";35
"expressive";147
"facetious";95
"faithful";29
"fastidious";91
"fearful";124
"feminine";24
"fervent";90
"fierce";92
"fiery";164
"firm";8
"flexible";114
"foolish";37
"forcible";11
"forgetful";57
"formal";63
"frank";4
"fraternal";93
"friendly";26
"frolicsome";145
"frugal";174
"gallant";107
"generous";25
"genial";27
"genteel";143
"gentle";52
"glib";95
"gloomy";68
"graceful";123
"gracious";109
"greedy";150
"gruff";36
"hardened";64
"harsh";122
"hasty";50
"headlong";65
"heartless";120
"hearty";40
"heedless";65
"honest";161
"hospitable";162
"humane";112
"humble";85
"humorous";182
"hypocritical";150
"ignorant";120
"impatient";44
"imperturbable";121
"impetuous";77
"impish";56
"imprudent";154
"incautious";19
"inconsiderate";10
"inconsistent";108
"inconstant";132
"incorruptible";118
"indefatigable";59
"indefinite";38
"independent";144
"indifferent";98
"industrious";43
"inexhaustible";54
"inexperienced";82
"ingenious";4
"injudicious";164
"inquisitive";106
"insolent";24
"intelligent";71
"intense";147
"intimate";23
"intricate";180
"intuitive";24
"inventive";14
"inward";7
"ironical";6
"irresponsible";6
"irritable";120
"jealous";155
"jolly";8
"jovial";34
"just";89
"kind";156
"languid";48
"lazy";139
"literal";66
"literary";16
"live";170
"lively";72
"loud";79
"loving";8
"lukewarm";87
"malicious";173
"manly";66
"mature";120
"meek";121
"melodramatic";118
"mercenary";88
"merciful";142
"merry";105
"methodical";119
"mild";17
"mirthful";88
"miserly";99
"moderate";181
"modest";40
"moody";38
"moral";76
"musical";45
"narrow";20
"natural";53
"negative";61
"nervous";129
"noisy";166
"obliging";178
"obstinate";110
"obtrusive";154
"opinionated";69
"original";85
"particular";13
"passionate";176
"passive";75
"patient";73
"peaceful";9
"pensive";149
"persuasive";27
"pert";174
"petty";104
"philosophical";126
"pious";168
"placid";50
"playful";154
"pliant";27
"poetic";100
"polished";100
"polite";155
"pompous";89
"practical";125
"presumptuous";101
"productive";38
"profound";171
"proper";160
"prophetic";46
"proud";18
"prudent";169
"punctual";132
"quick";161
"rash";43
"reasonable";170
"rebellious";61
"reckless";110
"refined";104
"reflective";136
"relaxed";82
"reproachful";72
"respectful";35
"responsible";84
"restless";76
"retiring";112
"rigid";86
"roguish";177
"rough";28
"rude";140
"rugged";113
"sarcastic";111
"scornful";112
"scrupulous";148
"selfish";18
"sensitive";15
"sentimental";95
"serene";49
"serious";179
"shallow";54
"showy";114
"shrewd";32
"shy";35
"silent";127
"simple";28
"sincere";83
"slow";165
"sluggish";34
"sly";151
"smart";113
"snobbish";46
"social";123
"solemn";20
"sour";86
"sparkling";170
"speedy";58
"spirited";103
"spiritless";86
"spiritual";93
"spiteful";93
"spontaneous";100
"sprightly";168
"stable";12
"steadfast";158
"steady";6
"stern";42
"strict";152
"studious";61
"submissive";62
"sullen";88
"sunny";51
"surly";39
"suspicious";138
"sympathetic";80
"talkative";51
"tender";20
"thoughtful";133
"thoughtless";135
"tight";138
"timid";117
"tough";174
"transparent";54
"treacherous";125
"trustworthy";19
"truthful";3
"unceremonious";153
"uncouth";92
"undisguised";108
"ungentlemanly";56
"unguarded";176
"unmindful";5
"unobtrusive";153
"unprincipled";153
"unsophisticated";148
"unsuspicious";74
"untaught";130
"untiring";14
"unyielding";145
"vague";76
"vain";58
"venturous";163
"vigorous";139
"violent";172
"visionary";56
"vocal";97
"warm";166
"wild";68
"wise";142
"unreasonable";31
"indiscreet";71
"timorous";64
"ungovernable";69
"unkind";99
"unaffected";91
"uncomplaining";60
"tame";134
"whimsical";154
"worldly";3
"unchanging";96
"tidy";71
"trustful";126
"wasteful";130
"precise";150
"observant";71
"sultry";111
"immoderate";71
"sloppy";118
"unfeminine";35
"shrewish";94
"wary";150
"ungenerous";170
"verbal";56
"religious";157
"severe";71
