"terms";"clusters"
"#-inconstant";69
"accomplished";47
"active";51
"affected";53
"affectionate";77
"ambitious";36
"amiable";71
"amicable";94
"animated";17
"anxious";52
"approachable";30
"aristocratic";18
"awkward";5
"benevolent";38
"bold";40
"brave";36
"bright";41
"calm";93
"candid";45
"capable";60
"careful";22
"careless";55
"cautious";48
"ceremonious";28
"certain";75
"charitable";48
"cheerful";32
"civil";34
"clever";98
"clumsy";20
"cold";75
"compassionate";69
"confident";26
"confused";105
"consistent";19
"constant";29
"contradictory";65
"contrary";70
"cool";99
"cordial";57
"corrective";2
"courteous";88
"critical";95
"cruel";59
"curious";65
"decisive";63
"deep";39
"dependent";81
"determined";55
"dignified";47
"direct";11
"disdainful";63
"disrespectful";24
"distant";91
"dull";8
"durable";87
"dutiful";49
"eager";12
"earnest";100
"elegant";73
"eloquent";27
"exact";38
"excessive";101
"explicit";66
"expressive";42
"extravagant";76
"faithful";69
"fastidious";46
"fearful";56
"fearless";107
"fervent";77
"firm";7
"foolish";64
"forgetful";23
"formal";106
"forward";9
"fraternal";95
"friendly";103
"gallant";79
"generous";42
"genteel";94
"gentle";16
"gentlemanlike";37
"gloomy";4
"graceful";84
"hardened";20
"hasty";42
"headstrong";26
"heartless";23
"hearty";66
"heedless";8
"honest";18
"hospitable";25
"humble";73
"ignorant";59
"impatient";56
"imprudent";64
"inconsistent";45
"inconstant";2
"incurious";4
"indecisive";7
"independent";78
"indifferent";71
"indiscreet";26
"inexhaustible";57
"ingenious";92
"intelligent";10
"intimate";14
"irrational";37
"irresolute";77
"irritable";83
"jealous";106
"just";101
"kind";41
"lavish";26
"literary";30
"lively";25
"mature";45
"merciful";76
"merry";4
"mild";67
"mischievous";83
"moderate";45
"modest";53
"moral";108
"musical";17
"narrow";57
"natural";90
"negative";26
"nervous";91
"noisy";76
"obliging";33
"observant";44
"original";7
"overbearing";106
"particular";54
"patient";76
"pensive";72
"petty";107
"placid";33
"playful";7
"pleasant";41
"polished";3
"polite";44
"profound";97
"prompt";107
"proper";102
"proud";47
"prudent";35
"quick";61
"quiet";3
"rational";50
"reasonable";51
"religious";1
"resentful";69
"reserved";30
"responsible";66
"restless";106
"rigid";18
"rough";27
"rugged";66
"scrupulous";11
"selfish";21
"sentimental";30
"serious";61
"severe";32
"shrewd";89
"shy";108
"silent";32
"simple";86
"sincere";72
"slow";24
"smart";24
"solicitous";74
"speedy";43
"spontaneous";15
"steadfast";2
"steady";96
"stern";59
"strict";61
"submissive";76
"sunny";13
"suspicious";6
"sympathetic";20
"tenacious";62
"thorough";86
"thoughtful";91
"thoughtless";65
"unaffected";82
"unfeeling";23
"ungracious";105
"unkind";59
"unobservant";4
"unpersuadable";15
"unpolished";95
"unvarying";68
"unwise";70
"vague";43
"vain";41
"vigorous";18
"violent";45
"warm";58
"wild";80
"wise";85
"zealous";18
"spirited";30
"social";63
"stable";24
"tight";63
"ungenteel";104
"unsolicitous";67
"unsuspicious";15
"wary";42
"worldly";44
"unreasonable";62
"untaught";105
"unalterable";24
"unbending";26
"undeviating";31
"persuadable";28
"unforgiving";63
