"terms";"clusters"
"amiable";8
"amorous";1
"bitter";2
"blasphemous";7
"boorish";3
"bright";10
"capable";6
"changeable";12
"childish";9
"clownish";11
"cold";10
"conceited";4
"constant";11
"cunning";11
"curious";11
"deceitful";8
"dedicated";8
"deep";2
"determined";7
"diligent";8
"direct";2
"dishonest";11
"dull";11
"eager";12
"earnest";9
"eloquent";5
"fiery";4
"forcible";8
"friendly";10
"gallant";12
"gentle";5
"gracious";7
"headlong";1
"honest";11
"humane";1
"humble";9
"impatient";3
"impudent";6
"indefinite";5
"indifferent";10
"ingenious";11
"insolent";4
"irreligious";2
"melancholic";11
"merciful";8
"mild";12
"moderate";9
"modest";1
"narrow";6
"negligent";8
"particular";4
"passionate";11
"patient";5
"pleasant";7
"precise";3
"proper";9
"quick";3
"quiet";2
"reasonable";2
"rebellious";6
"rigorous";2
"rough";5
"serious";9
"simple";11
"sincere";10
"thorough";6
"variable";6
"wily";1
"zealous";8
"natural";4
"bold";4
"superstitious";7
"vain";3
"malicious";8
"womanly";12
"spirited";9
"proud";4
"lewd";4
"violent";12
"shrewd";4
"sparkling";4
"worldly";1
"tough";2
"sprightly";2
