"","Words","count.present","A Tale of Two Cities","Barnaby Rudge","Bleak House","David Copperfield","Dombey and Son","Great Expectations","Hard Times","Little Dorrit","Martin Chuzzlewit","Mystery of Edwin Drood","Nicholas Nickleby","Oliver Twist","Our Mutual Friend","Pickwick","The Old Curiosity Shop"
"52","loud",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"53","melancholy",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54","modest",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55","natural",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56","neat",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57","nervous",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58","open",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59","original",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"60","particular",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"61","pleasant",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"62","polite",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"63","proud",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64","quick",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"65","quiet",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66","restless",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"67","rough",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"68","rusty",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"69","sad",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"70","second",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"71","serious",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"72","silent",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"73","slow",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"74","sober",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"75","soft",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"76","stately",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"77","steady",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"78","stern",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79","stiff",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80","strict",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81","strong",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"82","sudden",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83","sufficient",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84","sullen",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"85","sunny",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"86","sure",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"87","suspicious",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"88","sweet",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"89","thoughtful",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"90","tight",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91","timid",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"92","true",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93","ugly",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94","uncertain",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95","unhappy",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"96","unkind",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"97","vain",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98","vicious",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"99","violent",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"100","weak",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"101","willing",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"102","wise",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"103","benevolent",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"104","bold",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"105","compassionate",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"106","confident",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"107","cordial",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"108","cunning",14,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"109","direct",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"110","earnest",14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"111","faithful",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"112","ferocious",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"113","gloomy",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"114","good-humoured",14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"115","graceful",14,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"116","helpless",14,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"117","hopeful",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"118","impatient",14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"119","indifferent",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"120","intimate",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"121","keen",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"122","lively",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"123","loving",14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"124","moderate",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"125","mournful",14,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"126","musical",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"127","obstinate",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"128","passionate",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"129","peaceful",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"130","practical",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"131","rapid",14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"132","respectful",14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"133","sanguine",14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"134","selfish",14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"135","sensible",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"136","sensitive",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"137","severe",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"138","simple",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"139","social",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"140","sorrowful",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"141","straight",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"142","thankful",14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"143","tranquil",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"144","tremulous",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"145","vague",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"146","watchful",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"147","windy",14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"148","accurate",13,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"149","acute",13,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
"150","animated",13,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
"151","brisk",13,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"152","brute",13,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"153","complacent",13,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"154","daring",13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"155","discreet",13,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"156","fervent",13,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"157","fiery",13,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"158","frank",13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"159","giddy",13,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"160","good-natured",13,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"161","greedy",13,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"162","gruff",13,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"163","handy",13,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"164","hearty",13,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"165","heedless",13,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"166","jolly",13,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"167","kind",13,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"168","lazy",13,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
"169","merry",13,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"170","mild",13,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"171","military",13,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"172","mute",13,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"173","negative",13,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"174","noisy",13,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"175","observant",13,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"176","partial",13,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"177","philosophical",13,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"178","plaintive",13,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"179","political",13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"180","punctual",13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"181","resolute",13,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"182","responsible",13,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
"183","rigid",13,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"184","scornful",13,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"185","serene",13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"186","sincere",13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"187","smooth",13,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"188","stable",13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"189","steep",13,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"190","virtuous",13,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"191","acceptable",12,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
"192","affable",12,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"193","boisterous",12,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"194","consistent",12,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"195","convivial",12,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
"196","deferential",12,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"197","dependent",12,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1
"198","dutiful",12,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
"199","emphatic",12,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
"200","exclusive",12,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1
"201","feminine",12,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"202","haughty",12,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"203","impetuous",12,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
"204","indefinite",12,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"205","industrious",12,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1
"206","intellectual",12,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"207","intense",12,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
"208","jealous",12,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"209","languid",12,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"210","limp",12,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
"211","majestic",12,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
"212","merciful",12,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1
"213","nigh",12,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
"214","noiseless",12,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"215","penitent",12,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"216","pious",12,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"217","placid",12,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
"218","playful",12,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"219","prudent",12,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"220","religious",12,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"221","rude",12,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"222","sagacious",12,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"223","sentimental",12,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
"224","shrewd",12,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
"225","stormy",12,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"226","submissive",12,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"227","subtle",12,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
"228","tearful",12,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1
"229","ungrateful",12,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"230","verbal",12,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
"231","worldly",12,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"232","abject",11,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0
"233","bashful",11,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1
"234","conciliatory",11,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
"235","conversational",11,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0
"236","boyish",11,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1
"237","critical",11,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"238","dainty",11,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1
"239","dignified",11,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1
"240","doleful",11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"241","dreamy",11,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
"242","energetic",11,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1
"243","explicit",11,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
"244","firm",11,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1
"245","genial",11,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1
"246","hospitable",11,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1
"247","immovable",11,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
"248","insolent",11,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1
"249","inward",11,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
"250","irresolute",11,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
"251","joyful",11,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1
"252","leisurely",11,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1
"253","mechanical",11,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"254","meek",11,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"255","obdurate",11,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1
"256","obedient",11,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1
"257","reckless",11,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
"258","reproachful",11,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"259","resigned",11,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1
"260","shy",11,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
"261","sly",11,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1
"262","sprightly",11,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"263","stealthy",11,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1
"264","sulky",11,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"265","thorough",11,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0
"266","treacherous",11,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
"267","trim",11,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1
"268","urgent",11,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1
"269","adventurous",10,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1
"270","aloof",10,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0
"271","brutal",10,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1
"272","candid",10,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1
"273","casual",10,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1
"274","charitable",10,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0
"275","chaste",10,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0
"276","clumsy",10,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0
"277","conscientious",10,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0
"278","considerate",10,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1
"279","contrary",10,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0
"280","definite",10,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
"281","envious",10,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1
"282","gentlemanly",10,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1
"283","hysterical",10,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1
"284","impudent",10,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
"285","incredulous",10,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1
"286","light-hearted",10,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0
"287","malicious",10,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1
"288","passive",10,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1
"289","patriotic",10,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0
"290","positive",10,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1
"291","precise",10,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0
"292","rapturous",10,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0
"293","romantic",10,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0
"294","sarcastic",10,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1
"295","servile",10,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0
"296","surly",10,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1
"297","susceptible",10,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1
"298","swift",10,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1
"299","sympathetic",10,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1
"300","tough",10,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1
"301","unmindful",10,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1
"302","wary",10,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1
"303","whimsical",10,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1
"304","womanly",10,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0
"305","zealous",10,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0
"306","bland",9,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0
"307","boastful",9,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1
"308","capricious",9,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0
"309","cheery",9,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1
"310","coming",9,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0
"311","condescending",9,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0
"312","congenial",9,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1
"313","distrustful",9,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1
"314","eloquent",9,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1
"315","fitful",9,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1
"316","frugal",9,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1
"317","inflexible",9,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0
"318","inquisitive",9,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1
"319","irrepressible",9,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0
"320","judicious",9,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0
"321","listless",9,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1
"322","low-spirited",9,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1
"323","magnanimous",9,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0
"324","motherly",9,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0
"325","peevish",9,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0
"326","persuasive",9,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1
"327","prompt",9,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0
"328","prophetic",9,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1
"329","random",9,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1
"330","rash",9,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0
"331","remorseful",9,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1
"332","rueful",9,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1
"333","runaway",9,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0
"334","scientific",9,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1
"335","sleek",9,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1
"336","slippery",9,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1
"337","spontaneous",9,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1
"338","suggestive",9,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1
"339","thoughtless",9,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1
"340","tidy",9,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0
"341","trusty",9,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0
"342","undecided",9,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0
"343","unsteady",9,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1
"344","vehement",9,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1
"345","visionary",9,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1
"346","wistful",9,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0
"347","wrathful",9,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1
"348","argumentative",8,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0
"349","commanding",8,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0
"350","crisp",8,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
"351","defiant",8,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0
"352","disdainful",8,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1
