"MR1";"MR2"
"accomplished";0.738800578440686;0.200059321667211
"accustomed";0.554746286222121;0.542482464285985
"afraid";0.689976660033663;0.511163886522896
"beautiful";0.673130209155567;0.503945507031051
"best";0.631815501340282;0.569623676887712
"blessed";0.572910790155006;-0.0828286377660552
"brave";0.505563702326942;0.487898861926897
"calm";0.750990168353015;0.217087730110209
"capable";0.282560357120701;0.603031494119097
"careful";0.562454870019593;0.367806473237588
"cautious";0.180420844050395;0.47843054885847
"cheerful";0.606145158193365;0.490756737197972
"clean";0.640946106829995;0.440856373492188
"clever";0.38255236891603;0.633596778622337
"comfortable";0.470764935935747;0.23665546583454
"cruel";0.603896837907867;0.514964732194941
"curious";0.589816430834906;0.520105538784748
"dangerous";-0.0246445922912496;0.59096353408011
"delicate";0.559637042891723;0.446446041214222
"delighted";0.640555168765147;0.324401016000665
"delightful";0.449749355553197;0.332135318592539
"determined";0.580972137108062;0.339225679646377
"different";0.628067765332126;0.578561774577399
"direct";0.251174047567308;0.291172524474676
"extraordinary";0.676632991693403;0.487631583881275
"extreme";0.536824329782875;0.438638074570951
"fair";0.613121933964497;0.440588362123197
"faithful";0.651942337001054;0.351784634335947
"familiar";0.431714879579095;0.614300399355527
"famous";0.564189719163845;0.241849008911662
"fancy";0.397234286651106;0.431243079675005
"free";0.658681180443714;0.551047849306459
"friendly";0.586938967238658;0.459319229641377
"generous";0.549697653515473;0.331595268266917
"gentle";0.729103557093663;0.51215482086908
"genuine";0.493176823032563;0.338884774374602
"graceful";0.693391255034999;0.391617120830622
"greatest";0.330143367928674;0.631783484696178
"happier";0.493148923582366;0.34404740390874
"happy";0.496081626394807;0.659277981237585
"harmless";0.690180933778747;0.0478654742799644
"honest";0.737869189028832;0.397542980836324
"humble";0.594176785652214;0.546660628395539
"independent";0.509135709572022;0.168662982941441
"individual";0.123090017474875;0.704963474329707
"intellectual";0.043869199552828;0.221238133434714
"interesting";0.485832396927019;0.497973598283114
"liberal";0.120998952009812;0.686333747098838
"loose";0.374761199258079;0.579059821451043
"married";0.665747765331516;0.422494751944738
"mighty";0.426389363655995;0.608460895364064
"modest";0.466224244605064;0.620669881410803
"moral";0.273443158265121;0.570825899727125
"mysterious";0.518483866095788;0.297834322178929
"natural";0.637703822035381;0.553252502485074
"neat";0.556530965204103;0.326085678826485
"original";0.263180896657038;0.565814139623721
"passionate";0.197154347714344;0.606933255568185
"peaceful";0.722472989102872;0.143226693817093
"pleasant";0.785292126876842;0.357325916688956
"polite";0.61964920093444;0.469517308311971
"popular";0.276218071531076;0.323858060590242
"powerful";0.386922402361732;0.582943078154909
"proud";0.625478512336384;0.494356450658774
"quiet";0.737243398510916;0.448204167827699
"reasonable";0.34398588410124;0.152348960929089
"rich";0.682013343654787;0.512563730169775
"sacred";0.671865608166952;0.295293295333493
"safe";0.659319964244963;0.153581672220358
"scared";0.359542667445684;0.485855354455465
"selfish";0.543924457482246;0.232664210292687
"shocked";0.192564307473841;0.456037098474733
"sincere";0.626348839239935;0.342506256610531
"smart";0.654037805759695;-0.0690509763410043
"social";0.292054915146899;0.501186852866256
"special";0.320843872451881;0.607016180519226
"strong";0.671724273130278;0.490342479646662
"superior";0.457548731780127;0.45378856343545
"surprising";0.258258207317592;0.542076010208142
"thoughtful";0.640756459205142;0.568766826371856
"uncertain";0.113423947766141;0.492231884980778
"weak";0.635669284560733;0.463309910907213
"welcome";0.355110531428971;0.42383875450434
"wise";0.606213093021331;0.388681870786481
"united";0.0159056283249481;0.483318487874571
"worth";0.525303507237315;0.511558548519381
"unpleasant";0.395286210615344;0.0942345736602166
