"MR1";"MR2";"MR3"
"accustomed";0.358688597470245;0.282090889056827;0.391815995178864
"afraid";0.626722916319315;0.18466611692729;0.372100732135188
"amusing";0.340961438318233;0.366799476669111;0.155049386643673
"appropriate";0.179978151726569;0.00697046846071452;0.268629978609506
"beautiful";0.324503898653639;0.520826606278826;0.241274081171365
"best";0.567729556070413;0.353251041624629;0.25373313999126
"brave";0.246433322737621;0.370767740877491;0.138832662848992
"bustle";-0.0158088532646647;0.00761519229418254;0.36403528970185
"calm";0.179847068773913;0.52533337470321;0.406343932051221
"careful";0.694584287053572;0.237967387253418;0.286680082363618
"cautious";0.733138741797634;-0.0120262595118081;0.0635872511906749
"cheerful";0.544373556721057;0.551356028420396;0.190519855534262
"clean";0.595222852923473;0.358557696520367;0.162398754751925
"clever";0.327539521517068;0.146254731377608;0.065279914316287
"comfortable";0.561144239016495;0.401013865913366;0.213188125369511
"confident";0.606328384234939;-0.0450207386572036;0.272015878805935
"cruel";0.362142615360016;0.274329055958457;-0.0853651255132602
"curious";0.477804779637931;0.408236240592457;0.370909398999607
"dangerous";0.590256080734724;0.290441766336285;0.0953561844283594
"delicate";0.502250031529311;0.316991220944723;0.293761373593112
"delicious";0.105297131751628;0.636537030428542;-0.0155629001642588
"delighted";0.60537516986016;0.29442221603797;0.378290210041086
"delightful";0.447931094167063;0.507455886876231;0.263412143561093
"determined";0.516344992556717;0.303641317036486;0.192706638643592
"different";0.444928913841241;0.379295333667219;0.453077260298973
"energetic";0.479827613901368;0.275084969574701;0.210444442642614
"enthusiastic";0.112570966758965;0.507682169305093;0.329645077085777
"exciting";-0.0609468805687805;0.620500739798985;0.336192088363402
"expensive";0.0191123417526463;0.491626431041082;0.288740110618156
"extraordinary";0.641183351723673;0.217122757650979;0.370700056108175
"extreme";0.550406566807354;0.201167244044428;0.489014736195873
"fair";0.519553074624563;0.336115555992623;0.249004983286831
"faithful";0.037438238726303;0.415137745475412;0.53918572352012
"familiar";0.546529004708652;0.0725769479599973;0.206644804404855
"famous";0.250724716978127;0.285576111768223;0.191462093008938
"fancy";-0.124336946559084;0.372421129392933;0.28745276363142
"free";0.227605213666115;0.49280694971972;-0.051065471576496
"friendly";0.579447865082732;0.228248346576455;0.373485900047287
"funny";0.155369951332414;0.16330788224074;0.3011853249419
"gentle";0.465910580115947;0.609380546457676;0.172069193505747
"graceful";0.232889399189999;0.330650426154316;0.27014113362027
"greatest";0.541654364379388;0.168023003436201;0.285316580311855
"happy";0.503157905268645;0.576479309527245;0.0927121897670386
"honest";0.522602862179907;-0.0217778610617701;0.179856466441108
"humble";0.538630901587344;0.364371146266354;0.159407812555141
"independent";0.414555335419611;0.0237090267110244;0.512142016604031
"individual";0.51038141323205;0.0359444058898137;0.392901146567572
"intelligent";0.249750637640785;0.20557845972844;0.333330064712856
"interesting";0.212487261642503;0.521666024672418;0.449850550922532
"irregular";0.27141083132878;0.0211904096875335;0.403256293767135
"learned";0.126265143407905;0.218615305120838;0.476893011424838
"legal";0.533971955415089;0.237555738012028;-0.00775852961160691
"liberal";0.120541473338847;0.0500371027301208;0.381795249672789
"loose";0.379535357922052;0.0256490682269443;0.233817422363832
"married";0.708027088562469;0.120776973374209;0.240830465197975
"mighty";0.461206098065336;0.417867356186292;0.324280867022077
"minded";0.214301625398269;0.221722119678889;0.315915970444318
"modest";0.264175740710595;0.594805583166261;0.265836627161914
"moral";0.615931776892067;0.261473666527405;-0.0859673349883724
"mysterious";0.525590831413895;0.138164600254548;0.350541179865575
"mystic";0.111684183051203;0.548728160754059;0.102427305692949
"natural";0.708348605638435;0.173076914235649;0.193280974039554
"neat";0.4825522603523;0.37101648378716;0.230868746283771
"original";0.459404550489107;0.122651660229085;0.466526743087884
"passionate";0.405260069402102;0.231650264488801;0.06545864001172
"peaceful";0.449111850848839;0.350091157620585;0.0918044357346396
"playful";0.131754716722078;0.0970244154128123;0.442463988118395
"pleasant";0.439263917795447;0.462093950188925;0.310926846723927
"pleasing";0.0657408824074383;0.386748734573199;-0.0463551422193854
"polite";0.352459886127059;0.0302296820218346;0.156827090314732
"popular";0.424531853258895;0.125409411435812;0.0591023613409593
"powerful";0.494104512955129;0.156069613912545;0.374061929117314
"professional";0.634473567063794;0.202517528238586;0.251244556000714
"proud";0.440754736371518;0.281869844923159;0.474797663670651
"quiet";0.658676503277991;0.349290654875168;0.284570971949246
"reasonable";0.551474805528885;0.446100772420794;-0.0775283539472238
"rich";0.29304388518249;0.662750559500743;0.223560591420387
"sacred";0.358071466218023;0.0672488871814593;0.484823142976029
"safe";0.522583297143795;0.476277799402966;0.292080722692454
"smart";0.678242994688187;0.288736676819173;0.464407320088157
"special";0.688651674515412;0.266951509402662;0.0903586711200831
"stable";0.607660599603917;-0.155226579177575;0.205219353982879
"strong";0.589238014745781;0.449902418475313;0.24009181976411
"superior";0.0158784184531821;0.635751493571723;0.143091780067583
"surprising";0.170147501905862;0.192106300130037;0.293227234021114
"thoughtful";0.512675591412572;0.33547839576544;0.142472893324885
"top";0.523746306373164;0.247507277191609;0.351536048635567
"uncertain";0.41483662234034;0.172810996602813;0.367239775200959
"united";0.431074901540547;0.368415195737732;0.340698966139717
"unpleasant";0.58687896221549;0.211424906695082;0.322428574284254
"worth";0.558402715389399;0.164815002061;-0.0896855841570812
"universal";-0.00855447970420346;0.0821151183192977;0.321968000402522
"threatening";0.109635101046936;0.371671780629112;0.617948081935221
"wise";0.381296617013407;0.606934519946842;0.134004162328357
"weak";0.336121495735298;0.248603599334787;0.141370425983642
