"MR1";"MR2"
"accustomed";0.688129717456286;-0.0295107880678376
"adventure";-0.105108777733947;0.83562360729277
"beautiful";0.801764370532602;0.0872950342827218
"best";0.560864170755944;0.0724570879198466
"calm";0.591143378498142;0.33476026111961
"capable";0.849662468941195;0.114807450207072
"cheerful";0.851130935590689;0.0193175048382625
"clean";0.618234838371421;-0.154222694357173
"cruel";0.490902705854511;-0.0838703604891909
"dangerous";0.365424053116251;0.0568967926612429
"delicate";0.205235772263457;-0.278745325682166
"delighted";0.618133496558993;-0.286796667019498
"delightful";0.544139535227777;0.0211682115411882
"different";0.773731643706722;-0.0866281396847099
"enthusiastic";0.38509163423959;-0.369489535826646
"exciting";0.695744519936604;-0.102776779729742
"extreme";0.812151007109676;-0.0592708039010864
"fair";0.679725108449545;-0.0585949379015958
"familiar";0.682471494235853;0.227024143592657
"fancy";0.276771503671082;0.238127699261383
"free";0.754219048519721;0.0935345673442519
"generous";0.646373531896763;-0.1437620754896
"gentle";0.725581482365818;-0.110312321708374
"greatest";0.729445964379795;0.110492619429717
"happier";0.332720845348421;0.712455677660105
"happy";0.631521798256034;0.0368231128031322
"harmless";0.519118193750749;-0.0899574948325966
"heavenly";0.459939462870848;0.267528261764911
"holy";-0.10510877773395;0.835623607292778
"interesting";0.391256109063086;-0.0816520232051071
"irregular";0.325839771977786;-0.0123049343389943
"loose";0.561138483155112;0.0705962932695636
"mighty";0.726560783622638;-0.088630855059505
"moral";0.17652530873926;0.767769440530297
"mysterious";0.0930077820640227;0.754941431820194
"natural";0.624745701475824;0.411040577848451
"neat";0.397772800501192;0.0224229515319291
"original";0.430248850612518;-0.320131503632036
"passionate";0.237980724066856;0.0551673646031123
"peaceful";0.43466491567379;0.511445481136948
"pleasant";0.729272932666352;0.0173634394456532
"powerful";0.660011543333412;-0.00452664179841495
"proud";0.263573745519951;0.111748616617946
"quiet";0.438014375175218;-0.090559003068163
"safe";0.45708273914558;0.0655875766996089
"secure";0.0222141427388577;-0.0849115129176913
"selfish";0.327773721011601;-0.0468929689157756
"sincere";0.294355483043677;0.109692534908604
"social";0.695744519936604;-0.102776779729742
"surprising";0.588516034516996;0.181699444948491
"unfair";0.45448556805799;-0.114295140390818
"weak";0.508785290554027;-0.0636185428566661
"superior";0.779383387522425;0.0191704964950748
"thoughtful";-0.10510877773395;0.835623607292778
"rich";0.723489547398006;0.0889174040115691
"strong";0.524154230843212;0.209943698082446
"welcome";0.205466537116586;-0.00796178957043756
"worth";0.404174112135861;0.0549579995812859
