"MR1";"MR2"
"accustomed";0.458759926385197;0.563425161413764
"afraid";0.641099036847872;0.590539790936082
"beautiful";0.690765553635318;0.486747409811138
"best";0.416012639569104;0.619637334490356
"blessed";0.424079506784351;0.579314518313149
"brave";0.406643491329876;0.482294299075545
"calm";0.394264812298521;0.553443628885402
"capable";0.437053404025051;0.365563430325464
"careful";0.55701231471387;0.268953964516178
"cheerful";0.722077836938045;0.498567015180031
"clean";0.243285337938949;0.647600261268774
"clever";0.591400186454241;0.211710381641789
"comfortable";0.507063372964898;0.557014710291598
"confident";0.451168075326131;0.279482340704749
"cruel";0.351375086286362;0.623830555444068
"curious";0.476652675019364;0.62173403139712
"dangerous";0.298637646225061;0.601453387322075
"delicate";0.619117086677922;0.488983008241377
"delicious";0.505791558906243;0.196327597850133
"delighted";0.771644522501466;0.274202699854687
"delightful";0.446751501617135;0.458327646221068
"determined";0.53105358479862;0.356852941185055
"different";0.517115513661501;0.63162313600112
"direct";0.334553976143529;0.451918412583131
"extraordinary";0.638740094727285;0.614295952877804
"extreme";0.516603144144026;0.554894512985549
"fair";0.638310282684282;0.524734410939655
"faithful";0.277920032762446;0.609594173715616
"familiar";0.344119892375003;0.688775720154506
"famous";0.600983175347138;0.251491867818193
"free";0.531493694139229;0.636169519661528
"friendly";0.575743042060809;0.403813926937805
"generous";0.446636466390138;0.52560756929436
"gentle";0.591899017692365;0.589554131874725
"genuine";0.245408699611693;0.411904055214171
"graceful";0.386298377440756;0.514267288329322
"greatest";0.476530735242751;0.57055051510699
"happier";0.747433594882106;0.358066958085506
"happy";0.666579672809609;0.520250375205945
"harmless";0.225484073363387;0.662851637465568
"holy";-0.0055670519639706;0.586108095034464
"honest";0.575598949642238;0.580708067966667
"humble";0.552148979024072;0.553271930291113
"independent";0.234375807722925;0.653450992225888
"individual";0.516776188717883;0.336031224890518
"interesting";0.364342500392297;0.566877349884913
"jest";0.452291557889092;0.524308313234984
"liberal";0.629451253673806;0.113690431841187
"loose";0.361394372410595;0.420108070311232
"married";0.601156346668788;0.417600286262796
"mighty";0.398410381925534;0.578373918943548
"minded";0.20934015411912;0.713765794933976
"modest";0.5477379681023;0.314499298876551
"moral";0.466736221473935;0.627342442494966
"mysterious";0.646225662771947;0.432326490943657
"natural";0.569988024630566;0.557837680274235
"neat";0.713226160954352;0.202062277329413
"official";0.520990711662209;0.0898350966973012
"original";0.0342252143207327;0.553339743214818
"peaceful";0.269157113374165;0.444993056496992
"playful";0.548466048008748;0.272232271644115
"pleasant";0.680388177586318;0.454185525169713
"polite";0.525112535770765;0.154686134561391
"popular";0.529347479714951;0.379230186365399
"powerful";0.169302387648391;0.697372547415229
"professional";0.648234114250158;0.360602664246103
"proud";0.603061474746293;0.518506495825299
"prudent";0.137450244223728;0.540811956657893
"quiet";0.707364157259953;0.465401736210953
"reasonable";0.644449542818107;0.254609368867122
"rich";0.687709823008177;0.415586020416257
"sacred";0.41255464755697;0.472004631025168
"safe";0.653943478623581;0.380129253988265
"selfish";0.313998217552651;0.468423697431263
"smart";0.31450113615577;0.599026802190092
"social";0.348385209310379;0.488313423729598
"spiritual";0.344585110353534;0.454232223729082
"stable";0.367412556838347;0.161021669245431
"strong";0.735247653634602;0.29247009562364
"superior";0.531523490849888;0.404383561843775
"surprising";0.774269603907319;0.15287545839163
"thoughtful";0.607642148009593;0.500379126676959
"top";0.440105897338474;0.232334973416582
"weak";0.221299348136952;0.758687094626229
"welcome";0.840951108178053;0.131003474748873
"wise";0.329664860075141;0.471250822034064
"worth";0.712563038330112;0.439853952314441
"wealthy";0.270478786578085;0.28174524903717
