"MR1";"MR2"
"accustomed";0.501715673247182;0.399596319611181
"afraid";0.622635361983609;0.469428529485403
"beautiful";0.732421668658804;0.40003719357771
"best";0.664511669202963;0.469254859623161
"calm";0.721336814486735;0.256857761050221
"capable";0.526441832271129;0.206340919745199
"careful";0.667927924449502;0.426201456687336
"cautious";0.452178196356223;0.46341583789464
"cheerful";0.777414352151579;0.300895582502379
"clean";0.461436496189625;0.3380387966834
"clever";0.647138957730629;0.149928146456375
"comfortable";0.659486616088202;0.440136551823877
"compassionate";0.448055688996885;0.0663767953800844
"cruel";0.555819454685665;0.215187582104554
"curious";0.428737556819469;0.427828232223874
"dangerous";0.236554034138328;0.542154003570478
"delicate";0.352632984294271;0.334087528085285
"delicious";0.680287619772681;0.227184556110797
"delighted";0.556240145672662;0.109970807586772
"delightful";0.431167688150508;0.276746241277328
"different";0.743732652863757;0.401405192168165
"encouraging";0.168124272445899;0.386837435056795
"exciting";-0.0409269553827481;0.422035767713442
"expensive";0.000115332166962604;0.548456789870789
"extraordinary";0.550471069504961;0.460278623827343
"extreme";0.560524588857883;0.513071749511912
"fair";0.530860306890978;0.656415963401512
"faithful";0.780420363784797;0.253737151613687
"familiar";0.633527706952934;0.430825251010492
"famous";0.274180316915643;0.35919967652436
"fancy";0.410039257365817;0.192651004411779
"free";0.696084270267261;0.414698965186519
"friendly";0.477500697694033;0.550781422464319
"funny";-0.0156177233404766;0.559032710713509
"generous";0.301681956360787;0.544589218127872
"gentle";0.741629056059929;0.40670045776717
"genuine";0.0265785817777694;0.561339481810966
"graceful";0.453926659242178;0.495033394373572
"greatest";0.551449942726804;0.381651822474878
"happier";0.51164005618512;0.3761643530104
"happy";0.688281927091392;0.358345678650342
"harmless";0.649180281785323;0.0143637218852107
"honest";0.625489038204256;0.459525959494296
"humble";0.727965311741546;0.366667482051932
"jest";0.622973311305918;0.0783924011102021
"legal";0.393138644486056;0.627472921565905
"liberal";0.0972951939375128;0.456041757574926
"loose";0.426083035874629;0.156208498880464
"mighty";0.66536325451705;0.118750154209497
"minded";0.148921048679026;0.36900612477968
"modest";0.547065370703213;0.243078313692351
"moral";0.585180101961371;0.46874368562105
"mysterious";0.410116353643159;0.629466087464791
"natural";0.582550465945451;0.610951076626719
"neat";0.607167650905476;-0.0546070964552703
"original";0.64345401251718;0.54456321271748
"peaceful";0.677460621261218;0.104499036835521
"pleasant";0.677974920164747;0.463114302575752
"polite";0.30782119938742;0.262159809095373
"popular";0.255938527713989;0.601153924649397
"powerful";0.378690866588939;0.328198331026454
"professional";0.0874263745529986;0.596124463280899
"proud";0.214169380361311;0.431358706401972
"prudent";0.276136410352603;0.432393732558995
"qualified";0.490356621477188;0.199532295714992
"quiet";0.738070882329764;0.333227947522788
"responsible";-0.0249865386030976;0.364020397241967
"rich";0.642189871334941;0.398684007371157
"safe";0.462867500387532;0.372606101634727
"secure";0.145468097114918;0.304401832951324
"selfish";0.487177811619913;-0.020069742173584
"sincere";0.632977830590354;0.0621005715497808
"smart";0.540005134951635;0.409478225715299
"social";0.142228097429493;0.474109993888333
"special";0.261725912109235;0.316072692112173
"stable";0.541288061389087;0.357258572657179
"strong";0.706220896777607;0.418926096912924
"superior";0.206015468824739;0.209073768981988
"surprising";0.573008086295327;0.438772137438747
"thoughtful";0.661657457217061;0.392802486824151
"uncertain";0.667632331920283;0.218202898418244
"universal";0.336050612693011;0.118861778712398
"weak";0.788204451424092;0.194250989782765
"worth";0.572664073418495;0.329663226855913
"weaker";0.378100937174354;0.258731408733349
"unpleasant";0.262878120418309;0.471603752135892
"welcome";0.539230833066947;0.371293664251601
"wise";0.661194999989038;0.0366721243295954
