"MR1";"MR2"
"accomplished";0.620075141624992;0.184964736860933
"accustomed";0.423143563499176;0.156532189270499
"afraid";0.550399996995098;0.422693189093356
"appropriate";0.338050855820259;0.450829937585894
"beautiful";0.785862175847803;0.239749434198766
"best";0.517964415308563;0.389925549171585
"calm";0.725116540292588;0.277031741520941
"capable";0.169414209533839;0.592153693848218
"careful";0.266893907138519;0.649202709051655
"charitable";0.19098901898918;0.556070057780887
"cheerful";0.700416091963891;0.347830773172893
"clean";0.74568253055329;-0.0483882362711738
"clever";0.512507249116338;0.39522491242637
"comfortable";0.672456977672256;0.0684864472619194
"cruel";0.456015881082668;0.318919935437393
"curious";0.409345609733141;0.582428469594257
"dangerous";0.23150601661093;0.450224880855501
"delicate";0.656161978773824;0.190475370941787
"delicious";0.750949080150457;-0.143643603457032
"delighted";0.690726468912128;0.236623157256614
"determined";0.462555191113208;0.162513350191481
"different";0.433419077675684;0.369220304422888
"direct";0.237308638448857;0.377761959456813
"effective";0.299417485943325;0.115994038073883
"encouraged";0.675962658171612;0.105444797331922
"exciting";0.0076019407139311;0.326921111279582
"expensive";0.13437582219414;0.345436299212422
"extraordinary";0.568554346591757;0.415878968415054
"extreme";0.12878484698733;0.482156056977855
"fair";0.360752172095906;0.315481503814086
"faithful";0.279005966364768;0.392073836304159
"familiar";0.525950589463939;0.263159279617015
"famous";0.102675858632161;0.548080096629443
"fancy";0.645767062005928;0.176424845966456
"free";0.319028836371382;0.615385440964171
"friendly";-0.0252074293769633;0.486930733884193
"funny";0.423101909121846;0.111163973965844
"generous";0.580540076370728;0.285991247706085
"gentle";0.755782559872061;0.253801506673428
"genuine";0.156477480445204;0.311873033731628
"greatest";0.14903524759754;0.557700091048686
"happier";0.52416663554839;0.0108298460267602
"happy";0.683503968631111;0.278462693576598
"honest";0.404612696548307;0.603429307572096
"humble";0.43832378892837;0.0434749448415946
"independent";0.0227786606748738;0.431087254908655
"interesting";0.362965052041812;0.217505972058238
"legal";-0.0466733690865399;0.039187155079741
"liberal";-0.125208264311216;0.585515523539611
"married";0.376089907105048;0.12419662082905
"mighty";0.53602853342523;0.242485710690874
"minded";0.422030548438811;0.182389533706185
"modest";0.0644004359020989;0.154292861255898
"moral";0.111413251486552;0.592295026763721
"mysterious";0.428547400406921;0.334293174175102
"natural";0.374236768423149;0.416220846297644
"neat";0.810951338805337;-0.0497995614032311
"official";0.0617187372257715;0.500550275785691
"original";0.532006320676179;0.183460553571356
"peaceful";0.769821344485895;-0.0218842167062344
"playful";-0.124447744825246;0.365874596477345
"pleasant";0.732466427313514;0.308155257916867
"polite";0.202479656260793;0.272704851913371
"powerful";0.277749536034001;0.262372128802352
"productive";0.439996592399862;0.13973761883425
"professional";0.207970623575816;0.551809817266999
"proud";0.48962086464055;0.252766305241243
"prudent";0.0597658911069888;0.518681054227064
"qualified";0.254010358926319;0.270464783989077
"quiet";0.706764553635007;0.334328300954012
"reasonable";0.245888322822397;0.330696169460949
"rich";0.731224668432401;0.203360834422649
"richest";0.59829865722734;0.455412006045688
"safe";0.387448430236287;0.610330818364979
"selfish";0.391275580194365;0.362330533870342
"smart";0.579700618978324;0.493147887284678
"special";0.355522067663602;0.223779909587656
"standing";0.102675858632161;0.548080096629443
"strong";0.679743506190126;0.363630584452508
"superior";0.256409693297658;0.389930995836128
"thoughtful";0.544709520156906;0.234012934572759
"threatening";0.342889749847744;0.303163751634544
"top";0.300719191852477;0.510387352846069
"united";0.117004378965489;0.396029380648995
"weak";0.805305445448135;0.175628568500529
"wealthy";0.329495724801451;0.120641056017689
"universal";0.55711670242364;0.0934231402634083
"unpleasant";0.371382710842424;0.566492119794493
"wise";0.279633104861392;0.585847809850977
"worth";0.293604935279911;0.567318933867837
"sacred";0.231082326058652;0.331290487154756
"unprecedented";0.102675858632161;0.548080096629443
