"MR1";"MR2";"MR4";"MR3"
"afraid";0.59506210895339;0.128096135753935;0.318659720267599;0.0256508508749424
"amusing";0.566227202581484;0.0692298008073034;0.0961732126547689;0.206806868207079
"beautiful";0.30121378132675;0.244005031416981;0.491236243401123;0.16562643854181
"best";0.406739802747473;0.261948676530838;0.631351575320585;0.0657513713048333
"calm";0.0131615186077514;0.0688795696495174;0.24917858820851;0.19480477399339
"capable";0.175000612722779;0.550587919540232;0.243825429152019;0.467181342481435
"careful";0.699428542401615;0.0535300828890987;0.189752681595904;-0.0983838357275775
"cautious";-0.0110485106578673;0.116532090319504;0.124977626992885;0.568650839628402
"charitable";-0.0143963149429672;0.0746369204144802;0.127190799664736;0.617229603512671
"cheerful";0.519938767954068;0.393709181294778;0.436325037974266;0.186455122181078
"clever";0.44170821098966;0.391378820848402;-0.0243209456732328;0.104937677959724
"comfortable";0.617966172264181;0.263748380016228;0.376065806092831;0.00671242094852049
"confident";-0.272312776991854;0.394375741099572;0.275975772001556;0.515969879736729
"cruel";0.177829143909231;0.121683711581361;0.160121289022037;0.401946107432705
"dangerous";0.232129590970662;0.580608494656139;0.449848392932456;0.212829065606158
"delicate";0.0606605107382241;0.201404046598275;-0.160259093870843;0.510499298009716
"delighted";0.590576615612906;0.339263963238178;0.462557480917071;0.145243063238968
"delightful";0.310214352548125;0.238196830595808;0.334626884921604;-0.0944321636522105
"determined";0.429554412535937;0.480675049808658;0.547335505311094;0.203442376310261
"different";0.471614912624094;0.519483934701362;0.239738257300198;0.0340743789850237
"direct";0.414974105165369;-0.0338866367729317;-0.257059579237927;0.0134694655773524
"encouraging";0.0141516338672839;0.032378800344198;0.578691563517108;0.23893311371047
"entertaining";0.611713032541258;0.342861284510822;0.153797709217972;-0.117434429120597
"extraordinary";0.656214177525873;0.197287901072668;0.37551342621326;0.200170463523493
"extreme";0.338164604430205;0.363717712009185;0.222712038911545;0.259738160574341
"fair";0.473128750020383;0.645634047350305;0.242271181784949;-0.0187392618138702
"free";0.64412793176645;0.0691839893257891;0.341926448113178;-0.0119820066726405
"friendly";0.530508156528539;0.0613814273918243;0.328367489685138;0.155454155384101
"generous";0.0986452016363153;0.239946259709357;0.64290483935843;0.137492409922565
"gentle";0.202050518761555;0.515670173581353;0.293609909481338;0.261906239586239
"greatest";0.733873450830822;-0.027313751221381;0.0260420565370164;0.167321839957592
"happier";0.0835176607245402;0.282369685256108;0.521066980841066;0.31112108389368
"happy";0.446631882135032;0.421240247710136;0.0367875993115501;0.204711038691362
"improper";-0.0565815879659888;0.792900062974611;0.15204969639592;0.0918779124028549
"independent";0.0434937525680859;0.479228862263522;0.0383158873511646;0.545606633246042
"intelligent";0.549142709837738;0.200655810481434;0.134671307000084;-0.266634600323367
"interesting";0.510408218599332;0.53903782903488;0.308467929260964;0.0915378339446991
"liberal";0.609147705281567;-0.114276437073608;0.185258933929474;0.0533674429861698
"married";0.350522449847913;0.213197564298918;0.51663066408825;0.409662121634873
"modest";0.318805170062913;0.0143450750840954;-0.0529634190590488;0.419410782782118
"natural";0.169514361861392;0.358292536202712;0.529950114222116;0.303835533021394
"neat";0.674156064676579;-0.178231131781632;0.0642907698066769;0.225650074669948
"pleasant";0.632981022520098;0.293518399005415;0.468201432700959;0.178178675013954
"pleasing";0.295912093440908;0.592505586364642;0.191749425973853;0.188552255247488
"polite";0.318275292912874;-0.0733590215740192;0.292752883574737;0.511736365861707
"powerful";0.0853229361559022;0.755261130544616;0.321164910836033;0.109151826165895
"proud";0.215154452925702;0.187784301956117;0.528310615293694;0.490939878571739
"prudent";-0.14218111160302;0.554662198680341;0.0441849704753638;0.518138021457642
"quiet";0.326121022997342;0.625885595446402;0.364582747617461;0.0158037735827183
"reasonable";0.654214415444736;0.296828091407633;0.0697251302859175;0.0975093255530924
"responsible";0.428322250781151;-0.331169360454583;0.0725051027882682;0.448284819229583
"rich";0.156471894707979;0.0579682557894022;0.384219399335056;0.627702613203956
"safe";0.717168129565019;0.146778034583311;0.0100665908534146;0.107545317654539
"selfish";-0.0885574452173014;0.371916901795205;0.407112975887009;0.376944702860396
"sincere";0.655600337809532;0.143179911154801;-0.0229986606515304;0.161094336199483
"strong";0.473578333980171;0.397691346606343;0.385690269119033;0.199958014204234
"superior";0.619218570355339;0.389153905803476;0.315256668759398;-0.0361376677490034
"thoughtful";-0.011166855050146;0.518663071448822;0.383997544408774;-0.0298650587051687
"uncertain";-0.116868718401461;0.553440681617378;0.408707228367767;0.159288027222302
"unpleasant";0.315795498289178;0.105695550839169;0.666565408639608;-0.165826640617957
"weak";0.254656549302266;0.0516049787690257;0.26997411897072;0.25967166998438
"welcome";0.265970607383124;0.176130420857382;0.788164443661918;0.0273448749230261
"worth";0.495059369333757;0.315634033740319;0.454771323152502;0.155107789497001
"wise";0.308942647108662;0.752683407799732;-0.12305419493119;0.194194314226061
