"MR1";"MR5";"MR10";"MR4";"MR2";"MR3";"MR8";"MR7";"MR6";"MR9";"MR11"
"#-happy";0.350924989547576;0.346405198914515;0.272273575455761;0.141659910158425;0.0979084389644311;0.322816934235257;0.152963474872017;0.365193077364575;0.207753063615523;-0.0326183787662789;0.0704455240430788
"clever";0.235038749020893;0.439918573177918;0.338351588428847;0.0382622654037211;0.235914384585773;0.118556024920211;0.0258406150148832;0.114046129647381;0.0908442091446548;-0.170537407451514;0.0955097869122585
"comfortable";0.422007814499095;0.182850717652336;0.460546741265873;0.290582922369939;0.109396078496435;0.128648149333502;0.189943743301931;0.072145467179071;-0.0428521516223626;0.245274418227958;0.0465545116655266
"confident";0.293329011073445;0.246389527431319;0.238864362448491;0.328909351133425;0.383548123185875;0.246797863912967;0.13061018825443;0.064917763829109;0.196012159922475;0.209730244059898;0.238059781743939
"conventional";0.543333829663647;0.15766249611324;0.0781929279717693;0.0833334597957168;-0.0658595845512529;0.161179996388302;-0.172044832983479;0.0351096929002262;0.0859591685226802;-0.448882775209197;0.181215970642375
"cruel";0.264867838065036;0.565162261543191;0.476581803782039;0.0595177282028704;0.308982161975903;-0.0345412773446495;0.147997902068069;0.0955000120120654;0.0519146124044247;0.0784493699089802;-0.0225918659623009
"curious";0.340121956660178;0.351777660230791;0.325942544215703;0.332793843944247;0.161571093477786;0.0582836027306861;0.072378805105984;0.302950220202987;0.0768754032997049;0.170752555251185;0.281954275855533
"dangerous";0.461921577928237;0.0262435004034322;0.0507667603302758;0.0194633964550728;0.191818318034046;-0.0162910132704364;0.211333425373533;0.270712591570171;-0.208324803141757;0.322285831830537;-0.0185535094171491
"delicate";0.392989948442178;0.37393974704951;0.357534086591115;0.309368965533608;0.187305762709026;0.192845979330093;0.16558921731008;0.23163018937534;-0.130050000085295;0.0283181900526286;0.0269861914003979
"delighted";0.215201328710324;0.153105921446958;0.166079050180045;0.722706850516119;0.108285541312047;0.0639743045496902;0.134449572309061;0.201633421898992;0.018256150971033;-0.178807914844503;-0.0130140271678099
"delightful";0.538907779002744;0.267262426579824;0.398080914167549;0.149054025413603;-0.0573899317651252;0.0401832353742558;0.0102072328889665;0.192933036835902;-0.0326335670227816;-0.177740369014511;0.183987932909019
"determined";0.139502708754542;0.492905684848648;0.061877274725366;0.251803397177521;0.149219122230552;0.218859774315068;0.132616297217895;0.177454687138959;0.13082483588092;0.0718965962270228;0.311300586612523
"different";0.547497818884591;0.420636593865938;0.152963297155745;0.182703479081519;0.141099989822448;0.283794096991814;0.346441560936743;0.150228623618294;-0.0082157711382885;0.0738895466399059;0.000481689864849361
"direct";0.780221119710285;0.0203101749473283;0.240235626812408;0.0598354538528559;0.152254795140879;0.17887229247725;0.0931195902660693;0.017251244658549;-0.0785427041778563;0.00497355400977626;-0.129470188648512
"encouraging";0.209587746732533;0.0370445193248007;0.0813226597734423;-0.00249755923355488;0.0897533546393845;0.34254070779099;0.10472343962312;0.521403451087497;-0.156794805898753;-0.0674582231578137;-0.100055518491141
"expensive";0.497269367002655;-0.0197392686350294;0.14589917111317;0.379327412000797;0.320560479502569;-0.0137410799437157;0.287889092332728;0.0985774103663266;-0.04202634826006;-0.0336348232509088;0.14746137676524
"extraordinary";0.065982160627863;0.570301789258194;-0.046367771605328;0.13058736849436;-0.103322676157034;0.317386855058914;-0.101382247582093;-0.0299342925292815;-0.0097372798455017;0.0405271086566717;-0.0273256039309721
"fair";0.475353971751374;0.228951749494182;0.256911333877983;0.199410186911587;0.224196358025112;0.455140684340958;0.236492523282863;0.098358230252136;0.0633074061393815;0.0860616667356397;-0.0492097058587402
"faithful";0.30642604239889;0.607079522310024;0.367992503401179;0.0790022340285549;0.323485448532752;0.0610534203406439;0.135899768266203;0.120592858315986;0.00752730620655365;0.0845429920100899;0.0428251342537561
"familiar";0.460860891803308;0.42137481533284;0.38280222379343;0.129083491879215;0.229032039958761;0.039188814186085;0.195840448021828;0.199909895054204;0.00713991681417841;0.102893144339092;0.111473366095539
"famous";0.188985975935908;0.0146259055670788;0.19221817737527;0.0172470322215931;0.284272327243206;0.46252508799422;0.0796752850263829;0.0268514423468724;0.2406218620622;0.0918559694636766;0.135035977625239
"free";0.426341496944251;0.444782636587467;0.259005307786791;0.258065619385685;0.27797736283455;0.236057745420308;0.127021729534575;0.131302547033608;0.0189496599594165;0.0190175355293778;0.0109257018667422
"friendly";0.4941015815876;0.308700864757362;0.205730511611343;0.105609282373926;0.201181231472274;0.0969540776268835;0.23955674773752;0.09820554735963;0.214682901950725;0.157681801097996;0.11517419252396
"generous";0.396608359862277;0.40748974331312;0.226868867941757;0.146170289186278;0.233470474479622;0.224640812216297;0.130644126959833;0.0949882889210574;-0.0827167773483087;0.322139270771472;0.212393831562115
"gentle";0.532861364655586;0.340519123149513;0.209999836028098;0.167817066078723;0.121988098210579;0.0236385097341221;0.134180280216621;0.031090419215952;0.190845823916169;0.337592205077117;-0.0353657428434135
"genuine";0.395514918992553;0.0575495640038776;-0.0161628253749271;0.158145132192777;0.0712677368177359;0.121521464028568;0.636256203511537;0.079548737808163;0.141126552806498;0.00874972593182183;-0.00582475084044995
"graceful";0.276624240348022;0.455497112862148;0.381767364650394;0.164968063074576;0.0956575217302022;0.129130049646553;0.213565267919905;0.133684738830051;0.276105298196086;-0.15397642083382;0.0314353348639618
"greatest";0.393585474913757;0.30903908252989;0.350784917036226;0.264887007450749;0.249990543881433;0.244837596056075;0.290709377865995;-0.00036410461740128;0.155452354935742;0.000861314109016988;0.0452943287570745
"happier";0.25953406583632;0.212776145386615;0.154151202843609;0.197564668695734;-0.0589324710113679;0.258901346775263;0.0421582325991175;-0.0114482132399862;0.0307968003854768;0.548680819292442;0.125771333883258
"happy";0.545311746480687;0.25083737460757;0.384645578810205;0.275781465158431;0.230572249521536;0.189971575801177;0.232577429354828;0.208826574574895;0.166766850300476;0.0648234068550017;-0.150981595488776
"harmless";0.22798066990427;0.287712302609238;0.235661736024256;0.369896011439686;0.123690040452064;0.123993638222023;0.1929638548744;0.0227551702638305;-0.302535319317082;-0.014158543743287;-0.0593431888227865
"holy";0.1014799348674;-0.01107239820234;0.370999053796828;0.419295199613461;-0.0373264368728853;0.291467059696586;0.0609212132352224;0.268136144423651;-0.0213953588798082;0.0858538466657192;0.0330084057499934
"honest";0.454916897175812;0.223744341540785;0.333246361701084;0.285406240207253;0.00915476419997429;0.263522218706369;0.473204279859893;0.158390008832707;0.00366829815616924;0.193194518883022;0.0164955615161605
"humble";0.21885759887846;0.304857461649996;0.338345281508658;0.200719370481876;0.325749249271923;0.380271098200964;0.168369071056379;0.21463371497627;-0.02584310994458;0.178899652191219;-0.121908574834917
"independent";0.113988757818601;0.176678977344011;0.0841147218139175;0.0460826408365104;0.0894582127203705;0.148564325960713;0.118302970781069;0.0754516156064742;0.726028932606008;0.0200684648506707;0.123539516608978
"individual";0.229427102935815;0.272265196313807;0.239354967952636;0.0554175384018537;0.514442721264241;0.259356391069511;0.221507410416622;0.129555482107738;-0.17237638591388;0.153052969164019;0.0717468367974359
"influential";0.162574426528722;-0.012694360103027;0.469486182416032;0.0621677835764571;0.129470237341009;0.32744607572956;0.0930514883909305;-0.0721254333292077;-0.101039742016909;0.0769777847747723;0.273233914456682
"interesting";0.179244866265097;0.181476133471525;0.545086411708839;-0.0286338951224743;0.159952468621666;0.159460878476529;0.0759429883559596;0.322006079157855;0.0578977911555628;-0.00420374243656501;-0.0252121150730405
"legal";0.0612709078808383;0.158502885007991;0.0326218051656974;0.138013845595657;0.666735458574477;0.169137530841194;0.107590952518753;0.047245208615113;-0.0116433170221987;-0.062597847278468;0.035002156973718
"liberal";0.110219737259169;-0.0295447636555344;0.112133622239962;0.325546444200327;0.441451850589867;0.152364763652996;0.25408185049922;0.281528130580364;-0.0302431704090785;0.109732778708143;0.0874285204693623
"loose";-0.0749625177447019;0.407531616733988;0.0855055671326458;0.105648023698477;0.506433542243377;-0.107340131723072;0.316700410310479;0.184756476407877;0.161494954355367;-0.104999592193142;0.107588885630236
"married";0.336708841289586;0.153966977269789;0.457049961845075;0.151118166654171;0.262487258408021;0.365235916537039;0.269396462263296;0.0331353056691797;0.178303682318635;0.0699789084802646;-0.075627580179998
"mighty";0.0785904165407879;0.0172817219356648;0.249240714425325;0.376356401216539;0.0399725864799586;0.310862417375811;-0.0566283983574038;0.416788636960906;0.128322113923423;0.182488533118919;-0.062625146842992
"modest";0.704522708831253;0.0411317417367623;-0.0178253288876221;0.11995830714749;0.324989404847521;-0.0259380695051614;0.174278763470908;0.074406942247639;0.0917905251958672;0.014045001699767;0.120861749425812
"moral";0.582711542981362;0.184020414064293;0.160844392264303;0.0839896644895864;0.178571403134075;0.250832064763012;0.252662361356899;0.0310598387799579;0.106048383125442;0.0088228648332596;0.0804842770563773
"mysterious";0.299731698007775;0.52422973922006;0.110483126558877;0.0290061782174018;0.391956938370565;0.141269494205653;0.191583022564485;0.2497420427516;0.166048713262984;0.267650184441767;0.120915911576146
"natural";0.409421697056407;0.426335121589526;0.34959442883139;0.197159130131885;0.248933286448974;0.167776255961972;0.214331288747204;0.183143262022746;0.139723040593636;0.195116532152384;0.0971602439413811
"neat";0.629865961177437;0.185355463131594;0.151729266173896;0.222909237384912;0.0664079605643827;0.141930480466778;0.261332399318118;0.103204130378476;0.11523512445233;0.117128975396372;0.115315532193869
"official";0.365723903651529;0.323196549775906;0.106520632877291;0.203140261692026;0.15160610806569;0.504808868342977;0.112473882445629;0.154577478603656;0.0389051879357625;-0.0521480104074252;0.000763904172976336
"original";0.278866388303633;0.300500926512684;0.298440848989703;0.521786760281325;0.234496695705765;0.0396321360721069;0.335027099782519;0.0966874732385504;0.117294563872377;0.0962152465474922;0.134596467845169
"passionate";0.0656575026246435;0.117189207167046;-0.0173707940122943;0.682493211231442;0.079674149209577;0.0589229670563735;0.0818927915653274;0.0259729229869669;0.106942885852801;0.0376346868147768;0.0394913411006797
"peaceful";0.325658815172872;0.0372251963688565;0.111090061819763;0.527351520140585;-0.0538744392288373;0.156785381666318;0.0843676906934276;-0.041824617484362;-0.27121624540384;0.131786940211789;0.208336255417564
"pleasant";0.380429048427427;0.250841014519893;0.261446611374318;0.225805179257251;0.200492192808715;0.195079869678432;0.32515587158265;0.30209011272585;0.101829207458846;0.00161923408955781;0.27713649993331
"polite";0.384724706817105;0.0591205710109812;0.593713380070789;0.148057042841596;0.0770479423487423;0.406803287378605;-0.0366106205013944;0.0664871129089431;0.22001222503658;-0.0205320212012596;0.0343823775145753
"popular";0.0461867192784813;0.225041171955344;0.0988048279654453;0.0868342960438648;0.15905111660949;0.669955480310868;-0.0651215495283038;0.135768908916595;0.0597582548864595;0.0286507916277948;-0.00979052549579984
"powerful";0.176161468243675;0.0595552509883577;0.298394723162105;0.417921342885066;0.210323779684648;0.121907406317681;0.413847196833849;0.176350599681903;0.0996527571728928;0.109556747802893;-0.0494286498579663
"professional";0.18942493976921;0.274006821961062;0.170147266168116;-0.0747897245041554;0.580542519872007;0.177331010236502;-0.0170975979434221;0.158769066119024;0.168096113652093;0.0543425514466334;-0.0539876236712289
"proud";0.42912886188037;0.346978624771245;0.322274473894333;0.160093462098062;0.13474915287105;0.214923903199303;0.171275210423953;0.169121341821348;0.241700855439688;0.312443150853547;0.13291210403823
"prudent";0.0526515849365997;0.316181177021894;0.0672967805780823;0.400383110563204;0.375936344323521;-0.125703265560981;-0.0984525712173183;0.224082165774102;0.017460091764306;0.119663702687989;-0.180776109777021
"quiet";0.424567945631372;0.384458816674791;0.382745644496687;0.30305413405163;0.33861105665971;0.103230163019567;0.0177244022579276;0.189035167529028;0.195512614044064;0.161344099726932;-0.0517469635553497
"reasonable";0.584474862937295;0.221333167737987;0.221842799313957;0.0191536306883045;-0.0122790650635127;0.112936599073967;0.0304736145589555;0.0433027041659181;0.0274718522974304;-0.00457055029317756;0.0552940319141707
"responsible";0.209053246994697;0.19106507400538;0.311950923869283;0.0184531902342008;0.0276591051040148;0.68658184165028;0.159597031555251;0.210173698947169;0.0597573509161627;0.10069793499601;0.126565299094498
"rich";0.506400143459737;0.209337548948397;0.325170294663362;0.269272603462187;0.227992292798594;0.325235516596555;0.0383691209832407;0.145691577347613;0.0320850431649748;0.207122712010675;-0.0157017806481786
"sacred";0.0705471769925171;0.215715525999122;0.0407745661440813;0.29872217371646;0.186213635177828;0.0571711062090237;0.112524423767645;0.487779868553174;0.143090633854419;0.116362270047847;0.0337516332017805
"safe";0.399221699469367;0.366608507503739;0.355969352708329;0.0684345831784285;0.313283146972714;0.0740265117270803;0.213520304257809;0.187311690744254;-0.0759858340615096;0.244756350361911;-0.0474554640489542
"selfish";0.0902424657399768;-0.0284700303073626;-0.126726978835769;0.387936801733124;0.0947921377444585;0.1485161587796;-0.0349135283801927;0.280050922516426;-0.0677087501737775;0.0868704827430223;0.263974422317371
"shocked";0.179616367478708;0.760428966643459;-0.0416934368082068;0.0630398294763727;0.152799308350023;0.0824408796061002;0.0583103439803543;-0.0716227468395721;-0.00921202263597969;0.0778562765685119;-0.0823475922158542
"smart";0.458817108160257;0.168152519429707;-0.0425083455120185;-0.0222931659848741;0.0358287626800373;-0.201169747506688;0.269671688893199;0.134191965467912;-0.428033026082334;0.0685968881734836;0.236393109905828
"social";0.307868725299557;0.23923233183979;0.196420509441388;0.110643064983269;0.419408034650152;0.0838932774109945;0.347976540293679;0.027986763156907;0.0911911410063447;-0.107460820294016;0.0165232438079283
"special";0.390724464590421;0.279128929360137;0.100350590992674;0.214856133466841;0.473689771288368;0.0167643920789792;0.0378634357059134;0.0571903928899163;-0.0875392542752254;0.0571521226149025;0.137451248928113
"strong";0.498548234810282;0.365014011059648;0.200544489408065;0.173297044063894;0.0271727321938061;0.205153362406466;0.0973600842163855;0.382404943176747;0.123475501292129;0.176535977759978;-0.0173076791742532
"superior";0.281880037759087;0.104384672255027;0.444275792234975;0.366498716053149;0.197688754794583;0.19138691058788;0.395887344791118;0.0935559521718732;-0.0782947842627771;0.171962138183823;0.0447557045558071
"surprising";0.115615466223356;0.590540185435955;0.149907497401533;0.0311102130671544;0.162987377137952;0.111373000779025;0.0995206318517209;0.273887421289488;-0.00024579238825506;-0.063929010333227;0.299199624956212
"thoughtful";0.41688607347425;0.433574345122802;0.0278582834479267;-0.0607227801293952;0.065472124598708;0.109884854866979;0.00114839062252146;0.262100263679678;0.373300483382705;-0.0216001090296992;-0.181610013666227
"uncertain";0.630374232578548;0.196861524395877;0.277426872086348;0.257845397748976;0.135628829586973;0.0770664269409937;0.0405556822647226;-0.0597833197153068;0.0607001207973075;0.174535777593744;0.0643136016288505
"weak";0.358708638023901;0.643563943649043;0.135224255139208;0.146488678977117;0.265151175138808;0.153965316425302;0.261361895591819;0.0304783626731739;0.180882791800634;0.000185256991397232;0.0473206844145394
"wealthy";0.109955941093084;0.181431887710896;0.0130587460276549;0.291702907631612;0.0396324672653826;0.555267385159954;0.252226939072982;-0.0605573091906998;0.0383700267784223;-0.0093612081859329;0.33162053159956
"welcome";0.24202299781615;0.301163812214744;0.0413980617381338;0.0194126355178785;0.149580671510179;-0.0931744747390878;0.271570601141032;0.181117161260294;0.2308533781856;0.180445764325757;-0.117038504676189
"wise";0.521088092164976;0.311262498551038;-0.0133550230863625;0.124787779458791;0.117835257437879;0.260234499139544;0.240950069304002;0.0410384515882636;-0.00273820329144039;0.00823542751175528;-0.104655714159371
"worth";0.419593482413786;0.533303440104369;0.109343554667461;0.130138126921074;0.157267436268588;0.0077934430812876;0.291457488645772;0.197268776808947;-0.0909286740362157;-0.0744040349214017;0.115343147740936
