"MR1";"MR3";"MR2";"MR4"
"accustomed";0.231854054946781;0.69569615200676;0.198535624895735;0.0122175349629529
"afraid";0.630352336042197;0.365784388132704;0.205982344834567;0.45508288609284
"appropriate";0.0279271483996091;0.158620802489002;0.53421275604198;0.269427067147599
"beautiful";0.55064918860562;0.477034546713829;0.447487581091304;0.256802279726142
"best";0.266572572865286;0.622153050644552;0.37770435726194;0.369072793452378
"blessed";0.462699848764994;0.232041590654528;0.149327141584081;0.343873208030946
"brave";0.620897436294263;0.170277396171186;0.242653397970513;0.00509297438990347
"calm";0.602751497352496;0.270376239148619;0.441676618942802;0.37935076149647
"capable";0.609009552828719;0.347782733499134;0.0931173853071187;0.257478684460169
"careful";0.473942986454368;0.437434565783804;0.341024741697786;0.166479906122892
"cheerful";0.547473243626096;0.426235142905411;0.346793646952565;0.425188183577262
"clever";0.35156641726895;0.395175475528429;0.459661218322596;0.354383622176752
"comfortable";0.129528899479994;0.648394254711822;0.386378501747757;0.378711314126681
"compassionate";0.50542725139907;0.162295948295845;0.435081345132388;0.161832340099738
"confident";0.323120763643006;0.0846222394318688;0.756274903427407;0.212034658183429
"cruel";0.278527580385751;0.440663129985731;0.47312422689159;0.457567144392389
"curious";0.253530390904347;0.401863650733564;0.588068966047726;0.0869886017749821
"dangerous";0.16063975567536;-0.00964552616929832;0.638791048753584;0.253734612867307
"delicate";0.565725728188614;0.464366031272868;0.359652126222326;0.245546141010421
"delicious";0.110914185696509;0.65407292285292;-0.00096226391336632;0.292811495175635
"delighted";0.586532623121936;0.492129840097138;0.334771281323488;0.204313379578696
"delightful";0.5096757745149;0.585195825686665;0.285438256313361;0.14761502983933
"different";0.529325137247554;0.382289960329406;0.569400901898163;0.283098018663851
"extraordinary";0.485572533756721;0.433338233518516;0.428235997590361;0.324452214489544
"extreme";0.103874066049896;0.514455092126785;0.202636954388409;0.0481863588040231
"fair";0.42215838687052;0.108035887677802;0.389042101483772;0.618483956384444
"faithful";0.358976264693585;0.0689810979142667;0.445931181764231;0.515116581910862
"familiar";0.362523736707339;0.493088626174194;0.403171828801029;0.548724642382079
"famous";0.31694709610334;0.365419403249014;0.0959632180063999;0.619155434188108
"fascinating";0.195302272463593;0.288324294802661;0.0322720808620027;0.331452789494713
"free";0.369517753664079;0.574577803243643;0.321786040159798;0.261956986856451
"friendly";0.479170401681821;0.512236192918796;0.555279876845678;0.170752568895587
"generous";0.529317285037606;0.293899188980452;0.282142599737497;0.26431066696035
"gentle";0.485655798079008;0.339470583373675;0.503405749260725;0.395810443950473
"greatest";0.216294417030332;0.416851520322285;0.300766089187428;0.379356692018428
"happier";0.460133871613159;0.471717847740781;0.314190174767985;0.353958051404414
"happy";0.339208773732499;0.129679897758135;0.469209575928979;0.667201268759133
"honest";0.355766762416416;0.627049784935405;0.318160972042741;0.324073329524786
"humble";0.595867847734062;0.0289244502602034;0.401499994145725;0.0471511888337083
"individual";0.481835381387287;0.517793271736581;-0.0419708587017822;0.12126136017144
"interesting";0.374433331204872;0.443214476830926;-0.032904727384739;-0.0265580303435202
"legal";0.625065336151045;0.390159324281076;0.0351249547504876;0.0050293237352359
"married";0.602884441772007;0.49335051097203;0.113768549665702;0.339470152968091
"mighty";0.0206949930166399;0.267781289403979;0.433350594029295;0.234294759928166
"modest";0.337156181428222;0.271228110668262;0.491139551963265;0.395618204460809
"mysterious";0.359019867992735;0.454704016820062;0.158350990751664;0.262152753261933
"natural";0.573690777101767;0.436656784525604;0.42383650184908;0.329075571039802
"neat";0.506304833950035;0.14391013241339;0.181360602998277;0.370510138700984
"original";0.594208282413798;0.28468886259239;0.198000143481438;0.32571849868612
"passionate";0.0480132820846592;0.321170899139276;0.175050368750295;0.394518017513436
"pleasant";0.424279863546388;0.557436714817532;0.370746511753721;0.355739904514189
"polite";0.399489433680948;0.4505105058762;0.412112085271045;-0.0315970995268093
"professional";0.648295140383399;0.412371875996558;0.168811646846299;0.13043272296531
"proud";0.500924396513268;0.490749237712879;0.305242643014253;0.421079934195699
"quiet";0.492169463292261;0.487810553715262;0.518235869169713;0.243151358576355
"reasonable";0.152250857284566;0.0698912938539711;0.24898711354864;0.68082174641044
"rich";0.394432583322285;0.285406212877748;0.445654744926263;0.240015049624551
"sacred";0.71304615749663;0.103719814373625;0.322316220143477;0.283323845087002
"safe";0.514546885265601;0.390103335428514;0.418338596143926;0.263258102991669
"selfish";0.171000251069427;0.255567035687498;0.401542052182088;0.346951958609896
"special";-0.0337627099873218;0.0463283624660044;0.21641787021449;0.30770954596789
"stable";0.408617086457334;0.636220752188068;0.263673253663683;0.237700521867656
"strong";0.549030085779;0.475584424861258;0.360122743995873;0.28414096782868
"superior";0.592757992679789;0.140828160097627;0.17872735036165;0.402475598360289
"thoughtful";0.543838032063824;0.259308941588007;0.516195234893596;0.362811310723003
"top";0.618617997723248;0.332130592928089;0.146035575204113;0.313234951826875
"uncertain";0.348454527157041;0.103646922030654;0.232986659671171;0.481204562484298
"weak";0.342492984571082;0.314884991118498;0.528639928995923;0.237564500008775
"welcome";0.478954972168736;0.427931054212942;0.0451690331169797;0.367240212498786
"wise";0.558473296657645;0.253576094934167;0.459490595040636;0.232624886340387
"worth";0.487489474265832;0.55019578638621;0.453197057068681;0.0895260113776212
