"MR1";"MR2"
"afraid";0.116006693504816;0.635772636623074
"amusing";0.0743958348531022;0.565523471409155
"appropriate";-0.0393226235690093;0.131606845959334
"beautiful";0.455251651671212;0.596774072429581
"best";0.635238643618883;0.326069419422986
"calm";0.341281666000405;0.181621297234356
"capable";0.505287326933076;0.202558965189116
"cheerful";0.750714406052075;0.0669775498472698
"clean";-0.117332725749214;0.316475074309762
"clever";0.572676522171081;0.255145598845807
"comfortable";0.772029256584124;-0.0117502422036594
"confident";-0.177823553213128;0.442159189242002
"delicate";0.362441203447939;0.688706748883209
"delighted";0.230713402539996;0.763765136798715
"delightful";0.433160477265262;0.659990793273743
"determined";0.144267083643453;0.644066204506896
"different";0.406126277028694;0.491213399294422
"extraordinary";0.00869292629978395;0.575566271496818
"extreme";0.0493419189786518;0.612825175516095
"fair";0.446543685423675;0.325434100254915
"faithful";0.643218044529065;0.049837444749464
"famous";0.393817180575222;0.570150042124525
"fancy";0.388781563084191;0.18007573277186
"free";0.438536605406618;0.391034501711908
"friendly";0.445297985123079;0.277053193432729
"generous";0.43032452943256;0.601578826083721
"gentle";0.576079892565025;0.283593447311352
"genuine";0.178619752590621;0.102668865685816
"greatest";0.243874743819429;0.347547925186795
"happier";0.496170495204811;-0.0332259637448081
"happy";0.283088256327056;0.344634105519377
"harmless";0.784470819123563;-0.197086763011803
"honest";0.649106345803845;0.27938308439806
"humble";0.0305664337610711;0.00115513002618274
"improper";0.0961945644685691;0.481299435074919
"independent";0.633814256683121;0.138709499449497
"intelligent";0.497334819903757;0.0323660611999684
"interesting";0.504616401410372;0.0308331270144506
"liberal";0.00336721829247229;0.0934376914063699
"mysterious";0.043801390582637;0.259816495217302
"natural";0.582870005545917;0.51663544145426
"neat";0.298395325048886;0.232152673249367
"newest";0.628384173914341;-0.245321936687412
"pleasant";0.233803600292265;0.650999273179725
"pleasing";0.566700209313754;0.237353417085747
"polite";0.442810769541262;0.462532623358942
"proud";0.194186687228989;0.386209706201189
"qualified";0.488451989473028;0.080654566559646
"quiet";0.811365516219044;0.310092891811039
"reasonable";0.640185084741941;0.133126588167558
"rich";0.335606189293873;0.552336600048687
"safe";0.37646867944545;0.452650792075988
"secure";0.431721388359285;0.358538339663922
"selfish";0.416887335666122;0.328370770559409
"sincere";0.69034069226456;-0.0609667288788011
"smart";-0.100320215826029;0.634220823719344
"stable";-0.194619093411682;0.269830389048171
"strong";0.24482203824607;0.66998495134492
"superior";0.281792271801124;0.563202340986509
"welcome";0.536497430122309;0.257841503430961
"wealthy";0.0964567842677246;0.41600571854889
"unpleasant";0.513099365861443;0.592231759450935
"wise";0.461339556506578;-0.137343090364366
"worth";0.669401051623271;0.32649587147607
