"MR1";"MR2";"MR3";"MR5";"MR4"
"accustomed";-0.179524706942117;0.120409187712655;-0.10211988929888;0.106805449793275;0.719238843297247
"afraid";-0.0177587091044334;0.364918867072195;0.163630010233256;0.639691377393286;0.0964325769088945
"best";0.180222315086249;0.298575451863539;0.0552630413634564;-0.207728513088033;0.0911607304400019
"capable";-0.0245081778032069;-0.0208079672845061;0.76602357615376;0.0207308837057138;-0.0233729273441884
"curious";-0.164762629204974;0.839695923836504;0.12973501369114;0.118951181840186;-0.071928886778294
"delicate";-0.193346398827202;0.0786184385723567;0.615002739507216;-0.253958861473227;-0.0801066995304956
"delighted";0.794197747602234;-0.120787121980828;-0.00813178613979603;0.0455132309937447;0.0579251393343159
"determined";0.846511490030888;-0.173609437749147;0.090392102853147;0.0870435364742594;-0.00604315939687113
"direct";-0.157815995381714;0.648397170138656;0.243283354355519;0.0919439846834414;0.126623912627884
"familiar";0.177571536099091;0.10752949478737;-0.138206011371193;0.26696271488467;-0.354222383735593
"famous";0.674328566730369;-0.106414796842389;-0.0300410472423689;0.303553852385202;0.03050815821884
"free";0.710876009359642;0.220962561361373;-0.0985245953628466;0.0626797865479424;-0.123333680108251
"friendly";0.325394224576686;0.0819290932037043;0.603878113972706;0.105104760551791;-0.158709276915658
"gentle";0.20014026556859;0.110578964273325;-0.177827276880057;0.452810263415679;0.414444443000928
"greatest";0.687170919508421;-0.147861213241311;0.0794367305682479;0.0618000402216126;-0.111262874360447
"holy";0.0232563315454862;0.0782574507373114;-0.187593671485499;0.361528819855981;-0.101724730647464
"honest";0.0129970215582003;0.518943403967696;0.0273540305508391;-0.0746172577665775;0.213532519648645
"passionate";-0.143032813035942;0.7229815062418;-0.256172700992477;0.138986387992941;-0.0349484182077027
"pleasant";0.844149635290914;-0.102108610136402;0.0265388473209625;0.0144044977332988;-0.0720680407051141
"quiet";0.151171649514495;-0.0325190924610662;-0.0115186514706614;0.828318137759393;0.0434646406099479
"reasonable";0.60026362791738;-0.0700943014570545;0.0681665313690751;0.547360987904498;0.00689357436094144
"rich";0.517860293846771;-0.0530227623621901;0.287468283878657;0.235579402425063;0.0194748772372729
"sacred";-0.179524706942116;0.120409187712655;-0.10211988929888;0.106805449793274;0.719238843297244
"sincere";0.325394224576686;0.0819290932037043;0.603878113972706;0.105104760551791;-0.158709276915658
"strong";0.151397309924218;0.19854856427112;-0.189342452979024;-0.0920020165204159;0.800235726711835
"wise";0.723873223005208;-0.0588694949494878;-0.0376150875066081;0.0379719936489761;-0.148756841313823
"worth";-0.210256878481143;0.70525310340652;0.00953799471614873;0.130362601616438;0.0755477714903777
"modest";0.165119915124023;0.324545644142614;0.280881185808517;0.132616044593175;-0.337509176677525
"special";-0.193346398827202;0.078618438572357;0.615002739507217;-0.253958861473227;-0.0801066995304955
"welcome";0.716921932833755;-0.00368600479104897;-0.129071861342775;-0.284671017436552;-0.104835111448993
