"MR1";"MR3";"MR2";"MR4"
"afraid";0.123443142111398;0.646472977537251;0.0539496365539946;0.169459523476261
"amusing";0.0114986098984591;0.657450838036445;0.095028034949955;0.0628761041753099
"appropriate";-0.0758720901539243;-0.0376275270998236;-0.0684549617637417;0.685908444489285
"beautiful";0.370577399474478;0.499362716480135;0.265640230091866;0.407335471400282
"best";0.58226329660658;0.236162770672219;0.35615623421439;0.0719757960609783
"calm";0.506581972471667;-0.00297025646590249;0.0376057355668113;0.108196774068732
"capable";0.225497509651837;0.207593077025821;0.448217213146109;0.227770468563741
"cheerful";0.395519747106475;0.116978546999221;0.645455076462145;-0.00361325553214953
"clean";-0.168019125466646;0.517491554464269;0.0116062819812633;-0.257010597330455
"clever";0.489244465969911;0.117749171026015;0.324604129016095;0.283829013386902
"comfortable";0.396403310512744;0.0368410159099866;0.668208397224828;-0.0113190779801719
"confident";0.128522956303292;0.299658148558506;-0.332113016820478;0.20639939336609
"delicate";0.461508481611465;0.497582037483128;0.0731540001232987;0.473499049367024
"delighted";0.405275341776982;0.737123133652123;0.00713415694998979;-0.0312065713547108
"delightful";0.449602634239517;0.595948963362656;0.206238769691881;0.157562089303352
"determined";0.0626974523353909;0.674818080786404;0.124583452712857;0.267335367462759
"different";0.581848450318479;0.343973503375567;0.0719223284807436;0.0779200031519998
"extraordinary";-0.0170525424708129;0.683496097524906;0.0396511101354143;0.00222573795486601
"extreme";0.322941550106154;0.505032236126842;-0.173466680134596;0.0760006453022429
"fair";0.334246165459005;0.193253313384847;0.271875636636843;0.444970808539922
"faithful";0.346545099881809;0.0699678692992107;0.539525618893304;0.0488089636961937
"famous";0.543205854040069;0.432810685669246;0.084159716946361;0.130823712091058
"fancy";0.634670935431554;0.0112491785873099;0.0278954092399583;-0.113958859934538
"free";0.623205513036273;0.310961521672999;0.112189462226182;-0.19602018072584
"friendly";0.578481220600734;0.0926823568625404;0.111740933440376;0.141499233794272
"generous";0.575031108827296;0.430444335429391;0.0957060677241178;0.231520483400649
"gentle";0.452175632781897;0.149344940757798;0.350804071803588;0.359323840420462
"genuine";0.43505296601679;-0.16161309550744;-0.133499349352043;0.266965441008504
"greatest";0.247964207116684;0.19598125843959;0.0790206919712957;0.451018613342782
"happier";0.260250434905494;-0.00237542254103368;0.426023982324202;-0.0279238528897375
"happy";0.268759486606053;0.306449454717738;0.150930635501635;0.0990304559891703
"harmless";0.224546880762656;-0.0453272479601242;0.833429602772334;-0.101736248124189
"honest";0.628455741644767;0.226743256322024;0.36171205179158;-0.122520521565044
"humble";0.0414381532632511;-0.188514601851682;-0.0499521457852192;0.529207055304978
"improper";0.122971149567633;0.46298921425418;0.0252116618410623;0.159663958015234
"independent";0.645867057505287;0.0848733244789786;0.344087913654578;-0.235738303981765
"intelligent";-0.0467984961609247;0.235714348020956;0.682574680176893;0.0194458513866902
"interesting";0.078672053820087;0.111490008421638;0.565599373575013;0.178649436896662
"liberal";-0.0499647394192784;0.110274970673512;0.0371779469295603;0.0835973686902011
"mysterious";-0.074179308644877;0.190445098636705;0.0616067768219098;0.528114637826302
"natural";0.571554298760103;0.447684438338867;0.305811753186958;0.0595478827364862
"neat";0.14323233171394;0.14970496539473;0.229367749466497;0.432521303328342
"newest";-0.0390333420411683;-0.0398968372744059;0.844061850510026;-0.0114311861559243
"pleasant";0.448092070644263;0.502888929080803;-0.0492765496826956;0.193640685152649
"pleasing";0.299993700620035;0.229813158259153;0.470317124390289;0.215585889818354
"polite";0.303630172814995;0.471137023094911;0.326196211026016;0.129446213362023
"proud";-0.0169720256988103;0.395628911925444;0.226488577706529;0.41328441051377
"qualified";0.572843853588436;-0.0671301853173557;0.183193378266202;-0.00688383168430545
"quiet";0.522252785373552;0.278248375365499;0.61072933283506;0.190530296908884
"reasonable";0.709275707166833;-0.0891745040101681;0.259713073068844;0.160996732684859
"rich";0.553229173181981;0.320088951853959;-0.0210033054437806;0.341635028191574
"safe";0.51624620138788;0.229840489233633;0.0532359131748869;0.376133148597316
"secure";0.590095679941728;0.261108816727711;0.117578605546298;-0.114890737771331
"selfish";0.289610558659924;0.272382758809982;0.285909154044914;0.257690773577438
"sincere";0.436305071760958;-0.0692914070422892;0.533488029703632;-0.0230468764217853
"smart";-0.0298464414278624;0.79668501789216;-0.0755975878347224;-0.193036564032598
"stable";0.0368601020308264;0.0878602371928298;-0.317278636333808;0.409044877688793
"strong";0.186105283039498;0.729715891907806;0.179233400829597;0.0779314856310574
"superior";0.271809484343045;0.608580142066279;0.169903849813038;-0.0449979109369467
"welcome";0.164970725918995;0.438761165662761;0.585291804587634;-0.125398534622684
"wealthy";0.151417405752897;0.398952933682437;0.0125081133658524;0.0708928509528425
"unpleasant";0.600564292234125;0.428328538863316;0.177079615741806;0.250824882444943
"wise";-0.155678468834717;-0.0601612580594754;0.683959286897044;0.443772472341172
"worth";0.65979602554128;0.233480351750987;0.351365856933173;-0.0153425604832555
