"MR1";"MR9";"MR2";"MR5";"MR7";"MR11";"MR6";"MR10";"MR12";"MR3";"MR8";"MR4"
"accustomed";0.346513774896543;0.369067867519401;0.152690500716781;0.341025506257304;0.0493097820824231;0.214592174182423;0.317704802081764;0.204738610212571;0.233935952218463;0.0143070348583511;-0.0407229215608743;0.0842943517499028
"afraid";0.54596948077536;0.192614061529834;0.147654655067456;-0.0562966011221466;0.144462453644986;0.0790426976692025;-0.0294047401541055;0.295411081273099;0.14843221000238;0.105110414217716;0.436711876015766;0.172635362888695
"beautiful";0.707805125092917;0.122144962877749;0.309768461371101;0.0874697512180145;0.250828310658756;0.0228066495990365;0.13519291824405;0.0769354929699568;0.0740049327513489;0.110500908594897;0.158197748898372;-0.08163347011745
"best";0.331882029418426;0.382187172705229;-0.00701228043245475;-0.0223482805137829;0.239318550247777;0.386361553416828;0.18935106961557;0.153588962947295;0.296147532489968;0.230935052864642;0.350069718588234;-0.0335916777517447
"blessed";0.460671721202796;0.447098633860567;0.16995487496895;0.0562767734138218;0.416534040966312;0.00293719601808627;-0.0714473761235445;0.0407177209327134;-0.0405810395415518;0.0106133231346498;0.111415674742596;0.139298162540605
"brave";0.341078828570998;0.524108923495942;0.278095692007332;0.453862337261452;0.104189120707993;0.118415908221298;0.106531087906421;0.163903467991322;-0.0860649499512472;0.0456189666831025;0.0609875052365396;0.124569641713214
"calm";0.460578882304372;0.082292577301613;0.501433047630452;0.0368214466411877;0.143090899945045;0.259067134114663;0.142957516369347;0.117440508285855;0.0685952223325661;0.0306455558699698;0.179176909751813;-0.0576708260771215
"careful";0.505285077877776;0.230125935101915;0.104381238637111;0.298463801576653;0.297181724898035;0.210437538307384;0.0669984995360004;0.023186293631644;0.0567099590250782;0.123031858249687;0.254232011372723;0.164458363497228
"catholic";0.266145013075611;0.323951727683164;0.0153625897784823;-0.0452723395862223;0.270788265064061;0.0358022366504278;0.116646883811286;0.173257765817079;-0.107543366587437;-0.0544228475393072;0.0416322028755396;0.597493141057086
"cautious";0.190922351783615;0.32016698350964;0.0363991903702358;0.149020540568791;-0.000814659140476672;-0.0226785826097165;-0.106929090290992;0.0749720001948739;0.0608987744880644;0.383919440362687;0.24861268863085;0.0679644320663508
"cheerful";0.451239165700752;0.335203509842457;0.234464042342402;0.147612860712927;0.179071785045645;0.245655735927862;0.0229490692711179;0.137149409456669;0.332069237291344;0.193243313395059;0.218218923272722;0.00975498339346717
"clean";0.109189380732758;0.139820612135572;0.13515980003695;0.0922154471220495;0.0254433188325715;0.246777996735684;0.359058042713882;0.166386429743647;0.118495339747875;0.465570212642915;-0.0240303710073772;-0.0404510958841709
"comfortable";0.472059000158516;0.30930377640989;0.26147813308716;0.181624274663232;0.24507576370289;0.0417579150624157;0.101986358603641;0.0139730110758198;0.241038160964888;0.279202051354061;0.028289484106306;0.236927330216891
"cruel";0.662908791938629;0.210052411911135;0.14807006569003;0.255365412821412;0.283231444834331;0.0632738560181965;0.119519251968702;0.146432578820902;0.114071526079836;0.172822540440116;0.106164470546964;0.107214517294203
"curious";0.406470347347374;0.12636845377833;0.478713869568655;0.0697751269604567;0.098281826336011;0.0568491609968968;-0.0236886010905763;-0.0213526126454719;0.262887172214969;0.23422486231771;0.0789273617891257;-0.0175845168187354
"dangerous";0.499176298524948;0.166950976812554;0.168265134403979;0.46826088891651;0.0763861780733203;-0.0457640007579306;0.179764402805611;0.169381915859523;0.062777012482443;0.426731236369606;0.0493770413031306;-0.0707200118610241
"daring";0.216502299282384;0.172850945097592;0.156244918910331;0.128338396966818;0.13822486347485;0.326334477114515;0.208253816152805;0.374435651401151;-0.212247294806562;-0.0786776757270881;-0.0828291694643673;0.158455602635774
"delicate";0.672720195367494;0.0394109694221409;0.201912353137393;0.138914718288756;0.173267737432981;0.162110335174894;0.195068098294065;0.048787295058161;0.0493488882888639;0.0738949074542703;0.00244304698708773;0.198229339796803
"delicious";0.449357313475928;0.150717033579582;0.312669860138645;0.136417561875807;0.128370012611514;-0.0225975126651191;0.258112935771689;0.344510038606377;0.0551783535071643;0.115973796460784;0.135739427254869;-0.139944369320566
"delighted";0.170576148632668;0.465331876153698;0.314181322054816;0.375747807319007;-0.0886179153459208;0.133809138564448;0.194799723645787;-0.00802995591986643;-0.13823787088075;0.140046413231492;0.148745797361608;-0.0519972619043784
"delightful";0.367664869984162;-0.0696815088895764;0.421802535053658;0.293534032312922;0.243566220179855;0.191077858003232;0.164480986910046;-0.00773795494791591;0.0469158794148245;-0.0579695469769404;0.218253949152628;-0.170059861985966
"different";0.43924952813791;0.343972518183016;0.204389587136445;0.526357615519965;0.231841682849566;0.232925677825847;0.121808705547633;0.1947968633191;0.109033589076975;0.120449678617895;-0.0107564287028133;0.0128230063252117
"expensive";0.161044162479843;0.0698669376379175;0.119814998451413;-0.00308757558426647;0.0656549909828839;0.0504775895391806;0.162921623290228;0.0163967613958286;0.73756069978272;0.0978397916881488;0.0445723895246374;-0.0373069032413008
"extraordinary";0.525231193975297;0.35489894847151;0.0935457177810229;0.159413740977708;0.314101932847836;0.255523377939542;0.226384143475076;0.182033064690087;0.11998240035214;0.00847287248222626;0.0352131812419062;0.0807134142562114
"extreme";0.366562058842382;0.128142512685394;0.208329149219126;0.430643276692899;0.371039790006782;0.135205412897686;0.0767533958675292;0.0800056067921294;0.0778679332076437;-0.0858835968344097;0.347923286393124;0.167476308420513
"fair";0.417740606075986;0.544327860059927;0.323113856102115;0.327442796104515;0.108882269920842;0.0460830819952787;0.0842401412045826;-0.00292496968912402;0.0669239219257687;0.186667161936562;0.177984403198479;-0.165153836300013
"faithful";0.266863182295327;0.564766298299848;0.149437706837325;0.0172849307790032;0.275663015914586;-0.11980376898561;0.0673981093590874;0.06826178204464;-0.101269092342625;0.120118088556665;-0.0141439212500666;0.00133932427160437
"familiar";0.367547974674999;0.477121586232155;0.21598790477746;0.385904105896578;-0.0144803573251205;0.0277191775559087;0.0974060395757496;0.0803975349399781;0.368196327380063;0.287948868961651;0.0855854025621797;0.0446872061560728
"famous";0.191065185669951;0.622363206391678;0.00141540617055216;-0.0664687519561592;0.0519407237983551;0.099737690447117;0.277832219645202;0.0348170747866552;-0.0375251088980765;-0.0154835019361111;-0.0346558217944195;0.254817695126642
"free";0.457351972556952;0.456334573147473;0.311566379619176;0.22924061404186;0.169533487485138;0.177270841174191;0.0482884840407362;0.415797307957904;0.0882350822152466;0.076265785076376;0.0739075053232679;-0.0793850997934271
"friendly";0.118993953614998;0.584362554387522;0.0731455561248296;0.374497268619441;0.184818002722143;0.131160583541736;0.0336398774269603;0.279621076848334;-0.0077372399264906;0.171267334321167;0.150254244201259;0.0573694204634964
"generous";0.15168686274611;0.227866872465835;0.331045941410418;0.104827880026867;0.0765887431412244;-0.0243206813030345;0.0286076431343181;0.0859548724093656;0.0455839760903435;0.0855248332121819;0.653479548709053;-0.0184662890525131
"gentle";0.459750211306788;0.293699664198503;0.199621382178574;0.270806286662238;0.0813599218034502;0.211405730365145;0.0607136653158121;0.43681966960871;0.306405974160027;0.150169297991073;0.222159937063924;-0.0695528247886923
"genuine";0.105930860272565;0.158331514783251;0.0228761187745254;0.112209942221159;0.22878786509703;0.693803140827681;0.0600560996764399;0.144533871149008;-0.00302946172587763;-0.0134242032211464;0.0340511661987462;-0.0658411116327326
"graceful";0.527064294565142;0.42617201670032;0.20594933320251;0.201073457777797;0.0257986016312977;-0.0165410357303441;-0.00635986024383375;-0.0326040822593822;0.0406500077103029;-0.229012280053359;0.362088129491593;0.142810913677506
"greatest";0.326319376521229;0.259159445317103;0.100535420729945;0.394752162662271;0.471506022941134;0.191256066398554;0.262052446046289;0.0145718909461075;0.152854806599661;0.00942989964043983;0.233443264460978;-0.0499032492476095
"happy";0.522033396832035;0.422155172657693;0.314293743491418;0.250860013031838;0.230873906336625;0.119412135813953;0.00995171491099833;0.151103537394298;0.0632953969058819;0.153955434090088;0.0568581655652504;0.000681887596620955
"holy";0.120972900866617;0.16805874448579;0.134519873212552;0.0410433006234264;0.172038663585474;0.0554109816169105;0.700424809914822;0.0468394478808275;0.168690326392445;0.033457121016843;0.0274267352659713;0.0896346631251674
"honest";0.641482506612057;0.371689431555103;0.18102797847702;0.175571231497592;0.185644761939403;0.0435392151119973;0.13069725583524;-0.0669958818604792;0.0657615658098965;0.104249551361544;0.22680707981925;-0.0680249924910381
"humble";0.486616461733455;0.453946578000368;0.199441939825363;0.107584072029489;0.360065001452493;0.255062119283205;0.0518082839938905;0.035930784660082;-0.0197255904768219;0.10934686684852;0.244960160683921;0.159761686163628
"interesting";0.413477612202434;-0.031654566574876;0.211534654446512;0.466244914823159;0.156608590785985;-0.00498997843016129;-0.215855999996313;-0.0565462818629606;-0.0554943036271248;-0.0691993764442859;0.136261339064899;0.00703792191314859
"loose";0.478274268339076;0.176343594930409;0.0472749873420239;0.354354821874466;0.263172656600224;0.0557724781163966;0.385606806332429;0.28711191749964;-0.023405321373375;0.157750014067451;0.0789174132948518;0.0546324232906085
"married";0.288922181871099;0.463799245997998;0.444449940278554;0.0864578491777519;0.178932357029684;0.215534061039884;0.0644318278653355;0.0795750603846196;0.195106678773946;-0.0455362913498381;-0.0467554993638021;-0.0281577483089209
"mighty";0.0444795734274546;0.574205046282229;0.0858602803947664;0.0972896887821236;0.458718063454132;0.123309837440908;0.0324542242088271;0.065170037709007;0.0864167355313879;0.261056251691641;0.173539159756923;-0.00211354067492033
"moral";0.408362524276853;0.118161668478458;0.481870906381599;0.14117606665401;0.134066366700224;0.0412500905215428;0.0883802406123006;0.129998417866584;0.124121917365784;-0.0920825348612822;0.189700052041482;0.249517853290584
"mysterious";0.628395397106321;0.249966756141125;0.0762680304848368;0.237207584651172;0.209061672901163;0.192485251270989;0.135309800338592;0.184964223580804;0.240032134973682;0.213778519154308;-0.0726387661596545;0.123435257397214
"natural";0.471429360997548;0.216627633704084;0.360321436184951;0.288574969131872;0.242485988805575;0.206894579001157;0.0726859510570866;0.101632559508982;0.0330482320252615;0.0664511245395795;0.00203583301638775;0.0651460109566863
