"MR1";"MR2";"MR10";"MR3";"MR8";"MR4";"MR6";"MR5";"MR7";"MR9";"MR11"
"accustomed";0.255193247845161;0.215970155841686;0.208541400527634;0.527051825443641;0.223647122366097;0.109243388754682;0.120028917299525;-0.163962934810725;0.216088762132479;-0.0900251495817889;0.0453296832536266
"afraid";0.465994281043869;0.170667384141587;0.476692225905171;0.116491401697715;0.129133703346124;0.0395529235941894;0.216886362053216;0.156816615738303;0.203478667583406;0.0711634240780681;-0.0489476175663731
"amusing";0.293118528945547;0.192854202352371;0.0139663407467573;0.589212916316993;0.219812827638204;0.0926972702066092;-0.0703306083284579;-0.0600912595771087;-0.0546152525235759;0.0476449740859551;0.105588302707909
"appropriate";0.0393726301996632;0.0383054004651367;0.30996833174413;-0.132126695332139;-0.0329160495107087;0.0313581582026779;0.0277116950604702;0.129293467339908;0.2843529641564;0.557007766936814;-0.0390111923341681
"beautiful";0.338780700316211;0.492152282275738;0.196745927426151;0.244957205617761;-0.0530939308100346;-0.0163778847344692;0.127636885735943;0.192102766916159;0.14919162438466;0.0175082829132284;-0.14693011432647
"best";0.553705243497043;0.211222428966282;0.211810891367045;0.226745181011509;0.236883650521344;0.137726819996558;-0.101724292523888;0.0985953935182787;0.161725905941346;0.26987759026451;-0.0279738285947497
"brave";0.0686986166484031;0.372377363768101;0.122935640498826;0.0397274654013007;0.08881371513856;0.0000520667759702611;-0.0329357158621645;0.70125327712603;0.0346185538659215;0.205525098080063;0.0692997610472923
"bustle";0.00014273477214173;0.0701333158994791;0.0413125757744578;0.00546957661610432;0.0752709948661608;-0.0360779795311778;0.0723677440462482;-0.0266077909054511;0.702610384709108;0.0193524391321255;0.00896806531389855
"calm";0.272522263002915;0.410892190194172;0.0490990030496845;0.159075723884777;0.226194247476223;0.273727233793219;0.228681537953908;-0.111731343614855;0.1055079658942;0.342430635383044;-0.189120092633082
"careful";0.555066461421131;0.209667699103186;0.414172444504386;0.178144849468888;0.228539205396817;0.2618126662396;-0.0195399449107742;-0.00842491079378835;0.052732522616677;0.0103590194278994;0.336023179522085
"cautious";0.418494117692941;0.00455535566287445;0.533462435540646;0.00353678442351157;0.377139622123927;-0.020233797096852;-0.0150813645431113;0.0429777036953753;-0.0709205485901522;-0.0185840408912965;0.0777772993258724
"cheerful";0.510662030443685;0.447955369318539;0.243306410275018;0.275522252301792;0.0658177838370595;0.192289554901875;0.0508264411821543;0.170105463255531;-0.146677223405438;0.115912005549865;0.0994439952924129
"clean";0.617823516009604;0.231003892466052;0.224681258907397;0.267509458317215;0.0626617419851349;0.0144902508108036;0.108985995570219;-0.0165473418482341;0.0381703913560596;0.0507241806823833;0.0773286256231103
"clever";0.188987157678677;0.0776626839192951;0.0466805070928104;-0.00660410528936932;0.554502304749712;-0.0261858856661773;-0.0895671459476108;0.174556816567407;0.129250868270861;0.059416010145784;0.0488629545599706
"comfortable";0.469890205802739;0.301996345095828;0.244503349009871;0.313063916490328;0.157378004998918;0.209007711007854;-0.0354111112823113;0.102977269571618;-0.0624349711470442;0.111837098891417;0.248239701135204
"confident";0.183637834972075;0.020569455965573;0.666424210925563;0.272038081213345;0.0854879800801042;0.0564384226726239;0.0973451179695555;0.0373961000915719;-0.0660031133586812;0.049640241200525;0.180704337203242
"cruel";0.244568509427355;0.181455655882327;0.139265105432547;0.328650516755507;-0.0579351418462693;-0.359279407321828;0.00178031286513305;0.160128869121797;-0.0342733658131222;0.195021274972136;0.0342958311774679
"curious";0.326062553785298;0.362468818513858;0.300599198251772;0.267982124824378;0.355772868828334;0.168737022078843;0.263031610551163;-0.0168852993189101;0.0231175570275849;-0.0245074511741828;0.0384431763583813
"dangerous";0.668551637072556;0.155883220639918;0.124537863843961;0.133426719182853;0.245778628775999;0.00645737071269125;0.00547171257763971;-0.145325959064388;0.130572216501067;0.0484576773599316;0.174154245583634
"delicate";0.206794626570944;0.313398249137883;0.357925736713727;0.275603754300469;0.401216164680593;-0.00679052567750501;0.188049271627371;0.201339774500604;0.0650331038386227;-0.100584113622138;0.0382164037781089
"delicious";0.178693701884579;0.720399365738343;0.038161850752998;-0.147805468960933;0.0176853147492908;0.0858114574358638;-0.0703631600436251;0.145387171018454;-0.0496230760774837;0.0747927889010623;0.0773382854278634
"delighted";0.420387690358138;0.265787771732752;0.513383596070486;0.431110923333995;-0.0804744164348443;0.0505966322821904;0.144882254443709;0.159297924478667;0.10001687344003;0.0503387595862748;-0.0502827868541161
"delightful";0.297851729494832;0.401683107677849;0.15112768989853;0.288023502107813;0.371683532342823;-0.0312300238459854;0.182011462103903;0.0681114972452857;0.101849504274773;0.264872557386903;0.196130222869458
"determined";0.496606654452364;0.215794548479001;0.264781985257583;0.168349442609769;0.200060856769674;0.047921858774475;0.0664364510397559;0.0282573076927516;0.0660020563744195;0.021945163400642;-0.201612667655516
