"MR1";"MR2";"MR3";"MR4";"MR5"
"accustomed";0.640284478247677;-0.0916031671505692;0.0935866141145546;-0.270768088937787;0.0395831622710017
"afraid";0.571679475805364;0.334879167571755;0.358828449745949;0.237851095662607;0.263189494040269
"beautiful";0.634740986601472;0.11953919764915;0.346209266292008;0.195072367152384;0.227327258825419
"best";0.444790763002669;-0.0876502212955491;0.37114855520769;0.304363635744171;0.266588101563123
"capable";0.210474282593285;0.693872629465414;0.191462434299506;0.119513237800344;-0.0717468128289886
"careful";-0.0418902089404737;0.375937554641521;0.58737592820293;0.0919939233941752;0.0644656529519382
"cheerful";0.171469589757551;0.366460747647762;0.574723509860034;0.172007047194332;0.105763771154567
"clean";0.162308054075478;0.469086676021079;0.526983011230847;-0.0919959990034998;0.0310577442352654
"comfortable";0.440942355373147;0.305354004729339;0.270016062701238;0.0585506387315899;0.0191718854254217
"compassionate";0.309064149656838;0.606964551460945;0.178307617687663;-0.160556457801175;0.230624246880785
"conventional";-0.0188127860999936;0.0262955417905508;0.101740343573563;0.789983184307858;0.0554835101948948
"cruel";0.162222283873069;0.119010470907746;0.240909892740706;-0.0372711073287053;0.30557137008875
"curious";0.403229500977719;0.330997175838508;0.333639670319993;0.310531852713404;0.0743179786531393
"dangerous";0.249027752475436;0.153473568813122;0.299480468971207;0.188327442761218;0.154244865200379
"delighted";0.513257570608907;0.342313171240036;0.247012471177309;0.169300424589159;0.359414368560941
"delightful";0.05022996855209;0.567775444616751;-0.120945420487421;0.574726219645978;0.0277134711871073
"determined";0.283067686470632;0.585310402554562;0.0900682176658413;0.272348565260904;-0.109197160898799
"different";0.678730486735098;0.134291324743114;0.125969800142214;0.373330186622722;-0.0172067950432701
"direct";0.560786793895031;0.148254838398523;-0.14635039563219;-0.13851561858341;0.369932509692368
"expensive";0.462635743842541;0.31922226220305;0.327461018887208;0.211435776806572;-0.119726345049967
"extraordinary";0.443777477662032;0.0310261883558978;0.443387153711271;0.158040357288797;0.0146041068205113
"extreme";0.216555124323221;0.394633565124545;0.15874628582065;0.294317688388754;0.0748351456123792
"fair";0.52859757817534;-0.221461247119794;0.148866442864482;0.297645566331873;0.183914594517467
"faithful";0.521605004780067;0.331735496622972;0.20242343702741;0.255352502185719;0.100953422813847
"familiar";0.2623876469422;0.177339305880193;0.362240324489434;0.0938850990266337;0.174832839962231
"famous";0.213844973332371;-0.0824929785112;0.000442732561992279;0.133520042745313;0.739129744594818
"free";0.351434817309846;0.316532001601232;0.337156848382287;0.0318339841096657;0.390433271077809
"friendly";0.537216552775198;0.313588877591839;0.0233595784609519;0.0273256072915616;0.356144629523364
"generous";-0.0677488990855939;0.464774785318587;-0.0882596880642183;0.463117839634562;-0.004464677549723
"gentle";0.244692437888902;0.0363382047691517;0.308361826985461;0.575607749151327;-0.120430021832103
"genuine";0.201500837113487;-0.255203462483054;-0.0712003448745116;0.210746043880573;0.595058989662657
"greatest";0.55732697097792;0.0966825827423241;0.262616259081193;0.239588283874147;0.201862966784138
"greedy";0.094319704348009;-0.124473641220939;0.0778270806434979;-0.151019126766307;0.612699572540946
"happier";0.61296146526402;0.239884901039238;-0.148261826808699;0.159057430689506;0.0597892112869688
"happy";0.665523077823293;0.332193481518403;0.0953987592564163;0.172164426254447;0.150061290339923
"honest";0.680843023002666;0.150360902971696;0.146827860629991;0.21533178527866;0.0677299299281935
"humble";0.695259588642481;0.323540288674656;0.0423655887580953;0.176655857660706;0.133030118054451
"interesting";0.162073111951038;0.0538989368728419;0.500058168313182;0.0228468340026961;-0.10046868580485
"legal";0.160085007556226;0.342938044877849;0.222389919805744;0.459087292524149;-0.0290117381453296
"liberal";0.360333544900855;0.390653361106478;0.158622926460754;0.0423824731340302;-0.263361550136137
"loose";0.21332113927136;-0.0378027209041693;0.233494900270191;0.505762371094432;0.084613449825805
"married";0.328450685816984;0.274196698758476;0.0879859227428699;0.537205204389892;0.0412941770939891
"modest";0.00473147342344277;0.228832701841869;0.27820033413926;0.0190674203988315;-0.0301286405755704
"mysterious";0.594302485374342;-0.1140276657822;0.382403170420026;0.20213201554795;0.0523306412058023
"natural";0.62870590275769;0.0647472092450033;0.383376544985178;0.234419943599086;0.250991582649375
"neat";0.359585186208076;0.454252767968016;0.220028377244668;-0.0574615815129628;-0.166488483361894
"official";0.1333571746056;0.22508886758954;0.354159458527215;0.0274346900460104;0.363769010500474
"playful";-0.0451296259602158;0.028565419018192;0.430991431029314;0.028154880157322;0.0621402856949348
"pleasant";0.572293210013948;0.387518248487814;0.41003447888508;0.184150387380095;0.23638843020491
"polite";0.366069499395294;0.220201868402567;0.246706362450172;0.200452343306461;0.119294883696019
