"MR1";"MR3";"MR2";"MR4";"MR5";"MR7";"MR6";"MR8"
"accomplished";0.42542270028902;0.266185375855998;0.574625182496639;0.0598008145885333;-0.0401568781084296;0.0025810542490639;0.137233249868245;-0.0135372147678306
"accustomed";0.627590576736383;0.307287726179241;0.0706805508444597;0.319008165517593;0.0527119987222524;0.215423974011465;-0.0746420184724142;-0.00609838208667271
"afraid";0.569128450864098;0.457640533054937;0.257397910667433;0.240625501350219;0.238391958454288;0.127485136135081;0.217913592788427;0.032252762447983
"beautiful";0.598892479510857;0.336681799929297;0.193032286432841;0.341438757098025;0.232921045601116;0.19979579223387;0.153425483988533;-0.02938772818879
"best";0.536509208966536;0.349033012542621;0.0893606943942336;0.282849106393972;0.163598905039078;0.185605776293505;0.0143787428544014;0.290030902014634
"blessed";0.296677618520379;0.376284545460479;0.00818620045369822;0.0800219374849808;0.557467690033629;0.255593768435083;0.0256279890691732;-0.0125304011922404
"calm";0.31922795840898;0.315272265450986;0.0246842802476059;0.537883919968674;0.0995036243599125;-0.0380884750617919;0.339023105759375;-0.0114227628176465
"capable";0.287641004529059;0.175217033943167;0.222327182003878;0.046192557610194;0.215772390981858;0.104973113879735;0.718752938454255;0.0284972421500931
"careful";0.193334480937627;0.298875708440891;0.0789576486215708;0.559550507125866;0.281892781895784;0.16917198637065;0.0100668005224142;0.263255351843463
"cheerful";0.473493135981411;0.303769491552464;0.120493557420981;0.207391346306568;0.386263347934603;0.218391552853956;0.231313367895929;0.313658714411557
"clean";0.338167777098399;0.664955218808114;0.220096786430018;0.094513685204127;0.129724429635064;-0.00701985613629093;-0.140114004750438;-0.0150318912429562
"clever";0.310347235258046;0.31124727037688;0.199740931944212;0.231978495145209;0.208576130696724;0.398074741688801;0.416024445382171;0.0945025660807133
"comfortable";0.404976071127418;0.473106589067859;0.219703064915802;0.160965717136904;0.406675856418731;0.23449203641053;0.177563718754905;0.0646594963974382
"cruel";0.304250262175799;0.233419380828168;0.117020048029205;0.641046808400103;0.00507384684838601;-0.0132015179711476;0.0521522806360424;-0.00343610506354592
"curious";0.547236162853935;0.455181656481345;0.18230396372694;0.360977918888224;0.26139357145709;0.179338649121271;0.184844908089455;0.0552713783658536
"dangerous";0.606787435433558;0.184246438798449;0.33562931596444;0.0259230696973776;0.303602371265196;0.187003745453879;0.0748274671232484;0.0211230361627454
"delicate";0.477767319652839;0.223170127641576;0.328421313928938;0.195533387364965;0.209643088318897;0.190095355744814;0.21719258227773;0.404390594631855
