"MR1";"MR2";"MR3"
"accomplished";0.653358744184425;0.134332124964987;0.374810123285476
"accustomed";0.46602810544548;0.473084531217103;0.40068409325374
"afraid";0.634017877764334;0.455315590298673;0.372535407015186
"beautiful";0.565329115656067;0.422980589882597;0.455998602514076
"best";0.53221959998071;0.492174699879635;0.444557712151544
"blessed";0.612270600311339;-0.0819058000971225;0.0676934442040035
"brave";0.548325479763324;0.488984688049862;0.149393199738955
"calm";0.702873289187223;0.168035908752991;0.318293848166119
"capable";0.294549196349137;0.593953957406445;0.165308771469614
"careful";0.371591404504738;0.249693289210823;0.54819815336276
"cautious";0.278892481764357;0.526370464610178;-0.0425953273606553
"cheerful";0.634512073997702;0.480792359117627;0.201846394501198
"clean";0.5245092583137;0.354419007425458;0.453872815882109
"clever";0.353518143044899;0.594982133138538;0.273305239492779
"comfortable";0.148245692929132;0.0424968085158141;0.7491919191669
"cruel";0.640976942078501;0.509427912285786;0.190833161410009
"curious";0.427765828926427;0.413279164233787;0.533524131262844
"dangerous";-0.00371964545161443;0.591947535570686;0.0715540125050538
"delicate";0.621628916506187;0.456231289689639;0.12309233552556
"delighted";0.387707788775859;0.164206157987691;0.679775745207887
"delightful";0.538582915891987;0.359929188025623;0.0263290377954045
"determined";0.407566913677601;0.229632438017063;0.516798045535152
"different";0.536704251106942;0.505395173777416;0.430822945409792
"direct";0.102891784171119;0.204882946651759;0.378637279017629
"extraordinary";0.505669250413761;0.37252056495409;0.566984903338866
"extreme";0.512866293441202;0.405730291711406;0.262474451681426
"fair";0.443264404484854;0.330561767804035;0.537820437890455
"faithful";0.572501259838504;0.2851772489009;0.375276373725607
"familiar";0.345349563089295;0.545283219568172;0.382019437608366
"famous";0.402594659799914;0.139627879068967;0.473661981492468
"fancy";0.43128837590342;0.432576310781215;0.12419656957174
"free";0.584415592331856;0.485098908253685;0.404803626907911
"friendly";0.350805046110601;0.31466283838687;0.65404093102983
"generous";0.367307286352835;0.215382761928515;0.526428978046504
"gentle";0.694588715208077;0.465884805762957;0.346231029082933
"genuine";0.415060055664187;0.280324197044605;0.326968828550086
"graceful";0.723520843029933;0.379244929367191;0.205024403092685
"greatest";0.208529358544701;0.547347752810548;0.421332479296209
"happier";0.294605293018285;0.221887811174118;0.542173280577662
"happy";0.482632342641077;0.627141455680492;0.278614178428045
"harmless";0.621768421630489;-0.00491206012074422;0.303023943439491
"honest";0.607493278745894;0.304229649436295;0.492421104311926
"humble";0.517100319790786;0.482532751780492;0.390828459568428
"independent";0.376762415735406;0.0862723515666255;0.39184722993731
"individual";-0.0711778214979948;0.605359277402763;0.493620501817167
"intellectual";0.0414172321446185;0.21305751798963;0.0601762395307495
"interesting";0.346388371976414;0.404381134757489;0.464511259039277
"liberal";-0.114870765052532;0.574815570021243;0.554354751552709
"loose";0.168451493810702;0.456926266731872;0.566557998461072
"married";0.545561201879258;0.339046069244656;0.457803152654034
"mighty";0.455698984896793;0.60575960027468;0.172354905436343
"modest";0.431018859878731;0.579637052143089;0.300216035952616
"moral";0.143417297744942;0.487418160769165;0.407222175755275
"mysterious";0.51933567819696;0.281355037196073;0.186701634369348
"natural";0.562201188368837;0.488468334742622;0.400707287486177
"neat";0.380964849354695;0.215827432387765;0.512360915312557
"original";0.170953483367224;0.499849693366686;0.339409383461599
"passionate";0.20232853098905;0.594324593313141;0.158101316709872
"peaceful";0.542923102840219;0.0247013289396677;0.531301900829807
"pleasant";0.69042451303105;0.282066058704015;0.434259455989736
"polite";0.545634890568363;0.407103520018544;0.377670095508049
"popular";0.149406781577023;0.241108995931327;0.359961999212326
"powerful";0.321846076653198;0.529787875909417;0.324112910823822
"proud";0.569360358685054;0.438357977408993;0.355109332800597
"quiet";0.636107943144827;0.370359711494494;0.449491645809219
"reasonable";0.0742255814340765;-0.00574981608412089;0.600511407824157
"rich";0.662763673742762;0.476239349020134;0.306959297993635
"sacred";0.677518577429256;0.272909675809636;0.222064019411917
"safe";0.555509336057021;0.081827893237334;0.377181303509596
"scared";0.348764234773672;0.460906782852504;0.20598034849591
"selfish";0.399530633744196;0.139385339900258;0.436997866122209
"shocked";0.292965603837454;0.501257481368724;-0.04335437143999
"sincere";0.59767006930223;0.306540590878761;0.274925899345725
"smart";0.518585587111346;-0.155029927730132;0.390500566448462
"social";0.121715883564509;0.400493229761834;0.467033153574156
"special";0.281734605049279;0.565354052257813;0.26986591093468
"strong";0.619186880493856;0.435775928073266;0.359218463156942
"superior";0.229855720489433;0.319521761706774;0.602525507110934
"surprising";0.201312671812509;0.495935215155356;0.270615117428245
"thoughtful";0.610833530225781;0.526241794347322;0.32644042726382
"uncertain";0.155082674846973;0.502822031406627;0.050772041234046
"weak";0.59448083300682;0.418981076187947;0.32200621798504
"welcome";0.343683170160099;0.399415320219483;0.194308995558185
"wise";0.441224332811628;0.280941062508589;0.518792765963483
"united";-0.0861815637057203;0.425643255863313;0.272615132673341
"worth";0.34418484558521;0.395440498063722;0.550802161864232
"unpleasant";0.458590407579919;0.111757504470905;0.0121424383781848
