"MR1";"MR3";"MR2"
"accomplished";0.325851482309553;0.207949654528549;0.561603041095028
"accustomed";0.604650143888223;0.332692591710516;0.206928014391342
"afraid";0.597925911504567;0.539676441423198;0.332796905241356
"beautiful";0.631651596630285;0.472992237747267;0.304724130543631
"best";0.626025981167892;0.358507465312764;0.237573956908547
"blessed";0.351466528887105;0.616736132945575;0.0250050439973961
"calm";0.463273560558715;0.394309348859049;0.180534482768586
"capable";0.398520793113157;0.338947231979921;0.26488016911489
"careful";0.392415314086781;0.421783767783527;0.269198088708518
"cheerful";0.62567516590693;0.446570977381462;0.238123197375079
"clean";0.269496875259071;0.562316115757178;0.213275720552037
"clever";0.428567659808784;0.492065538656181;0.344768070690104
"comfortable";0.461588782722297;0.641290627598456;0.272527772803188
"cruel";0.400005306360396;0.273078545469166;0.287465042605967
"curious";0.62032982418023;0.570540837847593;0.303401850116542
"dangerous";0.557475248609194;0.31422687135113;0.342448131444427
"delicate";0.599471610362227;0.271645811722582;0.45292869543877
"delicious";0.262036509376785;0.132306006533174;0.41482776152024
"delighted";0.627465529326715;0.343653891318052;0.29753267083021
"delightful";0.499347458577674;0.227594941089563;0.479684915188187
"determined";0.22817894203376;0.613599547810082;0.0518924158125986
"different";0.630088541865685;0.377733275146632;0.42327721909605
"encouraging";0.221561209499413;0.439421416519997;0.413146549166963
"expensive";0.353588973388754;0.469508678157753;-0.0192888562792859
"extraordinary";0.539537367664067;0.616239108923685;0.211602902610295
"extreme";0.623707837425849;0.167081454978762;0.312482175790346
"fair";0.307680298461341;0.524813083502878;0.492736743356726
"faithful";0.6522327478908;0.236237199704418;0.373457581338064
"familiar";0.418272594048212;0.300546887075391;0.472288030407367
"famous";0.395328817545168;0.386704563855949;0.283337034969446
"fancy";0.0816015012536378;0.683323840870583;0.174887960634028
"fascinating";0.123083254670732;0.190201909639414;0.425502314432347
"free";0.494453865506986;0.592912531142381;0.391258403196791
"friendly";0.526067055624238;0.125592881688843;0.439824375481881
"generous";0.38995580742785;0.125346157876067;0.574506916002816
"gentle";0.536506595378031;0.566395786790234;0.133801436424754
"genuine";0.775780283061586;0.211764829962706;0.143638670293132
"graceful";0.314640225634135;-0.0384562518441685;0.54387928954309
"greatest";0.569376142224009;0.527152537088753;0.291119887366455
"happier";0.672660817724581;0.416131989124495;0.259106574566898
"happy";0.542241926574316;0.37513341185724;0.44826847908975
"harmless";0.707143864816193;0.124101532386963;0.0559849534677645
"honest";0.727756239549966;0.301160022271543;0.226470772541542
"humble";0.618894788716012;0.228084633018199;0.307552861662883
"intelligent";-0.14244503599422;0.540006722178862;0.482087294229459
"interesting";0.167082338020938;0.226809471307469;0.230021666464657
"legal";0.159264913215262;0.325468188821609;0.493482518831645
"loose";0.218325800989563;0.185340329205518;0.519067908219392
"married";0.263115415067768;0.428347185634165;0.460281391293158
"mighty";0.618153557090856;0.167726091747406;0.317461617551889
"moral";0.111289853303701;0.132133232929469;0.485910690654425
"mysterious";0.41854040896774;0.465615548538921;0.374312064720416
"natural";0.591630677152747;0.511456631069601;0.385490556805796
"neat";0.542168365527774;0.46124768303161;0.168513074028077
"official";0.328642804192142;0.392739787981196;0.266539436530493
"original";0.369840960814897;0.209370891002394;0.242211052077402
"peaceful";0.230990974904888;0.350848360661508;0.553451786460781
"playful";-0.224431232941648;0.160675657981157;0.669244984480312
"pleasant";0.626814783709978;0.451370226080857;0.31223047246933
"polite";0.270144719038765;0.610829831948518;0.283342852000995
"popular";0.158638368549278;0.100729620900716;0.277218230646278
"powerful";0.39937445217143;0.153783381612171;0.509910107302422
"professional";0.391051361163261;0.385249574835964;0.268226586893783
"proud";0.661022944018263;0.374008571561697;0.207583479225029
"prudent";0.242211272483562;0.434498178091804;0.222401097752173
"quiet";0.649228233467816;0.287428909348604;0.426042108548713
"reasonable";0.512424063330553;0.429794796910302;0.392522699386547
"responsible";0.397496888758986;0.293266197058447;0.677595179809087
"rich";0.603684744379541;0.336387845652391;0.324679762540934
"sacred";0.371240630850094;0.563889959177178;0.1372049657261
"safe";0.513364910902251;0.516432376047554;0.322728214501019
"selfish";0.686711877827759;0.362074320708746;0.259279428394477
"special";0.158339276856241;0.32690041690075;0.300398710307812
"stable";0.0885466799216964;0.541461500971092;0.261785074991423
"strong";0.590806313858782;0.31931969784991;0.490519084800496
"superior";0.34854915329962;0.459846686061851;0.416160575983633
"surprising";0.157008157448;0.265435714219902;0.527579527795348
"thoughtful";0.572572642673638;0.507649908222006;0.0856691540250648
"unpleasant";0.266508472693254;-0.131857972198307;0.404010803525264
"weak";0.574019898057062;0.516008246863008;0.349492091051489
"welcome";0.461615069586688;0.105591633087159;0.44777723155844
"worth";0.502726196070445;0.317100467303131;0.534697731694389
