"MR3";"MR1";"MR5";"MR2";"MR9";"MR7";"MR4";"MR11";"MR6";"MR10";"MR8"
"afraid";0.605263095288684;0.189254264955816;0.0939289092094879;-0.0108649109052993;0.0220914428457211;0.0837817883293931;0.12316859269066;0.375915678005525;-0.011746533397822;-0.321216631241254;0.0152800521048871
"amusing";0.62652488297877;0.128670509726357;-0.0162748494490915;0.100409642533165;-0.0720316491123362;0.0997485392427225;0.322034975193446;0.0177341848572297;0.0524396774273584;0.161881976283948;-0.310169500942583
"appropriate";-0.102431912381335;-0.0893261501183517;0.0713005673485905;-0.0447166994592865;-0.00237565716080177;-0.00761265748416716;0.541100445697054;0.0723408042238646;0.509338600085158;-0.0480980803059296;0.103455089356718
"beautiful";0.348007189721512;0.292863950857785;0.22432467605289;0.133696576577072;0.189522048350395;0.300953421440906;0.346312396719045;0.347527363613383;0.031350051692619;-0.0569410907056405;0.0674860204912391
"best";0.130737990688698;0.419469373767061;0.272766003463034;0.262349760057675;0.2647816833131;0.161793342966477;0.00491775290335442;0.333140222576659;-0.00829487162501409;0.164094984237107;-0.215655761172535
"calm";-0.0370199804619122;0.342318227781218;0.400228770973636;0.0858924922564534;0.117899153154079;0.0528372761519641;-0.0985154831517807;0.0324693737487893;0.163599675036759;-0.125683684800603;0.0922745929870096
"capable";0.0918004179334007;0.315774848325705;0.0110813313130347;0.390498452276756;0.456183958919048;-0.00518333959228962;0.1987739973865;0.0505099913004492;0.119518350047085;-0.178470677568324;0.113650148857641
"cheerful";0.0738415671648217;0.191861514846076;0.172121000482717;0.420402210390304;0.578302411901704;0.0749059316685091;0.0211419894041642;0.186472789461115;-0.107690805620423;0.147170690353796;-0.010420685966837
"clean";0.615488823698106;-0.0423762535567565;-0.156716091862292;0.036967574611022;0.00421359392828923;-0.0431696932190458;-0.244133465683346;-0.0195905955061558;0.00337638315191054;-0.02018937091366;0.16458805086069
"clever";0.0461131833039309;0.249923194255239;0.429269659621487;0.187727431230977;0.226942606071727;0.117598067958242;0.409441653236602;0.0699411166925764;0.0367265134113815;0.27712440226959;-0.057013996574679
"comfortable";0.0146525632411787;0.120917703326937;0.26516433175627;0.490949090678096;0.52195590511098;0.132580362177155;0.00917933495524791;0.0843461662848049;-0.0885428172390544;0.103534036113465;-0.0806358963331739
"confident";0.170168629825606;0.375209684517067;-0.2182216585427;-0.172625704702074;-0.00486027598830888;0.082526466092124;0.0139074166886161;-0.0495291905549327;0.561080458631991;0.110600848266164;-0.137392092944709
"delicate";0.278350011359844;0.412841649258355;0.231604456837599;0.0472096261250596;0.150835382185008;0.483550980695778;0.379071640777263;0.0814712363641784;0.200068253579382;-0.0412130048083469;0.041441469694788
"delighted";0.611649451971822;0.484134044854258;0.131878175670779;-0.0398003076403047;0.0930615543636495;0.242436507742053;0.0778888410645105;0.0775118197348979;-0.0942011119983278;-0.00710605789335696;-0.0276726068268324
"delightful";0.497253248487102;0.294345613713255;0.283965588881921;0.123076383174693;0.157619750587202;0.375657650795508;0.17896070836807;0.135809736402892;0.0473599047575174;0.161100995730321;-0.0842056031315873
"determined";0.613961689406769;0.103180034026653;0.0566758983824755;-0.0295420990245383;0.0870560217556911;0.247228858589601;0.367447811643939;0.166840330223712;-0.0944027915017538;-0.044024808030847;0.362012882708747
"different";0.209211987302159;0.411727765375216;0.298629937197084;0.0147877955058923;0.224134542526819;0.322527915343678;0.0100265735018431;0.154851118805742;0.0713248810558543;-0.0132195263278013;-0.362172423837237
"extraordinary";0.648583395504732;0.113514481169336;-0.0166931609018357;0.0738908324443801;-0.00866306118266068;0.182177681005871;0.151812902403413;-0.134391597544877;0.0503301555976479;-0.0572200913842868;-0.0380608185804979
"extreme";0.332473422579339;0.605023531165547;-0.0478695762626021;-0.0315192375738223;-0.126560953551068;0.138111466858957;0.0526883084276853;0.0726299871376359;0.141076340391593;-0.00935899578970352;-0.172189870147278
"fair";0.0680669865849594;0.10870734739052;0.306199957372319;0.183793171159833;0.137479549102037;0.330538149187063;0.250350223791167;0.424004491201961;0.0964841812570392;-0.194996344266815;-0.126494856800044
"faithful";-0.000275963067248928;0.225240434242486;0.0864712831408998;0.33372711124202;0.683136765601197;-0.00281062536418693;0.0597371986684811;0.0874342717138571;0.00169047525068661;0.0157262128808113;-0.0243156316903882
"famous";0.247902218257036;0.625161531256604;0.137327347826896;0.118034846162983;0.20522297095232;0.236638455492397;0.0609030858056797;0.0318954094786169;0.135759055555675;-0.016220069215136;-0.0446346656746884
"fancy";-0.142257802443221;0.701980493953887;0.13684492683556;0.0494713600657459;0.1446443027995;0.0320185625064048;-0.145135612707716;0.0354241269815274;-0.0379998398560452;0.258119884269733;-0.0868025932647164
"free";0.270333099159793;0.520743780288681;0.280704405897449;0.0199490842809066;0.213873725615621;0.0661090658071054;-0.127907299892631;0.0395065327833993;-0.115129996907283;0.353427310252184;0.079966440479622
"friendly";0.11821163748862;0.207220745708748;0.745350153283097;-0.0126322166123397;0.0599505836901363;-0.01243978870579;0.159777830537747;0.228687296488216;-0.0756355991609873;-0.1498846556142;-0.137123796207023
"generous";0.296326839638295;0.5503801315417;0.357763202419559;0.113839478827213;0.0876891100199794;0.24654253010465;0.0932323197804834;0.123289694363429;0.0624591122892385;-0.140427361672827;0.242921168261595
"gentle";0.0442480322973408;0.152089233100634;0.2985557213875;0.14403310095542;0.284471337930923;0.299238686936688;0.253220364957874;0.402311290141012;0.0302240599323507;0.240293845898093;0.0214715073816727
"genuine";-0.102939788353053;0.0430222313755938;0.675855385368863;-0.15862238387207;0.0518287091244104;-0.0382768318678649;0.129347575248092;-0.0637137893294112;0.303207087330995;-0.0810602102941559;0.0683214712551733
"greatest";0.117916656371176;0.143103068959747;0.071786323855678;0.0206347557780508;0.29420781847108;0.169626798141384;0.148509583028693;0.181283592857248;0.480052263892516;0.181162781814252;0.377046666699518
"happier";-0.0916793962071446;0.127435733935791;-0.0377223189879316;0.268932285302366;0.693440619026166;0.18804675482645;-0.112182922856323;-0.0611236599617303;0.029442912825553;-0.00754799191655655;-0.00523904575327139
"happy";0.202152383272829;0.469558407314399;0.0372405343139929;0.0996527343954067;0.201420698721046;-0.0900920451864613;0.212717668571309;0.0119795231780666;-0.0600549122137103;-0.0678727278735602;0.210661041794264
"harmless";-0.0241252372366677;0.0542934915549767;0.210404665146501;0.788783442078774;0.250286691381207;0.0335073838696127;-0.0373911721282248;0.100239976497462;-0.181324380377079;0.141083447424883;-0.106654825796212
