"MR1";"MR3";"MR2"
"accustomed";0.172322841922598;0.178461423492738;0.604423188902397
"afraid";0.621326928185732;0.346448141306999;0.373319327128305
"appropriate";0.416463089920145;0.333203685500578;0.233116874161208
"beautiful";0.713552406207355;0.368157299648732;0.304361291381508
"best";0.483706610084431;0.443575404217162;0.264226787152718
"brave";0.401710100955635;0.00205171238904199;0.0685543204177891
"calm";0.00408513259143932;0.536647234987377;0.291384200589762
"capable";0.523568438747377;0.201238033235304;0.443223468322845
"careful";0.307411692600597;0.643939107007011;0.0553814342598194
"cheerful";0.542062313647967;0.206529412338748;0.428186849458327
"clean";0.577681242661944;0.422308171837961;0.110154665841996
"clever";0.196853503460161;0.0198112498571036;0.302533265507777
"comfortable";0.474436138726354;0.488129752701939;0.412184981104085
"confident";0.344345661952541;0.149572883974781;0.24026521425093
"conventional";0.0838004376112084;0.496866607624167;0.0172759728252444
"cruel";0.536667325661501;0.574649700605413;0.165739916149057
"curious";0.460175083166776;0.590253443706753;-0.028093249709666
"dangerous";0.439869524490508;0.0778856555813842;0.430410711255144
"delicate";0.411275606644488;0.24163614581239;0.587725089041569
"delicious";0.617282645758859;0.044366752929426;0.357447255945141
"delighted";0.105943820791697;0.108627285947625;0.656746828366478
"delightful";0.309226253421685;0.236750524936707;0.582013706081034
"determined";0.0762156028855375;0.583910239297622;0.22760003498371
"different";0.631934701423145;0.491508692383726;0.124791138819097
"direct";0.254077204741415;0.124094735525814;0.178820433054366
"entertaining";0.0945078446043244;0.496149342424695;-0.0589036319204729
"extraordinary";0.510830119979985;0.317887294273619;0.353252393884704
"extreme";0.127787366835194;0.00900596086821864;0.219539614485643
"fair";0.600646401078281;0.372729202684586;0.270135523574716
"faithful";0.404383734859002;0.49725096144503;0.100653006939973
"familiar";0.372396389814577;0.301321623417066;0.36922834782478
"fancy";0.166225861941691;0.309490400656273;-0.0265696621424159
"fascinating";0.333754572000614;0.00290133220689711;0.37334385902796
"free";0.500411569420875;0.452434039964878;0.321687331260457
"friendly";0.252857164728678;0.485037634243927;0.311624093495094
"generous";0.606360799066466;0.377236196893899;0.205107623830996
"gentle";0.468484569887858;0.162703189902235;0.40320975865829
"graceful";0.346531463042208;-0.0567590995422413;0.336997853470421
"greatest";0.198921341425972;0.733132150845728;0.047233070617733
"greedy";-0.0510128709165056;0.202682299158823;0.488162902988455
"happier";0.287127669928895;-0.0562998496247311;0.466365215461962
"happy";0.555691517429757;0.460136378868595;0.325816843946811
"harmless";0.145946223020485;0.108820673532436;0.514681695768064
"honest";0.556650482777389;0.495877930121639;0.173331226405686
"humble";0.481149422167814;0.242164887204342;0.226185002578016
"independent";0.434326865660549;0.412890349246242;0.150786508081969
"individual";0.552329481805177;0.133144444683325;0.190137262635114
"interesting";0.343689895817236;0.226503574304627;0.401254694716084
"legal";0.077246903547288;0.374949798215782;0.0550604361984441
"loose";0.404019930514165;0.476623004942262;0.353299944191786
"married";0.61974604646402;0.149725957322346;0.467150234004463
"mature";0.12451199228455;0.243471820920663;0.457876980676036
"mighty";0.352119031126536;-0.027190043400851;0.541895387723675
"minded";0.423157757256961;0.161308882281993;0.288376517710637
"modest";0.400902284868187;0.460561539400583;0.212750657448094
"moral";0.224778853179585;0.482335407458648;0.393996889585822
"mysterious";0.386046973719584;0.286917112804343;0.556100450493123
"natural";0.703888527243988;0.273867027564214;0.257181037207387
"neat";0.0993918439554799;0.423745336625179;0.182226753624608
"official";0.504739374052726;0.419299600974048;0.046899053688407
"original";0.481987316215213;0.514955549657925;0.255234417337538
"passionate";0.3738327214476;0.453385107309548;0.0133011076858003
"peaceful";0.555691305992251;0.457227075613404;0.098929029479853
"playful";0.533550622304438;0.1798951663255;0.334267897065161
"pleasant";0.736670715398497;0.319413362188031;0.226735223605767
"polite";0.136962216627072;0.0177630102207792;0.468132605270852
"popular";0.309924125714276;0.318361720791003;-0.00807221015415729
"powerful";0.398427468794274;0.42029468874528;0.228160820552704
"professional";0.64666093316891;0.132592623787915;0.138259933985055
"proud";0.661386121923222;0.375560424526196;0.232464081350785
"qualified";0.451429063370458;0.423740736369114;0.086199232193564
"quiet";0.626295106363692;0.387593525491155;0.197470612712559
"reasonable";0.235776233838408;0.505884200144248;0.272124228510498
"respected";0.0577536368266431;0.52272729879167;0.0827855326319788
"responsible";0.152262731199253;0.341767333908956;0.427222586285595
"rich";0.609754598533903;0.346282554697813;0.261546680088757
"safe";0.520844095549057;0.403008354385086;0.405931463491415
"selfish";0.265148066845712;0.414630086374467;0.25331360252591
"social";0.358487455425065;0.229312638280343;0.326299941224064
"special";0.517428928118418;0.460721436263466;0.376180654466324
"stable";-0.181229816517155;0.111928477908142;0.726068502177459
"strong";0.62882971061164;0.375149241717854;0.307949985145575
"superior";0.0183616652446835;0.476123358823655;0.153669795578709
"surprising";0.339217496461271;0.220874174100535;0.0623869470094532
"sympathetic";0.628199515253279;0.347041017655566;0.152529798489013
"thoughtful";0.338177004642294;0.351611621141141;0.268322756929187
"threatening";0.285573513956112;0.411386477336357;-0.167767751270465
"trustworthy";0.357001818073616;0.41854192426686;-0.0150612366317861
"uncertain";0.107346061790435;-0.053331431970473;0.697444870391688
"united";0.329735353199416;-0.0517362692279041;0.32076435399443
"weak";0.386748220684374;0.384924816492343;0.509262759641745
"welcome";0.507529841016259;0.165365272709235;0.221580258042931
"wise";0.437995593653792;0.389260941994351;0.174975129280252
"worth";0.635439162796337;0.395353193446181;0.243250234623699
