"MR1";"MR3";"MR4";"MR2"
"afraid";0.47683234766735;0.597793459617058;0.288101652674909;0.0325651315466439
"beautiful";0.560299927827691;0.519754136702157;0.0889631516152525;-0.00399949914219525
"best";0.460314822919209;0.420030882006467;0.203096655686481;0.166907755002955
"calm";0.328030852554276;0.130721308423497;0.326893016477032;0.500118698126559
"capable";0.157907657405359;0.473483407073567;0.496710495514721;0.170785120547251
"careful";0.261028025757826;0.235420411273989;0.403957014788498;0.0502333900202987
"cheerful";0.553976526375977;0.101861412094107;0.214884886589255;0.352028278591966
"clever";0.0214385007439345;-0.255577297867306;0.553301330648942;0.208690569608723
"comfortable";0.41555918617469;0.46005849177069;0.387681386662784;0.156635601580177
"compassionate";0.254191309695867;0.436225885221744;0.324420228795819;-0.0774035054834101
"confident";-0.00293070268968086;-0.106728779061407;0.117248150802708;0.685230931685279
"cruel";0.29281589873992;0.4633628091711;0.191413039131152;0.17067644738677
"delicate";0.436662507885784;0.460035533582362;0.406787574161073;0.234541064448286
"delighted";0.344711631954638;0.386881244959651;0.677629283873204;0.0389543918806282
"delightful";0.555203603326396;0.505217238665512;0.182199403067953;0.0311255518469762
"determined";0.665395551913661;0.226660246416427;0.37777946013895;0.297056543400938
"different";0.562341023717684;0.415231877668381;0.370401921504791;0.186843195279682
"direct";0.10376226110891;0.118947576923302;0.719761307923291;-0.0338697598512503
"encouraging";-0.0724035464646246;-0.0127235126131036;-0.0422417940194127;0.716077842389732
"expensive";0.747890401833318;0.0302214464642586;0.158221933912849;0.0102447974368457
"extraordinary";0.564297136933598;0.309462202934218;0.262939048802362;0.325748635909056
"extreme";0.171462094924928;0.20330452702859;0.328876313789987;0.0639862377302952
"fair";0.485554132699549;0.0823277350357777;0.303088938059167;0.11788472404875
"fancy";0.660922659974587;0.200786523326693;-0.0822592047049014;-0.101862548409427
"free";0.688922139277294;0.308992640113446;0.229726684763959;0.265864558090429
"friendly";0.163148822983483;0.624797713661612;0.0643292896079979;0.194624035524253
"generous";0.416603562099839;0.106178649397025;0.178130008263159;0.188944122188887
"gentle";0.19369018049334;0.575512939164919;0.220685631379412;0.00466091088516864
"genuine";0.473098995229629;0.587309178896026;0.112533157752374;0.130312003190671
"greatest";0.507744028395052;0.411389317170581;0.478261316944058;0.102969355560144
"happier";0.443790511562579;0.30837439132179;0.423380484137846;-0.0321566170227685
"happy";0.109964291730174;0.275059095944985;0.389498410181291;0.125688813862082
"honest";0.373757524489205;0.584665206942368;0.217586352435564;0.232088363286277
"independent";0.022848435632006;0.379684778148667;0.374110744944057;0.248456522832963
"interesting";0.441066091871218;0.0674006082602415;0.208292871897489;0.239161690762663
"liberal";0.184608575155976;0.10279384627663;0.108821382247098;0.643030171208188
"married";0.690824660619382;0.259113017167003;0.358652277622608;0.103647836603543
"natural";0.509520941773144;0.392764667702752;0.454722506561851;0.172228012910856
"pleasant";0.549794149737573;0.390408130236105;0.154884518465076;0.202507552281878
"pleasing";0.178691520237267;0.275750773573383;0.530179799930008;0.206814929372397
"polite";0.254969002755529;0.221021623170662;-0.128242937417272;0.310039301496804
"productive";0.401522621430456;0.0419246051556187;0.455832156577915;-0.0600446029310379
"proud";0.435899805551964;0.450655128399053;0.0108464223933231;0.26011561240513
"prudent";0.296369900414749;0.215024972534322;0.393208189395955;0.365202656457696
"quiet";0.0783970042082454;0.595137614874982;0.200577145013498;0.301931998062265
"reasonable";0.377144044127271;0.332178227553881;0.183929410977792;0.625094868116894
"rich";0.481933057699467;0.139857878567705;0.564251902498655;0.16891509325463
"safe";0.216198052939744;0.275821875572164;0.348061102202526;0.279582057923081
"secure";0.48050686002556;0.225581788380659;0.184889180300983;0.2247062919683
"selfish";0.680909457846069;0.395841630719695;0.296735733032179;0.141187756388642
"sincere";0.48369565121994;0.386240431412029;0.453688647783997;0.379468377503367
"smart";0.631854161518068;0.368171313499502;0.240031851545131;-0.13421876540168
"strong";0.423763580728997;0.460139654562839;0.312702008870949;0.216739383021582
"superior";0.474373749354136;0.479152403752982;0.104759960621858;0.254509703508421
"thoughtful";0.20756240678661;0.687924825715745;0.237981428937743;0.111446673099549
"uncertain";0.727669228725759;0.39941992964788;0.226356162751299;0.0490722347521427
"united";0.126639035116804;0.680964875365293;0.290036906696334;-0.0366866274936783
"unpleasant";0.633360522416103;0.169762576112711;0.169523043237557;0.238731334345099
"welcome";0.259640720493255;0.294919991979199;0.189989216776375;0.458236433657777
"wise";0.114228520812475;0.54038745863617;-0.0362830857790218;-0.0930454750261125
"worth";0.447041672226276;0.256456801807393;0.499015947315887;0.130547905138024
