"MR1";"MR2"
"#-free";0.113155352606518;-0.106168757673339
"#-interesting";-0.0867452057682585;0.700440248082455
"accustomed";0.0986884555022418;0.730255455351594
"afraid";0.686514644798072;0.0302238104669165
"aggressive";-0.156440073069755;0.422508456220938
"appropriate";0.110101182456951;0.0827046698647183
"beautiful";0.612200384183361;0.128877812342281
"best";0.479357093119589;0.254295616753915
"brave";-0.263613347388515;0.276101598176207
"calm";0.0242700641840561;0.326517674417745
"capable";0.10584172094923;0.336147961802776
"careful";0.253568211120615;-0.0457877736394432
"cheerful";0.430824806670087;0.273948763181605
"clean";0.143414983992878;0.281497963982967
"comfortable";0.135586842576487;-0.0239335682918237
"confident";0.194084005713547;0.227664680273305
"conventional";-0.0268360774376713;0.399056593784062
"cruel";0.453919306117655;0.154344592661125
"curious";0.449413635059424;0.464131245697173
"dangerous";0.689179128386328;0.0380328731880046
"delicate";0.57055985835663;0.136529742961276
"delicious";0.282459749323632;0.0659836062316923
"delightful";0.360377648808651;-0.0545848101729633
"determined";0.0133541076152237;0.182670894928836
"different";0.206307502395349;0.142016275727844
"direct";0.298553791740972;-0.0223100409730076
"enthusiastic";-0.28630897501449;0.397159315278451
"extraordinary";0.43571094276386;0.0360005885055626
"extreme";0.557952544956016;0.381210361654836
"fair";0.391782340900664;0.334413199377678
"faithful";0.239769197176898;-0.0493271397194879
"familiar";0.377790054278089;0.155965530628707
"fancy";0.25684313675445;0.108588345137848
"free";0.27088146387527;0.254805403931122
"friendly";0.407937224137662;0.205459929987917
"generous";0.498016830234553;0.505586430938671
"gentle";0.212213751258274;0.640995131678975
"genuine";0.18431236794303;0.290559755399606
"graceful";0.1240416173675;0.0854172570646761
"greatest";0.126841291504769;0.435100577895492
"greedy";0.182939954543181;-0.14903152981773
"happy";0.0857576230694192;0.72017430463813
"historical";0.113155352606518;-0.106168757673339
"honest";0.368457144267729;-0.109375766523494
"humble";0.195516356037772;0.399072841698796
"independent";-0.0547444253149162;0.712251915896471
"irregular";0.324542373885254;0.0409537874288031
"legal";0.324542373885254;0.0409537874288031
"liberal";0.436438489089263;0.29877608769908
"loose";0.518171670578142;-0.0798347044795928
"loyal";0.474195828378364;-0.0328494426512217
"mighty";0.516825913302082;-0.116558960201804
"modest";0.0104098920636033;0.712286939574243
"moral";0.313066305038363;0.347314802570747
"mysterious";0.32595331396074;0.246669951502979
"natural";0.0470400758908658;0.719917357885699
"neat";0.189497809262344;-0.0274228114573988
"official";-0.0340686759273467;0.604355931684432
"original";0.257744392172022;0.0669430646071313
"passionate";0.534429241826192;0.138772313738902
"peaceful";0.370728139178227;-0.00519837982798917
"pleasant";0.369886525896632;0.320009982555552
"polite";0.388546531155645;0.317788689014409
"popular";0.149552637476011;0.306346505567086
"powerful";0.354276004797985;0.331452601406591
"productive";0.0242700641840561;0.326517674417745
"professional";-0.0984106579982036;0.202251939885763
"proud";0.0405005591527262;0.68874697003463
"prudent";0.286788920558063;-0.0712433594177914
"quiet";0.469248702913073;0.447619371401554
"reasonable";0.126485465343116;0.240625857011624
"respected";0.144989349575081;0.0725004024775459
"responsible";0.213663314679842;0.00334673525706985
"rich";0.311472572456579;0.333145102894978
"sacred";0.45203333817715;0.0263771182328082
"safe";0.551499112004155;0.174640233152439
"scared";-0.0547444253149162;0.712251915896471
"smart";0.327136597039394;0.344628895090547
"social";0.173116151079054;0.08734855048719
"special";0.317384120255011;0.0222064571810551
"stable";0.417481449845988;0.135508709950335
"strong";0.602571133459173;0.119263030750548
"superior";-0.28630897501449;0.397159315278451
"sympathetic";0.753624363323085;0.0562523993859804
"threatened";0.434882764447353;-0.0729989821390494
"weak";0.0211039582557562;0.222861062239222
"wise";0.228722994602109;0.648632552654978
"selfish";-0.0867452057682588;0.700440248082455
"worth";0.5762357484722;0.290434644723975
"threatening";0.386477166499809;-0.0502307719110897
"weaker";-0.246032938689314;0.283322080656463
"thoughtful";0.145302767539337;-0.0446178401928726
"uncertain";0.426575543219019;0.266108824887394
"welcome";0.398291313997563;0.140311405571816
