"MR1";"MR2";"MR3";"MR8";"MR9";"MR4";"MR6";"MR10";"MR5";"MR11";"MR7"
"#-worth";0.0225596536014962;0.194119802022123;-0.0613619583610395;0.019473851169154;-0.0999662359133448;0.118796780647721;0.808774398116247;0.00107534111196985;0.0393841849295664;0.136519217679209;0.0489666666639637
"cruel";0.346454713832593;0.352248852888866;0.228673354708018;0.289440151654234;0.345360064279432;-0.156764880716218;0.426121062365525;-0.138192545725664;0.179719634580936;-0.0695431281236375;-0.11325267754025
"curious";0.268317010020601;-0.0197605926061032;0.313533982796233;0.337582160575338;0.180856653364538;0.308213484629772;0.150143040080858;0.252507110693494;-0.273298748947302;0.0129142870005212;-0.187893572970092
"delicate";0.791718643798542;0.135965597532566;0.256602648042199;0.153846145068929;0.105690837942027;0.074604102080619;0.039126019146254;-0.0201025026933052;-0.0858465184238704;-0.0147327251301965;-0.0397628181655925
"delighted";0.370170117280359;0.11961694950954;0.132992550126096;0.421615211352236;0.394319142908187;0.323785130156011;0.250820420719065;0.128383050156602;-0.0889832466660122;-0.0699294816445557;0.233502223105004
"delightful";0.534580272703316;0.00996089683688875;0.293370024584972;0.0480611892841679;0.0903209938047432;0.33440099782441;0.273157635148321;0.225650560933449;-0.139545651741683;0.169402508648174;0.07935482965702
"determined";0.225825037818504;0.0395268874776906;0.434901503477339;0.244844863516956;0.275500560683568;0.471953852602547;-0.0185581291851871;-0.073669582378893;0.262211651974932;-0.031604413338006;0.158223202816436
"different";0.203902213990079;0.385455153028706;0.109482313620938;0.0346524295560001;0.386392600474223;0.234149330145171;0.334708785050524;0.0165060941200575;-0.0337750846883499;-0.015408764856562;-0.181010003408114
"encouraging";0.481393435383892;-0.13818883788855;0.00771357901382253;-0.242527791612039;0.159526896837463;-0.198220914573233;0.013927360240572;0.0688579519447431;-0.0552492249970003;0.219890089532978;0.336390162630273
"extraordinary";0.374278005644976;0.0981861806784886;0.47466251464591;0.164068350125965;0.220700153185999;0.345279404194053;-0.0419989001017296;0.281884588887341;0.109518210319068;-0.0912865940648055;0.0163285611863847
"extreme";0.0731045073231609;0.0282114825648067;0.0458165227534847;-0.0247622162355082;0.00164350240574015;0.799138289973214;0.0437500920127243;-0.085203432972562;0.0269033760763112;-0.0183123399190592;-0.0614319616771621
"fair";0.681768292903403;-0.0724682752988446;0.121863488153882;0.251288926889145;0.255257872919352;0.240086383728679;0.0655407840440346;0.0599882849325944;0.063982433393072;-0.0219405908723397;0.0987080796073406
"familiar";0.380740911139241;0.0578235691832206;0.547722056329354;0.362738682569374;0.100144348962127;0.00562341475175764;0.0981782802016351;-0.100461675191765;-0.0844307736331413;0.0730303037434897;-0.0833977552545052
"fancy";0.526118572991729;0.0338748422635664;0.215032065008338;0.000261397474729575;0.0615868125645659;0.0791442554558243;-0.00287846567696141;0.438754611227979;0.173199390521504;0.282877677968699;-0.214757694268602
"free";0.828165226776474;0.158509679703539;0.162345088128859;-0.0602476521025729;0.0864989831270198;0.10345125475406;-0.00685644236599391;-0.206620375783643;-0.0058478864535178;-0.00368552479869873;-0.0165307390730832
"friendly";0.331519493912267;0.299330576264078;0.279750043752057;0.490191499418036;-0.0377029829526602;0.0750474482355914;0.0660369629742708;0.194532767210455;0.0288391292192989;0.19828191103005;0.191196820786169
"generous";0.723785909901264;0.0871547639831568;0.137502365213852;0.289248806166455;0.225095886153253;0.24839759123638;-0.0244821483421547;-0.0256455736182373;0.157454361050623;-0.0540550473264184;0.174449020439472
"gentle";0.0908375219266653;0.093364887912585;0.0784184711824281;0.617443720721939;0.178297407554906;0.129169762763472;-0.0849562738450018;0.106439498350499;0.281633318129017;0.0639306742189167;-0.0198044819810617
"greatest";0.466432365045001;0.254176764573676;0.140174654098578;0.354337199886884;0.086042250983491;0.142618537084572;0.279762897712675;-0.014376435293559;0.139178297770973;0.0503321683471376;0.0481109458349576
"happier";0.259813996024133;0.243334520179031;0.226677792944285;0.0673638219311622;0.158053731128293;-0.14992288920614;0.373690593328194;0.0156240820992343;0.510103126429178;-0.0547679315915376;-0.0202640817020384
"happy";0.188134811909866;0.0998705723807145;0.657634104614831;0.0411737779025094;0.253364573980375;0.0721730714783968;0.230502563219708;0.200671301707677;-0.0822799289943826;0.313253509715465;-0.0394372596764659
"humble";0.263645371859757;0.0539409517016625;0.0655481503292469;0.188377091137969;0.820564649483409;0.0554093210825427;-0.0510410246297386;-0.0685824658952187;0.143306282356491;0.126246008315602;-0.199784823374732
"improper";0.101970663269548;0.194554025815861;-0.0466265303614776;0.148673431653705;0.0847867334618301;0.663808335943741;0.128449699940122;-0.0481910723905686;-0.0391577807154653;0.0768644879094086;0.0362798629023601
"independent";0.277689110712197;0.152273351902891;0.0312922140790479;0.300292676610405;0.473510015089614;0.0939090767480393;-0.0689966546857647;-0.0073570935063333;0.055204508717224;0.623838832421943;0.102326846573064
"intelligent";-0.0403389423183502;0.320068721223997;0.0258600114216023;0.287257099258775;0.128024222188657;0.206361584806289;0.323009668031703;0.244326022724029;0.053696770053916;0.402807821668771;0.0910848299195189
"interesting";0.36778938733301;0.177291377876355;0.116197167246528;0.343011756323543;0.434764474564105;-0.00730621116925273;0.0789573548018366;0.215798855923551;0.092866953413327;0.074727794743145;-0.0922042758720353
"liberal";-0.00298896489550836;0.680880362471358;-0.0313489246132648;0.285423108663797;0.253747845863293;-0.0872185009141043;0.165662958867568;-0.103166422205316;-0.0388408063442635;0.133762892587692;-0.127708269953242
"married";0.653560909123944;0.128537230951349;0.315701498661359;0.0946875036527566;0.064734798142847;0.242614128388403;0.24795818371919;0.258594205692514;0.0587288081946666;-0.122793694428249;-0.0879964701496309
"minded";-0.0281838410584498;0.810203569588069;0.208688517091506;-0.0199708523702441;0.0716358414913644;0.116872867472958;-0.0488769814046514;0.162033130349376;-0.0530576133413787;0.000886231337579502;0.0547311088624656
"natural";0.622992853753594;0.0475033789427107;0.303426404104491;0.169914291227323;0.123031421894271;0.0423991263860814;0.185209087704649;0.102185728634983;0.174972068489932;0.0948069734681125;-0.0549201244317767
"original";-0.0207343881789601;0.250335516081644;0.219926258755619;0.549570397071162;0.271732277024964;0.101320385283998;0.320442464548866;0.216435450260454;-0.0957452355768372;0.0294716212214363;-0.0760861794459027
"pleasant";0.443825610211898;0.133364042285264;0.307859125829401;0.229551961698947;0.03397232961848;0.139290774032704;0.40371580478989;0.122375851723006;-0.0989060595135978;0.261361442684186;0.0281871388846384
"pleasing";0.374532833228826;0.39738661671335;0.107479544537898;0.459983860766247;0.130073512739952;0.138744304332699;0.200477969957887;0.112268073346449;0.0310909633686319;0.0640309414636355;0.0560790830989708
"polite";0.0571094060143082;0.338872000470461;-0.0848176622194467;0.555591894169945;0.0988691679533097;0.0529278907215366;0.24549303838059;-0.078193476216168;-0.103715339230855;0.27821188747491;-0.136352675264638
"popular";-0.0606054491345109;0.934638097132362;-0.0236870345456258;0.00409260123955232;-0.00626129054451493;0.0898668882903822;0.00876668523069914;0.00182493339692751;0.0762176825789534;0.05392442302985;-0.0769356508987182
"powerful";0.374759987928968;0.656164247027764;-0.0262664555152556;0.190542608213853;0.240751114206468;0.142318448394455;0.0973871977993198;0.0793223035104041;-0.110775911625601;0.00275934554868686;0.120025961809341
"proud";0.20801829618317;0.218697302777323;0.230320173684714;0.368551883131275;0.333165174031177;0.1471468698109;0.38808954271665;0.097125916494969;0.183222948789502;0.01033641014654;0.0762383314924072
"prudent";0.423772119381611;0.264561011725373;0.385824338385522;0.250684773183313;-0.0129472845983616;0.0965806651266434;0.010810485659752;0.0123448752408552;0.0229026165224446;-0.230012187616887;0.383368557681308
"qualified";0.325936118173122;0.0168935726728312;-0.00594554288775228;0.0647835438598364;0.700981794640624;0.12033938477876;-0.0997673041312365;0.0134108926883781;0.073014357682024;0.00558105765583408;0.0755231562931449
"quiet";0.282424872810164;0.268741752772993;0.356312064130993;0.111308966011658;0.00325058332546498;0.563528481758007;0.168705209792634;0.183599353877495;-0.09998741007665;-0.021078536750757;-0.232944283437473
"reasonable";0.489546638256611;0.11975378796075;0.290214059052016;0.091551066172462;0.0481512614899611;0.394302644328653;0.093559298538069;0.167328653685918;0.0890841391380177;-0.231470693334876;0.184242486009373
"rich";0.596306130315764;0.283278408123694;-0.114032080990834;0.187362063043822;0.17111541667373;0.408964437570281;0.183514813956919;-0.0162787885954564;0.192390200013225;-0.0764400430514987;0.00804190281962721
"safe";0.358381163761074;0.0234997643051341;0.0974928954937836;0.0506613476983129;-0.229809951436365;0.00541960247555426;0.4077548312881;0.203275306457126;0.0897284639965723;0.568090924098288;-0.132181985955523
"secure";0.523201336142906;0.114799316339982;-0.154408324055104;-0.00682985935018881;0.289101318078837;0.301518954521896;0.267749143802573;0.0897094914040931;0.0589622259929281;0.110644152638375;0.341384988842466
"selfish";0.168620137714126;0.0186242151319029;0.727258859292359;0.135358724958611;-0.0476623910178326;0.130689229022694;-0.0576178918817552;0.21967907924418;0.0723291929991362;-0.0657858262083981;-0.0553713277504582
"shocked";0.423260772058474;-0.0417128013046923;0.717456978734796;-0.111264906231126;-0.0194842863810248;-0.100020586064204;0.10330642754116;0.0247088176627025;0.19550240642001;0.0297255965345419;0.040137171023395
"sincere";0.502535341167464;0.497607211051742;0.27117348896596;0.131101157548308;0.0370554634308612;0.11610419453202;0.0962344133226333;0.0321738841823785;0.331290750488741;-0.0658553416647146;0.28389368689561
"strong";0.698602325267571;-0.0989947330370568;0.034727887605435;0.129279201926597;0.0618097710359303;0.0896059093662773;0.0734933556557778;0.212248171131442;0.0874980524785856;0.128047479074594;0.0332947883461989
"superior";0.474792694342417;0.274384681131097;0.078221225244068;0.43468902659385;0.314205614677892;0.115904417285844;0.251584159900395;0.088708091151501;-0.0139938822730567;-0.0201972943656573;0.0747396723931301
"unpleasant";0.358449627832702;0.12192668015796;0.288064397100276;0.132825285045015;0.0713126621243361;0.576224957394942;-0.00896488387894289;0.0285678147373662;-0.0670980422772909;0.20052193933756;0.186991504568005
"welcome";0.696132467717322;0.0495002717142951;0.259152552121279;0.113946968517846;0.0914035706230613;0.230288391594241;-0.0676194656804605;0.280603848923504;0.0202369982436817;-0.0175359416845274;0.0122355209027876
"wise";0.409310253929539;0.104510899522055;0.217877996784743;0.156432932032176;0.146683869322496;-0.0283656411223161;-0.0678211690226652;0.413319230823964;0.568466477080859;0.195426228188805;-0.103152561595556
"worth";0.0652627989532874;0.532566161402094;0.364902982097476;0.520304197823839;-0.06511674800021;0.182920852425425;0.120349763783223;-0.0278083580703974;0.0601563498525706;-0.0255178645882781;0.16949764810431
"weak";0.719701957660402;0.0965319836145335;0.121860668518938;-0.146298914668161;0.166633843634907;-0.0163572709908865;0.0453418135387283;-0.0997856318241679;0.345100484700486;0.0108646109242742;0.00178958483230836
