"MR1";"MR2";"MR3";"MR8";"MR11";"MR4";"MR6";"MR9";"MR7";"MR10";"MR12";"MR5"
"#-worth";0.0198467254059654;0.203628319053197;-0.0486199476967926;0.0527233154512948;-0.0656817628179599;0.0910981800438484;0.829878561859692;0.114138063187075;0.0751395743944657;-0.0338663334501351;0.0130758543355824;-0.00947363967560817
"free";0.791486283200933;0.130910405028606;0.132088168490742;-0.0213230339488784;0.0263382326640751;0.146362206488607;-0.0635039866802188;0.154615709617267;-0.0546571401512437;-0.160873858577248;0.257440518913989;-0.136893041767281
"friendly";0.346024699545486;0.288454720596193;0.30429535558537;0.485889408572025;-0.020723707148168;0.062629623660483;0.0917823900723098;-0.0324808532931621;0.0777460762233708;0.187305637812842;0.121787598019518;0.213395075261595
"generous";0.753365883278818;0.0839740802929355;0.164227111643185;0.221093903897636;0.251557941516141;0.192723079498791;-0.0207861048974495;0.0996069853491522;-0.0575645401997909;-0.035852178670467;0.021232229455587;0.195844277140214
"gentle";0.133140268281;0.0643471440420458;0.0914249197124937;0.619295368074814;0.166511055132457;0.147355036082124;-0.136013882470857;0.194222209894468;0.0783385603504449;0.117110532269801;-0.138975480796779;0.177889306696182
"greatest";0.496102069534621;0.262715591281367;0.177621998533527;0.309395199608836;0.125655469395627;0.0582352518249033;0.295864609102925;0.0920382479266239;0.0630385817644094;-0.0859298392911274;-0.0789311406000728;0.117848179236958
"happier";0.236012068095782;0.209344324396281;0.166421489732613;0.11908226579383;0.0953701345862379;-0.060019892824984;0.237957459539166;0.690172240157157;0.0119664967728142;0.110756768329451;0.0280977342568581;0.0284253300070949
"happy";0.132147414974766;0.0955145975943257;0.666289422032742;0.121897621644404;0.224361735440722;0.088574105941069;0.219592634825618;0.0362163706441423;0.213997291855694;0.14362409155968;0.25735908549658;-0.148982485155721
"humble";0.237118825617156;0.0328591231065602;0.0635470134330314;0.26692080798096;0.759662832315183;0.0840079445430106;-0.13901275990758;0.23910595739213;0.124399613653631;-0.0766505709914922;0.0634096771387456;-0.21574114727328
"improper";0.127548909699985;0.169639256908539;-0.0486563953338027;0.192536272390375;0.0731727604760289;0.729164106713729;0.118082452698527;-0.0263433922462187;-0.0245873869159077;0.00146334455672769;0.0404013120931884;0.0153994446654171
"independent";0.227730268062365;0.158002683645751;0.0637973164251636;0.389415598456831;0.510459921811841;0.0713613812437918;-0.00703590126960095;-0.0724848952679322;0.440225452030353;-0.100503271039614;0.336657341749797;0.144262955622897
"intelligent";-0.0489695698811002;0.307560545273289;0.0420737169576415;0.383115306768653;0.13730602336024;0.242295602133586;0.337370805204772;0.0199572518872031;0.269142719286144;0.224911268724419;0.166395000604748;0.0889928065326718
"interesting";0.36868843376341;0.151693023212036;0.128415512285995;0.386581968122713;0.393209629397011;0.0177127983331812;0.0102294488125017;0.162043873068104;0.09148452199344;0.214945206063379;0.0241088467335147;-0.121061584275684
"liberal";-0.0196372018370256;0.656116284044875;-0.048767163419365;0.383946691811604;0.196988406723245;-0.0387552826233823;0.103744482288253;0.0983370798931141;0.0197494015790248;-0.0701344961074408;0.0813892377627164;-0.19061830368837
"married";0.696264045444142;0.149010534197543;0.384756460795953;-0.00408098733273104;0.10887154401275;0.118262427078322;0.266730414893045;0.0241579093869268;0.0787461886955452;0.124954629946845;-0.213263190584156;-0.0624403530475978
"minded";-0.016037131877338;0.81859694576493;0.220584861903446;-0.0116520399744313;0.0754897671110532;0.0961932303560363;-0.0342661503845639;-0.0586684481928965;-0.00200265765740086;0.129136937525374;0.0138602457181039;-0.00433473897605236
"natural";0.624981085493804;0.0593511089681975;0.347631361053243;0.130490633723301;0.153028855071946;-0.0478215224466169;0.194329866780158;0.135942680016779;0.207522858286464;-0.0249343434269258;-0.0386205782223845;0.0232219495836289
"original";0.0168586927908766;0.237364511940115;0.258047880030053;0.562158393778209;0.253497695022646;0.0834640731774757;0.288796625474512;-0.0288346814877575;-0.029612104077638;0.194048954762097;-0.118771372324237;-0.115343250022641
"pleasant";0.419340671127062;0.126694282554961;0.336942329606341;0.271187691211013;0.0389455227687267;0.122150199523865;0.420958031574332;-0.0290433136993303;0.146160079390657;0.0740071689178826;0.192884796319032;-0.052801982706961
"pleasing";0.399384499895067;0.381209356254885;0.13352324753865;0.461377944935885;0.129345950010911;0.126905549648318;0.185208168118892;0.0475203699533636;0.000426948049205211;0.108019803085121;0.0115729312034571;0.0460878463401928
"polite";0.0523001413847124;0.305081010006214;-0.0831823129616447;0.660364801146104;0.0533397364550995;0.102931806947326;0.207616613060832;-0.019389085076964;0.106055654135146;-0.0562483025753416;0.0832583257815992;-0.141399268348763
"popular";-0.0573878564973428;0.926694989653512;-0.0341829755185717;0.0583804929867745;-0.0239149909607721;0.108035678420786;-0.0136934357769486;0.0912537757769215;0.0731418460238908;-0.00810197262214921;-0.0147303034334541;-0.0500446154352301
"powerful";0.410013349827342;0.686492776709913;0.0201511996955536;0.147973922125936;0.288090575189788;0.0455658331607948;0.144129991178174;-0.164267067942278;-0.0295154320214648;0.0104234618374711;-0.00693012258793056;0.0280566171210545
"proud";0.238647549868952;0.225105289925172;0.263583583758265;0.335126390235726;0.363933840544995;0.0880187878902226;0.372938536407721;0.182169288132262;0.00226935862461077;0.0641292206880325;-0.10092298013491;0.0993308240575382
"prudent";0.463245839340465;0.265041831900573;0.387150127701463;0.152564957714509;0.00667044827997342;0.0598141672692077;0.0217067639731463;0.0306610551565426;-0.337725369483006;0.0823076547187805;0.0627098271401056;0.286000672762543
"qualified";0.334100419573983;0.0414574543297005;0.0406098065599514;0.0112907899847994;0.764382131738129;0.0297337194275633;-0.0806929015237331;0.00081108970190134;0.0366985589397348;-0.0668363682256174;-0.018036842919427;0.0412043103754677
"quiet";0.304418819812371;0.245804941179224;0.381520929314158;0.138847087174017;-0.0424813228504311;0.594167330686542;0.118884951257833;-0.0021743601630453;0.0432328059949877;0.163705434729769;-0.089169246932425;-0.265525392837898
"reasonable";0.53882827690142;0.118325539749642;0.313818336519468;0.00334877566714111;0.0705032320025933;0.354601041391243;0.0895955809775565;0.0759440727830967;-0.180589161523818;0.184253750809314;-0.0716297915605395;0.148100606191703
"rich";0.643592888757052;0.282897788050592;-0.0794604384335616;0.139371020233341;0.202737218046588;0.34558940305975;0.173627430591587;0.134202978161007;0.0171113887424375;-0.0533007553731026;-0.13810208551141;0.0712466845414607
"safe";0.300452854323367;0.0235439933526543;0.121119448970786;0.150445676710595;-0.207151601829867;0.0025969667096755;0.441354460711097;0.0482726101962533;0.570117038741848;0.0795938412867667;0.208229211319284;-0.0416044748761844
"secure";0.538629341222133;0.133252019156653;-0.121149553535139;-0.0356336148922985;0.360513591870289;0.237724463413847;0.330300206824266;-0.0246821817493709;0.0356074187245367;0.0676889538376277;0.155714384675148;0.227690200400321
"selfish";0.187299863397132;0.0325908197859786;0.762669585802497;0.0601102541135266;-0.0341852197384235;0.0642655039097528;-0.0552637906136163;0.0333605359541086;0.0479124977108386;0.132673057657747;-0.136164367819618;0.0349207973329298
"shocked";0.374953318391937;-0.0480452598027821;0.683785151918312;-0.102796766114849;-0.0555540690879092;-0.0762129548313361;0.0514206529926224;0.310737706112786;0.0403511744196019;0.0351580609353403;0.187226357898537;0.0176421805435546
"sincere";0.522781282603559;0.49693792972982;0.260309408172277;0.0824350000313184;0.0591446131772098;0.0965795019142205;0.0803970881048797;0.293237202647475;-0.0660415224701729;0.0667636361157424;0.0612719270140173;0.311153326399719
"strong";0.700482629927681;-0.096108855903574;0.0755125051542404;0.0995427268631585;0.0965584711862888;0.0367881792601767;0.0991245636764492;0.0106813940010063;0.204607510106552;0.138542211627199;0.0503989812497763;0.0614806312987097
"superior";0.506595077199294;0.266514165837507;0.112969586036721;0.412161361109954;0.319205726280151;0.072405022996278;0.23698243094788;0.0251461297724778;-0.0739535525101774;0.0773540479124497;-0.0161308634782153;0.00131681197214674
"unpleasant";0.367211907025213;0.121446120873604;0.316288558214422;0.131504208402858;0.102033236005906;0.55311664173334;0.0464367963010321;-0.138364692233862;0.0704285049692653;0.0074546625043655;0.172006196607545;0.162554423775575
"welcome";0.71718755632372;0.0554879232014975;0.313017069282967;0.0468457623625105;0.122275254651605;0.155308419557531;-0.0405328510722706;-0.0521368309434233;0.103167966440514;0.192506889875507;-0.0322827221459914;0.0284254872139003
"wise";0.409892530745249;0.101256479006501;0.237090514847499;0.15440588008055;0.161130185850376;-0.038590140783056;-0.10802610315691;0.403312722265951;0.450453716828228;0.318011794198624;-0.0919633209048858;0.166173816782458
"worth";0.111643355959959;0.527197177773286;0.377404610331939;0.477086706986746;-0.0507149274723724;0.153439805544605;0.121596562541655;0.0363491295978443;-0.142370082696385;-0.0080165055843657;-0.0585422236032311;0.216163802672131
"weak";0.679989730277155;0.0734688229988489;0.0775229327849847;-0.110953651107661;0.121660984009161;0.0376597542881854;-0.0390717085972096;0.446225359344801;0.0767430291782679;-0.0559505413957827;0.183641476920033;0.00150785079017838
