"MR1";"MR3";"MR2"
"afraid";0.160034939004758;0.662262179133364;0.0179260664021879
"amusing";0.0241151228822998;0.663382766655709;0.071840233237837
"appropriate";0.0983836685167278;0.0617721930061315;-0.127722206436507
"beautiful";0.469443087571279;0.549786396526364;0.204009249984579
"best";0.591274886938471;0.239660724415341;0.335667768349575
"calm";0.519593514817227;-0.0019824178724483;0.0208532234120358
"capable";0.290743238271768;0.249507477902231;0.414973718737182
"cheerful";0.402114828274608;0.128127040855854;0.637826533086896
"clean";-0.23041505307878;0.472801302745858;0.0286499393032296
"clever";0.558151988594645;0.154907622557594;0.283434018955094
"comfortable";0.40265259058361;0.0481070339715517;0.664205338344608
"confident";0.160707179796792;0.311273123456723;-0.358884315928184
"delicate";0.564928244601281;0.547756431871173;0.0077000363731356
"delighted";0.374518272630464;0.706959347565429;-0.00870743097444236
"delightful";0.477486399771902;0.606563295082641;0.168771365059166
"determined";0.130271045340147;0.707853286144777;0.0768953859114456
"different";0.58044317116323;0.335644287033736;0.0500978952785644
"extraordinary";-0.0225529610575916;0.679130006184999;0.0237799575079563
"extreme";0.319550069521452;0.493878923712761;-0.195720771741815
"fair";0.445519575010046;0.255589885760371;0.212927852739823
"faithful";0.364772357851907;0.0871094746210511;0.52929743424465
"famous";0.556549959489974;0.433998098908449;0.0546011602257059
"fancy";0.575463089120424;-0.0204806321178211;0.0368051826900557
"free";0.540919449717671;0.263587199300296;0.122880865371878
"friendly";0.602449283491785;0.0960511689021538;0.0857995094826163
"generous";0.615992172117071;0.44524769583306;0.0536258119180734
"gentle";0.541261835740198;0.199986799838403;0.300375703019883
"genuine";0.487678383424838;-0.140217357926488;-0.162298881024722
"greatest";0.354851151100255;0.254727758925907;0.0256833333028637
"happier";0.257043249547897;0.00318844319804377;0.427424866249978
"happy";0.288061015747002;0.314898208023615;0.129766622647014
"harmless";0.219643617259296;-0.0343577869163286;0.841936982544827
"honest";0.579906028774035;0.20181647354755;0.360933118054252
"humble";0.169432710941563;-0.104004901760951;-0.095710487524506
"improper";0.155782174777413;0.479530491449573;-0.00359170446291228
"independent";0.564402123735612;0.0469854080740546;0.355591602831493
"intelligent";-0.01889204771908;0.264907321448665;0.674111651159167
"interesting";0.143403916496498;0.156142132556297;0.537375173429373
"liberal";-0.0270025711307431;0.125291618341711;0.026648414420892
"mysterious";0.0720306242426943;0.261659489070809;0.00000268697667986236
"natural";0.573945537158967;0.444287569451795;0.28158737516093
"neat";0.25921899652561;0.213743937488786;0.173321939094166
"newest";-0.0110527511723925;-0.00618418636441661;0.845027930243879
"pleasant";0.476497514645688;0.51052954520219;-0.0867574814703689
"pleasing";0.361990040197057;0.267090548481619;0.435229951830436
"polite";0.332859572275387;0.489092345742725;0.298341212163511
"proud";0.103151926057472;0.452231877643626;0.16648948458987
"qualified";0.560007978501216;-0.0799857867997264;0.177764406586193
"quiet";0.573804158086675;0.310581063111932;0.575960912263978
"reasonable";0.740669268087013;-0.079095580093608;0.234541265746212
"rich";0.619969968041268;0.348284237489384;-0.0709686231773487
"safe";0.595108342638771;0.268855571475973;0.00256726422452363
"secure";0.533737455158434;0.228475020760399;0.120944050188509
"selfish";0.35635841861151;0.308258545323899;0.245545601821438
"sincere";0.435952866075964;-0.0657834704850958;0.53054137000687
"smart";-0.0845857935135296;0.744109554573953;-0.0709431880942556
"stable";0.126038084511618;0.132972386635567;-0.352561060040646
"strong";0.199147744448707;0.734594563296377;0.150508759900851
"superior";0.249117480042541;0.59154227588624;0.158486303202607
"welcome";0.143520833708185;0.431781764010816;0.582452466336541
"wealthy";0.160350083299751;0.401887254977076;-0.00623492418210763
"unpleasant";0.647401672947346;0.448987094042982;0.133770890798028
"wise";0.00848761613417896;0.0363100845281095;0.597261200451762
"worth";0.641109374668458;0.22162714169047;0.3391791319895
