"MR1";"MR8";"MR7";"MR6";"MR5";"MR2";"MR4";"MR3"
"accustomed";0.282757373350126;0.327409378987814;0.28238043304678;0.237166114239174;0.297374735937158;0.0842202001205333;0.156044791920605;0.0548591354015767
"afraid";0.427840668879368;0.374862536941879;0.212841809206251;0.207909709961505;0.312066159837625;0.160195568220828;0.169698782349104;0.297383972519491
"beautiful";0.550632058971681;0.446921590378426;0.335683474008791;0.183077706562086;0.206458258572993;0.0722506567656171;0.172505146970264;0.0427311472914856
"best";0.559000654739827;0.470786910087365;0.219980604354791;0.157668700217113;0.151479328968281;0.202007555025233;0.13574409060714;0.0810980649366969
"calm";0.522221880151518;0.278456482710563;0.451383292528588;0.167040874111189;0.288191796322283;0.011449364534107;0.00610742659611526;-0.00258895286399504
"capable";0.247205169326057;0.146914674113335;0.151030330158107;0.505197873906222;0.414418544367618;-0.135196353766844;-0.0256208960277052;0.18644376817857
"careful";0.418819522766977;0.438369945179281;0.431902453348539;0.27401473120651;0.289557348485286;0.0972455206674106;-0.176846774838167;0.0986877482028592
"cautious";0.200622091573001;0.502496868088392;0.203555970677004;0.172999660165927;0.262166325478346;-0.0102865176989122;0.254840661750906;0.202523663797942
"cheerful";0.581633476527508;0.260704026230782;0.358979588149107;0.376689270370795;0.0470081672403025;0.171586613780898;0.0937310263217082;0.157376666591856
"clean";0.306464371086745;0.270281545344584;0.146730075336712;0.131570720177269;0.400872667406717;0.0555297744307429;-0.0114935975844311;0.234343448697933
"clever";0.71159849143693;0.311253533503397;0.153625350788086;0.0227145669725518;-0.095253912301514;0.086547038594836;0.0301221107991437;-0.0759126202801919
"comfortable";0.502011775602179;0.413021668048801;0.228515634300773;0.228011928299576;0.207389453807675;0.168651643171047;0.0550606722485799;0.19679297693112
"compassionate";0.123900634706694;-0.145751831230374;0.580695511405887;0.303687619214258;0.0178084551488945;0.0500890750706478;0.465536694012529;0.185548721438154
"cruel";0.470111808316357;0.0889160080587457;0.15726868821018;-0.0776702689143309;0.585702837227049;-0.0323165670815223;0.286413520561838;0.172066158221581
"curious";0.215968949213064;0.328482108933365;0.289089068496527;0.149149505749843;0.515277887667661;0.0574139330982313;0.0442490275983378;-0.0418939831984602
"dangerous";0.190628055857388;0.49234536307177;-0.113090025596212;0.024883865768124;0.379500938591204;0.159213726125956;0.0612658255790403;0.138182127564405
"delicate";0.11531943605036;0.286387715220562;0.421783490336664;0.284853518127783;0.298418929678555;0.0779500418424605;-0.206932546501447;-0.202514039746263
"delicious";0.595290935687812;0.323004707514905;0.133851292554706;0.307006276727623;0.0311644993293241;-0.00240193691451343;0.264344828091556;-0.118454426648824
"delighted";0.638099069116309;0.0252837884495674;-0.0689927519861683;0.335654419260563;-0.146491328281608;0.211677640234407;0.296849453249124;-0.0475752523361129
"delightful";0.250113277089528;0.252112101319368;-0.0599675626025843;0.667628052773255;0.0998383015820254;-0.00276401970688544;0.11435681337251;-0.0321866356741303
"different";0.555608846632886;0.290258820543973;0.328464074998954;0.347509503383911;0.239714013404488;0.221483490729695;-0.000211161625555984;0.139152664556062
"encouraging";0.193314038434054;-0.0288874241396806;0.132431400792347;0.15826614699442;-0.0247289736365546;0.665361308826799;0.153493074881797;-0.000945199647582158
"exciting";0.031731922049348;0.279555424840384;-0.136257093115482;-0.00632881249045052;-0.0776089687231225;0.412687997057525;0.0733836855659789;0.104915762505442
"expensive";-0.0495032603123174;0.149448477127262;0.0243208294493075;0.0368144640975834;0.204621215090318;0.536064990861724;0.267869910210786;0.182737264425292
"extraordinary";0.402759560440763;0.448782852125648;0.027353639822839;0.398201451416432;0.146421814680036;0.135218373641268;0.112571415134927;0.141651897165875
"extreme";0.351091901056857;0.415284450002268;0.283355073325437;0.471633326049475;0.0767919996536838;0.276711028873108;0.0866922118081058;-0.0443834045876509
"fair";0.30581792147083;0.545230895085036;0.273912068854871;0.286798526507836;0.243113088305477;0.270236778861309;0.186834525890389;0.0821198331078243
"faithful";0.620886601280443;0.208339383454062;0.278865691327689;0.296915795347362;0.28785894200963;0.0682556317834234;0.0669131027374016;0.078153013642149
"familiar";0.518504954652322;0.452697652673025;0.356590713545217;0.202155105803733;0.0661850743716416;0.220640127066276;0.0448376794233979;-0.152474077413209
"famous";0.153431070524054;0.164189435329963;-0.0410492442603975;0.00865493070314287;0.420996323842005;0.0878686422789563;0.559006886532195;0.285461397763674
"fancy";0.403142748105193;0.0750743301191347;0.0249988047694649;0.0313436380419765;0.152331373752616;0.114031558349392;0.508483006117709;0.0371461305232315
"free";0.47302695054354;0.38790953185611;0.383067906036227;0.334502962785004;0.135064823296327;0.155090477416697;0.124906256117052;0.027181096907621
"friendly";0.271015874613412;0.57067247876914;0.11496303161653;0.366674498954104;0.102687899895252;0.160412810980698;0.0305350082283898;0.215411357595076
"funny";0.036733211194412;0.0982622913145562;0.0936748168354383;-0.0395460572500612;0.247171929601088;0.738369927715479;-0.0354788857116004;-0.0692037132035737
"generous";0.134557107562628;0.661052301908249;0.0954625612435411;0.110542281884827;0.278767132996139;0.0231099563520311;-0.0202776113364357;0.0188120837443016
"gentle";0.551248381891535;0.488936912298173;0.266339385744834;0.266070743576177;0.214750104563246;0.0319792253373826;0.090856657022649;0.0713827122422857
"genuine";-0.00668887813658142;0.16088936251827;0.285173402416662;-0.0387229846297101;0.257200666212878;0.668002470284427;-0.0938632838474771;-0.132923641329418
"graceful";0.146461692599708;0.505238564706817;0.234996300844486;0.313972854206163;0.0951917541406518;0.105623594787198;0.0993197695040634;0.463976216493726
"greatest";0.366058366622241;0.256772516629599;0.174949284729335;0.355645429228662;0.412483608538945;0.103904961688453;-0.000184892461806597;0.0477465297841409
"happier";0.323577564212008;0.436131716793602;0.489366270620798;0.0745544522364931;0.169573839510026;0.0792529711065287;0.0670309122231761;-0.207197736896329
