"MR1";"MR4";"MR2";"MR5";"MR3"
"accomplished";0.102750608462212;0.193974070664912;0.484599513333572;0.410172464208633;0.0584134529562597
"afraid";0.406744699989764;0.588936139843932;0.293117068476456;0.280242693686667;0.323536496528892
"amusing";0.785058472407905;0.138375464954493;0.251469193662952;0.0214267994776295;0.0960515990122108
"beautiful";0.637907452639699;0.351071460016101;0.260295259019659;0.445830405040218;0.222169983926473
"best";0.513647398894133;0.491637695012277;0.378292400331444;0.200913183589816;0.240113638819303
"capable";0.266019595158427;0.325690059386214;0.45613394815599;0.264294298091005;0.256431582351292
"careful";0.490405618937943;0.0393433871220477;0.491002290133283;0.0850216783838696;0.202144133968028
"cheerful";0.482089298789086;0.45441596789694;0.367668799017067;0.333705392102147;0.283750269005221
"clever";0.49619139959429;0.371067049418211;0.407213106866184;0.370607337361785;0.20685565888866
"comfortable";0.423274273523347;0.392501678651168;0.449403090945445;0.264567715487609;0.447201100928882
"dangerous";0.311425216044824;0.338290488669814;0.564274740469162;0.183589906263801;0.197552486000126
"delicate";0.643605876573489;0.157867024665642;0.448973539005524;0.194238875935936;0.169956630729405
"delighted";0.409095087929078;0.62545805924738;0.246254350100482;0.281369635292062;0.323185461201126
"delightful";0.542926107720357;0.529948090806248;0.27226763317456;0.299845876953293;0.312839732247011
"determined";0.3720508348951;0.494919001434246;0.240608775038124;0.556631803240491;0.129275589273188
"different";0.487835618105239;0.51315581114795;0.282933579595405;0.424602745228728;0.166418105080274
"direct";0.186701086214797;0.530478985977159;0.519222464778192;0.342345820575577;-0.0250847380955808
"exciting";0.351215924896559;0.613778151743034;0.421500174515325;0.0446402908528737;0.144327451791138
"extraordinary";0.262751971729936;0.413130425578948;0.59677032759786;0.29430871948093;0.104399913873761
"extreme";0.392213642993054;0.408077213164055;0.402740615133783;0.261846432066759;0.25915150946023
"fair";0.360582722174372;0.206568131600496;0.548305768274059;0.408887856183229;0.352942343867671
"familiar";0.24672000357865;0.123444540449476;0.372650421629704;0.54999128483541;0.159206348654891
"fancy";0.0539986547410457;0.289790692375018;0.370497023750718;-0.0305687655177972;0.744193574939425
"free";0.233001104703837;0.281889434092106;0.210507059164028;0.495530334878612;0.178030015238148
"friendly";0.407109491293374;0.602271576854269;0.196089776599238;0.348097014852068;0.176149531212309
"generous";0.0317950615942188;0.264553262769447;0.160735308908434;0.664486309921439;0.141043614702478
"gentle";0.589027141855239;0.347531233715551;0.224311103401658;0.255846939205017;0.362879865539089
"greatest";0.493149692934459;0.396567675395591;0.450416538963546;0.275328538821589;0.34116303965655
"happier";0.588600345298458;0.402390237915754;0.0702678414117536;0.344099086615072;0.201372269431682
"happy";0.328986840310571;0.115220581617746;0.331257998659244;0.542662506160496;0.179615941025542
"honest";0.0649900242511854;0.20702388085487;0.0663991789651348;0.583322623637353;0.529418048250858
"humble";0.330418828154632;0.710519369824854;0.226212727321346;0.289863567731081;0.0902675295296158
"independent";0.484070847091834;0.378352357882848;0.201453031269071;0.54003056411833;0.0691233209843591
"intellectual";0.156552275976942;0.108656395514641;0.118638455746124;0.314462917611273;0.824907520262528
"intelligent";0.275935927698268;0.27089974188785;-0.0365604936369963;0.384949258414112;0.37892216298189
"interesting";0.452515235792335;0.414382151402655;0.592279048638315;0.338586519704572;0.207018047870978
"liberal";0.329451774741518;0.278858750454272;0.218755427005519;0.464590083754579;0.511982161533987
"married";0.362170431358016;0.2789265179831;0.353209806231807;0.45100129272566;0.448942137175316
"natural";0.572438232153738;0.326650539275392;0.399420159942163;0.254534272901427;0.23292120603674
"neat";0.466930008997035;0.253446932015456;0.0924445362083874;0.34827768971905;0.572153462880146
"original";0.511658074872981;0.341700705396703;0.221860104246323;0.309472189400701;0.105688930755879
"pleasant";0.480833191351477;0.546532418632199;0.229911708379165;0.331090153319738;0.29345058550797
"pleasing";0.584183858775263;0.250375406488665;0.330196308251468;0.358406952685858;0.240026471071959
"powerful";-0.0787946242178661;0.595115418414655;0.424330034156941;0.165649391378046;0.100690180092232
"proud";0.46789539508962;0.138363592648705;0.54128761018894;0.237026909315709;0.217201924620087
"quiet";0.421625082376805;0.430111934328884;0.54171804376211;0.207885081822341;0.343852784368477
"reasonable";0.364350711455687;0.30693687218987;0.551967506536056;0.294808210544024;0.330878835996662
"rich";0.353950669951048;0.192178841294315;0.158956781818301;0.651413300797541;0.282164569737119
"safe";0.34336297691883;0.719245507552615;0.0122216492853891;0.202209201465475;0.200704733095344
"safer";0.179749032480882;0.712781196792741;0.140774363854657;0.197347872178272;0.196893207398756
"secure";0.451883659200643;0.353577765133185;0.179852581569083;0.184013687771323;0.192835645970593
"sincere";0.150167732006557;0.188385361060569;0.758793550012506;-0.015111345539942;0.197304285678612
"social";0.34632652512547;-0.024618116449594;0.47864851828309;0.150902649892064;-0.0883555995871806
"strong";0.455321564176579;0.340099168066189;0.444440681764381;0.24125739894479;0.366243383749216
"superior";0.485861944856004;0.468229681031264;0.305102988670519;0.253664386253372;0.306950065952264
"united";0.047709387490119;0.11751629484051;0.502036120553802;0.320631441070854;0.559510111750921
"unpleasant";0.30431865644569;0.397953389683472;0.503925095987373;0.215209429304961;0.24717494945254
"weak";0.547564717829271;0.353119458235488;0.213481239643509;0.152927981340933;-0.111122680299203
"welcome";0.311647804116024;0.532408186642945;0.223834323653628;0.135501368278539;0.524248555348707
"wise";0.102154776257652;0.784913994399664;0.143573086322276;0.14103025410271;0.181947940946414
"worth";0.468083375205447;0.429281181405582;0.456872336488241;0.245213341729964;0.333869088113077
