"MR1";"MR2";"MR5";"MR3";"MR7";"MR8";"MR6";"MR4"
"afraid";0.548568878310463;0.0996794344626151;0.0282621815930241;0.0434203440689047;0.346836013023971;0.197453290923076;0.259832232621457;-0.0698134333430843
"amusing";0.29766293203548;0.0322575383944314;0.163989432520247;0.179672520653014;0.336527458533329;0.392936036066434;-0.164040285207976;0.0568629425077414
"beautiful";0.570640998874788;0.0951908780773069;0.38555603874503;0.206504296571335;-0.0217367693413754;0.0231621186344089;0.0832677777798144;-0.190448839064158
"best";0.664477098236404;0.203347024760549;0.208012229313109;0.270033959329155;0.230512365306662;-0.0992544395668136;0.075477633491399;-0.177013822840443
"calm";0.127911435138254;0.0939564210518748;0.0562448984823826;0.0846679461741118;-0.103252663558355;0.0188926482522547;0.799059015897055;0.0220324183846634
"capable";0.273743783073059;0.496905163056222;0.540832541621408;0.151257559401415;-0.00293256489861723;0.164813967086364;0.0248155860149946;-0.0275538932868288
"careful";0.501095500088247;0.039116209406799;-0.149042387313795;0.0844133424507651;0.500716068168062;0.238801487631247;-0.0721862886409459;0.0502472192179671
"cautious";0.00670529637089021;0.112112403162456;0.65712163987741;0.0696355094435576;0.0489830286277597;-0.0329652767436222;0.137410687838049;-0.00746802140503929
"charitable";0.0378079427959356;-0.00545665142342928;0.782753168161903;0.124701372119312;-0.0278238120953356;-0.0521448498015567;0.0498863173867911;0.0557777423625529
"cheerful";0.607733198876061;0.271028893058399;0.179883813151274;0.380712088868524;0.120599819434363;0.228189983100239;-0.0288344871620419;0.109524763564041
"clever";0.272439319693301;0.362354577272692;0.120267515960039;-0.14575380561085;0.127321216458445;0.504243035710614;0.0776457278598273;-0.117847191309764
"comfortable";0.644410909720499;0.148127119630997;0.05005988624184;0.137480492231257;0.126764658339089;0.38261775987404;0.221845079869959;-0.132086484579014
"confident";-0.213188336229928;0.614866648244159;0.306669922002341;0.334260801018341;0.0717745024216112;-0.123125731036139;0.188422261714202;-0.00097557714723682
"cruel";-0.0503771269539437;0.280604413481119;0.0951415074327487;0.240509147754257;0.203215852824056;0.302393812644421;0.490933151133859;0.0723060426935214
"dangerous";0.420388321256659;0.56030355259786;0.172193807166687;0.288351958574954;-0.0185142134176924;0.171467077314925;0.201794699593388;-0.0690328646379785
"delicate";-0.0313633111277075;0.0974707132007002;0.542542274673978;0.0781656679560283;-0.015882898392888;0.0778462954197398;-0.219580210469922;0.389463058826919
"delighted";0.607264601403038;0.297427281601501;0.144547267090187;0.252376519938338;0.28261054165468;0.2526455578447;0.122457077296807;-0.0788241549819461
"delightful";0.610772533430818;0.0569543695786219;0.10264062101491;0.0534565571031091;0.00846678045463515;-0.13237410297126;-0.00443349174875191;0.0333144336920023
"determined";0.618850247897665;0.375725746126316;0.252365524433888;0.402527092569069;0.0690664525143524;0.168111763203969;-0.013456343648962;-0.0313686611868774
"different";0.56257364328352;0.416503064447696;0.0755734856082354;0.0642187347921173;0.161118807978431;0.148202778507374;-0.0213458447030358;0.101493770080414
"direct";0.0206007401785954;-0.0414307173139793;-0.0898003477183629;-0.112528213915789;0.201493729509904;0.517776399418081;-0.0560551504818448;0.050906472915593
"encouraging";0.141040626631091;0.133281598818614;0.0314336259875294;0.667072919978886;0.106025656158301;-0.129080757081326;0.125779482900072;0.0357511293920548
"entertaining";0.643901297669005;0.172778220485144;-0.117639834579994;0.0116934697434139;0.124324314335795;0.252852932904283;0.0950240011101518;0.224832149055598
"extraordinary";0.632486631153197;0.0805699662186809;0.251229445664378;0.269345077815092;0.328199737010151;0.189473323275031;-0.0733292992056069;0.0957301690723324
"extreme";0.450356497256077;0.260079060912408;0.560789246690122;-0.0835182848428424;0.164388611676625;0.0555725831996251;-0.127404222791623;-0.18636832627756
"fair";0.5985738628386;0.521087255923943;0.0503424744758567;0.0752787434941344;0.117256775465687;0.181639502615511;-0.132887203140009;0.0777385715831042
"free";0.497474018057381;0.13387752866318;-0.0189938894620281;0.0723765710095282;0.598150053990459;0.150708651903653;0.0479947652855282;-0.181910571222383
"friendly";0.55953217119188;-0.101460741529558;0.260602252717386;0.14302124339247;0.0652350052858958;0.303363972849045;0.226134913446169;-0.0796914434812697
"generous";0.405380685140164;0.216537937164999;0.146391653535281;0.48676126905117;-0.0405640776674802;-0.0863328784443413;0.132756262545959;-0.118143612010904
"gentle";0.439061254688354;0.407313570633015;0.468859311610561;0.0738100285262234;0.0312615905341464;-0.0526171990678431;-0.119018643081557;-0.0283997816474369
"greatest";0.348338271560163;-0.0764435413698221;0.106336952828419;0.0677329653545206;0.38903280857106;0.565254281449631;-0.0032246020419638;0.0195430110675115
"happier";0.169078288837827;0.361173917965339;0.0814010370429915;0.703744841463596;0.0710915532330841;0.0337550511527746;-0.00892439972184851;0.105635743640369
"happy";0.409100445537658;0.324537344911854;0.0796354489166561;0.0883875911534892;0.192987837554238;0.122110018588652;0.0350256938682881;0.523842895621858
"improper";0.129162646224286;0.908387711613406;0.0057625701301689;-0.00759238096162448;0.0270191491861988;-0.0650289510549852;0.0548020881801766;0.0309926314610561
"independent";0.128201879709077;0.376831321342344;0.624005873757748;0.0398668981838738;-0.13874301796766;0.124636735163417;0.0672769597621559;0.147351117753788
"intelligent";0.690058885119768;-0.0126154710672217;-0.201952236929405;-0.0908939474219056;0.0885778993548006;0.0584905993852336;0.112172875935063;0.259524276852327
"interesting";0.657684108438031;0.350049913966484;0.241832333665332;0.167119258459759;0.0540589355675673;0.220212534590604;-0.202616532035378;0.0457153237814509
"liberal";0.267186078981993;0.0276043046927942;-0.0696703795138777;0.0980171502900059;0.783589993723017;0.1336276205736;-0.070120522783214;-0.0535763181328547
"married";0.457166908957855;0.217916275625115;0.301086411752794;0.353509668723157;0.250955146495538;-0.0492110243878238;0.436851915079192;0.158935439657905
"modest";-0.010152594375044;0.0392345384644809;0.091914174515439;0.249127333863196;0.188362307882323;0.360528512675362;0.280227367604984;0.460676249651292
"natural";0.308000918267335;0.374015483531336;0.266859324130874;0.465701932409976;0.0179269238220335;0.145901890678134;0.0740015952753978;-0.156003466167264
"neat";0.211438864142204;-0.0798519719717126;0.118307353786687;0.0737969705731048;0.739086265921237;0.295891947695919;-0.0725850980227661;0.0150815621696569
"pleasant";0.664920957333234;0.193251833256288;0.221064838497022;0.252459450892363;0.210938876598615;0.308532519918694;0.161235495374836;-0.0805529078097901
"pleasing";0.371792358938005;0.549977465853444;0.148527889001523;0.143400441879898;0.131909666122204;0.0904807865380035;-0.0705102279754413;0.192798021927768
"polite";0.235403017879161;-0.131200749144105;0.514910799167952;0.31213206148698;0.126237276426783;0.204530684690866;0.178603362219303;0.0157878049545721
"powerful";0.318243140052269;0.747265153632898;0.0722537074009989;0.198664397481163;-0.089510226855248;0.104955918638965;0.0395752087397748;-0.0263545352639759
"proud";0.217723097848721;0.278420853565017;0.283464247617276;0.636527167135064;0.268884369672165;0.00276267623539035;0.0777255915321019;0.14035439400631
"prudent";-0.0923084454057569;0.614636148547685;0.378582582270051;0.136070560957682;-0.0583699265545081;0.0288702853363844;0.127491547027328;0.194117849349854
"quiet";0.522158624179861;0.555731237026743;0.0434447999765105;0.187619739591203;0.056874135599525;0.109355488024655;-0.0348783655112205;0.000467136650595507
"reasonable";0.597888076590911;0.0561385388383683;0.169607530967534;0.0168235443610165;0.0238354571890778;0.467388178565725;0.0384953252388794;0.18729289429827
"responsible";-0.0397249104957349;-0.15920006133947;0.15498114620915;0.24508842708452;0.732191754838339;0.0756966656447177;0.187946081396965;0.295809863537402
"rich";0.0350201539899532;0.19531466516335;0.409342424959834;0.514449238825812;0.321938116365762;0.0305038223546376;0.144674196331861;0.117576845816972
"safe";0.398621019629253;0.141906219798816;-0.0598591195044323;-0.0430430365612135;0.456979206999299;0.419420965804547;0.228155968297841;0.210725227015955
"selfish";0.0851939551168358;0.483216516039948;0.312844011235998;0.220374717100352;-0.0261480173803618;-0.0207957520100859;0.424305201480596;-0.191270874749726
"sincere";0.390022426271345;0.00743882983237138;0.0947144877134211;0.00724706902425652;0.113262838669261;0.648785130164342;0.190715223085081;0.124051258911788
"strong";0.521578347706542;0.324419416190804;0.195466658942621;0.260081369305141;0.133723638547349;0.26601721600914;0.0913142998823419;-0.0114432737467665
"superior";0.723634556355896;0.228605722399373;0.108494354869353;0.051933312235071;0.211802601716142;0.157194204168048;-0.0543209209538203;0.0181226909928628
"thoughtful";0.285604943229692;0.540116536605025;-0.0760878816508823;0.231451698417257;-0.049202454308478;-0.129508232791921;0.0721602621041649;-0.00259519503796641
"uncertain";0.0847466847216447;0.704911993354522;-0.0110336991066583;0.335678449321263;-0.00821967952217493;-0.0592158382415179;0.1641184156145;-0.0798165918410142
"unpleasant";0.573794719217964;0.0933869200216642;-0.0450609105213654;0.333871717662469;0.19433642476803;-0.109573250615406;-0.0136336369170986;-0.31333823089886
"weak";0.266865038928553;0.0180095780874082;0.4305656558837;0.0745631495916688;0.162658659819047;0.0969981612545789;0.0258991479161467;-0.2561400785566
"welcome";0.569977568457133;0.119705154811255;0.119133433474745;0.554096426326449;-0.0304304260538043;0.0754734504426349;0.085382832611317;-0.376562945326436
"worth";0.502750128559995;0.291085858432187;0.0652475523229023;0.447112325600074;0.265860207889564;0.187950786566925;-0.0833531289749899;0.0730695342887738
"wise";0.362183273747837;0.582645713792569;0.251053706452555;-0.116046455542844;-0.0211983296622632;0.193379783816543;-0.195533322377443;0.352225002749538
