"MR1";"MR2";"MR3";"MR4";"MR5";"MR6";"MR8";"MR7";"MR9"
"afraid";0.435222530018131;0.0880384609511432;0.0000547007654250678;-0.0394650098337391;0.656833961145672;-0.0486809118500898;-0.0168458289746367;0.0173645973788031;0.134043700520363
"best";0.55787752151621;0.496990093923012;0.00221312126989264;0.121476125480517;0.0667433927653452;0.0373146661564114;-0.405468640139867;0.10745484104629;-0.0601634097053038
"biggest";0.368931510579521;0.166009782940442;-0.0304814499090589;0.089044058327132;0.205779894300101;0.00687903387348552;0.357154619358192;0.144538612617988;0.652385232489842
"calm";0.799451957417372;0.082518125275799;-0.0414373148074034;-0.0243871484719467;0.216643856763564;0.0386079111144606;0.036025810688163;0.133371198369943;0.00733323883973258
"capable";0.429044858972663;0.0769993828469784;-0.0771132916726708;0.428276181443913;0.264102739053306;0.0957440778502012;-0.0210141032388601;-0.137285878985726;0.362107937787829
"careful";0.81630429109663;0.073709418850363;0.0904130659950124;0.109936577023229;-0.139524792802828;-0.0976607860560311;0.233109352681675;0.0590772727465398;0.00896396440030872
"catholic";-0.106705677604215;0.901881761744592;-0.0643222270226533;-0.0510619236720285;-0.146645624061479;0.0176881065776311;0.0194740889894835;0.0491030184212496;-0.0353017385890353
"cautious";0.0829129320883084;0.381084024270376;0.342354772674332;0.0879789875383436;-0.0539895339343257;0.232760734728091;0.330717329781976;-0.101319145587042;-0.0301729040204511
"charitable";0.16779761851945;0.84823893924215;-0.00917830988229971;-0.0780723144959108;0.163276515833832;-0.102306638614914;-0.000602787956476078;-0.0598662650671013;-0.0151411144799769
"cheerful";0.300646202117281;0.138604380900211;0.0427187420639667;-0.11304324906277;-0.101617859390519;0.374922779240389;0.0679505121281529;0.493026294428121;-0.168005729526467
"clean";-0.0155398510928334;0.204138558975877;-0.147129975460546;-0.17730977751961;0.0616363211646879;0.610834010191851;0.154981604366427;0.083420147477228;0.146894230797424
"comfortable";0.441184771331972;0.116250376085266;-0.0955329581595829;0.499562962363991;0.166347839260847;0.242799353290866;-0.0476302218568229;-0.0252065659862086;-0.0610073185306894
"competent";-0.00900766164866595;0.0570003147852826;0.78889200385201;0.0608623565963809;-0.0246532186684186;-0.0657672837102579;-0.0866849447165575;0.0685594731722282;-0.00888736704794402
"curious";0.16482922843583;-0.0105389058974507;0.159851739619226;0.0205181585263428;0.541356086285589;-0.141006210252609;-0.202776665434242;0.438189619795291;0.150810059949727
"dangerous";0.165236724003859;0.218188806015931;0.305605408407749;0.302011801187387;-0.21439878067747;0.146447886090138;0.0384851974136122;-0.0613443910065805;0.378547821794907
"delighted";0.292803534727511;0.130316513732835;-0.0287768728964144;0.719019703246646;0.0281974266515674;-0.185847516198485;0.07733365744977;-0.0709227064960398;-0.0717758774600553
"delightful";0.258691490879069;-0.194048750936353;0.0437932496836684;0.00975706906152784;0.116713268095826;-0.0296870207442776;0.129372728450007;0.62092037978681;-0.121883801758384
"different";0.509019865816785;0.197699015791375;0.0864907763914475;0.173695345219024;0.168149114029718;-0.103724844060488;0.31407748165544;0.00000357477849354532;0.114064152156314
"extraordinary";0.72406903588022;0.24959618952433;0.1834431843724;0.137667161152865;0.193935253910902;-0.121591608980289;0.243695647918608;0.150274729085344;0.0755748251683848
