"MR1";"MR2";"MR3"
"accustomed";0.546293369428974;0.0869098224280799;0.340518131856893
"afraid";0.716453500164087;0.247858963714246;0.207391040340031
"appropriate";-0.0345604270886864;0.796974259302395;-0.253726968887377
"beautiful";0.631963303014701;0.430925520095705;0.171600156882
"best";0.584325462051205;0.169967182033761;0.379288145183065
"blessed";-0.0475760239137205;0.641628150313417;0.164356743814724
"brave";0.324732277711387;0.491466255830632;0.382291684778033
"calm";0.327833789917874;0.103049551583104;0.687522115580482
"capable";0.469495127131433;0.306581526327094;0.419878354068166
"careful";0.258348655230718;-0.171876832645042;0.255526153728235
"cautious";-0.136709158582582;0.366683426604906;0.128505614013194
"cheerful";0.357414038959465;-0.072087907738688;0.431047594818646
"clean";0.138941955925698;0.136413218122889;0.577048668644271
"compassionate";0.374252954716601;0.429205093061822;0.128805837249505
"confident";0.59518625342138;0.389961798628033;0.260315480956258
"cruel";0.190928693818974;0.465198065307581;0.350525281648651
"curious";0.787061532805274;0.128923868980245;0.196560323185025
"dangerous";0.341497613375943;0.337746974554116;0.547809802282408
"delicate";0.478348860997321;-0.000566192569731351;0.404487697222964
"determined";0.12610912419241;0.0276586411665549;0.672303813458493
"different";0.159840754312372;0.291935397395793;0.478847254720517
"direct";0.489767745110981;0.342699961634722;0.00517823514293722
"encouraged";0.458444491252418;0.0426437802089444;0.134729869392806
"encouraging";0.539803392409711;0.234470348553295;0.20726992933519
"energetic";0.458444491252418;0.0426437802089443;0.134729869392806
"extraordinary";0.365343658188749;0.397170017406038;0.256878804746877
"fair";0.699504368722203;0.163234624298981;0.226437571722291
"faithful";0.110011843162224;0.569494023361485;0.204710488117453
"familiar";0.69426342134783;0.00469490605251278;0.19032088173132
"famous";0.334713804697904;-0.250314223628513;0.0272431556295105
"fascinating";-0.0345604270886856;0.796974259302393;-0.253726968887376
"free";0.445499450573653;0.468128764460928;0.428546146792308
"friendly";0.195363187995683;0.629130397016445;0.53499468852253
"generous";0.377995064831492;0.412569448618159;0.143793870875736
"gentle";0.37126867722608;0.416219908456231;0.208153514758071
"genuine";0.549005796243249;-0.141907344172153;-0.0770728846073266
"greatest";0.265408452676075;0.602293209667069;0.318404211879264
"happy";0.334948478972977;0.581974525368704;0.361285294829298
"honest";0.425781694791418;0.082180749168321;0.498745309813964
"loose";0.380410095060604;0.616910262442656;0.139524523869063
"married";0.0321310701675715;0.0382063888610965;0.668608449331546
"moral";0.239855439840353;0.321663420841466;0.498337014728664
"mysterious";0.671807695839824;0.0726991406040681;0.305435920635769
"natural";0.634224304676609;0.122999327929941;0.348714273043512
"neat";0.582434961705804;-0.00502000500887496;0.16914890355244
"original";0.234929419753234;0.766662898994849;0.0133278985487672
"passionate";0.0549327429174339;0.338046197615063;0.446481337775339
"peaceful";0.148062921712959;0.164847158982339;0.589220969947574
"pleasant";0.81070370640595;0.0318209656352305;0.111455842988332
"polite";0.0971106246156835;0.785556156881351;0.0529162348665534
"popular";0.628025908057805;0.0282029981937904;0.102558048289854
"powerful";0.420584846861873;0.152456186053217;0.106985391964745
"proud";0.151938950149962;0.375482941724716;0.217821521157485
"quiet";0.490308298981826;0.39340880241944;0.260235495219627
"responsible";0.146790801347216;0.0704066438581817;0.412365125010124
"revolutionary";0.715136496217405;-0.00704795375773686;0.0652871676194792
"rich";0.223461833054325;0.628240736309375;0.230091212904049
"sacred";0.010687332425708;0.638094524983333;0.132782426735448
"safe";0.481588483186841;0.126123074269525;0.406690415334214
"scared";0.688543965109069;0.176107295629368;0.180951285415045
"sensual";-0.0345604270886856;0.796974259302393;-0.253726968887376
"social";0.0491717305717445;0.659998245353996;-0.0982754904201808
"special";0.722200097196006;-0.00601561393795618;0.122480352640702
"strong";0.481960002426566;0.214092698768694;0.208673365247975
"thoughtful";0.225950102694404;-0.230515267415132;0.429114932416295
"uncertain";0.12133196554583;-0.106346591225769;0.584696475087327
"universal";0.0190815044193881;0.0610561807448156;0.0947373004231561
"weak";0.457283141940226;0.304671017470557;0.164820483639626
"wise";-0.00762570775253635;-0.163096888854717;0.482903496822632
"superior";-0.0148149009494974;0.746638523995437;-0.121193404295853
"welcome";0.544475694561528;0.0931763182767845;-0.0669163165460396
"worth";0.386025204614742;0.195507254083039;0.573797271617363
