"MR1";"MR2"
"accustomed";-0.195937883541806;0.330834905595433
"afraid";0.186137438686565;0.617208997371391
"best";0.0995029608432493;0.162786363459744
"capable";0.0416851875037939;0.0260783938372259
"curious";-0.100514721225499;0.741716988306248
"delicate";-0.193683366130078;-0.0092003448217915
"delighted";0.758061304662541;-0.165385940485646
"determined";0.838171431910827;-0.210900079249105
"direct";-0.10923421722699;0.657418982452378
"familiar";0.262591061848639;0.0742678579844953
"famous";0.729751025339389;-0.0301881823973694
"free";0.685220363739319;0.0806289387004869
"friendly";0.378847268831293;0.0541920515476039
"gentle";0.271347821260597;0.355284784447036
"greatest";0.688194021441259;-0.211537186097838
"holy";0.127259625617207;0.185503801423559
"honest";-0.0272719094234395;0.456932764883695
"passionate";-0.10678111490954;0.644217024861395
"pleasant";0.809447096011404;-0.207321566270415
"quiet";0.369079644762762;0.296978527185023
"reasonable";0.734712056474779;0.11444109641356
"rich";0.58193041286581;0.0168876148137766
"sacred";-0.195937883541805;0.330834905595434
"sincere";0.378847268831293;0.0541920515476039
"strong";0.0228871257085335;0.268077766991906
"wise";0.705788029860317;-0.169672010860215
"worth";-0.160791287762284;0.711443442429626
"modest";0.238195588709224;0.219263256567667
"special";-0.193683366130079;-0.00920034482179168
"welcome";0.567896238945463;-0.249441956810638
