"MR1";"MR2";"MR8";"MR4";"MR6";"MR3";"MR5";"MR9";"MR7"
"#-worth";0.385630568546239;0.00509795913550998;0.0362115758137595;-0.015140499113798;0.243568873838757;0.608050609236919;0.106145900614451;-0.0299144682158121;0.0832400202178749
"sacred";0.0194531009701703;-0.169000248565558;-0.06914122953571;0.792114195155442;-0.00601861792126473;0.141603970667725;0.0193231764332939;-0.0153884424716014;0.0602961596246005
"safe";0.608628717627319;0.247328770496402;0.388405535709147;0.249378780832002;0.0783073876896319;0.136034419745823;0.154498701196752;-0.141377200567323;0.276587479418137
"shocked";0.17947102809713;0.316971979485793;0.199990612801268;0.230443256644336;0.221401529903513;0.0484351634111596;0.184197327944609;0.221315702847739;0.0581573498373645
"sincere";0.0314075781551052;0.286209277767788;0.676766842579854;0.0345551843220291;0.0825456077253916;0.280072450031745;-0.058627468298285;0.213291462015462;-0.0422530845622864
"smart";0.269980339584987;0.206305629930253;0.365048398287506;0.522312110409773;-0.0513564606775129;0.0594235116442553;0.114048094991131;0.0316023485342292;0.0784326785383343
"strong";0.67575340495198;0.128196860052154;0.153363512412289;0.0866551215568585;0.230072569540527;0.347763161136158;0.0743437039703866;0.173542780445593;0.0815020290131571
"superior";0.515539983594037;0.296392347535904;0.193078866076215;0.128549922817159;0.189858396646039;0.485084570763879;0.071575824886102;-0.120640402362931;0.0350992206782731
"thoughtful";0.737832772272461;0.203993712904365;0.183800730080878;0.131301231624122;-0.160784846633501;0.103107724755823;-0.0840920545779921;0.0404649547992878;-0.125879010831294
"unpleasant";0.318340905574739;0.40072235554935;0.440438041691678;-0.0936115975197634;0.112570222397256;-0.100393454219398;0.278553748941739;-0.015149451666743;0.0660356859972908
"weak";0.586305637940351;0.344993099900111;0.334879388629333;0.0874617184765022;0.246540310696538;0.153985275304101;0.112386599222595;0.00182073992768539;0.193835566121895
"welcome";0.411247039118745;0.339903213988665;0.315447475582341;0.387915141411301;0.0955584673054239;0.139167097035977;0.0570844359439561;0.30499517846575;0.0572444134361532
"worth";0.20120736131942;0.357074547623383;0.100508934276841;0.329992393204131;0.18563313845569;0.126835435155174;0.485171275410399;0.119935317636838;-0.200938858087278
