"MR1";"MR7";"MR3";"MR4";"MR2";"MR5";"MR8";"MR6"
"afraid";0.480802307223578;0.337920168228638;0.411387226505532;0.0716881931064364;-0.0406306664439741;0.262171860399755;0.136224635620559;0.296702405936697
"beautiful";0.40419146449732;0.251549427409337;0.411202139904707;0.0887368538279931;-0.0790887807098417;0.219007732931263;0.468867163971172;-0.0138063316236081
"best";0.360170371157396;0.185535969402799;0.368158613629192;0.173848127173439;0.143563910755977;0.25702018558339;0.325773128294669;0.0545976663444721
"calm";0.317397344777891;0.170299920827445;0.137600846825039;0.333276903953444;0.481493574141527;0.0536063084672241;0.137692884757679;0.104925161965734
"capable";0.230321800072244;0.480879131866917;0.309662532541446;0.272219946845319;0.114116549537703;0.162364606192384;-0.0969206061034121;0.199293033132339
"careful";0.193687013581997;0.265326968418948;0.072238788859875;0.207931471612085;0.0388941157353691;0.542952062051163;0.0875144971395763;0.0179135655360785
"cheerful";0.585856417933615;0.203880393933494;-0.0073680841805772;0.105782609414119;0.337019151222502;0.191946532745671;0.0779836551027454;0.0176847058418068
"clever";-0.0967471114920749;0.0461952868093082;-0.236136129684362;0.641887362197995;0.150000976496338;0.126378362242595;0.118635813176415;0.129797307249724
"comfortable";0.347677887664383;0.377149512167219;0.212463142628526;0.140053633980156;0.0770193682792707;0.48771339952809;0.205372370062254;0.226315564920252
"compassionate";0.228448359891512;0.551171744975825;0.156112202388613;0.0950042170646046;-0.17575541428205;0.306807344303546;0.0494777788398612;-0.0355484073096044
"confident";0.0326989376792794;-0.0783988855241428;-0.0230693191180692;0.125224155256092;0.792496987229358;0.0859654357587897;-0.00682181039650111;0.0771640059090298
"cruel";0.310958623288831;0.588865856020587;0.153539881018294;-0.0204788370547239;0.0377434826534281;0.0928168031870178;0.0809743663584861;0.0704615026631427
"delicate";0.394161078171802;0.545377013708494;0.304423913588657;0.34299309640122;0.142831240658251;0.0889409356200684;0.192764281405009;-0.0401689105099305
"delighted";0.343557084297487;0.386290400385158;0.281047002885379;0.477993305941139;0.0167581414963875;0.379900511627929;-0.00821446746089843;0.128504822136176
"delightful";0.536843464198206;0.263943864459357;0.356272873825531;0.052988180167656;-0.0545400084183454;0.141859251190787;0.211202260909819;0.255655245293701
"determined";0.588064439749382;0.395398182424764;0.072698133852391;0.336740790298812;0.207842860371707;0.184541818685461;0.287317172963749;-0.0486477658615064
"different";0.620199036058554;0.370043530096483;0.34678806735763;0.278365076338982;0.152695933661961;0.0450385876506604;0.041122963058534;0.0596590409056648
"direct";0.183378614847437;0.0851574196172283;0.23490978305004;0.633402252963934;0.0149467255190224;0.180596101707885;-0.2593840809482;0.226042019372635
"encouraging";-0.076182842038527;-0.035540706751836;0.0482849879874932;-0.0205708866107269;0.832435509243222;0.0761236970339505;0.0885790442706791;-0.0193591456203868
"expensive";0.766939274209766;0.115488129170489;-0.0137890875743393;0.136883676108961;-0.00505269711791538;0.0819182558585367;0.094882021122051;-0.104547753085545
"extraordinary";0.463490234528519;0.402550219445265;0.0974335141990766;0.22799103647056;0.163673436169921;0.0649372547679452;0.379887615234778;0.150758330475763
"extreme";0.156839729751765;0.0926553363000593;0.0626517441218688;0.0325814987347861;0.134167429826222;0.767044297798627;-0.0666149272685318;0.11401675318254
"fair";0.352642002364937;0.238381204218132;0.00067422528626904;0.419332536233465;-0.0260544761906959;-0.0532929832046964;0.37092457002329;0.0399903214936303
