"MR1";"MR2";"MR3";"MR10";"MR5";"MR4";"MR8";"MR9";"MR7";"MR11";"MR6";"MR12"
"#-happy";0.360115291773529;0.176489426000782;0.300845513809637;0.211032453606654;0.171571201049012;0.0970478228108541;0.130468198273173;0.140922900299073;0.359969013685824;0.313529496666837;0.170137346804704;0.359357185040765
"accomplished";0.218839514123975;0.0972992377572399;0.396144932074921;0.118685770209455;0.0215173474191603;0.33470404849573;-0.0542623682926537;0.043360899926252;-0.0191769075394225;0.346249942079235;0.233502585559385;-0.123585173084806
"accustomed";0.363612431775575;0.350031861553734;0.152673742756013;0.395150817314301;-0.0194324067534087;0.250992905903537;0.0537180223028659;0.0939668118051401;-0.143071166984734;-0.0912780544573801;0.17323797945555;-0.116193232721839
"afraid";0.44704907688723;0.309317235448787;0.291512502900741;0.187422407953875;0.388445775570122;0.208568176577084;0.376299757192854;0.0687162406197204;0.101971004332954;0.0185439770750739;-0.168259723622719;0.045052360491497
"beautiful";0.529245921337667;0.272686411723452;0.203120193605874;0.20332126402487;0.330499632659339;0.253065105786459;0.380017309076741;0.129437558801513;0.0791405173785923;0.199586997281118;-0.0561354164309516;0.0285584605593533
"best";0.300474742719051;0.145061336846964;0.260176141045563;0.251336273869635;0.359600224882503;0.213254780440525;0.221127295194578;0.261843009231348;0.0761310993228899;0.414812222366204;0.171049254687965;-0.0351927527020978
"brave";0.0998671796158359;0.429267746377556;0.223496385391949;0.0795574785240218;0.406187296854911;-0.0964646640623869;0.0877827162547048;0.331469557755732;0.0755660754765153;-0.000470582510343947;0.174695772578311;0.160404553637706
"calm";0.424556473706719;0.128931339691114;0.0979125397044397;0.322989059574397;0.101181628749601;0.0754634423141337;0.356409342645781;0.221480985335272;0.0747162510519883;0.219890650885056;-0.0657515684917658;0.149810206661262
"capable";0.0404217124135609;0.111379660154013;-0.00342914840944841;0.102668451191459;0.0290493182493772;0.131554789835633;0.130168910773495;-0.0232849875349225;0.553222634096157;0.143587763071457;0.0621424087931093;-0.00781607904927157
"careful";0.639467907965041;0.00289077490599384;0.263064187346899;0.0584554830448458;0.346266662354375;0.073954906724488;0.0298557608584848;0.153618797698126;0.236096782820867;0.148730832451265;0.04696258432051;-0.104631708021793
"cheerful";0.428651642599113;0.433271734090997;0.26315453781964;0.159629987810616;0.150418252701365;0.330733738475983;0.108304599887415;0.0860556331954736;0.0292602500193616;0.0776954821108265;0.271750860312037;0.177015386959133
"clean";0.16841568170884;0.247158902601624;0.0748954448561543;0.145180928558987;0.132037976340941;0.0589651966182432;0.619153973546569;0.122282954237664;0.173100847713599;0.120724351275278;-0.0460182611887415;-0.0235341466667753
"clever";0.259889583887159;0.289339661635699;0.139999452740837;0.380690979186305;0.314241206382284;0.0389291023647618;0.0450685238066781;-0.085821537426409;0.108772432414804;0.223929625781212;0.095915173090305;0.0367376131622428
"comfortable";0.404782080644209;0.14835901627824;0.158622201526984;0.397622169293227;0.0549958852771418;0.273423958892347;0.201803203621769;0.368128686604435;0.0624316631319391;0.093783325532103;-0.0660192911379345;0.132132391310347
"confident";0.28816605003402;0.419131137486548;0.292449532525954;0.176674153069762;0.095793928311177;0.327248915228328;0.131792733230715;0.302914942186827;0.0474758447901418;0.227237540344049;0.182085456703317;0.01273575056207
"conventional";0.586305161216618;-0.0509092923354648;0.163650003448832;0.0875325090666189;0.106821591901687;0.0843893999492978;-0.193077307303621;-0.313129196273594;0.023667551492513;0.291126491248608;0.0679075184330409;0.115559027934879
"cruel";0.268548922082235;0.398686997325142;-0.0239567294437158;0.508676885351034;0.379672709537068;0.0384478487423096;0.184677744272869;0.188024259388509;0.0876748333132906;0.162879663428238;0.0555337637500172;0.12119168486773
"curious";0.333884692634792;0.197902019800295;0.108990637491443;0.345234082016691;0.223904651877277;0.356857811465035;0.11051422293783;0.235305512276259;0.294221200791368;0.261581756629289;0.101346604130208;-0.181241906917354
"dangerous";0.432438998816768;0.201711217003252;-0.0258645298525895;0.0101004972964605;-0.040363950315748;0.00818981100460576;0.233733411580747;0.348295859240075;0.27234101781459;-0.0453296665967614;-0.205160081452983;-0.0296190581561173
"delicate";0.395353334874223;0.22479570692722;0.202806920386894;0.377682387325615;0.303512810459557;0.310149147310695;0.207676783647491;0.0865915184118432;0.247492973096675;0.0749500626191738;-0.118116568297983;-0.00667683866137417
"delighted";0.232024800616708;0.145181811932234;0.0486441800448839;0.148472886151537;0.0788747671336089;0.700931878677616;0.12669673900671;-0.0794378267571483;0.189004748026506;0.124268361137866;-0.0063585601215516;0.25691144155664
"delightful";0.557908479357118;-0.0170199816584036;0.0696831207015317;0.401959627666057;0.137799364109434;0.150690801150495;0.0171418599448956;-0.0243874514418312;0.172914408509691;0.303921247943233;-0.0410245118194159;0.0732729651984937
"determined";0.143330043684797;0.243976564449069;0.208997733971568;0.0219861390017958;0.318396208305624;0.230804989136753;0.120248884308887;0.217444387058393;0.154045122123675;0.487338453381731;0.115684322173216;0.130025046691606
"different";0.542816917702653;0.180040939065592;0.269009646163759;0.165501855173961;0.378466359053541;0.174364351495621;0.390781679643402;0.119987859308688;0.17730745699384;0.0496608689940301;0.0106232439934682;0.00906025123966385
"direct";0.777147570562178;0.146504483090205;0.176423512277147;0.1978055996951;-0.0102588449644107;0.0428127951221594;0.104247799211426;0.0931087120390412;0.0304123122163521;-0.112611612100739;-0.0973423746562982;0.139704943783629
"encouraging";0.211424021529846;0.0918344125844401;0.304792494450422;0.0620788836082209;0.0409339964874718;-0.0108466872622616;0.113017538216524;-0.0551755482814109;0.536814632934693;-0.0465344827471749;-0.160396463972339;0.0902087581564679
"expensive";0.502508629961303;0.309830945988801;0.0334994165934405;0.104150293384956;-0.135306674808002;0.386160862593029;0.284170694605683;0.034397261233981;0.0732743432010117;0.124664742105561;-0.0494537887671901;0.00049808693807278
"extraordinary";0.0680589401578545;-0.0332435175787053;0.250829296881365;0.00992211912301681;0.632324830180374;0.113807297573049;-0.0594981331326656;0.059333722860223;0.0163410965257454;0.0601349739142418;0.0107391113222564;0.0203317093662471
"fair";0.470888504426485;0.249013828779767;0.448781257594282;0.199713839640902;0.176365824868006;0.177978386110172;0.24832672912959;0.166111661395312;0.118659947764512;-0.00436533576726774;0.0452048765457954;0.167958250307026
"faithful";0.310961341633208;0.408871529771497;0.0660383861952947;0.407218908136204;0.449244220359834;0.0658326825076255;0.178549783638511;0.173514125804257;0.121914663575432;0.187132924967858;0.021071138734436;0.0368349369665687
"familiar";0.458718480169149;0.280758217136095;0.0698434525790885;0.404995800284575;0.275521770958721;0.130981182423995;0.235939244821838;0.185864630525149;0.195714394368138;0.179547459288958;0.022790394954309;-0.0417657443743543
"famous";0.187730777498798;0.256166580852075;0.52721712159773;0.145982750977879;-0.0046096315847937;0.0383480649685072;0.0866427814315477;0.0807559195240972;0.0401779594138362;-0.00527904855824671;0.243589535316236;-0.124447984527689
"free";0.433856535845645;0.353665832596788;0.214511043320381;0.235848559532342;0.312945747604045;0.226165248920198;0.136505984206356;0.151433489526766;0.131494510370537;0.175563163130272;-0.00128208717016163;0.222509626494228
"friendly";0.484803861020977;0.23314042752387;0.126336543327342;0.207575678351033;0.201360485316059;0.109554935737292;0.26785033575577;0.21614828691207;0.0957786680865458;0.12447828746111;0.227637801524868;-0.0514930970059124
"generous";0.380614009628963;0.297599382443065;0.235545056102109;0.181637353691277;0.269740521092744;0.133256259843714;0.152028403244255;0.428432508846749;0.0919120218391087;0.243810634954578;-0.086406818244269;-0.0108911580778802
"gentle";0.50766402317081;0.185945578898483;0.00883624410400491;0.184670209846368;0.231751267209272;0.138644552589629;0.159639293326045;0.443934322889228;0.0323557457979145;0.0428275485308881;0.184432271833502;0.129742266754426
"genuine";0.386745175763056;0.0703207226709997;0.127032787474157;-0.0424318292065488;0.0100851730747438;0.152391571272509;0.63649033349598;0.0254586486788731;0.0785633784263219;0.0227177791051435;0.144114906196444;0.0710402740616103
"graceful";0.295577495941244;0.16663545267945;0.139065205902773;0.401325203079824;0.310384980244877;0.148764630209268;0.223087745086906;-0.0308081770850828;0.123422527383417;0.23212341023405;0.267982064532233;0.200088609883146
"greatest";0.399497937147246;0.292011368265331;0.26982460347965;0.318967352255244;0.182797759431506;0.249316495148719;0.297291579420964;0.107608433441811;-0.00592233503969429;0.138824249917832;0.138972909238748;0.159836301885182
"happier";0.216754036611638;-0.0184503234862486;0.258887097629934;0.0799629702176645;0.175203806283151;0.18151127670756;0.0646917636217633;0.617686720383157;0.00300130747534134;0.0674790638860117;0.0234654038449211;-0.0111857523444836
"happy";0.539952464748011;0.266998657117426;0.18862573894215;0.3641808119487;0.157290164443573;0.252474299216281;0.255690576746014;0.154646352867731;0.21867226163243;-0.0509228145408849;0.153760324456958;0.205741016407919
"harmless";0.232320063909363;0.179503273014231;0.0957966171277213;0.211485771110488;0.214085433927004;0.336982740332711;0.201712018987805;0.0859124281561888;0.0244544289326987;0.0868652902543684;-0.327357554001577;0.231970130022189
"holy";0.0947753580699444;-0.0237491671682613;0.308053702549177;0.293792834294991;-0.064730741372593;0.406469528283489;0.0526282742058405;0.17441784272463;0.264828050488734;0.0638006766513803;-0.0536948385642775;0.177894083334217
"honest";0.434812850150907;0.0304841018653223;0.283500535969302;0.300408172536579;0.164217470946284;0.28003337401628;0.504769832302734;0.249156913281445;0.17229949469263;0.027749878476588;0.0074269486922086;0.0418216706467525
"humble";0.209093603725799;0.38256885317218;0.359310467414371;0.281851998464935;0.210369500853445;0.16424587665492;0.182030022440409;0.26276906773592;0.229239852118578;-0.0126587098539014;-0.0525463051032961;0.243097665847145
"independent";0.11555628782053;0.106822620108333;0.184862254261469;0.0869619069826246;0.0968100133904029;0.0554577328961313;0.115635978138094;0.0499666978732042;0.0648821342632694;0.141609157165757;0.729504724583117;0.0169893311432469
"individual";0.226572076109591;0.535565401012903;0.286795616431235;0.219551743504317;0.170996614898683;0.0574116620135315;0.250935169567107;0.168775688271337;0.135705224078828;0.0493821993663624;-0.163423934971235;-0.0782416377528319
"influential";0.163561583201695;0.100395729500565;0.428875432811411;0.409665921414118;-0.0796696870357854;0.0928630144574755;0.0997183540339065;0.12280944693666;-0.0795973336765731;0.141008711830997;-0.106644348611078;-0.152768747700575
"interesting";0.180118951071018;0.168678937175068;0.208455191252911;0.575732609412347;0.0972072721707334;-0.0181872073952119;0.109475950401975;0.0214056736039671;0.333281568562849;-0.00271965033426879;0.0675772830273825;-0.0340909850348896
"legal";0.0794188692843414;0.679610344979484;0.182934632607414;0.0139318068723438;0.0539443523485319;0.13111666535784;0.104756905984813;-0.0517999024057053;0.0384050697351274;0.0573438074104785;-0.0196610446657251;0.0346879951811042
"liberal";0.105176569020914;0.467049270726641;0.17042644807499;0.0131682800308045;-0.185453481624274;0.309352618774057;0.229855257451019;0.178759155924255;0.259698606673489;0.127854120597486;-0.0654087169408844;0.153890968577867
"loose";-0.0545127839681195;0.562665009864043;-0.0851060807047316;0.137952629629294;0.229708297664073;0.106030290833445;0.328698464865464;-0.0901121745195947;0.159510141905326;0.237289086544462;0.179971966368997;-0.0151082350345712
"married";0.333423882219122;0.272950147795416;0.401613766254904;0.407462699229892;0.0760422950627384;0.141103626892323;0.280741166514263;0.133921581667349;0.0446986079835559;-0.0500735866661507;0.160155186605299;0.143161796289471
"mighty";0.0596538347082259;0.0271195508923279;0.321098577938539;0.235994667905928;0.0526486772259142;0.390636749582341;-0.0299301574043871;0.163488314351602;0.457166968695682;-0.153341322298727;0.137382016488644;-0.0375923813404995
"modest";0.705587481818542;0.305027318842789;0.006944583932205;-0.0165562418939781;-0.026322418698851;0.137296937127912;0.19129735625886;0.0386965643985297;0.0664560364680853;0.0434205293250269;0.107708973379741;-0.136619480347208
"moral";0.584902607271371;0.199217330529718;0.262440265661076;0.114514227437044;0.0904822082102045;0.0722299895377297;0.252348045972956;0.108850831885173;0.0282148193250411;0.128928643532755;0.0916897139403523;0.108513119136777
"mysterious";0.286358331223393;0.451837146550985;0.146472631408348;0.145962210174292;0.408360442521141;0.0314202340562187;0.242394711261313;0.282147153156037;0.262851039962569;0.138520715865035;0.201454550716471;-0.149498010884351
"natural";0.400013537382372;0.314533309304329;0.184396788442952;0.331830976872492;0.268798356102205;0.182738773633954;0.239820330444476;0.301564257121917;0.17758411490137;0.189796953291264;0.136619385309341;0.0749583040322831
"neat";0.620267479786304;0.0925051957292286;0.154845962670195;0.112867998805134;0.0926278617908711;0.21443506758628;0.270340475624393;0.216219333482491;0.0971993515658305;0.143863846214219;0.108025752222394;0.05985461042662
"official";0.374894400795242;0.171782887885766;0.489246830227154;0.106114856386241;0.342733618918214;0.200895996575665;0.138669250825601;-0.028537498194524;0.189990289977361;0.0132275725702733;0.0443102028357109;0.0285435703043834
"original";0.277012979657318;0.27893569045247;0.0768212832595508;0.282090868399782;0.157481170666651;0.516440243415733;0.351158424513999;0.180168824907724;0.080029153205588;0.191504600870553;0.116338804059124;0.0561105145853172
"passionate";0.0615979488587924;0.0774059440041373;0.0634665766321175;0.00112886713968968;0.155539708690213;0.706922948652111;0.106729007557171;0.0121133480208463;0.0375240280903673;-0.03066614632498;0.126940588939229;-0.0670251544830146
"peaceful";0.316566385942462;-0.0570857607583039;0.180018647872468;0.0623522733473485;0.0328663085628936;0.532632589747101;0.0950898251241718;0.190562923714607;-0.0370119752705366;0.120658456297254;-0.273622830370743;-0.066825437143845
"pleasant";0.387387157552392;0.239710261394161;0.236252867929758;0.219936925369525;0.0728375527805522;0.227298193692575;0.320078908899171;0.115327903308946;0.274324877979185;0.352277263225862;0.0920142140703042;0.0419828604671169
"polite";0.391443586745612;0.0820067655698388;0.462209067275608;0.522869420522488;-0.0234618594993953;0.144850085855995;-0.0423867436418154;0.10419336365511;0.0643903214551831;0.0571358968835037;0.183011200967035;0.174569644724094
"popular";0.0511138232667976;0.175234073877944;0.647037633227507;0.0607640693854342;0.266139790263243;0.077649401681521;-0.0565580991084734;0.041227301720146;0.175035029995648;-0.0194812209502619;0.0477264623736344;0.072430156761938
"powerful";0.166122716278903;0.231204340768668;0.14235265232142;0.239079965803961;-0.0487674194122338;0.399137462952987;0.41105386176263;0.172650270849993;0.16471732139643;0.0136555435077671;0.0779000487105621;0.19360297636911
"professional";0.196259285515932;0.607604452642071;0.184380061049985;0.178910636354482;0.174551844405888;-0.0799085938060666;0.00428520826387547;0.0673507890036604;0.162904864591299;-0.0202549700360806;0.170753389499148;0.0148413438682101
"proud";0.408821238442465;0.192515352256353;0.236400258166988;0.280359351680069;0.207990135892783;0.147322853647382;0.191064509722917;0.419290498683961;0.164661640553865;0.178941714318747;0.233790414900333;0.056293083641828
"prudent";0.0482644786912198;0.421958387305221;-0.160261759097784;0.13286266425407;0.286522504737743;0.389229873111849;-0.052479552599159;0.095709828766711;0.242535434875344;-0.134853353066028;0.0388712613219399;0.0022095849186154
"quiet";0.419589418207796;0.403636002838869;0.10510279906842;0.372670658343768;0.244418239206666;0.278943644526448;0.0440969015112545;0.269187313770856;0.189499185935775;0.0559495545303446;0.18379796484975;0.15875959674152
"reasonable";0.591289038956433;-0.0163623579735532;0.136841920212739;0.264060074331494;0.219317978261815;0.0362453650165203;0.0700828066777023;0.0228829282103513;0.0647845813286416;0.0108566994857008;0.0531095121138039;-0.142195614387195
"responsible";0.2056305358846;0.056429166889166;0.69565450259029;0.216356885017689;0.130505851139691;0.00215668614430197;0.148680367649157;0.200682770526682;0.224305844478409;0.168368704775941;0.027264218420173;0.156490541761971
"rich";0.493237917725757;0.248632668051237;0.335299776924804;0.284533371046677;0.158654032851007;0.259435262012988;0.0681934699854472;0.275010545926899;0.164652537785636;-0.0343440971566755;0.0240577539196889;0.0518013037639971
"sacred";0.0636591819989818;0.233328681588732;0.0358262562312778;0.0380825761458439;0.121017422977355;0.285557233982924;0.12287244610399;0.150549183017158;0.480507115367234;0.118135458023739;0.144059490330524;0.0713513489453982
"safe";0.384005809959431;0.370302019567498;0.0755570175612008;0.345043312858175;0.231804823868059;0.0481532924809923;0.249713146993033;0.320508175136328;0.192534786342264;0.0370214330297153;-0.0739689897756603;0.0682233440728135
"selfish";0.0868331346935514;0.0788777348135793;0.164880693562245;-0.148634129008665;-0.0299954948006017;0.410451490274748;-0.0305891714876606;0.0757675716313404;0.275826423373305;0.146870085113168;-0.057469250417482;-0.180590061126215
"shocked";0.180517412280164;0.249230743174112;0.0137148623296158;0.0582500497283844;0.753225160127985;0.0428038792946997;0.120805908204659;0.0900951780932511;-0.0337542460421019;0.0550067857339525;0.0290038731678695;-0.0109780019584406
"smart";0.452840853673957;0.0490093006953787;-0.187494390698781;-0.0179389569806393;0.0901119479743099;-0.00612352938445727;0.297261128104981;0.0971443540647492;0.121724463154571;0.219573252599035;-0.395272813360177;-0.221733750620894
"social";0.321607552673913;0.424207688304307;0.127117736220382;0.237051070348657;0.162046058742036;0.125589075919908;0.385312574358482;-0.12669003080054;0.0279142907223292;0.00995920139321688;0.1175199499889;-0.0926591201811932
"special";0.399114068862834;0.516397565835011;0.0279073991378513;0.0861216670866496;0.137514951142678;0.205443219027655;0.0466913677770564;0.138724622800705;0.0404265213030644;0.181936070441212;-0.0925655909797659;0.00571478842268291
"strong";0.484089744351511;0.0723091670028038;0.183771842970299;0.218536556111992;0.321839933511042;0.166348159105177;0.141635847581874;0.228894522329491;0.40613392883718;0.0316809811985932;0.140218892774921;0.00533982556093067
"superior";0.266824902893967;0.195009892329026;0.250572842623618;0.408265911606544;0.0275789054746424;0.375390381260749;0.427194972638891;0.20381794662638;0.0968545309411802;-0.00807782547852913;-0.0751793521608274;-0.0306411396060749
"surprising";0.134886597630957;0.254814181105517;0.111583383366666;0.184057387521465;0.416262474790593;0.0280676107568323;0.112034470458888;0.0407845526748443;0.254107047677171;0.47109359076452;0.0105018060519436;-0.00915762123122423
"thoughtful";0.425093129591095;0.154506846909644;0.026861308143478;0.0371714594478914;0.345859374543173;-0.11359266132673;0.0012514669796713;0.0939733043453083;0.274299123115341;0.0740292823774156;0.362123172281875;0.349759177945187
"uncertain";0.618795281495823;0.152225938553341;0.106389418930069;0.259440655297339;0.130528949346136;0.25622918691351;0.06950970348556;0.257689517351452;-0.0542806798935207;0.0347488362959863;0.060741686815148;-0.0157098843321844
"weak";0.368785288246491;0.370359920803044;0.12091889006137;0.147176247796418;0.484825828564347;0.11036185179345;0.27544236814448;0.127858979765176;0.0252899793593416;0.275697267260648;0.175075221001218;0.216163997195819
"wealthy";0.118238547352795;0.0457358148144503;0.583450823794804;-0.049157199600014;0.160428824582218;0.301027689402491;0.240348407556247;0.0391319579730838;-0.0534672987814205;0.278715866925971;0.0308766342149498;-0.0399100006144119
"welcome";0.222781533267123;0.171288390335654;-0.10700028762311;0.111078221745843;0.28144484702092;0.0230266518931926;0.337366129249111;0.134720948911627;0.207336682006173;-0.119997944239737;0.2853323857656;-0.120333121053838
"wise";0.521232173497056;0.165040772278512;0.204544568628793;-0.0344073781244309;0.279276511018426;0.0885328097123273;0.251568070953806;0.0876445004302271;0.0626927098364583;0.01722660976321;-0.0139063248862576;0.211380981272641
"worth";0.431434485426592;0.23295204067737;-0.00980280724743538;0.155809447418366;0.401795243403015;0.119115519525336;0.319102691046778;0.0130695960748179;0.191813796944179;0.280562612960678;-0.0730615354645293;0.0305729178626873
