"MR1";"MR3";"MR2"
"afraid";0.50936583770541;0.638771935403465;0.0469795808963457
"beautiful";0.529033404981276;0.520101116940929;-0.0412596772489527
"best";0.462889477025158;0.453845196047445;0.166606214545191
"calm";0.364476049716707;0.208428153190917;0.554493408408905
"capable";0.274598488676684;0.560196913500426;0.260888244204747
"careful";0.36031544033495;0.306776243903319;0.142191568047685
"cheerful";0.555415225081684;0.149347414277644;0.376301567343635
"clever";0.185984462093686;-0.115631690200215;0.367989803313844
"comfortable";0.480901870512273;0.526991657731057;0.211599946843809
"compassionate";0.330714241338491;0.482294419453047;-0.0238519566092973
"confident";-0.0198297314609542;-0.053926356880064;0.698821577921784
"cruel";0.300638901593018;0.494100797662598;0.166977806083675
"delicate";0.499312970934253;0.535224026786164;0.290019977256547
"delighted";0.518466265264204;0.502673202176666;0.19887077129863
"delightful";0.55333380277515;0.525915206554791;0.0208376275241517
"determined";0.713369750449104;0.299498960658568;0.356950793343574
"different";0.613151316333488;0.479761344753712;0.235413625829634
"direct";0.320447938868729;0.253921444588629;0.169914201406634
"encouraging";-0.138352489786031;0.00992463810561348;0.656431235375779
"expensive";0.752774872755938;0.0524689220660064;0.0364965423224179
"extraordinary";0.572890398165221;0.361366280683307;0.343761243882105
"extreme";0.252057501729591;0.262839840885658;0.137865910911017
"fair";0.541315486852802;0.139148676076985;0.183637980077714
"fancy";0.582791282936027;0.174870593430455;-0.149596207497535
"free";0.683502975767182;0.350580263779781;0.274712630934122
"friendly";0.127013065900849;0.629726220577413;0.137263342078708
"generous";0.428690437956329;0.140409616918603;0.214483577314673
"gentle";0.223341749727067;0.607446726921692;0.00841319859505805
"genuine";0.44117080677802;0.595651735679638;0.0881661824761129
"greatest";0.602808117993036;0.493650082261745;0.192097660823191
"happier";0.541416115974047;0.376839473234977;0.0596499958874363
"happy";0.205247204827211;0.347785595526572;0.207874778799281
"honest";0.37500417538352;0.61842710002385;0.218610119675632
"independent";0.104881817146855;0.450895479527888;0.311378665564491
"interesting";0.459849327675212;0.110950825256259;0.271468921000143
"liberal";0.150494650720694;0.145108781915846;0.623625437811282
"married";0.746020252688881;0.319223493065677;0.164690681987703
"natural";0.59246789743774;0.47458774668125;0.250033724675243
"pleasant";0.529874569716074;0.415340635313043;0.185587118236127
"pleasing";0.310528161512744;0.375600285610372;0.323283313895244
"polite";0.161028860633004;0.202586072771686;0.219139970729382
"productive";0.519645877494677;0.129797357978693;0.0698974587122568
"proud";0.369371971081279;0.446228569913433;0.193111099113154
"prudent";0.363918916649752;0.299246719231226;0.436832495161196
"quiet";0.0823833497469233;0.633854669796043;0.287582578428637
"reasonable";0.346022739080452;0.381404573868074;0.600267651391734
"rich";0.60957931511445;0.252921082574729;0.303683032162845
"safe";0.279480225209603;0.345920364538549;0.337909735104365
"secure";0.482220804010938;0.259284196116508;0.236455088641508
"selfish";0.706557642784534;0.442396268179978;0.168230375364762
"sincere";0.550075487951783;0.476366523610532;0.449670080570487
"smart";0.665810223871072;0.397062089773095;-0.109396354379985
"strong";0.458563681153502;0.516107516374649;0.244786582937115
"superior";0.434438992405402;0.494116967700913;0.211813827804019
"thoughtful";0.226683153901504;0.725184738802074;0.104434942264881
"uncertain";0.733663677806267;0.429354092543711;0.0579617116139235
"united";0.179884376347286;0.723155359366733;-0.0166802148037578
"unpleasant";0.620033478137458;0.203476397389432;0.245317128136993
"welcome";0.251975083262279;0.3402900803103;0.458502168492613
"wise";0.0749901129296945;0.519486344840356;-0.156215584519315
"worth";0.556346853384915;0.348859568789689;0.240778977403107
