"MR1";"MR2"
"afraid";0.660655936598781;0.176436223541617
"amusing";0.564409430732448;0.117291621301193
"beautiful";0.417636776016569;0.453553598626083
"best";0.557011177646111;0.471643837333559
"calm";0.0678515480220304;0.266401539183006
"capable";0.23664965105963;0.711250495215793
"careful";0.732665975016706;-0.016687523641218
"cautious";0.00423480401873119;0.415208003862052
"charitable";-0.0010765172823626;0.407934469744426
"cheerful";0.622680922595092;0.512646052282355
"clever";0.434050224021105;0.252769140180759
"comfortable";0.704236705109411;0.288743555340586
"confident";-0.199591764970925;0.706334789810501
"cruel";0.198128501232806;0.335749509597368
"dangerous";0.354553677300345;0.70592613699869
"delicate";0.0103208871477465;0.294815109012993
"delighted";0.696680547734882;0.45686052855587
"delightful";0.398363503666095;0.244332692973375
"determined";0.565918030398494;0.650041430852391
"different";0.538831305626254;0.43516999089599
"direct";0.332550880587489;-0.201029359962166
"encouraging";0.14815247560966;0.418785004487392
"entertaining";0.649579949053849;0.175714509384504
"extraordinary";0.729040032549429;0.330116064607212
"extreme";0.389327316398276;0.44601773367817
"fair";0.548214617107868;0.497194230401738
"free";0.712198493432103;0.121047893440925
"friendly";0.589984497327033;0.207004321200541
"generous";0.260040274232767;0.537143741872687
"gentle";0.282225464192087;0.609744014380896
"greatest";0.703434057647828;-0.0266713538078702
"happier";0.208906572056732;0.59730241106645
"happy";0.451628399893115;0.351110353569228
"improper";0.0261788769523845;0.675081579309566
"independent";0.05578271259605;0.607853246321253
"intelligent";0.582865437574345;0.00327643971928596
"interesting";0.593038116670942;0.505078771448935
"liberal";0.62622157697859;-0.0490767862634696
"married";0.457056180929563;0.555592615830897
"modest";0.272928973435298;0.14360395286483
"natural";0.2982582420204;0.640993067094188
"neat";0.640732703969254;-0.0744605540566112
"pleasant";0.735290915160471;0.437229194702201
"pleasing";0.355175144655778;0.561809849955758
"polite";0.34886265414225;0.29485627909479
"powerful";0.197542450484948;0.727588710756437
"proud";0.325234984362699;0.598753619969556
"prudent";-0.117154637423519;0.678598175044605
"quiet";0.436016228863318;0.581606145863024
"reasonable";0.659012100985393;0.19953866597731
"responsible";0.379940111227175;-0.0306895503355934
"rich";0.221405392994599;0.505405509950086
"safe";0.695796144643607;0.0611556842809583
"selfish";0.0149082597923756;0.663368670723159
"sincere";0.625394899775012;0.0764680579677501
"strong";0.564752171889333;0.503725405818528
"superior";0.697487124822215;0.326022598238584
"thoughtful";0.113509458116203;0.539679592875904
"uncertain";0.00807783265753185;0.688585741227453
"unpleasant";0.474371924604204;0.279889871970386
"weak";0.303074064773088;0.260853639430154
"welcome";0.454702599183729;0.484771226931894
"worth";0.600239306141045;0.45475306293602
"wise";0.299143683114324;0.506925255093325
