"MR1";"MR2";"MR3";"MR8";"MR9";"MR6";"MR11";"MR5";"MR4";"MR7";"MR10"
"accustomed";0.51639868495206;0.0285555526556479;0.157987008715657;0.371043193212628;0.0573478491655938;0.393585358436627;0.0894901875224585;0.250112011324014;-0.101379793157581;-0.263084556363726;0.0993943674413269
"adventure";-0.0585136719191042;0.918938539113219;-0.092747914343353;-0.0612924699713966;-0.011924946717869;-0.0913188514593972;0.00883358797272159;0.0061085185337382;-0.0160091958386842;0.00879823725921954;-0.0196330169383665
"beautiful";0.762481506644516;0.10138878043229;0.0980089962680468;0.117718477242725;0.225641153146122;0.188638409257889;0.0476784347493018;-0.00324646426694591;0.026560358332848;0.308763349694794;-0.0322436530504697
"best";0.411301686223915;0.0454999319328319;0.150378284653002;0.117961722637573;0.322019467667567;0.131881582654303;0.0555813116644161;-0.0165577312280528;0.197490590905289;0.0648716289036869;0.00402756021538057
"calm";0.31701647546119;0.200996072953722;0.191217451798366;0.212972152280145;0.358145584692256;0.184085316668023;0.453828973175093;-0.0414105539060383;-0.00665833858232967;0.0630078313367509;-0.179373706664063
"capable";0.630539574985992;0.08022007271975;0.129800242184984;0.391782685664729;0.174777800475162;0.348061593433887;0.214891618811968;0.030879525141469;0.110238357513297;0.0542546147321424;-0.075279899942065
"cheerful";0.726376543716039;-0.000518968536481993;0.217924082028552;0.212973383712125;0.212159897451403;0.0875473813775797;0.259671116549117;0.0483637853056974;0.0135753036822162;0.206558063042931;-0.0532959504800371
"clean";0.621916837642521;-0.0743217539260837;-0.167817051961563;0.0422909566951607;0.324523676922001;0.0263701850513556;-0.108682405032529;0.238777359288389;0.341919415018925;0.317147850949033;0.151416783993515
"cruel";0.734559328514076;-0.00584993423018002;0.0484371755603954;0.00979247706850619;-0.0895732505909107;-0.198284457134557;0.0583915015889789;0.0293981642115004;-0.228254212237486;-0.137454299903536;0.114809158505468
"dangerous";0.0534312996259634;0.00807755281130541;0.592841445930628;0.355403244868336;0.0248043910486313;-0.0778531815919561;0.214956310263998;-0.0766423320651773;0.326288979385625;-0.0397837564799563;-0.167545461653328
"delicate";0.202284081595983;-0.126453382241099;0.0704859267837216;0.149744311912259;-0.14277892950817;0.0292100729158122;-0.132830987491101;0.172985388699592;-0.110966877442236;0.0265895800346835;0.622910444193021
"delighted";0.638910994076516;-0.15668645288569;-0.0179724123921563;0.213632078437363;0.0254946834007804;0.0528555556446503;-0.0323805784762938;0.270898236302163;0.045590242012593;-0.101890461012717;0.334828346030589
"delightful";0.434548648660977;-0.0169208866378333;0.274431131503253;0.13198678709171;0.0688815625341135;0.00322854282390626;0.302291824078234;-0.125037139248392;-0.159413709904301;0.508219279830549;0.121129045822535
"different";0.750365813890524;-0.0772990561378908;0.120059252291227;0.144711388121989;0.125516348621869;0.139868665765674;0.120104070492686;0.0105714865621711;0.108574981057281;-0.0348474013107967;0.128979413235001
"enthusiastic";0.332538073438183;-0.200840290094375;0.114580732007271;0.0711148035812681;-0.00827146300986502;-0.0949695828862237;0.0287524901673362;0.681688114213265;0.00162647072424469;0.112943794496238;0.157643878018699
"exciting";0.455330710318856;0.0078595651570927;0.142541998170794;0.749765188196679;0.0686708973826339;0.0478219304239939;-0.0151319278717003;0.121619452751054;0.061661313325095;-0.00210544910377267;0.0851752417688278
"extreme";0.669171519972127;0.0265835486489583;0.103660677339366;0.337211652682833;0.095898659562894;0.190736380088915;0.0864746421053643;0.388424268098263;0.161410190122065;0.0717376039661021;-0.146488425647552
"fair";0.661056066282261;-0.0389845374044894;-0.0250475671596589;-0.00284695466740781;0.135070536370586;0.138070631262664;0.186290305804448;0.206447384593355;0.232312293204881;0.166988037123111;0.134043736768939
"familiar";0.450137215463964;0.105047080249977;0.235135181786476;0.135296873612287;0.437680557158368;0.248127883974017;0.305169161996826;-0.163296964388476;-0.0454980919870261;0.115372986521458;0.00661582114558695
"fancy";0.202728911532074;0.0996453579161621;-0.0220129579036631;0.0237310468249376;0.022717680741522;-0.0765086420055305;0.715718134353026;-0.0228941154297584;-0.0915022475972309;0.157552211688561;-0.0982148519271015
"free";0.557897385835307;0.126163589999715;0.383393110928281;0.366359318081089;0.21626255608054;0.0668850544059438;0.0558832010470945;-0.0378287052671573;-0.0376123576038988;0.117812673047084;-0.00519089732164709
"generous";0.649800414374016;-0.159844919173732;0.134335842675921;0.172056570608685;0.324091702433217;0.139787628380152;-0.0510832301424104;0.0224708908644637;-0.146895465046417;-0.394015168272446;-0.128819980099319
"gentle";0.499904150591031;-0.133701335204685;-0.031706722422123;0.405700977171284;0.245153570505615;0.220057742941351;0.17038435250281;-0.0285196315418006;0.228206014266079;0.318358345089134;0.219147263958105
"greatest";0.590504973021167;0.145930879406094;0.0709237761472669;0.305553133212241;0.290008918100616;-0.0330601786394698;0.131969109874903;-0.0454922336051725;0.211484789296877;0.171217297650497;0.27299779624114
"happier";0.179998281861987;0.6294274301964;0.171171147536275;-0.013705699646417;0.211693271328573;0.166273106623322;0.232531224636867;-0.199234203689211;0.175705813227906;0.0251512542614458;0.051696165345828
"happy";0.458514177914846;0.0761149293280873;0.1209611700577;0.199720788353023;0.0685530734849143;0.328508939685389;0.121976051882999;0.194564504647948;0.185780727620471;0.020982853386167;0.179805544844737
"harmless";0.367969863864793;-0.0934856923420783;0.168564256800942;0.206680743334997;0.511279668200092;-0.118107505899275;0.0727841434542739;0.208393643570493;-0.238089655460285;0.185609106612658;-0.309394666986278
"heavenly";0.166878566899469;0.130560164483623;0.259322111326008;-0.086765766272873;0.397454547507008;0.323719614761095;0.479555182439635;0.0492722253789667;0.0575209239308985;0.00299359423982033;0.100956832217075
"holy";-0.0585136719191016;0.918938539113218;-0.0927479143433527;-0.0612924699713964;-0.0119249467178682;-0.0913188514593965;0.00883358797272213;0.00610851853373749;-0.0160091958386843;0.00879823725922004;-0.0196330169383675
"interesting";0.105255849475374;-0.0429135742028921;0.622604796400423;0.280934988617419;0.0552907267078896;0.0603917141033608;0.0748819322737767;0.0879321966137658;-0.113858525316687;0.0186486377993982;0.124024910681718
"irregular";0.198164376901563;-0.0316946644755125;0.03082959957256;0.136431828520428;-0.0576437333878726;0.263796278203774;-0.0373124975985987;0.0540049202313793;0.809968123929846;-0.0695338626034456;-0.0597221972704192
"loose";0.261974311986184;-0.0744079159701127;0.333527291369922;0.32217634027815;0.269265762274343;0.10536799587522;0.415046329330048;-0.0795180662657512;0.187206851740077;-0.209957397622655;-0.182025155345159
"mighty";0.410149034871851;-0.11252447618337;0.34302833519616;0.544217925759798;0.240146051411296;-0.0403840393293524;0.261770554139926;-0.0286113917575339;0.108008737596325;0.151887426008669;0.0343114403609545
"moral";0.118639321566992;0.782513916816704;0.0116458672767558;0.177383693921284;-0.0340940407345065;0.109080795257439;0.0906304065260414;-0.179560571825545;-0.054361523968085;0.0891252947030502;-0.0263327150208784
"mysterious";0.00696400349755064;0.787709403898958;0.0574039431131005;0.0158801183369397;-0.0413524913149817;0.404719530983092;0.00954002745034394;0.0126088993015753;-0.0168469283535127;-0.19348868672833;-0.12580464725144
"natural";0.481638312176246;0.358576844275929;0.0122484987513078;0.237631447146373;0.0120276055995718;0.359687817548475;0.331942609732027;0.014044124969599;0.102448259547397;0.0653912250507274;-0.108754750182863
