"MR3";"MR1";"MR2"
"accustomed";0.428209550753251;0.385408235857559;0.282835065738037
"afraid";0.484242359464074;0.564181438656552;0.253533315073422
"beautiful";0.634263607927591;0.482675645143902;0.247097386654121
"best";0.550219848911141;0.52374572914034;0.290924807859051
"calm";0.692768516183786;0.293772124848037;0.212248415048563
"capable";0.410193729496304;0.416275079653176;0.0209080152953291
"careful";0.587994838353845;0.441121182703596;0.301173538370511
"cautious";0.293288232170261;0.571479891843266;0.210928382294775
"cheerful";0.709532096385477;0.395486039430703;0.200908663019904
"clean";0.349632356569439;0.432148181320074;0.166238190299771
"clever";0.587749036584814;0.301989066502514;0.0625353715636559
"comfortable";0.534072136093215;0.535624511124259;0.244941789967659
"compassionate";0.513752908147394;-0.0114480896008698;0.161312208159299
"cruel";0.488519522807214;0.321324476562827;0.113160838061532
"curious";0.375747384593532;0.336533799661745;0.345197982998648
"dangerous";0.0617233223012553;0.579725463954991;0.272861897692482
"delicate";0.368623977049075;0.15142401997774;0.358769449045596
"delicious";0.585330412637612;0.408426679249198;0.0805443076894213
"delighted";0.506686439706471;0.248923280694787;0.0396809750731121
"delightful";0.297261036963602;0.454415874843032;0.0650698355198229
"different";0.672158364392866;0.428920310231277;0.295145328452371
"encouraging";0.238754307485337;0.00751444225051788;0.518699254783958
"exciting";-0.108351155329756;0.266570580371313;0.31433680430154
"expensive";-0.0194650339473332;0.217736728193042;0.518285643846554
"extraordinary";0.374888894302072;0.622734400786638;0.186477516047073
"extreme";0.490086838123656;0.426841137107114;0.404209155060857
"fair";0.413315776527184;0.565498994491911;0.468496875341537
"faithful";0.710681249770821;0.38400494173145;0.15155409460678
"familiar";0.595735890181363;0.349680530365589;0.373559153650937
"famous";0.158309529842914;0.411054871460949;0.175839304699886
"fancy";0.362367488394317;0.24285392922128;0.122569652315739
"free";0.628907060978918;0.417080667434365;0.31052872995248
"friendly";0.290706474882338;0.660807593149359;0.257689440007297
"funny";0.0517766009424963;0.0163066294670168;0.712164292184059
"generous";0.132765377329236;0.585155546819533;0.279108479802357
"gentle";0.605063778499304;0.565216181066894;0.193443476878886
"genuine";0.119878359604133;-0.0342835136122483;0.771296618608855
"graceful";0.268807548359973;0.633727989953986;0.205968614591609
"greatest";0.464680545803431;0.413520995760689;0.24994444369151
"happier";0.510613420749662;0.234386982526835;0.372528316930342
"happy";0.620376282634847;0.39835058641514;0.253206452096411
"harmless";0.540825174968199;0.361224642287768;-0.154230164393849
"honest";0.492248857578503;0.550775612264166;0.252194896125693
"humble";0.671391072533948;0.385927560987807;0.280705640268636
"jest";0.491155598610507;0.426438397898334;-0.129874002381335
"legal";0.270838988377479;0.537301896772786;0.431388936783057
"liberal";-0.0212180181084591;0.41213118557704;0.266104276825342
"loose";0.349588276373291;0.294408564966183;0.0387068220871689
"mighty";0.640584233660334;0.226739048728072;0.0838615057706156
"minded";0.128549826537717;0.19247702195828;0.33716827211889
"modest";0.431760518119741;0.427406844162481;0.0643912846449871
"moral";0.530909595100448;0.384364353979799;0.386452597175865
"mysterious";0.282885953195642;0.550013214795612;0.428408116606594
"natural";0.410521862167544;0.670473785198471;0.342567144159488
"neat";0.551202695095993;0.217069812950308;-0.131219533276982
"original";0.525638277960152;0.550524043931307;0.361327113937294
"peaceful";0.763189187187185;0.01757674231068;0.220433541895664
"pleasant";0.583328599601021;0.483198817200561;0.318148204040183
"polite";0.136950850491571;0.499445717489472;-0.00627387516740374
"popular";0.181642622858911;0.398353669133476;0.487467192350712
"powerful";0.249353389799755;0.449179731206288;0.126323824922053
"professional";0.0297813673207898;0.329320430624593;0.50519594332895
"proud";0.116070763492606;0.387637379805554;0.272145606360638
"prudent";0.216382050534329;0.318808205990816;0.340310004852189
"qualified";0.338388556259638;0.482154886992;-0.0451828979430836
"quiet";0.63771581192708;0.463772231998738;0.181809643642328
"responsible";-0.0179360814174541;0.0958484420744298;0.379930865303396
"rich";0.55624190168761;0.438206536027822;0.265381649106411
"safe";0.370776246692469;0.403677270041152;0.231151273595788
"secure";0.150809075056279;0.119282470319553;0.312000622481758
"selfish";0.523311202609121;0.0234992386777918;0.0359652482059017
"sincere";0.68511512369319;0.0570659854197049;0.130914416352581
"smart";0.320527832885394;0.696562963188021;0.0658241755440956
"social";0.000879678169250684;0.472634226423428;0.251053901429884
"special";0.324346822677347;0.0291534952283578;0.419974489283068
"stable";0.316550036394671;0.694152934141;0.000399134095272082
"strong";0.632349512128095;0.431993874737496;0.30793065585951
"superior";0.238230325860279;0.0423814383253699;0.266198514410954
"surprising";0.37837623637999;0.659660727632514;0.135941411995153
"thoughtful";0.644190363819346;0.301539948798687;0.369390489023589
"uncertain";0.573378732977222;0.398258452551809;0.0780136197958186
"universal";0.409766844403619;-0.0367635784831138;0.230542564670883
"weak";0.710959727522674;0.381426190994266;0.0803158850005586
"worth";0.603969597709768;0.166599794387365;0.379181064139407
"weaker";0.394370480896331;0.127703170649807;0.290474540220955
"unpleasant";0.205655862693001;0.323316345719001;0.384150789994539
"welcome";0.346016548718576;0.630105284721784;0.0672702082418081
"wise";0.588176843370815;0.293552465205407;-0.0681335238331733
