"MR1";"MR2";"MR9";"MR3";"MR4";"MR5";"MR8";"MR10";"MR7";"MR6";"MR11"
"#-worth";0.35426319510392;0.0305659325255145;0.0649091821541748;0.660084140046554;-0.0144001280593972;0.0540292525605164;-0.0180707301291564;0.100128125675266;0.0745327673445113;0.105127225074344;-0.0370825311141816
"curious";0.0225265190257529;0.608531406373846;-0.0666883699606858;-0.114194676204272;-0.0312569233845058;0.0422149551729934;0.0607641665336282;0.130654817659862;0.137863589831092;0.146590138939325;-0.090138473590795
"dangerous";0.126628414689702;0.229481127345151;0.0948048771931447;-0.0233869117994062;0.0199400269359022;0.173756385370207;0.731067502381776;-0.00688798871627128;0.0881193853328627;0.0329951577511625;0.0410280186657184
"delicate";0.429894305176929;0.171078306976792;0.37214670810896;-0.0715940615266815;0.262782808687976;0.0992768788315251;0.251136863538749;-0.0211872082899006;0.248830564351745;0.299074048407147;0.17328342041487
"delighted";0.275042570658421;0.320120984805885;0.0589400569316192;0.214178660395091;-0.122229331313982;0.272640598981733;0.192158545969157;0.343297065987603;0.10723807749911;0.35206927617071;-0.0282066237364327
"delightful";0.612026808993088;0.549554577683483;0.0453256447441978;-0.0775905281566033;-0.253926782652438;0.0574700719626345;0.138950067184295;0.0983396075978239;-0.0170213860307613;0.100286069224029;-0.07374608073478
"determined";0.274767489492097;0.13380115565992;0.148413853335614;0.265875590736541;0.121588432834414;0.333524137674213;0.0595057200897036;0.145630811775568;0.0828373973012214;0.59039080880203;0.0390925534832536
"different";0.630683452011028;0.0747254055399247;0.179993226339834;0.311374628965212;0.173926287761228;0.154238072241287;-0.00762210765000206;0.076076156246768;0.13361313817276;0.148790701650729;-0.283318750673705
"entertaining";0.00249028570777568;0.0643735910468057;0.170222115034214;0.120459053375296;0.126024432341109;0.0209665723532428;0.0548295900858373;0.141723016745683;0.64652841404535;0.332586970456721;0.032816845751161
"extraordinary";0.174414674544407;0.41621298830052;0.0781494097616134;0.189767235757134;-0.115648623392194;0.160485866010413;0.306255964483996;0.29377500216578;-0.0734476786600619;0.423225244588555;-0.117468118471309
"extreme";0.714337579272737;-0.0382417050578232;0.0333750068349589;0.164940873330377;0.360336942915019;0.017849075971118;-0.100875166509027;0.127093245664373;0.066480902847838;0.113504657971141;0.102364184105575
"fair";0.338753166050878;0.238007783225018;0.123652541182653;0.411114196921905;0.0313954901382119;0.475972682504593;-0.0712272521559658;0.0053104469158107;0.179688764318568;-0.0915841855449702;-0.094450156886246
"faithful";0.427918837934037;-0.0976244467544749;0.716366460874137;-0.00535865237306697;-0.0994392760409186;0.226280982366984;0.218417236143484;0.00143811052098711;0.0329485061687855;0.233168683489677;-0.0256028581103864
"familiar";-0.150087595882974;0.030801657655957;0.00471798975876322;-0.0773559760386227;0.726632790974955;0.0421640876909453;0.0450621486532829;0.0805150722293825;0.0386323989802477;0.0653253198055776;-0.0107445989332542
"fancy";-0.0344347434022778;0.0195102012720464;0.086797677842973;0.0940429717410192;0.0904458741805166;0.675878969380671;0.181304045913557;0.0472670432402468;0.0625542652128812;0.151752004760953;-0.0330774882779543
"free";0.389000631234905;0.558401317903648;0.29650347685904;0.199498453783506;0.0191368700651896;0.202273515819414;0.151647010631092;0.17137806070696;0.104639266133536;0.161003751128628;0.176357109603336
"friendly";0.781341540345628;-0.175402634226006;-0.0343841635429332;0.190487210300629;0.0488397090894021;-0.00351187384647129;0.177751100882515;0.034943957776574;0.129573499386722;0.0575986707796851;0.0676010905725735
"generous";0.596705373234149;0.219136560007159;0.250573200730646;0.183346514932716;-0.0856622698801786;0.364820420509538;0.168769214152188;-0.00578054894026932;0.156783244047657;0.168178281795598;-0.0362355770797444
"gentle";0.480082137224089;0.181456052342337;0.570282969667688;-0.158182120144218;-0.0888909809612316;-0.000151943563807972;0.0308617087323513;0.186500411529146;0.0107854559771038;0.120472659246868;0.0937152176863591
"greatest";0.510994051184189;0.453712277765929;0.202484667526749;0.19869899099935;0.0511604767542956;0.0757117157496963;0.145854338434484;0.280795949237747;0.265795901369832;-0.132556124472768;0.175193095949213
"happy";0.688169366890941;0.112355183405411;0.211749140855084;0.166327682871651;-0.0778464873456136;0.203688931793588;-0.0721282752721617;0.0810124407817597;-0.154012022940484;0.341325773128481;-0.0589005196302327
"heavenly";0.0842028395889949;0.746794895312306;0.254425626202589;-0.0503373499585149;0.0587917628026291;0.0821382317556456;0.0683686668858899;-0.0808354634963062;-0.00586399640675955;-0.0488970383040492;0.0432107097365264
"humble";0.434473549634479;0.322358389267418;0.492816085025248;-0.0263965823565429;-0.0232780352779436;0.34474306241214;0.10651935533943;0.14814659970792;0.128008967570954;-0.000477394731556706;0.107133844672631
"improper";0.627410134746215;0.227359681221556;0.144907248753474;0.140794029400304;-0.0213912885635867;-0.0123040406561503;-0.119722534437126;0.13771786834082;0.0425341349332651;0.456972338213569;0.0498481061666061
"interesting";0.412023560189473;0.211150302364489;0.582843887732513;0.232335551295904;0.0846104064227467;0.159199691137754;-0.0147014168010454;0.118920801160371;0.15264901924863;-0.121948200553982;-0.000870370235861066
"married";0.27342009980746;-0.0896809665830388;-0.0455199876131294;-0.113067880967319;0.691965958822598;0.0596960598210064;-0.0772522468076084;-0.0858368448488658;-0.0331518161856822;-0.0129967311549257;-0.00762550981896176
"modest";0.140301205979014;0.465567659778177;0.186109530049681;0.443135328334362;-0.186766602344797;0.0513647512146024;0.348912609431477;0.0431359294195087;-0.0379768282992103;-0.0179671614634447;-0.102149422388655
"mysterious";0.606932089129438;0.199857855909335;0.296743055092402;-0.0267247990066826;-0.0704023406623263;0.117326017196585;0.0199432629101809;0.162296237126301;-0.0368760250489238;0.0458811523941403;0.163204198605702
"natural";0.413051674406725;0.235658285138558;0.448338385254097;0.0268070815386624;0.164415628187985;0.372721783415698;-0.00886780267699947;0.141939545710565;-0.0315876725215325;0.0892971546313599;0.15450437909314
"passionate";0.31772774615211;0.0120185698811108;0.254957473041295;0.400857739774925;0.394958294793077;0.367992899069922;-0.284665142379003;-0.180378875129146;0.0504522727583122;0.0416042230103856;0.195658735603725
"pleasant";0.570054945487694;0.474190059334638;0.26782117453654;-0.170728368475217;0.040056806643047;-0.0688178034488915;0.0858144764310809;-0.000995778787549127;-0.0131878238574602;-0.0347644983646416;-0.0432812237360801
"polite";0.0470216764600504;0.258359428460942;0.226134917608036;0.31854148231825;0.0387344456197006;0.0443996670500151;-0.0069393445845432;0.512060721325674;0.306714160351663;0.142860167559288;-0.0158681224243557
"productive";0.381497631232113;0.0202640847449197;-0.0143879738033046;0.192164168237514;-0.1094251490314;-0.018488373999577;0.036098324092891;0.534688388017497;0.122998303661597;0.157197153388654;0.0667919741349935
"proud";0.517632497788763;-0.0914394320515358;0.0885125026350206;0.283460962803671;0.459638361148153;0.106273158887037;0.173418977805012;0.34729551934715;0.0816106641240001;0.0189965305725067;0.253248752553095
"prudent";0.130721790613573;0.0281115232443143;-0.0514853717813649;0.159585498980611;-0.0235082004543751;0.0373761595622675;0.0563468429095746;0.053862028088627;0.786195420664096;-0.13811453434525;-0.0218799933160673
"quiet";0.446429737121769;0.453008135931739;-0.0104248089352444;0.253052548168839;0.0417383324491441;0.0698654071158695;0.0041229358819207;0.289213057006091;0.182134614525604;0.191963330523477;-0.299455070405708
"sacred";0.00475561632187664;-0.135543021294552;-0.0383398900135008;0.175430944135125;0.812816390280911;-0.00516953381563429;-0.00631384934085525;-0.0432916794693748;0.0526105557337425;-0.0335051288446009;0.0135287295478892
"safe";0.643463208468524;0.209314928339516;0.357236401182269;0.108070599642948;0.218918936584424;0.191717350442937;-0.152327568621797;0.0901291581171899;0.31117753873314;0.0682865522450118;-0.156049390840648
"shocked";0.193834997059297;0.220682929702439;0.215370470995915;-0.0138590396421379;0.163105910879283;0.279681579986717;0.210152540428094;0.505592309062921;0.0469178618499497;-0.0182471902843829;-0.125038629199657
"sincere";0.0705410176087935;0.310194728507391;0.683687654444771;0.191043569486682;0.0144510032128099;-0.0485479435967814;0.209210156919244;0.045318364274034;-0.0222623558891397;0.0680357923158315;-0.114809121854656
"smart";0.308079208263957;0.131056976081568;0.389598992651447;-0.0584397277339623;0.47379296205291;0.21968152955314;0.00036604686638227;0.205515760641056;0.0870827641122033;-0.124931225632677;-0.274855078514537
"strong";0.670730599303408;0.109265399117978;0.141303065356671;0.378271567507989;0.0716869005603287;0.0629817809727126;0.180531682277792;0.131422223653221;0.101713816503093;0.15360583627901;-0.128109265505539
"superior";0.511016121158544;0.278650369812725;0.216152542785468;0.482305785114753;0.0950350616052304;0.068487301260661;-0.128022813735954;0.260023829425802;0.0138050175425346;-0.0104852841717293;-0.0661446743430142
"thoughtful";0.751658189654391;0.177171126929974;0.164772035603077;0.0597337488334153;0.10945286312252;-0.0554657232320511;0.0353178718213897;0.0204577007399842;-0.154115188124873;-0.182272190205676;-0.0457999523637833
"unpleasant";0.350584039362507;0.467760334061134;0.371129156803312;-0.0394774083787829;-0.0640199844292246;0.207835199542397;0.00236154688370636;-0.120281856016788;0.0900651417639209;0.247022150956668;0.260577388945666
"weak";0.598834811250148;0.347804398321593;0.299984527697137;0.207546678449279;0.0774356972326682;0.0786311241294751;0.0148316985178327;0.193611943273338;0.194268934246345;0.121823599877432;0.135858404784808
"welcome";0.445022786896892;0.302175016332603;0.300941770240312;0.0771516336193354;0.365944760542354;0.101849958954443;0.309075236233119;0.0915767927186993;0.100637346163273;0.11011073801555;-0.291031058146918
"worth";0.204233800105171;0.330792404864457;0.103550174255597;0.149267947751081;0.300838956795614;0.492831765766063;0.113642988058698;0.296981578900955;-0.230936117786429;0.0678619757565966;0.0689903869734672
