"MR1";"MR9";"MR3";"MR8";"MR2";"MR4";"MR5";"MR6";"MR11";"MR10";"MR7"
"afraid";0.497541203904419;0.315898603701654;0.375656093398259;0.114926270007345;-0.0276114274462311;0.120368624596795;0.227241483769272;0.328303019783768;0.1143586257914;0.0694325086247084;-0.115850518183576
"beautiful";0.454382749960182;0.235271279146417;0.499808089712724;0.237719720825066;-0.0873009382967334;-0.00565293718662318;0.141573792574398;-0.0756148454443422;0.219498187431138;0.231527850489523;0.0439447723219
"best";0.409806419891049;0.142020025308838;0.435149560129816;0.237781185032993;0.149631028462836;0.0809272509754336;0.242864197381;-0.0283464479120766;0.121994818232515;0.111252915778827;-0.0946171075057284
"calm";0.301723769272669;0.024836515395428;0.191802435745667;0.380076018213602;0.471338453439231;0.158817628826822;0.141898961987139;0.0616403448165019;0.101588613350376;-0.0925665794660403;0.117248559357543
"capable";0.214756655891227;0.389907356539159;0.271888740849764;0.188188003985215;0.127796105486334;0.274943518160368;0.226477618518943;0.28201033729626;-0.0378904798170175;-0.130248788312716;0.042783511222947
"careful";0.204842195465552;0.132293872289001;0.0785374898729205;0.203410955583641;0.0241492897107874;0.102830653750839;0.784227664013775;0.0716646050630136;-0.0312003624948455;0.0630808480738478;0.116509333064435
"cheerful";0.575813576171343;0.16329429739619;0.0191477594881844;0.120866849343171;0.337503152595912;0.0608451933576238;0.157816935359448;0.0242198906988388;0.143690927587852;-0.0423462628623118;0.125196597546048
"clever";-0.0768620520355099;-0.0209544389557902;-0.218014295484655;0.417399583784878;0.147377145807036;0.48972001492643;0.16203175175187;-0.066500034630063;0.0649534460752188;0.0573899106048516;-0.0172818370919679
"comfortable";0.377441431255779;0.370797846453631;0.205166539670073;0.141619616516583;0.0842502583649317;0.166570789528725;0.423264110391364;0.18656614739425;0.211644894330951;0.166495314695289;-0.0428616791027989
"compassionate";0.264487920329991;0.653881280857586;0.089428051794457;-0.0530231296789867;-0.1509839756118;0.230729369289615;0.215494322546877;0.0621982661002864;-0.0648599298130869;0.210507149831098;0.0494003850710771
"confident";0.0376507358582732;-0.0524930932416445;-0.0299014637908153;0.0076624379208262;0.817990625693013;0.146987314657847;0.0148952597628481;-0.0283749457725848;0.0972324182120974;0.00376570685244989;-0.134888581132068
"cruel";0.307135850341909;0.636838249986978;0.184998258486652;0.0797580487418461;0.0523624852016311;0.00945021697435532;-0.0336059989157661;0.0487815771791858;0.187183917652639;-0.0575283505759021;0.102374369440408
"delicate";0.403611831934538;0.3982262709185;0.369285328255317;0.412273160208251;0.144671414170936;0.179493545689678;0.175415974727175;0.0171735060814704;-0.0281739784982257;-0.0414334796306355;0.185059309603291
"delighted";0.321700838290504;0.349557168218797;0.239548733531421;0.161346249796417;0.0162072506073656;0.531952269287939;0.324521135754945;0.166828888521141;0.170719097834191;0.048509186249883;0.21814477910523
"delightful";0.545196867485934;0.208187548976868;0.358270203374961;0.199512898761494;-0.053367114106229;0.0202537392981505;0.14858825506282;0.265232754984451;0.13251852333862;0.0421335591540275;-0.0561089655142821
"determined";0.608865707457857;0.326235002966252;0.0732350480567819;0.31771152436037;0.211814818027438;0.246576257800847;0.181072462673643;0.033776393622843;0.0252799491567819;0.232618119850555;0.243781065284059
"different";0.580633751347596;0.255384924630676;0.349402487290758;0.237033136681795;0.145427566685273;0.218736009955116;0.0746712669018878;0.19243050413616;0.0765530578091202;-0.0945383212429505;0.303809210654854
"direct";0.158560682948698;0.0972414017283407;0.11817054301336;0.0399179277274015;0.04094147087074;0.802724319148975;0.0849462769802321;0.221738843196383;0.0306949447729338;-0.0814417101387583;-0.0328949869505329
"encouraging";-0.06436802759001;-0.0212455964714209;0.035906397197998;-0.0212695865774496;0.836086480424378;-0.00459119660832833;0.0413428392442007;-0.00566098694370808;0.0164940026805643;0.167090511890495;-0.0308152314555504
"expensive";0.789077905826679;0.0753365984885154;0.0235942503732027;0.128443322314792;0.01355942189633;0.0550943327582914;0.0787249345454498;-0.0934145903433849;-0.0152857356946391;-0.0920424397447591;0.0359748652756603
"extraordinary";0.505208321367929;0.325995627799071;0.158779825683097;0.447516416222638;0.174784852944662;0.0690450556497948;0.0880682852948777;0.0489980363928647;0.0740562872203556;0.100825134817172;-0.0922941321775511
"extreme";0.191772821414529;0.13063162761766;0.0859525005824704;-0.143529159452118;0.146461616474906;0.111130036906227;0.685529195441856;-0.0230633264721389;0.266930313451833;-0.0829599992151015;-0.165491628226907
"fair";0.391233056891639;0.161889357428602;0.118046751107693;0.542922468723413;-0.0266894766814495;0.189449186661312;-0.0519606280489585;-0.204140578168514;0.129232331954699;-0.00479274733639919;-0.0693432989698125
"fancy";0.619675056848851;-0.0356248613598738;0.194726578924944;-0.0647916521947088;-0.0884059027959559;-0.0677848864114217;0.186498843896585;-0.0591528270080217;0.218003026803764;0.298981967063974;-0.109832454914288
"free";0.710927222370581;0.160642069678769;0.150934927364769;0.229809458253645;0.186018515495417;0.085659307818005;0.0779107913017215;0.311091391005912;0.113056362807913;0.048888256599603;-0.0827673745295999
"friendly";0.153880770920357;0.200580133695043;0.584114229396113;0.116332869418903;0.153845712244257;0.034747450615253;-0.069302592962314;0.289190760561511;0.134868680390501;0.0770524059815897;-0.007575408498099
"generous";0.341561365017527;0.0187430740369138;0.0676839108146502;0.0991533202762561;0.119626077792644;0.0502873033590883;0.134466415145306;0.000288526757431235;0.732966502525904;0.02136894481947;0.0341846128209322
"gentle";0.176576478121877;0.394230991692588;0.517484607519263;0.176527545394231;-0.0254201256062904;0.102539047397585;0.138485236623632;-0.0295654455956453;-0.0901365295490589;0.0139043903552538;0.106415951684458
"genuine";0.444882671358126;0.191847184624297;0.422738235536422;0.151278899500112;0.0337082510876991;-0.0150812874840799;0.115812100175696;0.3835389525234;0.240458561864834;0.146836124669909;-0.0435146881016488
"greatest";0.522001773915607;0.230168866202764;0.320725147796601;0.339939025962929;0.0332284776306243;0.198603415025879;0.259493715157165;0.197645415388366;0.0939184387809344;-0.221959371094809;0.109782645118757
"happier";0.498001972281445;0.101981216329288;0.163610346257254;0.0574389730668295;-0.0506481353318049;0.202111324135744;0.348583714692401;0.350417256385859;0.183329484186705;-0.182946887393001;0.132303202549689
"happy";0.0989756748855138;0.117884764471669;0.195195809401639;0.10567741937851;0.121418503310554;0.293230762141182;0.263276879484759;0.181661900146776;0.205531559287064;0.0369117596212049;-0.264693623535141
"honest";0.377689142332527;0.626400680527213;0.246164324522839;0.225894496548935;0.0716180563768737;0.00752511194594469;0.0142671101527536;0.239389024805595;0.0320046425050669;0.0599490414317359;0.0739155549299281
"independent";0.0312686290288339;0.581636019841489;0.169752559948899;0.276248776627572;0.139283538233144;0.0756413412360648;0.125540223700565;-0.0165764705286648;0.109043322914024;-0.321308758119799;-0.0926056576608999
"interesting";0.335918545424049;0.122377943174863;-0.0502783691508684;0.409489398728486;0.0704631378369047;0.0735757532798378;0.0494587967895494;0.0886241568752211;0.217267761568312;0.177165287103352;-0.0539641835586708
"liberal";0.219525693931679;0.290057928856257;-0.0431087001817567;0.195479819626728;0.594289904556302;-0.0423134152319154;0.0103469482637174;0.0769903970859068;-0.0751737274029331;-0.0304007613192289;0.149425950128038
"married";0.67641130225974;0.178261621869569;0.124747106822904;0.112043639190035;0.0842643709198994;0.278116684371221;0.235404310796014;0.161349095779012;0.139879205433064;0.202236255785516;0.0336642398376783
"natural";0.4254168902502;0.383686097914874;0.237190597381855;0.240466792396789;0.097671768755266;0.332813520896646;0.266367478916232;0.0617652023823568;0.151317643516087;0.254322905705243;0.332537150050863
"pleasant";0.481228197556878;0.144599149833405;0.278764853280431;0.42854701642496;0.041128687494104;0.00439972291370243;0.0213532322342861;0.280861710733938;0.0957637955508575;0.139427401828606;-0.0109121930123451
"pleasing";0.131402210687927;0.361644226543673;0.0100958538239894;0.200991203679125;0.0670830079774347;0.343227671637323;0.149965829234411;0.307211420219316;0.517924075827314;-0.0683957213059859;-0.10688746833184
"polite";0.136922641501007;0.00466262560077463;0.236201774106166;0.217677548764596;0.267408247635499;-0.0572852157564365;-0.01127546672451;0.0424764849193656;-0.0286365019849416;0.533271800440271;-0.00956822500699908
"productive";0.404688711798603;-0.0310982792985835;0.265397278152343;0.202832961970156;0.0137441785645403;0.603833082939072;-0.0486667485829448;-0.224931528295928;-0.030636538698265;-0.00494339478771462;-0.016275292879943
"proud";0.369474902037119;0.357042874594908;0.255874533528135;0.181569477402078;0.158803716811158;-0.156843607518963;0.212660245538286;0.0362727378673362;0.0898068592966196;0.243978572473059;0.0573290003059377
"prudent";0.195962858629466;0.150324081737167;0.135328173746774;0.666296615122031;0.189926573267801;0.203586240139884;0.0458430141091835;0.252958310748545;-0.0510576050439515;0.0453805659272338;0.140882968291237
"quiet";0.114568071850375;0.536814788565454;0.361132509368782;0.0565830269572393;0.266373560917749;0.00206520488102477;0.207990170821014;0.0848081925753307;0.0700405008788186;-0.0186681644131072;-0.218399069252888
"reasonable";0.326820350024792;0.322323098045928;0.123779814460751;0.321382124794006;0.481355247152057;0.0347945754994289;0.0378440616582165;0.262882190771255;0.140455773545346;0.198325672177973;0.150011693530897
"rich";0.427207116939974;0.17581386767647;0.178577150127425;0.424310109029186;0.105064889667981;0.429562363070437;0.087977261456671;-0.0564437625990148;0.165613123698892;-0.0795424031361702;0.107893408065969
"safe";0.138481855766222;0.490722706840426;-0.0291388715406829;0.496695698018785;0.0546539622634875;0.103387552124989;0.0819118409372153;0.147563668941902;0.0521101310792521;0.0729758754791331;-0.16915017606786
"secure";0.531786613996157;0.166502962577635;0.0484570623785472;0.0616065124757852;0.165522791835017;0.0938297746023623;-0.0289091145649138;0.340251125334021;0.186449509121925;-0.0100876141107461;0.010259476024529
"selfish";0.699560129282313;0.36353853995213;0.199636330177492;0.22801696758563;0.0601713365904112;0.0824458104084027;0.171239203912975;0.129682711163388;0.0472519412956842;-0.0197720090398689;0.02499395878503
"sincere";0.470402675256555;0.294190782170095;0.20710995613341;0.318223359127309;0.278981111906733;0.251591903945151;0.185715867235606;0.263638384358937;0.222392191189925;0.0361603061819391;-0.110618687080953
"smart";0.631492183172758;0.224278466844418;0.338421693660093;0.0440234256027784;-0.105600860576926;0.264874680856158;0.128493561270901;-0.0746586002516394;-0.0172226505633015;0.223673163981035;-0.106723484731506
"strong";0.460058974667244;0.415173201516645;0.172749208385242;0.238994166985272;0.106166367103334;0.158980263316762;0.0801822216975144;0.3316698782148;-0.0262968152832713;0.0907990991735429;-0.30854558186167
"superior";0.353035181060935;0.401783260123269;0.302603248445882;0.440610444836202;0.0419656148056633;-0.0865917184843198;0.0115351523516928;0.0703994904496425;0.214230671676489;0.188901238886015;0.0482792238766405
"thoughtful";0.240706934859643;0.201190767746349;0.53083826462624;0.0788071603187181;0.0686658876528051;0.142304732918843;0.0951290228577837;0.619759437241197;0.036426314215967;0.0483134776067906;-0.00462943123557636
"uncertain";0.67932217803521;0.254196245369842;0.261612677551553;0.188951789517549;-0.0121917281981725;0.100503634218983;0.223428140349125;0.0835394991594521;0.1162748084318;0.194762365703184;0.0188202125862363
"united";0.151398407858876;0.169060604917843;0.7503421036492;-0.0434547984495207;0.0511772595662638;0.280874322455701;0.172534562707389;0.193979485978206;0.0567606729476135;-0.0154286450381646;0.0341695891592748
"unpleasant";0.702277413255426;0.129490249072481;0.128720770797546;0.074873902239642;0.243338664653323;0.135294420840292;-0.0991861166917062;0.116275720713544;0.0995387130369201;-0.0530175643440227;0.0155184388560542
"welcome";0.258579150308956;0.185253458701477;0.160612866324893;0.138902037516281;0.402717370839552;-0.0439835392299417;0.208598027049448;0.200899887610697;0.349633030422451;-0.093802598594447;0.0344397132733333
"wise";0.107129828433494;0.0402400658247669;0.719323775830842;-0.0112914403173222;-0.0222277220780921;0.0148014628157814;0.00186860036145003;-0.0171873238369191;-0.0227850018951471;0.0436674341000389;-0.0317823410070232
"worth";0.510599988182823;0.169652462930362;0.13101163693985;0.304001162929418;0.0850475677913471;0.273784348065157;0.236729496866075;0.244045360774109;-0.0169436379556161;-0.203811078767185;-0.236828954148097
