"MR1";"MR2";"MR3";"MR5";"MR7";"MR6";"MR4";"MR11";"MR12";"MR10";"MR9";"MR8"
"afraid";0.575997716862438;0.0608288146735105;0.059057208795228;0.105044010094663;0.330966879789021;0.229375161742679;-0.246261584380427;0.0230509507851518;0.0397314625551294;0.0526080436828605;0.0807708620432331;-0.0762386925939678
"amusing";0.325744726584968;0.0349037069761713;0.113286862326788;0.0975571746718501;0.364997122785642;-0.0944003802695762;0.126350282048051;0.0576896971940744;0.0740984192146284;0.7154777821403;0.0320156455076018;0.0611060780130862
"beautiful";0.536615005811472;0.0581085424353363;0.263385114483697;0.464518399799351;-0.0498637394425525;0.024290853940152;-0.219103099407703;0.0439011943463935;-0.0849547749263793;0.0206439090415916;0.0158478674700715;0.0589427287026334
"best";0.515248330776013;0.22916291440992;0.276565384756378;0.178864235152033;0.227491066084536;0.0421822592141062;-0.196725046065756;0.488240852606837;-0.144276736228214;0.0658384918571392;-0.0476493240286864;0.0563634132357218
"calm";0.137260732822226;0.0852870282251461;0.0791524810013725;0.0699333395005464;-0.0995790214522686;0.76766128525787;-0.0845193417823731;0.00391118400633367;-0.0911252418979529;-0.108917958362654;0.0648005293971374;0.0406951644522305
"capable";0.366917322585633;0.48521006985835;0.145422046375437;0.503379642876301;-0.0100239205860824;0.0597827198329102;0.0514963865277697;-0.0989189520550009;-0.0907467608567597;0.163656374844764;-0.1946484148842;-0.0707806777814363
"careful";0.506208987510223;0.025508598703873;0.0739731785906793;-0.130209486335509;0.50757473410224;-0.0578299178660387;-0.0931838425869067;0.198265106269279;0.18077532084258;0.105006698238994;0.0291425496362222;-0.162235448627662
"cautious";-0.0473484474330557;0.156889218441539;0.0570574155309962;0.745412547561561;0.0587000805893443;0.0976492473912065;-0.00947258118166304;0.0512040476735342;0.065600066617374;0.0325591406658254;0.148261731865357;0.0754559122808427
"charitable";0.00965442515256592;0.0231801740825213;0.132147746467764;0.809929658782824;-0.0183647494574401;0.0371920076834576;0.12573491567658;-0.00204930468093767;-0.0527012717016853;0.01786982725214;-0.00417181924221977;0.0103080630658144
"cheerful";0.637246146324166;0.236406001631799;0.403648439528889;0.137059776945568;0.123370475527676;0.0131027924740702;0.150920498497362;0.148419320922039;0.113466990146887;0.0467325891668164;-0.00656697554059502;0.0558814855742429
"clever";0.451041190595356;0.323359587736972;-0.17716317842807;0.105351166775961;0.112394611195395;0.116980379327177;-0.0474869433189093;-0.230672682475554;0.182008229677411;0.340425770887737;0.00408613252519212;0.230667553275763
"comfortable";0.750126158422632;0.0817641377532649;0.158961462874353;0.0729943612925124;0.112571501692988;0.240282631089195;-0.163747526717455;-0.030549721034841;0.116763724880731;0.0399054576637274;-0.118715917353075;0.0226192877906958
"confident";-0.210677933585482;0.663905699522268;0.312112290583729;0.236904355723342;0.0758492562971151;0.196989348816141;0.0742692471680216;0.0438798316269105;-0.0269601705856586;-0.0587488120739685;-0.0916630654406314;0.0214415221718089
"cruel";0.0687121403025551;0.28870308450005;0.17446830183742;0.047508626092908;0.223229880216917;0.56594428944648;0.0574670267307106;-0.0867881168430645;0.127636090593895;0.103101148825188;-0.100686143165528;-0.0402955032684671
"dangerous";0.469611922496527;0.533406699615789;0.300606530298718;0.148664120288396;-0.029660438081831;0.207335144744238;-0.0358786476358654;0.0548637961106482;0.0566474675177475;0.0337008876051111;-0.0116088015751754;0.10750346226916
"delicate";0.0357695118483668;0.108747564821309;0.0589357869694639;0.409843806773495;0.0198836611253625;-0.121288922938876;0.605346587590882;-0.00954833919071683;-0.0464754109310593;0.0562354937072212;-0.087333531241579;0.0263077154138492
"delighted";0.691286959126908;0.232766531071139;0.285805221744547;0.170133900401718;0.26309512265505;0.12275153206356;-0.114636474662712;-0.0852171032784378;-0.00880939122382394;0.0807299311817852;-0.00992520947426659;0.0432406102701514
"delightful";0.454096661903904;0.0772798598537565;0.0531659293389614;0.0542996401921741;0.0112637593219208;-0.0224178409724037;0.0139478444330771;0.586333723645513;-0.119532824468623;-0.00111391016231092;0.0579360129686491;0.00783999578551813
"determined";0.609104585777273;0.360768895237625;0.403318730069493;0.233745235067916;0.064362061748678;0.0161850424154109;-0.0435397608894139;0.197556595797117;0.0175716294349101;0.179179526184312;-0.0752481706946533;-0.087579387852154
"different";0.640591517819086;0.355140469585535;0.0864081420683941;0.0206994446353732;0.147332417841968;0.000731253835243998;0.118581783067052;-0.038213045078507;-0.177849849762771;0.14070509595634;0.0567050692260466;0.06637880736143
"direct";0.154808207515115;-0.0451404090760417;-0.132644966483362;-0.0328708379434892;0.212301654000371;-0.0312579835525251;0.0034332986009636;-0.101420313014546;0.710576962272921;0.026942815528701;0.0440937626589561;0.011585404834618
"encouraging";0.0909860165687181;0.116557672241246;0.703159473076227;0.0550457915247664;0.10158865414508;0.115480325655106;-0.000286257563640945;-0.00857435093473023;-0.0709735817379275;-0.0820662181354944;0.0801625698103704;0.00920259130871206
"entertaining";0.69253281860007;0.0980596674967511;0.0428330859252812;-0.0549410734690826;0.108467762729939;0.08431555233827;0.0607629134165574;0.0122191393491298;0.121590977508862;0.0922624896374305;0.396905277472066;0.0306811199170506
"extraordinary";0.634430495662666;0.0572799846948902;0.262259402154491;0.179115082148316;0.337678778114506;-0.0147322534205869;0.146559602042709;0.186220494377165;-0.0981014711692691;0.229180525173273;-0.0513804378035628;0.0287554891624585
"extreme";0.467023603044314;0.257058544563805;-0.0388557377117009;0.503940911023071;0.149339597384195;-0.15223215196643;-0.0100527403370057;0.119201874193025;-0.0615052415910977;-0.0485159131544411;-0.213656952373006;0.195509674150605
"fair";0.679238059068121;0.458913065734373;0.120231743740846;0.0367187144049091;0.100912823347024;-0.129613481693917;0.0575633911993628;0.0129997367345246;0.0353739230924903;-0.0151334045945304;0.0212294308402077;-0.0197018532900896
"free";0.541959687148314;0.0960858357245289;0.101818398302071;0.00274500901175888;0.579219180675729;0.0191296172624426;-0.25549344222336;-0.0045601126818504;-0.0334821667106074;0.0112044595541234;-0.110433381148287;-0.0165138101865047
"friendly";0.535874605508478;-0.0987555136909524;0.105501872121944;0.26339250303028;0.0703933350106905;0.269439153900648;-0.116039383284696;0.260709853575656;0.107129450754733;0.275925735607004;-0.0730830690342526;-0.0335399163526255
"generous";0.268564079292896;0.228468959409779;0.491202601414997;0.146911520033238;-0.0557983355018875;0.117293978369584;-0.136039027969696;0.27507264861953;-0.145758671820838;0.25633000762901;0.155574781313772;0.117716831786096
"gentle";0.370574651270452;0.437071252507744;0.0857312874525999;0.40715013100135;0.029650041507647;-0.134458028832435;0.0703661649099745;0.33663633427723;-0.0449055842990713;0.0192935189251355;-0.0515864754911864;0.0900418024678826
"greatest";0.470005347349397;-0.0869396487646288;0.0251160778021177;0.0708219830339291;0.406609560916359;0.0865384728350463;0.0669000213218725;0.0450483337402258;0.377473000655181;0.213867584592193;-0.142232291685247;0.0246763592468884
"happier";0.180168169890395;0.345366288955724;0.703522481489271;0.0420842954222528;0.0777540131405821;0.0419629412617478;0.154087844480766;0.00260147417407871;0.00538086961309363;0.0466431269538292;0.0137980254379223;0.0199826859496117
"happy";0.489622043802018;0.265443850198947;0.111506563954685;0.100010290608703;0.202024716834;0.0612415715575557;0.353105292730496;-0.0783003771961997;0.0136461039962513;-0.0346268827254508;0.324095634897728;-0.196020950883279
"improper";0.183172614089047;0.89834095353495;0.00339365624326939;-0.00218563523479533;0.00545786008508069;0.0219966782572394;-0.0628735882200604;-0.0214653593601173;-0.0593393713602213;-0.0619426722875241;0.0465229816381671;-0.146400459162141
