"MR1";"MR2";"MR3";"MR4";"MR5";"MR6";"MR7";"MR8";"MR9";"MR10"
"afraid";0.452810020751195;0.0859258062003005;0.00547687066144296;-0.0421555038238909;0.648163322382003;-0.0386293910314952;0.000785022230715103;-0.00420623534468648;0.125147518926323;-0.0181915839722189
"best";0.551089547210204;0.495769054205213;0.0202627379763233;0.138412006392175;0.0895816781632758;0.0416411394545322;0.0788574046611384;-0.435818919014995;-0.112370351367635;-0.00426376372654027
"biggest";0.371572197540217;0.167696961555149;-0.0238323949467994;0.0887903436253934;0.211566447539752;-0.037533158152232;0.136324144899904;0.247999561725024;0.632394884869018;0.277027129045579
"calm";0.798199848245434;0.0831141086384908;-0.00397219768978434;0.00489351943910609;0.244674329584434;0.00980830814559569;0.089568589134416;-0.0516631233232844;-0.0640647600597636;0.260669561622197
"capable";0.437741116374535;0.0719990237490513;-0.0867900718814045;0.408257483601857;0.248964828832366;0.115286458675438;-0.125638174510366;-0.0337619674871893;0.376501142683351;-0.0042080604398084
"careful";0.81836153065693;0.0712321387574276;0.0868143210107954;0.102036701401682;-0.166223171611008;-0.0772246503199224;0.0749048319256202;0.191652975839734;0.0265076607930738;0.0830362665078835
"catholic";-0.111101874225875;0.905209566690111;-0.0486149177500329;-0.0306733246224816;-0.126039152882222;-0.00818098937562466;0.0260136510110922;-0.0174629767860773;-0.0617522473816437;0.0986631153612973
"cautious";0.0954354164313965;0.379483273554151;0.302824031938546;0.028349671691294;-0.124945164655477;0.294279210433326;-0.0441666385256488;0.391008624629041;0.0792492747122086;-0.129837843465899
"charitable";0.185923410727006;0.845558325571384;-0.0324642842774874;-0.101953992299885;0.12769045823296;-0.0693617226681322;-0.0386687109468489;0.0477450086946647;0.0262305432787659;-0.171631235595915
"cheerful";0.276364733241086;0.144602496163017;0.0556465720934566;-0.113414135493171;-0.0813420199136769;0.344788148927091;0.480327284253578;0.00605361882443157;-0.185347234997308;0.201520783475869
"clean";-0.0373793509990898;0.208811965228529;-0.142202997438319;-0.191987184884018;0.0748399509843144;0.560920010188604;0.0780155382206251;0.0831813937339901;0.145574429159111;0.253597845956343
"comfortable";0.43672468226822;0.117342984212056;-0.0540034520536337;0.548835019207643;0.210358947004421;0.246730420143028;-0.0835327603660447;-0.116314897349046;-0.132665368834277;0.23249176991454
"competent";-0.0052674280271626;0.0566974117506881;0.79758818628032;0.070211460668576;-0.019488241635609;-0.0541653382794676;0.0557591767151354;-0.0811216200435236;-0.0133748711253287;-0.0505700863645236
"curious";0.171790399094962;-0.00930375961561397;0.176316872617142;0.0365195543308039;0.569767030351725;-0.151742265370829;0.403060615365106;-0.20508629228461;0.108613314127629;-0.00757540729433114
