"MR1";"MR3";"MR8";"MR6";"MR2";"MR9";"MR5";"MR10";"MR4";"MR12";"MR11";"MR7"
"afraid";0.478708008511535;0.371130106904625;0.0973935120168063;0.405294052399983;-0.0257715540226998;0.150626952527762;0.238340851039276;0.233205908270801;0.0854154106984379;0.117870651049123;0.109394218203003;-0.0509056591605236
"beautiful";0.426591923990079;0.52922281152963;0.246656553991587;-0.0172451507662514;-0.0853957720763121;0.0863910361221883;0.136700031787961;0.206100443283447;-0.0360369502395552;0.286919617575467;0.218479991709553;-0.00447393619469392
"best";0.401687730871892;0.423138883393165;0.200720869943132;0.05719613589141;0.140598629284689;0.143865736715397;0.246722090271939;0.0351564185632453;0.0856375493481157;0.218330618147641;0.101548223750056;-0.0643465291194261
"calm";0.326767915455585;0.197513681020932;0.332103805748509;0.0769651195670203;0.459523386008044;0.113179975990688;0.140925519736467;-0.0678472403802127;0.12856101075451;0.00780526858882238;0.0912829885767641;0.206722997902264
"capable";0.228154652478111;0.29736233803713;0.191548203304819;0.31847832376457;0.13374805830293;0.249622206816145;0.23176556820699;0.286275585039081;0.197236442958486;-0.118320734765852;-0.0331614767988047;0.126982824764762
"careful";0.199599531336285;0.066190853350014;0.173062513311958;0.0735927453649339;0.0178428660783056;0.0779078321576225;0.766497011233424;0.122042452865277;0.0755209654764899;0.140731572115335;-0.0490558938087757;0.189908802162698
"cheerful";0.582571025595789;0.0276366226457193;0.10052371687874;0.0243365901279796;0.330009730653571;0.0967162045312465;0.16107472864271;0.124807352819073;0.0395709927272636;0.0341563388097672;0.156735047324584;0.132936742104818
"clever";-0.0804453824878731;-0.186833350469025;0.52357460102958;-0.0271333412944324;0.159270952364942;-0.0054229247385161;0.167441940757202;0.0226165874022061;0.404100113736146;-0.0102175388908145;0.0454622336682407;0.016737601271895
"comfortable";0.347816630452554;0.220320526068078;0.17845412622993;0.248926339995802;0.0937208791733962;0.148231764497899;0.428922561557293;0.332143556965581;0.102042483703689;0.171881853159818;0.206065494969352;-0.0243504088164322
"compassionate";0.228736906150114;0.145793580843399;0.052545576287485;0.0951555641288783;-0.117667446109795;0.195106317981326;0.212058610761029;0.716988317305295;0.133856290655071;0.0895076980193139;-0.0401860554635437;-0.0588939843650537
"confident";0.0440047525360831;-0.0301892917839052;0.0424138765119739;0.00243407289621804;0.814192051648557;0.0176211797056932;0.038252218654558;-0.100112283813729;0.131861732004852;-0.0115250541873627;0.0920474590892082;-0.122155502497052
"cruel";0.31560458967199;0.203259108335854;0.0429449563301166;0.0904447852321076;0.05117842576448;0.434560277926208;-0.03204929027094;0.436364598814769;-0.0181744480021684;0.0327801872593596;0.201565251349486;0.0865295429387288
"delicate";0.419477110202635;0.418964427808456;0.403706545432301;0.0520984580644638;0.145831329133467;0.264752485510302;0.164278760641523;0.290628608902328;0.101517002860607;0.0296186600546942;-0.0251067545420857;0.233833976507874
"delighted";0.310200400962204;0.242896878522081;0.187014544325488;0.179120420701773;0.0267055030719913;0.133911584517236;0.325543576216529;0.369426923957142;0.478240254541337;0.0563296907673967;0.188974673446216;0.229670837156932
"delightful";0.538686480189094;0.32705287152129;0.108905631444254;0.33087310134158;-0.0653666513058634;0.163367859358701;0.151830280757534;0.0859594573893906;0.0319292834400387;0.178123714323283;0.118419342290324;0.0326826998847023
"determined";0.589583276195977;0.113584803033028;0.355819963733793;0.0369119881088942;0.228135728529361;0.049397996392466;0.163931736839941;0.402539153616981;0.16949314546571;0.219157306813384;0.0454214311021601;0.198726528288285
