"MR1";"MR2";"MR3";"MR4"
"accustomed";0.329806864268709;0.283725170599024;0.419969765355132;0.111655583148455
"afraid";0.604518234102282;0.179098653279341;0.389343043843223;0.132682563029549
"amusing";0.340279525179916;0.359715215919588;0.156247172983851;0.0667377357674117
"appropriate";0.164285757462651;0.00994149229339757;0.251163879326353;0.118039733251112
"beautiful";0.316907274768579;0.520319535537489;0.257647421771461;0.0604042184955728
"best";0.582035636816449;0.338869286099907;0.170161048237411;0.224068658747842
"brave";0.239562611696327;0.370127646361331;0.170406781298822;0.00659383507943129
"bustle";-0.0653043874235089;0.0218542767565125;0.439156995289174;0.0247924954503607
"calm";0.190841831475829;0.524201418385407;0.267027103134602;0.318237915651526
"careful";0.714316137278828;0.216521020971674;0.170091043088742;0.29597105676142
"cautious";0.728765458200203;-0.0302583275674993;0.101951732329659;0.0241546399579308
"cheerful";0.574555355692862;0.536534566191355;0.0780133102669799;0.232656911817496
"clean";0.599354110643952;0.344854497344675;0.156742346075185;0.0926743341458673
"clever";0.315941718294036;0.13945028079801;0.125712847472563;-0.0342580758151075
"comfortable";0.582166780836277;0.385223801922421;0.119115552764913;0.224241526643925
"confident";0.580825357606594;-0.0512614845236133;0.314682152543053;0.0730008029828424
"cruel";0.335148158862318;0.277142786729075;0.127319597561407;-0.310534718227622
"curious";0.464681880413752;0.403136358059981;0.356379845869295;0.166901000499132
"dangerous";0.599853904616303;0.27382275317663;0.0838000227353301;0.0826832800660851
"delicate";0.46640615724382;0.316405068594412;0.405753838653203;-0.0242783411016822
"delicious";0.144866855984875;0.629424062121323;-0.115949100047135;0.116169152837575
"delighted";0.585723371672007;0.289955516517728;0.392292339148199;0.132645632664378
"delightful";0.419550927978164;0.509102663771823;0.366246333107663;-0.0335410552240295
"determined";0.521415770918099;0.291327515451626;0.161568657655238;0.133694679065747
"different";0.430901265231282;0.37771320559531;0.411566709471593;0.220444086022643
"energetic";0.484603720211189;0.264713005283042;0.171164925850821;0.14492522013397
"enthusiastic";0.131123947565901;0.506490677458006;0.179949602754105;0.301609504325494
"exciting";-0.057739070430419;0.627189337007793;0.254005232258378;0.197175366064779
"expensive";0.0616879170543673;0.492567019907634;0.0148992927276882;0.458422573861632
"extraordinary";0.601254760420772;0.213607776197976;0.473866663837316;0.0238987137366584
"extreme";0.515019073968881;0.199807948970083;0.514751712803169;0.161500439222263
"fair";0.52200965029698;0.324641488756861;0.209260765994782;0.165203880847282
"faithful";0.023385531513658;0.425071571399375;0.443761216068111;0.290712743300144
"familiar";0.517125750927341;0.0669268186077205;0.303285611284634;-0.0249818743429573
"famous";0.24425500588338;0.281076655666023;0.187646370057818;0.0860679313424711
"fancy";-0.139941671933429;0.385076395002806;0.274813042775786;0.0898327260576016
"free";0.244404077938039;0.485079540584115;-0.0420980179672283;-0.0278333606015784
"friendly";0.597903714968978;0.21157160887405;0.220475657011158;0.364093747964907
"funny";0.156842404623762;0.163512826400005;0.211675317504425;0.218715123859896
"gentle";0.462795911237649;0.603265459810414;0.209853441939494;0.019804459252995
"graceful";0.209501377675546;0.335728806512532;0.317309362007167;0.0305812699028641
"greatest";0.498172587270065;0.166763129554475;0.428364318232199;-0.0631727421013977
"happy";0.499542514382682;0.567702682107388;0.162637817120618;-0.0438300226790213
"honest";0.529681400810183;-0.0358510530923564;0.116700630682226;0.179357716348076
"humble";0.531268211022405;0.35596879634281;0.203002917766901;0.0186074853038418
"independent";0.402638262414951;0.0221855854027185;0.401794989330183;0.338129099478299
"individual";0.492720877519988;0.0314787776153657;0.357049020774942;0.209262830997186
"intelligent";0.199331945894123;0.216529029301007;0.462242058959797;-0.0476553274363492
"interesting";0.236664186474228;0.518643131248523;0.231955949273059;0.444268352454914
"irregular";0.289226090835931;0.00762232314978672;0.193819141123471;0.448709191940514
"learned";0.0810147698338453;0.229966446720114;0.516782368497328;0.117518437214622
"legal";0.552998056886395;0.218674980140054;-0.0281349586117543;0.0579583176477994
"liberal";0.105555987934692;0.0562644071976776;0.318201394211214;0.210244952037877
"loose";0.312389437015176;0.0281772201026369;0.491722749151201;-0.233384303756725
"married";0.704775097303635;0.105254809840531;0.223064524947797;0.149227571134411
"mighty";0.44890472863329;0.414922130884475;0.32786688520608;0.117734317968146
"minded";0.156272471149851;0.235170893125505;0.482469119865629;-0.102908496565906
"modest";0.226210182673695;0.610320324940588;0.396272775028837;-0.0891089427644103
"moral";0.634688072956898;0.240793386151673;-0.0684761344081459;-0.0152561894137801
"mysterious";0.519469191195295;0.129648675422346;0.294373128114507;0.221489160821519
"mystic";0.126988398390263;0.54496195133908;0.055517767282826;0.091770976200836
"natural";0.721176795589256;0.153524689047221;0.134545109976127;0.184725727352973
"neat";0.494572745442175;0.359327389247208;0.159349896371681;0.195095129675063
"original";0.412700809492311;0.125139835794092;0.54151343526974;0.0852148157047404
"passionate";0.411842135041438;0.220756311719316;0.0615015572717563;0.0490280731325088
"peaceful";0.421818355619024;0.350444486903616;0.245424834983285;-0.160438904221419
"playful";0.158430551480107;0.086747464652046;0.168745628764926;0.540841009776498
"pleasant";0.458414367845024;0.451984335952668;0.184877972131584;0.287261346674998
"pleasing";0.0528828480176452;0.391951645268856;0.0669243894362864;-0.175841403162615
"polite";0.374249249584446;0.0149869102853106;0.0340121262460161;0.243230568107289
"popular";0.424816353707068;0.115647408652092;0.0759706073986869;0.0215618445597373
"powerful";0.492230760815075;0.147891561651617;0.292882597778063;0.25795069266937
"professional";0.622598017705609;0.191762627706789;0.268668287488388;0.0980208006146967
"proud";0.465840049726743;0.268590064474592;0.245299832432373;0.495548005721707
"quiet";0.648030123130236;0.339434526739392;0.300455914870357;0.106332837469575
"reasonable";0.537829454904066;0.438899739235685;0.0952102988985355;-0.236239478120523
"rich";0.313302412216889;0.655806643717299;0.134813087369182;0.193027601940528
"sacred";0.328297232381884;0.0711749169442969;0.463138005208797;0.206429000986516
"safe";0.527275416012649;0.465956744891835;0.243830923030873;0.182741468429184
"smart";0.63559002542513;0.286825534689146;0.554043772229485;0.0720703673377119
"special";0.699058023483979;0.248429240929109;0.0833051291338513;0.0789607560135775
"stable";0.573055391519051;-0.161339276899352;0.307784795992082;-0.0263370789271686
"strong";0.582927679476463;0.440854242504004;0.259067303566708;0.0801746627574798
"superior";0.015308009004325;0.639620180601105;0.152861053400124;0.0193076584847038
"surprising";0.165693477470703;0.191733095041969;0.234876976623461;0.179686943880006
"thoughtful";0.529779883481356;0.320926258434912;0.084597558057172;0.148188741052189
"top";0.502567127402236;0.244541063135323;0.370663629027178;0.115327493941998
"uncertain";0.378419216844658;0.173849465200756;0.431798284141646;0.062468699928959
"united";0.424832882252969;0.364577525865033;0.303843629617574;0.177165848015265
"unpleasant";0.584762812011987;0.198791366568542;0.266715896200793;0.220937460187665
"worth";0.535093705388589;0.157634973425958;0.111397499096607;-0.273537931082882
"universal";0.0338903701339755;0.0697243044793028;-0.0011236195328217;0.569445135467385
"threatening";0.0725734707837449;0.385897477550483;0.587888398993916;0.241508566245785
"wise";0.385727734696397;0.599541647035101;0.147702206379113;0.03618486304493
"weak";0.386033993372178;0.231955200027714;-0.0764220599777041;0.353498917415359
