"MR1";"MR5";"MR10";"MR4";"MR2";"MR3";"MR7";"MR8";"MR6";"MR9"
"#-happy";0.343549499286831;0.36921633521559;0.26805930308072;0.164862204798309;0.0977743869948049;0.302346070859646;0.368132229279632;0.110818102589138;0.212213834135774;-0.0995738852439961
"delightful";0.480098005392261;0.304704619982064;0.393547454773526;0.169292883006857;-0.0818301330599413;0.0373249783805017;0.163232674909217;0.0200302973342529;-0.0299355919670042;-0.319071717886606
"determined";0.134798254905607;0.544097076684204;0.0732160626902743;0.328600926701602;0.0967038932697851;0.24851142480622;0.0989289737537583;0.163609101046746;0.133056378965708;-0.0115742378556385
"different";0.590950001949783;0.414089149702623;0.165918218407149;0.176103407440711;0.157722197337103;0.269853559913531;0.173296360872617;0.24265358100182;-0.00106882847612885;0.0219529204035957
"direct";0.789324619535306;0.00359963421903812;0.254671634806538;0.0211289350300075;0.168990809360657;0.149769892008917;0.0709905690867031;-0.0235979691011514;-0.0747237832464675;-0.0807312183517361
"encouraging";0.215813892158101;0.0367827867477601;0.0655460576032474;0.0157760278520758;0.107540686298785;0.288787784593113;0.570384323030244;0.0650665248759942;-0.153114833275542;-0.0589818940743593
"expensive";0.505997245095835;0.00826901796888658;0.177435708998304;0.410128981688321;0.290870599734222;-0.00912366807766923;0.0516855058661857;0.269825481924299;-0.0306451175130634;-0.103502297334916
"extraordinary";0.0699260066703682;0.534658466524124;-0.0462772579279505;0.101299632444593;-0.0607084916765166;0.300045478464064;0.00211894162978217;-0.161634381158214;-0.02027027844556;0.0135506751678632
"fair";0.510814539179873;0.219049132103317;0.278489592273221;0.177513162325116;0.248951283611816;0.429458480200805;0.149425091498309;0.120827739075125;0.0644149953286224;0.042707715598389
"faithful";0.322607076855279;0.628425358005152;0.35882521999969;0.0702733189920999;0.314882091627191;0.053767863474142;0.107811614561861;0.093736298465798;0.00889058259705775;0.0261074711157079
"familiar";0.472382030655151;0.461107241266493;0.386294386179414;0.149085651556168;0.196247207089512;0.0377537179103008;0.167206933694874;0.163521860667037;0.017172194411799;0.00825914638952815
"famous";0.190763754171908;0.0465830882366244;0.213177146469318;0.0581511207462316;0.250192758170992;0.474930110330899;0.0277601508132131;0.0634937950337191;0.237471896709521;0.037146686775948
"free";0.436881397480973;0.447248409403398;0.26644922036824;0.243782054681778;0.291072699019761;0.214568214173303;0.140943998949948;0.0516904392528352;0.0170043447596298;-0.0435743619835452
"friendly";0.518286166263117;0.341377863907185;0.221706363164788;0.134826949756522;0.1659537439064;0.112442947029489;0.0654540939176282;0.191087535648177;0.225594151266172;0.0655921558382842
"generous";0.425637293821376;0.46278763577657;0.252199074098515;0.208881008522159;0.162269797248012;0.245869459407211;0.0414325191765039;0.106053871771409;-0.0724893830722352;0.205504127615839
"gentle";0.581442049573936;0.354671625646212;0.23403989448559;0.159589135925243;0.104939625606149;0.0186945278634319;0.0198197667797587;0.0242675871154953;0.202572654422946;0.249301990415748
"genuine";0.465425131768317;0.0437164576687176;0.0102946683908255;0.152878078599898;0.100400074806088;0.126099193474768;0.0993900432818527;0.536304412269464;0.151534815144262;0.0278565349899375
"graceful";0.269095760788222;0.451502787107351;0.367735729024129;0.131303184098768;0.131978201088048;0.11685562327245;0.15157016510586;0.166029541623803;0.272781767009307;-0.193366519925982
"greatest";0.416392690966442;0.308929255649318;0.36871932880544;0.238003850181507;0.269066568088514;0.240338050766899;0.0169336785318223;0.212962549446307;0.155658879301997;-0.0470072309356921
"happier";0.313693919121082;0.256493261585203;0.201855453560267;0.242514112145349;-0.119599941602617;0.277139828435295;-0.046418042983414;-0.0242025515290115;0.0410651269215013;0.448028945518202
"happy";0.578044303511963;0.237798682896572;0.396999763147443;0.224401648788143;0.272462806433873;0.14291149856374;0.256426412485944;0.0979515510279408;0.171441295662464;0.0215544480570491
"harmless";0.258701430916142;0.262232593745504;0.248982538880979;0.314368860096067;0.167625884671942;0.0920243084745379;0.0555310754772924;0.115297736796707;-0.295516327386817;-0.0143632837700933
"holy";0.10549387560152;0.00620373598887585;0.398776505383151;0.418892211217069;-0.0271603469833727;0.252472801503367;0.281723215599949;0.0154485342224595;-0.0177853022445651;0.0468667171293455
"honest";0.521156857778051;0.22943669287198;0.364195683847871;0.274833888355031;0.0248859596398069;0.248958142771379;0.182331787039177;0.358159078138596;0.0171680678889556;0.148553378953797
"humble";0.268819834377318;0.299121518715547;0.34899592150789;0.170756864082322;0.353568675612955;0.334814532148731;0.265030365366457;0.0611757017869361;-0.0242173197091439;0.177682985433312
"independent";0.106000003075137;0.200669360815753;0.0891245760093572;0.074580786195241;0.0751158358368268;0.172653841805672;0.0454308390188157;0.109538289749044;0.732755397281125;-0.0288388223488837
"individual";0.269717594023596;0.301670571248881;0.248251533794725;0.0841363743530279;0.479287659397383;0.257592139826516;0.120612543173;0.195673874561687;-0.166528804524097;0.131357008119633
"influential";0.150957283211696;0.0437134552066159;0.488305067371632;0.105381053455597;0.0717053714872323;0.35406410275313;-0.090067615691421;0.123083917620868;-0.0979628378225998;-0.0124543612306041
"interesting";0.171650863245727;0.207673247964605;0.531905213992458;-0.0399453957170565;0.16152058621773;0.124653836170877;0.349280378945477;0.0511096079283049;0.060450270399985;-0.0421773713549078
"legal";0.0726549198319092;0.166136682276895;0.0353101613249543;0.150885270864523;0.657746773847196;0.164742481779392;0.0345896676120645;0.108682356550693;-0.0165732275443526;-0.0409304481740446
"liberal";0.145917368165873;0.0056065996988138;0.137790907951536;0.37227940654752;0.41032742130481;0.139155479867212;0.244904389515403;0.24448927541429;-0.0198679019884072;0.110244293244523
"loose";-0.0555895521239323;0.429287087020358;0.0669952653955521;0.127880183346034;0.498882344012051;-0.0975937349083385;0.135377058831782;0.351405340460052;0.164697898180982;-0.0679134887561825
"married";0.37334549628574;0.146135441399865;0.474698675633483;0.104011603540221;0.296625941120961;0.340147461368237;0.0938616712299703;0.159960326004218;0.17650917625549;0.0487997245147504
"mighty";0.0879302257635307;0.0330341442961844;0.271777656047728;0.385840878774939;0.0500335477977831;0.253390338255506;0.435006803232971;-0.12317612450693;0.131948113008029;0.151719745293524
"modest";0.698022681646581;0.0752794931557826;0.00705523706663199;0.168140936665598;0.270114941133832;-0.00628883357089806;0.0238215658627232;0.149993354874915;0.102613295105271;-0.0913446824482767
"moral";0.595876930207452;0.194422468972533;0.176833381623722;0.0963774006746311;0.166181605504078;0.260288648652308;0.0352722125647346;0.191346359560436;0.112478035858666;-0.0725841836842437
"mysterious";0.338556852359651;0.570074934407573;0.115544748028944;0.0891887015807815;0.336014326317297;0.153665637606933;0.196497447174045;0.164776728771237;0.1746459320771;0.200770752491608
"natural";0.437648139011233;0.461794760049214;0.364429798360985;0.216197960383965;0.221519651239751;0.166112948990682;0.15836259484253;0.158096802372183;0.148743831786222;0.110930738570372
"neat";0.651027221183721;0.209088337829314;0.178621470718613;0.251736453408221;0.038682819054343;0.150944318439526;0.0787043333143296;0.196434692811898;0.12879764742289;0.0107259633050568
"official";0.369422167781824;0.309570219934304;0.116803462164764;0.196464175502239;0.181589258752306;0.478828550080347;0.195309433581234;0.032165477740254;0.0334315157290572;-0.0951633914173355
"original";0.312203801972929;0.322625480677909;0.331361796634313;0.524744385580726;0.230065594126931;0.0383553832897776;0.0572279732245574;0.287114997252315;0.126092159167567;0.0458233646730939
"passionate";0.0811448182673143;0.105368502464335;0.0284119946016884;0.657983681099618;0.109473640277911;0.0401686018116845;0.00313082696075537;0.0298721359849841;0.103176650662971;0.0209330139929454
"peaceful";0.331331303099624;0.0630022215424388;0.163623821522094;0.559641067586912;-0.0858907918053051;0.165454433064629;-0.0869083730770993;0.0610163925020189;-0.267660704681869;0.03453726573545
"pleasant";0.380490988188036;0.309978896924016;0.276169028111012;0.298292651271473;0.148978206768667;0.211869362273353;0.239589397146069;0.337500409799078;0.113536907682712;-0.0879503492600336
"polite";0.353024552764222;0.0759921406953886;0.61093040585327;0.122937606748863;0.0852298795711191;0.38425852364312;0.107772571755574;-0.0972239480042018;0.214871945461235;-0.121848949444435
"popular";0.0446872228009082;0.217012134477898;0.10538082895353;0.0894444332147431;0.181638871729592;0.645215606275265;0.189758634040337;-0.120537145876177;0.0470191760885569;0.0160963574536066
"powerful";0.238460037953906;0.0579405234056796;0.327130197130238;0.38844909012283;0.241973693094541;0.0928191199068427;0.193913252361856;0.32217840364451;0.107912000173431;0.12729330778665
"professional";0.196691824994069;0.289192815895729;0.156739287495141;-0.0676526856465737;0.564345782119457;0.160751759802846;0.162898542818029;-0.0444227533712116;0.165297496517783;0.0395160697331185
"proud";0.45955808631556;0.395094151457798;0.345916749309701;0.200101563260003;0.08783917092752;0.223919323987602;0.134504367830865;0.112821876533189;0.252513898696846;0.202375885888927
"prudent";0.0752152726058524;0.303330460459168;0.0709896823977219;0.363112337262141;0.406809806821014;-0.18287227202965;0.217890102415006;-0.166969004948215;0.0169519796396918;0.133262568521205
"quiet";0.437800956724628;0.399924447787081;0.396021575739386;0.282035163550587;0.341265085764244;0.0685520790366518;0.186296842839734;-0.0715329902191046;0.198781156738422;0.0833362295218619
"reasonable";0.566869900009811;0.23452178030471;0.226799848862589;0.0219862260941409;-0.0271478173869986;0.112646168253213;0.0452834035285381;-0.0168715083495669;0.0314635140403278;-0.119890726010582
"responsible";0.218586835538517;0.217579907804464;0.326195231249796;0.0541459484194034;0.0139586620062672;0.68385128068281;0.244010723972357;0.117503767018469;0.0586998558335015;0.0434889275390894
"rich";0.525501962856296;0.224979991529977;0.354369854492777;0.26581432400406;0.220281889648246;0.297058568071788;0.159661573994293;-0.0597974702759171;0.0357857872600747;0.114960964912319
"sacred";0.0883364971996974;0.24704991602061;0.0455313925826742;0.345828133355732;0.169891537236876;0.0264226549658432;0.447231856818205;0.0979348400893434;0.154040573741485;0.10105567109396
"safe";0.4495299007142;0.387513843621907;0.361979902870852;0.0617972123795308;0.298534403700939;0.0535044371916615;0.192032622379335;0.134432609341629;-0.0662938782357658;0.199178540799867
"selfish";0.0715276885917912;0.0287434996648307;-0.0871934056276558;0.47894892971102;0.0282054131442499;0.154159585420449;0.187104778516761;0.0196389965382839;-0.0595076887549372;0.0125052543129616
"shocked";0.213703591002306;0.718743780663557;-0.0515516731825018;0.0201324741986302;0.190294531958989;0.0754994136675597;-0.0475160462589705;-0.0203780365624643;-0.0142903095918953;0.0682355151893658
"smart";0.468314598903576;0.216965534422883;-0.0348557657293118;0.0610888456951442;-0.0411164934632737;-0.161768346013715;0.0517441133812426;0.306137309681342;-0.39741960719252;-0.0166458005471535
"social";0.332568323710199;0.234887762506507;0.197046676698521;0.0929403800213304;0.435940162472915;0.0832312167962616;0.0365116500826348;0.306303283145179;0.0941613767383482;-0.108826593172161
"special";0.387731915425428;0.313882555860301;0.114356398346274;0.251253435875727;0.421174145707901;0.0266593773231794;0.00171102207536481;0.0400129957620219;-0.0829018137407888;-0.0213427762928381
"strong";0.517467564247628;0.384770306177996;0.205707257068083;0.192626625136304;0.0190524070517298;0.173453392034493;0.383576149212166;0.0120437600110743;0.133611155074225;0.0887989446515996
"superior";0.338226737431532;0.119869077249039;0.48045606833191;0.352187368728795;0.201141036341083;0.176625190453993;0.10425808452969;0.319724135698732;-0.0683058899683884;0.144905800493997
"surprising";0.0915657507530281;0.642573606445339;0.12924914999807;0.10760070496164;0.109819551711505;0.13674144928409;0.198676620555176;0.166050128373603;0.002719640282384;-0.138359430807476
"thoughtful";0.417894446634177;0.410586000467263;0.00300565656029636;-0.0889216825141309;0.105700390354547;0.0734054857720593;0.299414804346575;-0.0959595976428526;0.37276300590071;-0.0571136108220947
"uncertain";0.636738442465518;0.217656721762579;0.31077897976109;0.255586438986533;0.109455512187359;0.0792090462469867;-0.0800551721771619;-0.0358382662956952;0.0667834633562556;0.0448498383768349
"weak";0.384315153384603;0.637893619202554;0.131840773809335;0.132668341322812;0.281245456218107;0.159366908720313;0.0279713339555948;0.194633304519591;0.18050334167856;-0.0405101913766718
"wealthy";0.112125210905222;0.207184487138148;0.0492760721082127;0.353109393941996;0.0127466267670033;0.597910542929233;-0.0896606046786984;0.263236599932625;0.0344253814630108;-0.0661429145525292
"welcome";0.300721852662334;0.296071675617517;0.0381958702488655;0.00639494748800418;0.161495485128759;-0.107393564450102;0.185249639396811;0.193031597504434;0.244001003401947;0.186677166284342
"wise";0.555477074571067;0.277638171440535;-0.00199490202933049;0.0953827676962571;0.157352113668856;0.238807767349885;0.0887388781010828;0.122221131347825;-0.00000829084918553087;-0.0168197298609279
"worth";0.430223741999558;0.548462309714402;0.0995247871544383;0.149529896403111;0.149014694126941;0.0109182098713218;0.167214014458031;0.270790431122524;-0.0841293098367099;-0.131746046131333
