"MR1";"MR11";"MR3";"MR5";"MR4";"MR6";"MR10";"MR7";"MR8";"MR2";"MR9"
"accomplished";0.290620373900398;0.576062642763318;0.303033239097269;-0.0400962309059136;0.144191117167771;0.10410716582332;0.0483199261708533;0.0327364514657241;0.0180003554593292;0.274284275707584;-0.0024947039059407
"accustomed";0.701935408842396;0.07368223359115;0.254241233564958;0.12036467419665;0.160972590541239;0.0914227951123383;0.100146190487324;0.104123183967324;0.0708917420007057;0.0810259993240238;0.14933282864867
"afraid";0.552244623717404;0.236050518680098;0.387219714625692;0.306242600758843;0.127518271309387;0.386301231658056;0.134659296557389;0.00467946522216159;0.0965051702285443;0.183741763284919;0.121731002537493
"beautiful";0.604474811221725;0.200745574365584;0.267653741451364;0.27121933899629;0.31286275871954;0.252607894302634;0.130365425286337;0.174996110026845;0.0315988581107853;0.166407207326262;0.0149471662252101
"best";0.501688926078236;0.191885175933655;0.28054790799373;0.209175526524729;0.361891207731999;0.0343391803616614;-0.0330900685507694;0.215585237961628;0.344956977677034;0.0280629486182496;0.0386038983681912
"blessed";0.225608121699518;0.126472224575478;0.350836405939283;0.627211664547502;-0.00910958692933546;0.053710375490215;0.0289780016510829;0.182612478149137;-0.0180597348250313;-0.0972416588127095;0.314135689235946
"calm";0.276264901474912;0.105694425863605;0.206751754955821;0.115984564286714;0.649366393001256;0.292746116134521;0.133924770939743;0.0268425368761951;0.0258058264936236;0.0109762389507637;0.0808359863431152
"capable";0.106068895441609;0.361983806629834;0.130955806035089;0.230425542809321;0.0970288014725125;0.733363460124311;0.101056847440427;0.0799171787320512;0.018635925167133;0.00991249939325619;0.0025090568710511
"careful";0.290556328005729;-0.0595888719238299;0.184862045340555;0.317822179567857;0.314603056396664;0.112514272900711;0.286206981602638;0.0817968357632392;0.340697100832935;0.142255847462661;0.297811468931355
"cheerful";0.375654686423663;0.251660915509939;0.24590167011994;0.432103375927247;0.169229587008529;0.278981269988345;0.0890211562750346;0.178298965065322;0.333641977141039;-0.0313256632212392;0.123487463211317
"clean";0.329777000400519;0.156068777459068;0.624474812372863;0.192501756983173;0.145549884003496;-0.0518317437566995;-0.058178701234541;-0.0476307975677423;0.0372275015987829;0.188229663972;0.125146652400601
"clever";0.263932605722306;0.218502746239048;0.231397405179236;0.240581419012283;0.160217757452859;0.478335634542449;0.100678595476592;0.328593252839768;0.136894126269373;0.104107655633241;0.225947512423933
"comfortable";0.337352630792713;0.239713812971041;0.433609755324485;0.430521754558671;0.240104671466316;0.211191915505953;0.0554943068363308;0.260943555942477;0.0915886472685106;0.137760349086826;-0.0181193802317308
"cruel";0.352537243663561;0.0738476870862198;0.158683164835316;0.00455952684237962;0.634234599414687;0.013070808832177;0.23515614452594;0.0379332885156803;0.0587579700913945;0.12178541048386;0.117900029501957
"curious";0.528873696884335;0.196452448978346;0.39374208332886;0.299716413535081;0.3659346820728;0.258501329027392;0.142624629666428;0.172350397448615;0.108556572530067;0.12910732400842;0.016415331375011
"dangerous";0.549426810099477;0.372283224922226;0.192356591656513;0.317383658983556;0.0674262591669454;0.14358254459373;0.0574684830457071;0.209308260308859;0.0438715021367239;0.206870222294803;-0.221770440517282
"delicate";0.290698953083588;0.517053147571303;0.24055016828147;0.227457578768865;0.194549838694652;0.147100198849473;0.113133166781974;0.208866113663196;0.407879896690083;-0.0502378283996296;0.163271727165431
"delicious";0.120317982039859;0.18998111541593;0.0848703461891539;0.111287224689992;0.179080862957832;0.0260757126256383;0.665722152686306;0.0103943219108869;0.12940473670398;-0.00659902953162996;0.205134275419452
"delighted";0.494788917451664;0.0948420311291801;0.0495397226512373;0.357613735266084;0.359693461985345;0.167796383311865;0.148011973980986;0.195459819848931;0.371918976049918;0.144058917709608;0.131923303357761
"delightful";0.326346220797131;0.341458449780408;0.231738734304858;0.165343812654026;0.0946047685192656;0.177359837034584;0.396790015902186;0.0819965915752333;0.308947817255057;0.0462346638743918;0.0902085763610938
"determined";0.154030288986092;0.0186750200948877;0.458764735372029;0.38199779289094;0.0815356264634495;-0.0000107753018129025;0.102875797388647;0.438149666089761;-0.0445063368950993;-0.117463984845907;0.178191097292629
"different";0.521947295495131;0.300961270085371;0.335790251822186;0.143190801204732;0.201421919079152;0.268615674426751;0.204958165036717;0.136443166778037;0.237977786759734;0.0919530944177758;0.096536718915431
"encouraging";0.24636654324619;0.236633116873389;0.540562142979558;-0.0307637801177725;0.168680071701987;0.0848420557972466;0.223424443824805;0.173961396812686;-0.0174145371738722;0.167916105448951;0.0267758483908345
"expensive";0.191430446631277;0.104847061524486;0.140286592048355;0.639205413675909;0.0991333111347713;0.145802152317352;0.0764404121370696;0.156540229013934;-0.0577031223785596;-0.0479341529452211;-0.0315338747996653
"extraordinary";0.412232941301582;0.162324291490281;0.484005516301207;0.273377887958428;0.408418258640529;0.262660482040213;0.16031418742494;-0.0674503312585318;0.0263662703435034;0.0185018294430411;0.232547835318089
"extreme";0.474184449223035;0.482964007856217;0.0962139891774638;0.371933408987398;0.136808423959578;-0.0250859572140071;0.187142370594893;0.026586784252041;0.0994703691151558;-0.00681393322834676;-0.102511484797702
"fair";0.388813576677591;0.196226166562178;0.295656195946913;0.220246600669179;0.14017792766196;0.13851495178482;0.172289045752152;0.437447731593535;-0.000552561860567131;0.365987261178419;0.140113975225645
"faithful";0.598349278086876;0.345702756569134;0.295604704594561;0.0113162750191448;0.137667608540248;0.197074202455906;0.0279478614728828;0.176980710479226;0.250081837755013;0.0636493076207176;-0.0129302761808183
"familiar";0.373710303928233;0.386417572485734;0.119727409911395;0.288125677472597;0.0293817491546642;0.161740605506445;0.0562909916013679;0.120544222209435;0.169656463642038;0.296045578279912;0.182438443946315
"famous";0.253898529559975;0.359904051161172;0.304585344157558;0.14584420018182;0.270934513943809;0.24777650357075;-0.114260500234888;0.0247409057839961;0.0739580218938162;0.114847590892432;0.130569228309161
"fancy";-0.0150369112591776;0.041407121666529;0.557997071330522;0.31325452042619;0.379455645223933;0.191404385540898;-0.0355950554730115;-0.0633310297347296;0.0523243674706987;0.286867261282554;0.00416055411276497
"fascinating";-0.0238878790066072;0.138450210353239;0.0532367758677435;0.106341900121392;0.18165614411227;0.192753041321388;0.625376007021242;0.317707304109219;0.0387842228195917;0.10661505758929;-0.0575434965594135
"free";0.395802089856007;0.350381164668502;0.420029125562652;0.310545663336261;0.296459254724876;0.189760740234932;0.119780633542479;0.154053679356851;0.00373820902189369;0.150731127118299;0.187884049286974
"friendly";0.312926792239915;0.555653626522697;-0.0654062712508349;0.191215493173109;0.324146060858299;0.216862653293686;0.238339693808816;0.0976082989227062;-0.0599505675274938;0.044415452768273;0.0618391068459041
"generous";0.260058152254549;0.407455196864899;0.251765838711969;-0.103492433071351;0.110020002337136;0.188844324935314;0.138158067753663;0.217738841088445;0.437072463052342;0.196310268024814;-0.0576509614531637
"gentle";0.341593281071635;0.136749946922787;0.540881107397644;0.315263064231151;0.183078615592775;0.245188565297865;0.0680621394994205;0.151658585209612;0.283394047231018;-0.0905724252767953;-0.0215364517707095
"genuine";0.657971594062823;0.340906191087063;0.175489742536691;0.291932028433272;0.00242780844855192;0.176066395892428;0.0361803138175747;0.0700623620841791;0.149500214481514;-0.140803234486813;-0.0267964031501516
"graceful";0.167339862333484;0.661637105482032;0.0923056638597802;0.0722165275281067;-0.109659380320526;-0.000672569109206657;0.161514127643858;-0.0446655767914014;0.214640288862986;0.127167562410715;0.0139213155891579
"greatest";0.461093015916232;0.2067678563026;0.376594835046467;0.200726133960845;0.299149328580281;0.361214545010744;0.119569479126555;0.092757320506053;0.0846242346925871;0.0726772901799187;0.187498845472743
"happier";0.431120517409342;0.273617422964814;0.181180924666425;0.236421326559566;0.391830663542198;0.535148229965131;0.110789685527486;0.0987825038217415;0.105393495877966;-0.00713293193972704;0.08293889297158
