"MR1";"MR4";"MR7";"MR5";"MR6";"MR2";"MR3";"MR9";"MR10";"MR8"
"accustomed";0.324370685466194;0.322804729235309;0.164057825549211;0.35317848150574;0.126996212252086;0.22796985505344;0.243057148393777;0.188910323516616;0.302872929471797;-0.0564449624936275
"afraid";0.560865944980137;0.230511637607542;0.157066797741119;-0.0801764031258499;0.166984762499623;0.130436506241046;0.115612173077087;0.309209755573134;-0.0224645053912489;0.414223655125642
"beautiful";0.662334719792471;0.097130745063682;0.250003968715436;0.14559249719125;0.305388060640647;0.11396911521178;0.191590061242723;0.079739691570867;0.0873404656478738;0.156983087426376
"best";0.301156845516387;0.329635817410304;0.320594485333792;0.014644646132348;-0.0534740671192752;0.456186313426601;0.339299710606669;0.149808900787965;0.122963814037778;0.354606644089884
"blessed";0.446995507378349;0.507776683020188;0.350722095177487;0.0566253966464892;0.197705099446185;0.00891398721387476;0.0073139010072489;0.0606395873906682;-0.0866350611785981;0.0908529892421082
"brave";0.313709919366206;0.510490391486753;0.159038661862517;0.492468135643474;0.27669512759751;0.11203063847195;0.000919210708626469;0.158050742266125;0.0974417713516348;0.0546768030201578
"calm";0.408795699448245;0.0592295176889306;0.232802463341425;0.065614583282986;0.459230980116393;0.193337736615603;0.199261389543152;0.103719117179525;0.168900625225761;0.161924873619868
"careful";0.506528785832512;0.256587864522084;0.380956375424709;0.25598387893791;0.122599157028283;0.213976581784716;0.00170982860141242;0.0355245176419201;0.0251818461949717;0.230149268512026
"catholic";0.324904258880897;0.498588901875612;0.228188798129088;-0.13560392066177;0.0901376822370988;0.0536004628547333;-0.324088653269742;0.202100403988261;0.156776683275774;-0.00400448035418888
"cautious";0.205331955359014;0.291172885971088;-0.0650271863963554;0.208189264706256;0.0549105837258474;0.260934106153304;0.0390382058227898;0.0809973730789506;-0.206859441998287;0.294386643058815
"cheerful";0.430625745750258;0.289616193004004;0.24405263492476;0.151346161669715;0.213600445897344;0.331961448560996;0.35143874949489;0.129860001071413;-0.0247739839713355;0.208813464222744
"clean";0.0793394984380274;0.06134932415579;0.0288649354891814;0.206589747937955;0.10488245776724;0.580380480962408;0.123257792974366;0.159749152344749;0.222730943416569;0.0463045038946114
"comfortable";0.486394545988571;0.332335460087205;0.210997358941826;0.169930104168398;0.292436049708523;0.311240848423414;0.119233965957279;0.0321111992949935;0.0143087597046076;0.0385757925294035
