"MR4";"MR2";"MR3";"MR1"
"afraid";0.51595894765897;0.456175833180223;0.335292382585596;0.497910878134902
"beautiful";0.640821836907683;0.0727733677756933;0.440395366201001;0.0387177127704754
"best";0.314212760491538;0.280457483521524;0.505719834060828;0.544734044633847
"bustle";0.214320163515108;0.578687579757989;-0.0338654482252376;0.424004811893929
"calm";0.228589956554695;0.187884013299008;0.520843415604991;0.379409308024062
"capable";0.442656016198962;0.476204347362434;0.482274409567765;0.257346962834235
"cheerful";0.560504946123852;0.212183774878733;0.38476294055269;0.331360839451106
"clever";0.427491312436525;0.328468259721123;0.396561649669827;0.458313156897245
"comfortable";0.483988629993561;0.445495565416415;0.406539843541673;0.424801977822393
"dangerous";0.389639391366515;0.140692183772323;0.0889030004290115;0.626023757123732
"delighted";0.528913271904036;0.22889883175671;0.191839110111454;0.459937774916245
"delightful";0.212033783108505;0.65095746384537;0.484733039343819;0.306117061997732
"determined";0.379991920792734;0.520091923994589;0.517223098053173;0.275673868632018
"different";0.345726359165208;0.427968937568814;0.446514275313709;0.484385311268892
"direct";0.233304380953551;0.52422826722726;0.356282386787067;0.278269112831661
"expensive";0.300152703653022;0.277383012693855;0.35093612974097;0.466568798891019
"extraordinary";0.126648315523967;0.635749940021283;0.0350991383915419;0.139517176404645
"fair";0.620262618994591;0.260479371610389;0.255758362912449;0.373161679638939
"familiar";0.133170004689889;0.615310362611322;0.439170066312397;-0.00453535917581033
"fancy";0.407533955821425;0.277230370479514;0.339749328052604;0.240110270252027
"free";0.701237536455007;0.223521837645303;0.222186501801292;-0.0727975444090337
"friendly";0.460241949193884;0.408112704553625;0.417186538598828;0.289992740598451
"generous";-0.187445366514875;0.597213629162106;0.254925012994221;0.212407788299126
"gentle";0.577707097368555;0.347875861063864;0.387409834958495;0.369978324743602
"genuine";0.11941232395109;0.52091475910598;0.185355195140376;0.440586801770279
"greatest";0.427379817832668;0.477886432425249;0.497217860293135;0.383179350615256
"happier";0.357956419302805;0.535246262157376;0.266568260111524;0.475931533530551
"happy";0.677272881708326;0.380128105528569;0.291921036999765;0.00516736442799687
"honest";0.442984490535511;0.31845275576367;0.63180352325375;0.136298088601341
"humble";0.11515969359778;0.107124396825315;0.098588648757993;0.618405955941995
"improper";0.487519256767321;0.153350860660463;0.254629152080086;0.472245384296548
"independent";0.4120374855191;0.28502191413594;0.707705518463026;0.0584694562705341
"interesting";0.447501072195798;0.558867156896882;0.201340882512571;0.375376267650249
"married";0.562039631587384;0.101415119367859;0.108977475477452;0.180423638764023
"modest";0.309253413207942;0.323960778077135;0.429256002689109;0.634483406532512
"moral";0.0398113842296723;0.30421251551288;0.266415197496949;0.504722891584449
"natural";0.371583389435028;0.452217296528879;0.487490293673966;0.43443877204604
"neat";0.291570384834981;-0.0189806406665027;0.518892876496158;0.271234481531818
"playful";0.267220843019613;0.307395268924032;0.450101490622108;0.110376395232231
"pleasant";0.366260056510633;0.410708872937677;0.486856296503032;0.501939116688549
"pleasing";0.310426458388841;0.107585312925708;0.287103406436292;0.466461908700298
"proud";0.29056834101909;0.576273120013041;0.47755500162496;0.264339622487385
"quiet";0.56502822789683;0.402831304871181;0.338484059356042;0.478350489291943
"reasonable";0.244624931682415;0.423929358444929;0.596302643491845;0.334723604050263
"rich";0.604681056829589;0.181753067411842;0.242300517979834;0.375273066383372
"safe";0.298479082214618;0.610107542963529;0.286523820037218;0.304132091682708
"secure";0.252052798055053;0.712708782649646;0.245704628706134;0.0324926959143121
"selfish";0.213529019746442;0.449841517882074;0.440081818663414;0.213722195606229
"stable";0.668453796241921;0.245670486111186;-0.0678152229521456;0.376046993558083
"strong";0.533784134702982;0.474850910767714;0.363535704771478;0.326648941768114
"superior";0.307378353090613;0.173635070790873;0.520022187235998;0.321237075616847
"surprising";0.326397191767886;0.648178882353116;-0.083475143234631;0.191730095969299
"thoughtful";0.62569446730197;-0.00751858458661361;0.117990301045159;0.346991014285251
"uncertain";0.188637334591434;0.137349041106331;0.372067835372562;0.162466743567084
"united";-0.071139966525467;0.14452659660004;0.684158812236917;0.10767844165776
"unpleasant";0.590775837490897;0.15750357426264;0.391982659352016;0.283249028706778
"weak";0.277561083599414;0.17707514625454;0.652230158109593;0.192362079947052
"welcome";0.558570103486698;0.272296227593638;0.284877406370305;0.398155656166482
"worth";0.563154445754729;0.339966314390827;0.341960244147058;0.403066751451287
"sympathetic";0.184053581678652;0.692675407786007;0.407078779634579;-0.014106065687061
