"MR1";"MR2";"MR3";"MR6";"MR11";"MR4";"MR9";"MR7";"MR8";"MR5";"MR12";"MR10"
"accustomed";0.380641360454022;0.213532236617512;0.456599351288574;0.185482853963021;0.0740392055274158;0.124450653723262;-0.117196868998707;0.233233608010767;0.157209694605724;-0.141764704828275;-0.185866669869985;-0.041208154032726
"afraid";0.642752482116895;0.169968788159167;0.0601776092695314;0.24790223474399;0.111089209620813;0.0373339540036237;0.21236661415619;0.164355115499916;0.0373498255338169;0.165026537191821;-0.0897983409523824;0.0117036365811079
"amusing";0.278886900283428;0.206263613528683;0.596601505206139;-0.0277227850801388;0.127007218685565;0.0912301339680498;-0.139942801375993;0.0404896238986832;0.176963425460315;-0.0581590189902056;0.0371230003121822;0.0766264008060116
"appropriate";0.138213395984533;0.0419965539074124;-0.0362601434385507;-0.0265113041590086;0.0290949377701226;-0.0169252389267564;0.670871773984487;0.210192774941548;0.0222410590985646;0.0740233264679406;0.00845792935196376;-0.0307040842018931
"beautiful";0.378494937252129;0.547578358979581;0.195183442582931;0.0635451845291957;-0.0901349093922523;-0.0261709935936213;0.0964228098353436;0.173921182254487;-0.0396939870479323;0.0692797597290962;-0.224664803406791;0.343936631149824
"best";0.593118709638482;0.221028598368455;0.250801733706491;-0.0896480917450473;0.128202596850684;0.0999703885782667;0.186741025183899;0.207510844877502;0.152045729447406;0.0964411194732133;0.188569247844553;0.0208895770278217
"brave";0.0607942230728423;0.391676878962433;0.0582928885848024;-0.0271108654016939;0.0934876736720569;-0.00284883418813251;0.259179111779567;0.0701463579907061;0.136078534324933;0.634674398683182;0.0192044456424698;0.196427131108246
"bustle";0.0585457329570183;0.0529419589508462;-0.0675017581189692;0.0796668380575221;-0.0235974901406453;-0.0610762081679678;0.101326931107103;0.651047510413044;0.0923618316132019;-0.0400287365347383;-0.16079784954193;-0.127286698659225
"calm";0.312172050416754;0.425630630990018;0.195955611572444;0.193475973571432;-0.108992738906457;0.22436319898141;0.261398402142453;0.150515804786608;0.163952669566818;-0.172481702317036;0.244190617818704;0.0203875253771639
"careful";0.608283976076947;0.210809439135339;0.173992875687873;0.0428707183942641;0.508027331827071;0.242807558394988;0.0365154358198007;0.0662638776135404;0.141276194214177;0.0230216764473399;-0.0353457430722392;-0.0247006781263014
"cautious";0.649653806099991;-0.0172449325838375;-0.0102196536240093;0.0683531738077077;0.238227679330164;0.0236559841367603;0.0811821264302116;-0.147337006590912;0.272971825102484;0.131263284548977;-0.0871452703135586;-0.125138119960259
"cheerful";0.493933895249014;0.476014864460124;0.291440716470677;0.0560394112363464;0.249940254928239;0.16441320473237;0.0823664367029948;-0.0759311294579708;0.00743340164093251;0.129550169130785;0.0775175781729354;0.184833578482988
"clean";0.597187436803725;0.253305601934002;0.251228385644446;0.0956691204571052;0.228224038413237;-0.0189445606041399;0.0122654125986824;0.0904724494179557;-0.00287159259675352;-0.0604986102802506;0.0295302840348702;0.179792977429329
"clever";0.226393499745345;0.0936016556894285;0.00172354916020668;-0.115833750629539;0.0516947391471693;0.00953157161776501;0.0258360932403368;0.143559666610762;0.617132110388545;0.0918388202930773;-0.0412336659969878;0.187459517092196
"comfortable";0.449446619313723;0.32325045153637;0.338673968474094;-0.0103354422128943;0.371151091795868;0.185545421095453;0.0568164468713306;0.0017399359053266;0.116716644784903;0.0778236211590896;0.0274109216507956;0.132605644050665
"confident";0.451184249258696;0.00526395448288708;0.264404994708259;0.188636647063874;0.286255377603994;0.0976811551045174;0.229573997039226;-0.15739144449139;0.0389144613721829;0.117410865834712;-0.321802933104543;-0.112600743489345
"cruel";0.252472173269204;0.179866830806214;0.347654912370215;0.019026160415178;0.0741604836528235;-0.379063562143372;0.116424139173302;-0.0118607442729763;-0.060182028260807;0.183887366725761;0.0234455851724051;0.0425520783885413
"curious";0.469229666970809;0.360980551435889;0.22374475060436;0.319887822258571;0.122271166229881;0.185704531028218;0.00211917089509614;0.0267563585296236;0.266578546133091;-0.0119478478934505;-0.0568074707150213;0.00123158904773838
"dangerous";0.610000592133141;0.157877924573834;0.130066395823216;0.0154691036093943;0.324548389250779;-0.0405598579560152;-0.0681699635659859;0.18325246400524;0.153332770728752;-0.142349468596081;0.174740668917131;0.0337412706860711
"delicate";0.41481603673563;0.300510282590903;0.20360984353197;0.280923871574541;0.0837289117105019;0.0453560886157317;-0.0221859881489669;0.0381415330198336;0.333490192392549;0.237872220275339;-0.18229304323757;-0.0270191509930993
"delicious";0.110832248671803;0.732831256887747;-0.11871138991016;-0.0940305538501543;0.147368637497303;0.0498068013129531;0.0791544041459024;-0.0304664019430847;0.0410707373972035;0.100501417764571;0.0700959344606495;0.0641233426882214
"delighted";0.600685628636978;0.276001394549167;0.371865057058216;0.188482448696086;0.0940041661428096;0.0546748208313831;0.173252254591463;0.0833247642851943;-0.153004842933578;0.174620737488148;-0.217846996780268;0.0609112147220958
"delightful";0.331282278054738;0.386584252925581;0.314306730774738;0.242228841603597;0.245504452595602;-0.0680540387133782;0.15012476257779;0.141568094334801;0.319066267039617;0.0971083271544516;0.173865603861542;-0.100143603594034
"determined";0.622079497168172;0.222791157875187;0.125307065771891;0.0804191763524951;-0.0508979892203474;0.0523174962400484;0.0338901069660507;0.0722510849238592;0.0919418376212113;0.0317723772515499;0.0405883443887536;0.0398088085563021
"different";0.46358442861711;0.247061209045467;0.411124585688524;0.21607910678395;0.0715129107739043;0.159854576274194;0.0600366501740095;0.231312477940959;0.024198810027438;0.101030922107439;0.0319753255706966;0.121526995870485
"energetic";0.431185750875749;0.192500276295404;0.254234211035266;0.0858074601656947;0.347207985733261;0.0184136337470018;0.0615877788521007;0.157529973537143;-0.167355313516191;-0.0132824128180433;0.00662005673896868;0.273037242109832
"enthusiastic";0.222274111967251;0.50916346471858;0.175496051043924;0.063319771701896;-0.0181434140966191;0.248365540422217;-0.0741819835223377;0.208366039312791;-0.149447709263877;0.135025692811568;-0.0304170358460792;0.13195805609029
