"MR2";"MR1";"MR5";"MR3";"MR4";"MR7";"MR6";"MR8";"MR9"
"#-free";-0.0952180381084613;-0.101486293903419;-0.0989116092982252;0.102220186619369;0.863791246163802;-0.0237707128695569;-0.0487340620790736;0.0167995727007871;0.0724806619033292
"#-interesting";0.776389417660776;-0.0284027925648724;0.0110217689077414;0.111931877838642;-0.0945160711326704;-0.0964765833211062;0.041919722428436;0.108610142374999;0.0471898584311563
"accustomed";0.818198208425715;0.0280786419486702;0.201465476738123;0.0439010377431869;0.0924156537536068;0.0425449608369357;-0.087289850829119;0.0254925974032825;-0.0188525866426489
"afraid";0.0280029228922201;0.681259019649344;0.245135737795529;0.0340322265249105;-0.00338650029437323;-0.0300518812368615;0.0405572737689074;-0.0672911068766304;0.221730313556291
"aggressive";0.281304016222511;-0.0639379387296914;-0.0193779847424195;-0.0979977641669101;-0.0164135846072215;0.0127321427881392;0.16751083905886;0.487316562990398;0.114873137651499
"appropriate";0.0535541710005758;-0.15017710070515;-0.070498414767672;0.485515551157405;0.35049307701955;0.232243128046413;-0.0667631315213739;0.0115121668460611;0.284889398342344
"beautiful";0.10351890407087;0.668408182888496;0.107667502032068;-0.0159377797589055;0.0401051831590874;0.180339608513158;0.0485540071076973;-0.112689640379578;0.0198944108666796
"best";0.167819116706415;0.284758601387414;0.314791921114924;0.066831643376258;0.159876094288454;0.209211779492983;0.1076698814916;-0.0131176361434408;0.114815498881696
"brave";0.0574811593608777;-0.108128394662351;-0.0407115110817368;-0.0171617634295964;-0.00369196225839319;0.0599978020121095;0.0238726319291029;0.70956852694193;-0.0498366605107329
"calm";0.228279996588228;0.138207256734898;-0.177923650987333;-0.0677293662076257;-0.0436482675439043;-0.14233587054028;0.784203225888712;0.0308955465185643;0.0150669485625467
"capable";0.40086142113527;0.0710975612396219;-0.032406612887637;0.0195225707740974;0.0890473491377157;0.00267363097259235;-0.0116134911477389;0.0269588632727167;0.271052554999407
"careful";-0.172122705213426;0.358858226196145;0.0512819996812177;0.0585407029726613;0.0538605080687996;0.080777033359056;-0.0312607668665225;0.242297974861684;-0.0639280520092363
"cheerful";0.20912485034414;0.627423882546452;-0.148341868457724;0.0143670921866571;-0.0726957534849086;0.0675085684110014;0.358459670451404;0.0261914970928015;0.157029666959358
"clean";0.189293466176461;0.0853411854533954;-0.138204462744696;0.552472626445414;-0.0466586019645479;0.306266670422374;0.132550589501332;0.036721109366192;0.143343876040323
"comfortable";-0.00801471324696363;-0.0610494945589337;0.0264337176820734;0.814639314566374;0.110292620567621;-0.0702111595527345;-0.0304535272663916;-0.102136173500044;0.11440560587156
"confident";-0.0193182807649854;-0.0986683396084645;0.402304530721007;0.162890083542781;0.0351623474473108;0.232122755290382;0.492664714627452;0.0550403519660799;-0.0602784496647719
"conventional";0.242535068678013;-0.110744722698381;-0.0538089295512465;0.290228043773261;-0.134466604155889;0.585587668439811;0.0429738047934756;0.118919274351945;0.00776058131710207
"cruel";0.118841240309946;0.40386622228497;0.340739253288679;-0.0010132606296564;0.0117450407388449;-0.0518539127726372;0.00683912789868634;0.0816275929607055;0.113978542788795
"curious";0.371783692546932;0.219855010238236;0.429146266086006;-0.00474571748576199;0.0887812923796988;0.19484190426088;0.322996789224804;-0.121747672490964;-0.0238105816481389
"dangerous";0.0463142706052083;0.680701017962458;0.0860661178945728;-0.019474774702046;0.0931892628125577;-0.00180619728780151;0.18404520150218;-0.139218580666996;0.350038418767415
"delicate";0.061393591355353;0.29362785962601;0.438840294585732;0.197812158654318;0.354435286371128;0.0815724443842604;0.0741215702451935;-0.0397084676313941;0.0286748553342366
"delicious";-0.0126261553488515;-0.00852287299122022;0.304786270016458;0.0779524662418891;-0.00985428308119955;0.167263325139199;0.0380444047299482;0.0587621417058905;0.501560442223051
"delightful";-0.0333555803538312;0.582628395777621;-0.156485060127604;-0.0954809684518147;0.0232516718261605;0.100687422181404;-0.0576366148201233;-0.0886048956687474;-0.0760543244650588
"determined";0.114558405286241;-0.0770456916468747;0.187080447104781;-0.162284397861055;-0.0788625625453609;0.207653942145078;0.0331908164439549;0.0349621336257163;-0.00633610671860596
"different";0.0527371046885196;0.00568759320694551;0.419943046653617;-0.149211661275377;-0.072372136278083;0.0491936779187308;0.164851511327445;0.0413553328206832;0.150791844650116
