"MR1";"MR7";"MR3";"MR4";"MR2";"MR5";"MR6";"MR8";"MR9"
"afraid";0.474965054642982;0.335553776149301;0.351442260325839;0.107220196197991;-0.0369704187666254;0.25857105262407;0.380582540954398;0.0692650375983218;0.0977912772704448
"beautiful";0.439687960866474;0.258413407677837;0.477790561099707;0.0101247166994632;-0.0772448950594197;0.22309084717854;-0.00823818145736252;0.318427831251404;0.235600939877327
"best";0.382745639084351;0.185290366449398;0.409435398757115;0.12232803968007;0.146360357309126;0.265372719111131;0.0490174787946549;0.244214545426376;0.148027903693034
"calm";0.315497222684375;0.130803100717089;0.174207369291782;0.263898221705389;0.497121900677504;0.0883377102887025;0.0614345105105568;0.268931821030855;-0.0518820589523393
"capable";0.215559104625535;0.467224888680234;0.24785251071817;0.322697850851285;0.126223037930502;0.137563782980051;0.270439106327029;-0.00116652797307023;-0.0829080704930351
"careful";0.217155076918642;0.296660635339798;0.060942444287558;0.244718931808222;0.0347013767568322;0.492500776159123;-0.00132855314224827;0.0134617564846312;0.12224973765168
"cheerful";0.587853251066103;0.193047521912916;0.0108293504203882;0.0787564750507267;0.34501313516118;0.191999031462253;0.0167209112790132;0.10247703187762;-0.0327666917932905
"clever";-0.0881056135978112;0.0278293739098825;-0.235622225370073;0.586801034805815;0.159544291224299;0.126037759973927;0.00249415115928407;0.303390687644884;0.0805596750892663
"comfortable";0.359386949545565;0.39304636321698;0.175051244183106;0.165962600637542;0.0750462816906528;0.470758819203103;0.240055916533856;0.109741841619173;0.179046188811108
"compassionate";0.247033556793329;0.623905756959222;0.0742033915573033;0.184292761103115;-0.18267334677427;0.207523133355567;0.0728038996556946;-0.137051011183325;0.215788302826709
"confident";0.0231533315384958;-0.0917249004929698;-0.028557823725617;0.115091836979342;0.78493310465975;0.11539569081698;0.0434806132723129;0.0215328319448092;0.00366520108594104
"cruel";0.307973194087461;0.5744499523575;0.168254185958617;-0.0402589547966287;0.0511312628179615;0.0932427638137652;0.107233768104454;0.127224190458063;-0.0767991201083945
"delicate";0.411118857249807;0.525035542835801;0.341487125069987;0.291836926421472;0.162576263373094;0.06073815147915;-0.00464432403519987;0.248334015090225;0.0106440678558761
"delighted";0.348009220464568;0.391299851695866;0.223283242542463;0.530302535724566;0.0232054966069426;0.325105564051006;0.173774306874806;0.0403835401951348;0.043056185584236
"delightful";0.533681747513993;0.248410614528679;0.33677380518803;0.0377472985738352;-0.0473989010880139;0.160586081490692;0.309097501442257;0.17849432134365;0.0664265180478413
"determined";0.619003599263471;0.413102702947142;0.0526825351013789;0.320257464391458;0.222214946415502;0.113917715828433;0.0061047998826758;0.170467134703077;0.269781749881389
"different";0.615462025237438;0.346387426852189;0.335730323984841;0.268805362422319;0.169409928664729;0.0244689715804257;0.144068696615926;0.11121753650118;-0.0676255892770509
