"#-happy" "accomplished" "accustomed" "afraid" "beautiful" "best" "brave" "calm" "capable" "careful" "cheerful" "clean" "clever" "comfortable" "confident" "conventional" "cruel" "curious" "dangerous" "delicate" "delighted" "delightful" "determined" "different" "direct" "encouraging" "expensive" "extraordinary" "fair" "faithful" "familiar" "famous" "free" "friendly" "generous" "gentle" "genuine" "graceful" "greatest" "happier" "happy" "harmless" "holy" "honest" "humble" "independent" "individual" "influential" "interesting" "legal" "liberal" "loose" "married" "mighty" "modest" "moral" "mysterious" "natural" "neat" "official" "original" "passionate" "peaceful" "pleasant" "polite" "popular" "powerful" "professional" "proud" "prudent" "quiet" "reasonable" "responsible" "rich" "sacred" "safe" "selfish" "shocked" "smart" "social" "special" "strong" "superior" "surprising" "thoughtful" "uncertain" "weak" "wealthy" "welcome" "wise" "worth"
"#-happy" 0 0 0 1 1 2 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 2 0 0 0 0 2 0 0 0 1 0 0 1 0 0 2 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 1 0 1 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0
"comfortable" 0 0 1 4 4 8 0 2 0 1 3 1 0 0 1 0 2 1 1 5 1 1 0 6 0 0 1 0 2 2 1 0 1 3 1 1 1 0 3 0 5 1 1 5 1 0 0 2 1 0 1 0 1 2 0 2 2 1 1 2 1 1 2 3 1 0 1 0 3 0 5 1 1 4 0 4 0 0 1 0 0 2 4 1 0 1 1 0 1 1 0
"confident" 0 1 0 2 2 2 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 2 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 2 0 1 0 0 2 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 1
"conventional" 0 1 1 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 2 1 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 2 0 3 1 0 0 0 0 2 1 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0
"cruel" 0 0 1 5 2 6 0 1 1 0 0 1 1 2 0 0 0 1 0 4 0 0 0 5 1 1 1 1 1 3 4 0 2 2 1 1 0 2 1 0 5 0 0 4 2 0 0 1 2 0 0 1 2 3 0 0 1 5 0 0 1 1 0 0 1 0 2 1 3 1 3 3 0 1 0 1 0 1 0 1 0 10 4 2 0 0 3 0 0 1 4
"curious" 0 0 1 9 4 5 0 0 0 0 2 0 2 1 0 0 1 0 1 3 2 0 0 4 0 0 1 2 2 4 5 2 2 2 1 1 2 1 3 0 7 1 0 3 0 0 2 0 1 1 0 2 1 0 0 0 2 4 0 3 2 2 0 6 1 1 0 0 2 1 7 1 0 4 0 1 1 0 1 4 1 4 2 1 0 3 2 2 0 0 5
"dangerous" 0 0 0 1 1 3 0 1 0 1 0 0 0 1 0 0 0 1 0 2 0 1 0 0 0 0 2 0 0 0 0 0 1 0 1 1 2 0 1 0 1 1 0 1 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 2 1 0 0 0 1 1 0 0 0 0 1 0 0 1 2
"delicate" 1 0 1 6 2 9 0 2 1 2 1 2 0 5 0 0 4 3 2 0 0 1 0 3 1 1 0 0 2 3 4 1 0 1 1 1 1 2 5 0 6 1 1 3 4 0 3 0 2 0 1 1 1 2 1 1 2 7 2 2 2 0 0 5 1 1 0 1 4 1 8 1 1 3 3 2 0 1 1 1 1 6 4 1 0 0 2 0 2 0 5
"delighted" 0 0 0 1 0 3 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 4 0 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 1 1 1 2 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 1 2 1 3 0 0 0 0 0 1 2 0 0 3 1 0 1 0 0 0 0 1 0 1 1 1 0 0 0 0 2
"delightful" 0 1 1 2 1 3 0 1 0 1 0 0 0 1 0 2 0 0 1 1 0 0 0 3 0 0 1 0 2 0 2 0 0 1 0 0 1 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 4 0 0 1 0 0 1 1 0 0 0 0 0 3 0 0 0 0 0 1 0 0 1 0 1 1 0 1 0 1 0 1 0 2
"determined" 1 2 0 1 1 1 0 0 1 1 1 0 2 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 1 0 0 1 0 1 1 0 1 2 1 3 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 1 1 0 3 0 0 2 1 1 2 0 0 1 1 3 0 1 1 0 1 1 1 0 1
"different" 2 1 2 2 6 16 1 3 0 1 5 0 3 6 1 2 5 4 0 3 4 3 3 0 1 0 3 1 4 5 5 0 11 3 2 3 0 4 6 1 11 1 2 3 4 1 1 1 1 2 1 1 2 1 1 3 1 12 3 2 5 2 1 4 4 1 0 2 7 1 14 1 0 7 2 1 0 1 0 2 2 10 3 2 2 3 8 0 0 1 6
"direct" 0 0 1 1 2 8 1 1 1 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 2 0 1 0 2 1 1 0 0 1 0 0 2 0 0 0 1 0 1 0 0 0 0 0 1 0 2 1 1 3 1 1 0 0 1 1 1 0 0 0 2 0 3 1 0 0 0 1 0 1 1 0 1 1 0 0 1 2 0 0 0 2 0
"encouraging" 0 0 0 0 1 2 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 0 1 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 1
"expensive" 0 1 1 1 1 5 0 0 0 1 1 0 0 1 1 1 1 1 2 0 0 1 0 3 1 0 0 0 1 0 2 1 1 0 2 0 1 0 1 0 1 0 0 1 0 0 1 1 0 2 1 1 0 0 3 2 1 1 1 0 2 0 0 1 1 0 1 0 3 0 4 1 0 4 0 1 1 0 0 1 2 2 1 0 0 1 0 0 0 1 4
"extraordinary" 0 0 0 0 1 0 0 2 1 0 0 0 1 0 0 0 1 2 0 0 1 0 0 1 0 1 0 0 1 1 0 0 1 0 1 1 0 1 1 0 3 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 2 1 0 1 2 0 1 1 1 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 2 0 1 2 0 1 0 1
"fair" 2 0 2 1 3 13 1 0 1 1 3 0 5 2 0 1 1 2 0 2 0 2 1 4 2 0 1 1 0 0 2 3 6 3 1 3 3 1 8 0 6 0 0 5 1 1 0 0 2 0 1 1 5 1 1 1 1 8 2 2 1 0 0 5 3 1 1 1 7 0 5 1 3 6 1 1 0 0 0 2 0 6 3 1 0 3 4 2 1 3 2
"faithful" 0 0 1 3 5 5 0 2 0 2 0 0 3 2 0 0 3 4 0 3 1 0 1 5 0 0 0 1 0 0 3 2 3 2 1 1 0 3 2 1 5 1 0 3 1 0 1 1 0 0 0 2 1 0 2 0 0 4 2 1 2 0 0 1 0 0 0 2 2 1 4 1 0 2 1 1 0 1 0 3 1 9 2 1 1 0 4 0 2 1 2
"familiar" 0 0 2 5 4 7 0 0 0 2 0 1 5 1 0 0 4 5 0 4 0 2 0 5 1 0 2 0 2 3 0 1 3 2 1 0 0 2 2 0 6 0 0 1 0 0 1 0 1 0 0 2 1 0 2 1 3 3 1 1 3 1 1 2 0 0 0 0 1 0 6 2 0 2 0 3 0 1 1 2 1 7 2 1 0 2 1 0 1 1 4
"famous" 0 1 2 1 5 3 0 1 0 0 0 0 2 0 0 1 0 2 0 1 0 0 0 0 0 1 1 0 3 2 1 0 3 1 1 0 0 1 5 1 2 0 1 0 0 1 0 2 1 1 0 0 0 1 2 1 1 1 1 1 0 0 0 3 3 2 0 2 1 0 0 2 1 3 0 1 0 0 0 3 1 2 2 0 0 1 0 1 0 1 0
"free" 1 1 2 5 5 11 1 2 0 4 5 1 0 1 1 1 2 2 1 0 1 0 1 11 2 0 1 1 6 3 3 3 0 7 2 5 3 3 7 1 8 0 0 4 2 3 0 0 0 1 0 2 1 0 4 4 4 8 4 3 3 1 0 5 1 1 1 2 10 0 9 2 1 7 1 1 0 1 0 3 1 11 1 1 4 3 9 1 3 3 5
"friendly" 0 0 0 3 5 5 1 1 0 1 1 2 1 3 0 0 2 2 0 1 0 1 0 3 1 1 0 0 3 2 2 1 7 0 1 1 5 1 2 0 5 0 0 3 1 0 0 0 1 1 0 1 3 0 2 3 2 2 1 0 0 0 0 2 1 0 0 2 3 0 4 0 0 3 0 1 0 0 0 3 0 4 0 0 2 0 0 0 1 2 4
"generous" 0 1 1 3 6 5 0 0 0 0 1 1 0 1 1 0 1 1 1 1 1 0 1 2 1 0 2 1 1 1 1 1 2 1 0 3 0 0 3 3 7 0 1 2 0 0 1 0 0 1 2 1 1 1 0 0 2 2 0 0 1 0 1 2 0 0 1 0 3 0 6 0 1 3 1 2 0 0 0 0 2 5 3 1 0 1 3 1 1 2 0
"gentle" 1 0 0 4 3 6 0 0 0 2 0 0 0 1 0 0 1 1 1 1 0 0 1 3 0 0 0 1 3 1 0 0 5 1 3 0 0 1 0 1 4 0 0 2 1 0 0 0 1 1 0 0 0 1 0 2 1 2 1 0 2 0 0 0 0 0 0 0 4 1 4 1 1 2 3 3 0 1 1 2 0 3 2 0 2 1 5 1 1 4 1
"genuine" 0 0 1 1 0 3 0 1 0 0 0 1 1 1 0 0 0 2 2 1 0 1 0 0 0 0 1 0 3 0 0 0 3 5 0 0 0 0 1 0 1 1 0 2 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 1 2 0 4 0 0 4 0 1 1 0 1 0 0 1 0 0 0 1 0 0 0 0 2
"graceful" 0 1 1 1 3 3 0 0 0 1 1 0 1 0 0 1 2 1 0 2 0 0 1 4 1 0 0 1 1 3 2 1 3 1 0 1 0 0 1 0 2 0 1 0 0 1 1 0 1 0 0 0 1 2 0 0 0 4 0 1 0 0 0 1 1 0 0 0 1 0 1 0 0 3 0 0 0 1 0 0 0 3 0 0 0 0 1 0 2 0 3
"greatest" 2 1 0 5 3 12 2 1 1 3 2 1 2 3 1 0 1 3 1 5 1 0 2 6 0 2 1 1 8 2 2 5 7 2 3 0 1 1 0 2 8 1 2 4 6 1 3 2 2 2 2 1 3 4 1 3 4 8 2 5 2 1 1 6 3 4 1 3 5 0 7 1 5 9 3 2 2 0 0 1 0 9 3 1 1 0 4 2 0 2 2
"happier" 0 0 0 2 0 2 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 1 0 3 1 0 0 2 0 3 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 2 0 1 1 0
"happy" 0 2 2 10 10 20 2 3 0 4 2 1 3 5 2 0 5 7 1 6 0 2 3 11 2 0 1 3 6 5 6 2 8 5 7 4 1 2 8 3 0 1 1 5 4 0 3 2 1 0 0 0 3 0 1 3 4 10 3 3 3 1 2 4 2 2 1 1 10 0 10 1 3 8 0 4 1 2 1 1 2 9 3 2 0 4 6 3 1 2 5
"harmless" 0 0 0 0 0 2 0 0 0 2 0 0 0 1 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 2 0 0 0 1 1 0 0 0 0
"holy" 0 0 1 1 1 2 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 0 1 2 0 1 1 0 0 1 0 0 0 2 0 0 1 1 0 0 0 0 1 0 0 0 1 1 1 1 0 1 0 0 0 1 0 1 2 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1
"honest" 1 0 1 3 2 8 0 1 0 1 1 0 0 5 0 0 4 3 1 3 1 1 1 3 0 0 1 0 5 3 1 0 4 3 2 2 2 0 4 1 5 1 0 0 2 0 0 1 0 0 0 1 1 0 0 0 1 3 1 1 1 0 0 2 1 0 3 0 2 0 6 0 0 5 1 2 0 0 0 1 0 2 2 0 1 2 2 0 0 0 1
"humble" 0 0 3 2 1 6 1 0 0 1 0 1 0 1 0 0 2 0 1 4 2 0 0 4 1 0 0 0 1 1 0 0 2 1 0 1 1 0 6 0 4 1 1 2 0 0 1 0 1 1 0 1 1 1 1 0 1 3 1 2 2 0 0 2 0 1 1 1 3 1 1 0 1 2 2 2 0 1 0 2 1 5 0 0 0 0 2 0 0 0 1
"independent" 1 1 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1 3 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1
"individual" 0 0 1 1 2 4 0 0 0 0 0 0 1 0 1 0 0 2 1 3 0 0 0 1 1 0 1 1 0 1 1 0 0 0 1 0 0 1 3 0 3 0 0 0 1 0 0 0 0 3 0 1 1 0 0 1 0 1 2 2 1 0 0 0 1 1 0 2 2 0 2 0 0 2 0 0 0 0 0 1 1 4 0 0 0 1 1 0 0 1 1
"influential" 0 1 3 1 0 2 0 0 0 0 0 0 0 2 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 2 0 0 0 0 0 0 2 1 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 1 2 1 0 0 0 0 0 1 0
"interesting" 1 0 1 3 2 3 1 0 0 0 0 0 1 1 0 1 2 1 0 2 0 0 1 1 0 1 0 1 2 0 1 1 0 1 0 1 0 1 2 0 1 0 2 0 1 1 0 0 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 1 2 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 3 1 0 2 1 0 0 0 0 1
"legal" 0 0 2 1 0 3 0 0 0 0 2 0 0 0 0 0 0 1 1 0 1 0 0 2 0 1 2 0 0 0 0 1 1 1 1 1 0 0 2 0 0 0 0 0 1 0 3 0 0 0 1 1 1 0 1 1 1 0 0 1 0 0 0 2 0 1 0 5 1 0 1 0 0 2 0 0 0 0 0 1 2 5 1 2 0 0 1 0 0 0 1
"liberal" 0 0 0 0 1 2 0 0 1 0 2 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0 1 0 1 1 0 2 1 1 1 0 0 0 1 2 1 0 0 0 0 0 0 0 1
"loose" 0 0 1 1 1 0 0 0 2 0 2 0 1 0 0 0 1 2 0 1 0 0 0 1 0 0 1 0 1 2 2 0 2 1 1 0 0 0 1 0 0 0 1 1 1 0 1 0 0 1 1 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0 1 2 0 0 1 0 0 3 1 1 0 0 1 2 0 6 1 1 1 0 1 0 0 1 3
"married" 0 0 0 3 1 8 0 1 0 0 1 0 4 1 1 0 2 1 0 1 0 0 0 2 1 1 0 0 5 1 1 0 1 3 1 0 0 1 3 0 3 0 1 1 1 0 1 0 1 1 0 0 0 0 0 1 1 3 0 0 0 0 0 1 0 0 0 0 3 0 1 0 3 4 0 0 1 0 0 1 0 4 2 1 0 0 0 0 0 0 0
"mighty" 0 0 1 3 2 2 0 1 0 0 0 1 1 2 0 0 3 0 0 2 0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 1 0 2 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 1 0 1 4 1 0 0 0 1 0 0 1 1 3 2 1 0 0 0 0 2 0 1 0 0 0 2 1 1 1 2
"modest" 0 0 0 3 1 5 0 0 0 2 1 0 0 0 0 1 0 0 1 1 0 1 0 1 2 0 3 0 1 2 2 2 4 2 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 1 3 0 0 0 1 2 0 0 0 1 2 1 4 1 0 1 1 0 1 0 1 1 2 2 0 0 0 1 0 0 0 2 1
"moral" 0 2 1 1 1 5 0 1 0 4 1 0 1 2 0 2 0 0 0 1 0 1 0 3 1 0 2 1 1 0 1 1 4 3 0 2 0 0 3 0 3 0 0 0 0 0 1 1 1 1 0 0 1 1 1 0 1 2 2 0 0 0 0 2 2 1 0 0 2 0 3 2 1 2 1 2 0 0 1 1 0 3 2 0 1 2 1 0 0 1 2
"mysterious" 0 0 0 6 2 3 0 1 0 0 1 0 4 2 0 0 1 2 1 2 0 0 0 1 1 1 1 0 1 0 3 1 4 2 2 1 0 0 4 0 4 0 0 1 1 0 0 0 1 1 0 0 1 1 0 1 0 2 0 2 0 0 0 3 1 1 1 2 4 1 4 0 0 1 0 2 0 0 0 0 1 8 0 0 2 1 3 0 0 2 3
"natural" 2 2 1 8 7 13 0 1 1 5 3 0 4 1 1 3 5 4 0 7 2 4 1 12 3 1 1 2 8 4 3 1 8 2 2 2 1 4 8 0 10 1 1 3 3 1 1 1 1 0 0 1 3 2 1 2 2 0 1 5 2 0 1 6 3 2 1 2 5 0 10 2 4 6 1 2 0 1 0 0 1 12 0 3 4 1 7 2 0 4 4
"neat" 0 0 0 1 3 4 0 0 0 1 0 1 1 1 0 1 0 0 0 2 0 0 0 3 1 0 1 1 2 2 1 1 4 1 0 1 1 0 2 0 3 0 0 1 1 0 2 0 0 0 0 1 0 0 3 2 0 1 0 0 1 0 0 1 1 0 0 0 1 1 4 1 0 3 1 0 0 0 1 0 0 1 0 0 0 2 1 0 0 1 1
"official" 0 0 1 1 2 3 0 2 1 1 0 0 0 2 0 0 0 3 0 2 0 0 0 2 1 0 0 0 2 1 1 1 3 0 0 0 0 1 5 0 3 0 0 1 2 1 2 1 0 1 1 0 0 0 0 0 2 5 0 0 1 0 0 2 0 0 1 2 4 0 4 0 1 1 1 0 0 0 0 2 0 1 1 1 1 1 0 0 0 0 1
"original" 0 0 2 3 2 5 1 0 0 1 0 0 0 1 0 0 1 2 0 2 1 1 0 5 0 0 2 1 1 2 3 0 3 0 1 2 0 0 2 0 3 1 0 1 2 0 1 0 1 0 1 1 0 1 0 0 0 2 1 1 0 2 2 2 2 0 1 0 3 1 4 0 0 8 1 0 1 0 0 1 0 4 3 0 0 0 3 0 1 2 3
"passionate" 0 0 0 2 0 1 0 1 0 0 1 0 0 1 0 0 1 2 0 0 2 0 0 2 0 0 0 2 0 0 1 0 1 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 1 3 0 1 0 0 3 1 1 1 0 3 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"peaceful" 0 0 1 1 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 2 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 2 1 0 2 0 0 0 0 0 0 2 0 0 2 0 0 0 0 1 0 1 0 0 0 0 2 0 0 0 2 0
"pleasant" 1 2 2 7 6 7 0 0 1 4 5 0 3 3 1 2 0 6 0 5 3 1 2 4 1 1 1 1 5 1 2 3 5 2 2 0 0 1 6 0 4 1 1 2 2 0 0 0 1 2 1 1 1 4 2 2 3 6 1 2 2 3 2 0 0 1 1 1 2 2 10 1 1 7 3 1 2 1 0 2 2 7 2 1 0 3 1 2 1 1 4
"polite" 0 1 2 3 3 5 0 1 1 0 0 0 1 1 0 1 1 1 0 1 0 1 0 4 1 0 1 1 3 0 0 3 1 1 0 0 0 1 3 0 2 0 1 1 0 0 1 1 2 0 0 0 0 1 0 2 1 3 1 0 2 0 0 0 0 0 0 0 1 0 1 1 1 2 0 0 0 0 0 2 0 1 1 1 0 0 1 0 1 0 0
"popular" 0 0 1 0 1 1 0 2 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 1 1 0 0 2 1 0 0 0 0 0 4 0 2 0 0 0 1 1 1 0 0 1 0 0 0 0 0 1 1 2 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 2 1 0 1
"powerful" 0 0 0 1 1 3 0 0 1 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 1 0 1 0 1 3 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 1 1 0 0 1 0 0 0 0 1 0 1 0 0 4 1 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 2
"professional" 0 0 2 3 2 3 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 2 0 1 0 1 1 2 0 2 2 2 0 0 1 0 3 0 1 0 0 0 1 0 2 0 0 5 0 2 0 0 1 0 2 2 0 2 0 0 0 1 0 1 0 0 4 2 1 0 0 0 0 0 0 1 0 2 1 6 2 2 0 1 2 0 0 2 1
"proud" 0 1 3 10 7 9 2 0 0 1 4 1 2 3 2 0 3 2 0 4 0 0 1 7 2 0 3 1 7 2 1 1 10 3 3 4 2 1 5 0 10 0 0 2 3 1 2 0 0 1 1 0 3 1 2 2 4 5 1 4 3 3 0 2 1 1 1 4 0 1 6 1 0 6 2 2 1 2 0 2 1 5 2 0 2 1 7 0 2 2 2
