"MR1";"MR2"
"accustomed";0.671590251804187;0.133504290495698
"afraid";0.661624313175593;0.524754002806126
"appropriate";0.120797071507504;0.551142332502436
"beautiful";0.696497746944961;0.549003288422778
"best";0.630119296732997;0.499970757132853
"blessed";0.459637870339763;0.391669821138375
"brave";0.506612288043865;0.286451293132781
"calm";0.563669800345012;0.656276926598001
"capable";0.641939781378714;0.313522933609429
"careful";0.621323438734357;0.404111203874566
"cheerful";0.65494196508065;0.587207380134748
"clever";0.504607312611379;0.592577160039318
"comfortable";0.563238994380393;0.4825267003848
"compassionate";0.422569961893585;0.504747563142709
"confident";0.245238205606616;0.735550008926838
"cruel";0.492833679857701;0.647849798160521
"curious";0.449439752289597;0.493699536933735
"dangerous";0.0671888384655642;0.663674709614875
"delicate";0.699227826632872;0.481364623770935
"delicious";0.563109787542619;0.147478006758362
"delighted";0.736357522730264;0.436639334666026
"delightful";0.763700310067466;0.339621614846588
"different";0.603229695855253;0.662667027662428
"extraordinary";0.620345840829935;0.571404741995071
"extreme";0.45335465100648;0.150594784588066
"fair";0.32562053862907;0.747189891120997
"faithful";0.251903690145348;0.720902813045676
"familiar";0.587821453958323;0.663329772738291
"famous";0.470396049243677;0.481401081388145
"fascinating";0.340511065568887;0.240714749261747
"free";0.662596035696395;0.415376850961449
"friendly";0.675134135422528;0.556882939592331
"generous";0.545000901636713;0.447407453614346
"gentle";0.542739481525646;0.683003792789261
"greatest";0.442471192515879;0.461596394102126
"happier";0.639240215524883;0.495300321800371
"happy";0.286557537429827;0.820495218222356
"honest";0.693973001688874;0.443437612942078
"humble";0.379462449138867;0.433874244847199
"individual";0.705495661299356;0.082354770607802
"interesting";0.584255022616297;-0.0194955493567798
"legal";0.689989817544101;0.110218169776126
"married";0.751246478909153;0.363061944581143
"mighty";0.204801266877135;0.442023647309063
"modest";0.397019125574678;0.652742616276267
"mysterious";0.57090982268456;0.302606637857484
"natural";0.678649370517545;0.586810385552392
"neat";0.414496736471155;0.451447787580437
"original";0.578418734587819;0.43865951570146
"passionate";0.270338386984241;0.351730428678595
"pleasant";0.680078746804237;0.523844945870669
"polite";0.583359757884101;0.31568038728807
"professional";0.717557329787511;0.288499194307815
"proud";0.677224106653617;0.538600295328306
"quiet";0.665608509929257;0.580337106240597
"reasonable";0.139716705226046;0.624829192659242
"rich";0.44774780738631;0.52951710462151
"sacred";0.50945349691592;0.540333451959247
"safe";0.605911145017273;0.53514400323914
"selfish";0.285315369910554;0.524545490743475
"special";0.0040694999454482;0.342493257171677
"stable";0.738334233850559;0.357099737730704
"strong";0.696694939270256;0.502283355552016
"superior";0.467372155089207;0.483405221497838
"thoughtful";0.51687662686109;0.690044162520531
"top";0.634118247963183;0.390185765670827
"uncertain";0.282152272641296;0.533226790352477
"weak";0.435414244406959;0.575834196149871
"welcome";0.623815828904682;0.313770422943128
"wise";0.526381862421356;0.567143092253304
"worth";0.714173751311391;0.428293044112239
