"MR1";"MR2";"MR3";"MR4";"MR5";"MR6";"MR8";"MR7";"MR10";"MR9";"MR12";"MR11"
"afraid";0.446093028211715;0.0762266066238101;0.00770686108426634;-0.0334961775682098;0.628546202267508;-0.052232999727227;0.0219786022257699;0.00765227614123386;-0.00841856734333149;-0.0134599208418426;0.216056203881054;0.127980936897398
"best";0.560055014050584;0.495546043415251;0.017065862018008;0.133939599486796;0.0906520889821965;0.0718133288386982;-0.406367974086328;0.0650293518723406;0.00322763899863639;-0.0583203138778789;-0.110168027881144;0.110868954482232
"biggest";0.370663263712415;0.156903494115978;-0.0255011999874228;0.112535391242661;0.240051868237254;-0.130726073048924;0.308623772885712;0.122447541644204;0.310337566990202;0.51780241979764;0.187046985900557;0.0832643376042637
"calm";0.778963910217546;0.0720394629428937;0.000580989784772388;0.00529343782782941;0.231653572256606;0.00860951744696687;0.0153946436686605;0.110610656048198;0.243224674822729;-0.174451353499008;0.0282719126147297;0.210763335945013
"capable";0.41536211747393;0.0618299054016687;-0.0646314446158915;0.46589925431193;0.193768783552304;0.0413710919212382;-0.02304475711052;-0.0730021158440594;0.116123191974086;0.213380102868292;0.442368046896879;0.152836566923777
"careful";0.845879475145673;0.0679731429801997;0.0619754610641756;0.0592259022800395;-0.124547690821329;0.00162282542144135;0.246781543186082;0.014004522897245;0.00955989119928601;0.125008896747737;-0.256674006383524;-0.0173513094957053
"catholic";-0.0997464800119944;0.909001036034184;-0.0504592809696115;-0.0276646578551946;-0.114250175869961;-0.0335573806057646;-0.0266498291760337;0.0135649147099115;0.0948584415887187;0.00319392779239677;-0.115950244859938;-0.0541953636056574
"cautious";0.0803625513988904;0.388147640693073;0.307255380711131;0.0204932723752717;-0.14250598945039;0.272636660033437;0.344025538378296;-0.0185818049455559;-0.0615757026612931;0.0723069353978386;0.180155744671744;-0.106052294347268
"charitable";0.183776398066165;0.845928064214247;-0.0163103034440088;-0.070758284459437;0.0839768293165774;-0.110202035157713;0.00887587583630369;-0.00768197085309319;-0.119677378333963;-0.038491044992203;0.210217541583687;-0.0127375239054044
"cheerful";0.253029611331705;0.146099915645505;0.0632659941938543;-0.12901824220982;-0.0880541829971445;0.319041039424558;0.0154837265844262;0.516186796274152;0.239717850426154;-0.185701378935316;-0.0164942931016382;0.0436727232963751
"clean";-0.0666666536357425;0.224406932971455;-0.113374781632097;-0.163922432063789;0.00921285600716534;0.424924773352514;0.00823602619149823;0.135829151106991;0.479530297678407;0.0911861041350318;0.392193902759572;-0.136935142158479
"comfortable";0.415698309773764;0.111827402791591;-0.0631295591690449;0.516544782769826;0.224725789479185;0.309565381654513;-0.0345787738930149;-0.0774789663045213;0.200805859003475;-0.180844143500571;-0.0986356052588911;0.221038761529125
"competent";-0.014784969742868;0.0525541301888325;0.808660981252735;0.0787782464936023;-0.0285055297618594;-0.042712042507758;-0.0621821826362814;0.0774485709240832;-0.0575726494658735;-0.0363427579356813;0.0157328989895617;0.095164621972206
"curious";0.216492352533803;-0.00879280704202867;0.171582251095629;0.0448935990789004;0.616001275101683;-0.161610510339987;-0.240518158174818;0.342503088564104;-0.0109740614716594;0.182091772396521;-0.114105755646855;-0.127131467186376
"dangerous";0.17618569540549;0.215692943679278;0.242568585359798;0.233044565586449;-0.224795669719404;0.194237712849621;0.0786892406991144;-0.0302850943639952;-0.105334137364468;0.587468640250232;0.0209228069846844;0.0387598116954919
"delighted";0.330913836413678;0.128611082686328;-0.0263094487002125;0.734447319581676;-0.0582125040605087;-0.0728382116330673;0.0839073464924041;-0.0360749782250522;-0.1473495194727;-0.0301280811171161;0.0956613045537087;-0.16258063197592
"delightful";0.268463213260814;-0.193857178425799;0.0508673482742179;0.0095778686098509;0.0714693608806455;-0.0396182634767589;0.0862896608063768;0.679659487065852;0.0135294904155104;-0.113844182304014;0.0772179503378994;-0.178071158246127
"different";0.546341910970834;0.194029456237465;0.0606137937100794;0.134340778821898;0.198100860652344;-0.0325360580832799;0.339826379540994;-0.0637877198231974;0.00425654308556591;0.19374289607646;-0.150972680393258;-0.0553589719086614
"extraordinary";0.755592284954342;0.244064226296434;0.164160557639434;0.10363472247979;0.201671211742248;-0.046337400686754;0.259428702593207;0.108871767931498;-0.00767745582474754;0.129224067767581;-0.103531988057121;-0.0279322705773943
"extreme";0.719414559393402;0.115108983217788;0.0591433289653031;0.121305268372205;0.0742605755633233;0.0238373057558967;0.0448459587625628;-0.0319725137257318;0.176055850688262;0.130615466901432;0.21947767769595;0.242699672086692
"fair";0.26075656956968;0.59537963955704;-0.0664019961667716;0.00097280026854708;-0.0121302359846736;0.12746856324701;-0.0625730297099079;0.106421455091059;-0.0135673776449141;0.0703100191449064;0.0509888204814327;0.384331016309728
"faithful";0.340058131787743;0.697417751281972;0.0288771232633002;0.0283330968557736;0.0697000380982084;-0.18092568855083;0.351364359104312;0.000521525862600079;-0.0497327757187769;-0.0527038389901875;0.0651835421731663;0.263615469408333
"familiar";0.232087007688419;0.247372196545039;0.165009082929318;-0.0505523384038338;-0.0934894546769726;-0.00265023813214036;0.633925620501568;-0.0501510668366428;0.282909274645433;0.076405667854803;0.0150173179363074;0.0592807483497854
"famous";0.0254858075199172;-0.0401680310314601;0.920199428948439;-0.00285132060726198;-0.0141942925459045;0.00977375356468778;0.0150072636607216;-0.0301073204845315;-0.0117879590265649;0.0355759297146506;-0.0282517422402233;0.0262899649063135
"free";0.507644529392719;0.0911760844518377;0.327148529181124;-0.0181435620807207;0.477884646210938;-0.0360615975309275;-0.10396590512406;0.0321870992613667;-0.114170509588743;-0.0565788404501505;0.0981542700532745;0.0809104045975736
"friendly";0.30327748384782;0.533370234266928;0.127703292412034;0.117219963594046;0.263890995701555;0.436836886630495;-0.0503996673334902;0.00220413203993742;-0.0557328067266772;-0.0711210851983505;0.145628646913009;0.0242663915227436
"gentle";0.540801761696559;-0.120288625618044;0.0534200548848613;0.286633278445529;0.0694200611039966;0.571605592646323;0.0170021884405407;0.080700963303038;-0.157011212267241;-0.0662207973910948;0.0905930131527808;0.00396235875318545
"greatest";0.299829552926089;0.268724285547861;0.233959498769346;0.409184438757144;0.133654301075501;0.0936012650647596;-0.0714394302827249;0.150668178816436;-0.0651526467672214;0.243304567003634;0.184364247749561;-0.0353419855454756
"happy";0.638307866642366;0.247772601462789;0.0435460566326054;0.159608369802355;0.379888368879257;0.0587581207250943;0.286572673455353;-0.0276734002838653;-0.108858050553798;-0.143728175477297;0.102631767720046;-0.00745067667608844
"helpful";0.476412877823963;0.271962339644352;-0.00810268812479871;0.314342613196041;-0.0455425904358265;-0.288009068028674;0.272289222940738;0.014561971952807;-0.126552061322091;-0.270077366958998;0.178811696213964;-0.138323062667983
"historical";-0.070660463179652;-0.0577287813774268;-0.00813619710970482;0.878961236993756;0.00707669089053604;0.184160736195496;-0.0682578246780646;-0.0663630877828029;-0.0266991796937356;0.0166296187237671;0.0257495281682631;0.0104033803268249
"holy";0.384878661238325;0.354200995746256;-0.037901113120895;0.417643972265824;0.127068276352967;-0.203566899608778;0.285416759605228;0.0889267210284524;-0.163431510998206;-0.314746144768075;0.0424675556184111;0.0189202235376947
"honest";0.4157207939433;0.711610297613312;0.0694350422760955;0.0671363917621428;0.232555092556383;0.124695007950802;0.025878248916834;-0.125293082921117;0.00283247666373879;-0.0232510558492739;-0.0098465995641151;-0.133647037100019
"humble";0.282843623229975;-0.0709070323235465;0.069648928735999;0.276641089476676;0.0184840269145369;0.374838836572081;0.380947897959253;0.271635328373478;-0.100117568533766;0.00283342828530359;-0.12304227630885;0.0154931372093041
"improper";0.522474275350846;0.276963086966669;0.0818369716323378;-0.0105792156058755;0.00636138477031506;0.103781204847222;0.128821543139938;-0.0627364447462954;0.0509775215348462;0.188200509312631;0.0125238016637513;0.378858539764819
"loose";0.0925313299490627;0.0429727640911144;0.0959018275394411;0.652714245747851;-0.00876856187739299;0.021604718406608;0.271535759719269;0.164261218157421;0.0625418226096782;0.0626183570845346;-0.109595257677297;0.244097639490751
"mighty";0.150944978107676;0.153734742260459;-0.00385730989620513;0.0488586844235564;0.797122182948315;0.227678277781358;0.00677695587361007;0.0304492669406348;-0.00202976967181143;-0.120144024005257;0.00557608755937393;0.0033842133336742
"natural";0.135091461569087;0.135768475406327;0.728943168808811;-0.0473345184289357;0.268061537956946;-0.0199599081887321;0.190878165913364;0.161384517656213;0.0743506261673761;0.0548792758956834;0.024739374641387;-0.235183137586978
"original";0.361254944904031;0.618555321059445;0.192900246934156;0.00764813033531141;0.140765187306109;0.0116268673675634;0.0608928734925051;-0.109070428198511;-0.253894985688219;0.150598064264543;0.214397969764922;0.224383758931935
"outrageous";-0.137407607758758;0.127913183433359;0.0870628312106446;-0.0592121950695314;0.204607945287537;-0.0404767283304612;-0.102789995677142;0.770019848701112;-0.0605538769256694;0.189930431219534;-0.0434022229698483;0.140913606118162
"pleasant";0.84840900230281;0.0372035981033429;0.087690589375158;0.166774347327604;0.0926604345349702;0.0568996578355872;-0.00330963199477028;0.152670684130487;0.0408290473733213;0.0800859573208492;0.043321600831802;0.0483310175016481
"quiet";0.475064528319889;0.690930537474819;0.0289268652797064;0.061512565636673;0.0827718182702331;0.089963865800478;0.11441057241143;0.160341308923334;0.103830667355;0.0373128864197323;0.25090319409479;-0.030255499549836
"reasonable";0.498880862656088;0.0458317557436156;0.188533296439246;-0.00505844513435335;0.265843841012883;-0.0314960297957149;0.0946573742868491;-0.0900751570628091;0.00650580551497817;-0.0735393602917184;0.307236276464145;0.00300639314910188
"religious";0.0308685790583383;0.597911313978503;-0.0373646193294306;0.118966035501478;0.269540238837023;-0.0614159973250928;0.123306151192825;0.116836116115858;0.0134826706767092;0.186143479195211;-0.082697855003518;0.171856669659782
"rich";0.574171266803048;0.561281659599498;0.0937863000734364;0.15846316286524;0.0537031291147594;0.0478161158316024;0.0326663046008757;0.0495244871337327;-0.00458068625279733;0.0223989882548895;-0.00319022977938221;0.154070861902872
"safe";0.575065351544338;0.229026202120412;0.0987115955824585;0.144051937990001;-0.168449721929431;0.179329374319172;0.230620599117801;0.394396760307375;0.0923701659286276;0.0549667483486178;-0.0884749416079885;0.113275814650924
"scared";0.243240065812561;0.0660274711195162;-0.117858342553651;-0.0740008952014205;-0.0437015800034997;-0.00586022394970481;0.103739481926757;0.00919972426484721;0.758266598415111;-0.00893780130300788;-0.026898541275063;0.0318602839405989
"scripture";-0.0285429723929501;-0.0937473699619411;-0.0502008409397929;0.784774484364295;-0.0144821677043811;0.114936625774072;-0.116917033310415;-0.0837346364451103;-0.0553906692589478;0.110157922743193;-0.0359006800670078;-0.0771835489774347
"secure";0.773500581548797;0.191946284338831;-0.0985327605497634;0.0196165557661045;0.0546294222026427;-0.0365919005797787;0.0168985057087529;0.0897552226217229;0.164418563103808;-0.0802063365526551;-0.0159544678593232;-0.210557997480713
"sincere";0.229066490512387;0.657782750647878;0.0141635223826576;0.386872961218581;0.153465249956105;0.164464666852289;0.161295081763494;-0.0956941786324664;-0.0133272205576248;-0.0644996922897142;-0.106356105913381;-0.0631331595788827
"strong";0.599113778525426;0.209702941221467;0.00328378676251657;0.0028403973782778;0.269323782924264;0.0900085015991529;0.0276164128297334;0.0170523855808138;-0.176434423503135;0.0917125032156505;0.355013966220059;-0.0301376759808843
"suited";0.0254858075199172;-0.0401680310314601;0.920199428948439;-0.00285132060726218;-0.0141942925459045;0.00977375356468789;0.0150072636607216;-0.0301073204845316;-0.011787959026565;0.0355759297146508;-0.0282517422402234;0.0262899649063135
"superior";-0.00805770967374714;-0.0507971503481034;0.855990189016939;-0.043432818311366;0.0286033206703291;0.0294589276989841;0.0406877689061148;0.0284377014102313;-0.0779130724397087;0.0343308303671901;0.0208647299367218;0.0301909575141824
"surprising";0.560056962008446;0.173021699927512;-0.145499813525704;0.0256092309329789;0.338089966190401;0.121866402566362;0.251204408259405;0.235159176652742;0.145058422277302;0.0768079226540637;0.105603206841408;-0.169558719446112
"universal";-0.125447786881827;0.86368691975066;-0.0616862065993231;-0.0695616642369065;-0.100036742269362;0.128760234666339;-0.0354532024532758;0.0490780973774044;0.229011123711388;0.0488654137047426;-0.0340719541944863;-0.085164982207369
"unpleasant";-0.0517769026933787;0.071977807721798;-0.0286282471149297;0.194492810530232;0.0429876426600805;0.682264995784143;0.002470145185655;-0.0232919934296616;0.063092292115648;0.0940824558603911;-0.0118351563669973;0.0349046856172586
"wealthy";-0.0997464800119947;0.909001036034184;-0.0504592809696115;-0.027664657855194;-0.114250175869961;-0.0335573806057642;-0.0266498291760338;0.0135649147099117;0.0948584415887195;0.00319392779239613;-0.115950244859938;-0.0541953636056572
"wise";0.264118073848368;-0.0806230237578144;0.419080194134199;0.00102241103753172;0.346346155061062;0.0580626242103845;0.250143839170833;0.116906259443638;-0.0707098259366065;0.0933335389082611;-0.0314673332874895;-0.141190974120164
"worth";0.261021279927358;0.678129333278681;0.0420153651055445;-0.0508411721869673;0.147506443487545;0.0293786248561796;0.159424814195033;-0.0441555306680687;0.0632084344597391;0.0895577123173265;0.162779623542928;0.017497026431445
"weak";0.866827701272072;0.0139592920517368;-0.04431098921468;0.0124967706662661;0.0766844727566537;0.0781234742205428;-0.174525535002583;0.00899857804679298;-0.0105378728666752;0.0380671006805466;0.0697059617287393;-0.058085571890998
