"MR1";"MR3";"MR2"
"accustomed";0.22488498696806;0.705685835327839;0.106245828947292
"afraid";0.651987303014492;0.40505836077928;0.383625136703362
"appropriate";0.0710945366942685;0.185612323762538;0.567338769789924
"beautiful";0.577680147670539;0.511796656064942;0.436458298206312
"best";0.289224790974106;0.655462942834429;0.474604737618061
"blessed";0.481785205671431;0.260530072560376;0.287548882603354
"brave";0.625341093036497;0.192086959811437;0.130775329325407
"calm";0.639834857722174;0.311431256180442;0.519639279197467
"capable";0.616824314671304;0.373693283249956;0.171864278409982
"careful";0.488272884869581;0.464574554997663;0.307879350535868
"cheerful";0.578469402256762;0.465207000806717;0.472823626274011
"clever";0.384586941916858;0.430922862207931;0.531917928255165
"comfortable";0.152887069414351;0.6795899720193;0.497085887925986
"compassionate";0.530125377771149;0.194564982468222;0.387036087779924
"confident";0.375430572724082;0.131909586650068;0.666445657714395
"cruel";0.316722397616739;0.479991288505364;0.612490206547064
"curious";0.285790562638601;0.42367832133759;0.45721444388279
"dangerous";0.211004916143147;0.0272899678900865;0.630804402014399
"delicate";0.58547002424499;0.497421423197252;0.363486731929139
"delicious";0.116244463788504;0.659761951130217;0.147318284507134
"delighted";0.602716301687178;0.523027478793095;0.313854528305164
"delightful";0.515798294616847;0.611160042162863;0.242895263353773
"different";0.565261637271616;0.422548850463848;0.552771004244428
"extraordinary";0.514673679010393;0.469893710098535;0.474746982195091
"extreme";0.102561070689594;0.525805382163762;0.151677620414831
"fair";0.472364478934517;0.158512293123839;0.652391928014053
"faithful";0.409062634995517;0.110765324391376;0.64081991792598
"familiar";0.403225612906146;0.534508805322058;0.605911406275499
"famous";0.35135516616284;0.396111642090693;0.423032247006153
"fascinating";0.208557257336436;0.303804327608725;0.210012121149189
"free";0.385106688271325;0.603368137777936;0.356197826353427
"friendly";0.505095644241193;0.544364238449677;0.467226342364491
"generous";0.55170919001897;0.324092022193486;0.327273011773714
"gentle";0.526772290066892;0.38022513674761;0.58217277523679
"greatest";0.242109722624958;0.446648859202236;0.435767817882115
"happier";0.484861041164275;0.505210040692309;0.406128110008547
"happy";0.39889900697472;0.181033507099982;0.749402292101364
"honest";0.374816707579934;0.657273867222154;0.391053453792232
"humble";0.609896609442326;0.0630090372627726;0.28653408950318
"individual";0.471201443731408;0.532862456200572;-0.01926666588461
"interesting";0.358493665498464;0.448458779092181;-0.0938340093854013
"legal";0.617154366406854;0.40599991822117;-0.0432067065915357
"married";0.612937711525252;0.521790956125494;0.234179124885823
"mighty";0.0532869268712115;0.289782517642739;0.463941578330876
"modest";0.376843836362368;0.309607600720455;0.590347876601281
"mysterious";0.370653588478902;0.47710152446157;0.237676435857605
"natural";0.604266101172585;0.474471579970478;0.465758690119059
"neat";0.530813925869259;0.1754088259849;0.329993694167376
"original";0.613255241526791;0.317442264107374;0.299105991285308
"passionate";0.0756077195503033;0.340496174787962;0.365902851562333
"pleasant";0.449431865706227;0.591976670156857;0.449761554703265
"polite";0.406067539543361;0.466268022288665;0.240886833703312
"professional";0.655846673691309;0.436062776892527;0.136498655607567
"proud";0.527132248334614;0.527161416712067;0.439891182121396
"quiet";0.520600316291695;0.523577915330271;0.486083808353672
"reasonable";0.210085981551786;0.113936923071053;0.59544648705639
"rich";0.424007731886621;0.316434800374481;0.448229768173212
"sacred";0.745426287758238;0.137705668766527;0.364436184488568
"safe";0.541111454664485;0.424864359679389;0.426390479266123
"selfish";0.204736246719646;0.285500769851803;0.504148289142402
"special";-0.00271211563704873;0.064099085193843;0.361159317290501
"stable";0.418102119507384;0.66438597298308;0.288598897478125
"strong";0.572329063599281;0.509448189116787;0.3883195166352
"superior";0.616358087849835;0.178604128584391;0.34084113955485
"thoughtful";0.584850905782039;0.301655937845976;0.569352866978055
"top";0.632960072209428;0.362121751926857;0.24796407366962
"uncertain";0.384367263243014;0.139512187149385;0.452452102954887
"weak";0.374759281040674;0.348591806800381;0.51176373450174
"welcome";0.488030397545931;0.452143184311774;0.214094267711289
"wise";0.588720160229997;0.289474079708277;0.440834276397748
"worth";0.501625427606192;0.575075351147766;0.336430055014585
