"MR1";"MR2"
"accustomed";0.552209971506557;-0.0423572601353197
"afraid";0.65262275121144;0.513668491609077
"beautiful";0.704517618492315;0.345384993649703
"best";0.587131296387642;0.211946126282914
"capable";0.115606230810685;0.693938974631446
"careful";0.0424541733364919;0.59302788452956
"cheerful";0.24839327268324;0.622728628553003
"clean";0.166478750776936;0.602145945550551
"comfortable";0.395218847095213;0.432090262450319
"compassionate";0.328285563692079;0.464490542690474
"conventional";0.100562842909665;0.294148005559545
"cruel";0.300833199559713;0.149514153006818
"curious";0.418940448392361;0.548869310977156
"dangerous";0.326720942861933;0.32358245480001
"delighted";0.628034628251418;0.409178833809585
"delightful";0.0567682612163261;0.518133977090882
"determined";0.172170437154033;0.623807100511722
"different";0.605695121737531;0.360598983315277
"direct";0.610526744231233;-0.0354607727737795
"expensive";0.36498037047034;0.556741451893089
"extraordinary";0.448636970681958;0.350540282008473
"extreme";0.230172135712624;0.479687226580063
"fair";0.603188014407043;0.0230126562826313
"faithful";0.513465405904131;0.467190652587816
"familiar";0.344399012111589;0.340617462871555
"famous";0.54477975749064;-0.153524140757338
"free";0.503278390476008;0.368220004707116
"friendly";0.607341670608817;0.228386495788545
"generous";-0.0617229732743485;0.429854034523029
"gentle";0.238324457677346;0.418830771463365
"genuine";0.484706283348011;-0.266670723122713
"greatest";0.620859598232067;0.297829281423067
"greedy";0.373759093279543;-0.22174589233378
"happier";0.524535884331691;0.201994563666592
"happy";0.640388477832791;0.385546420707526
"honest";0.639857564336841;0.31201347844478
"humble";0.651157250528578;0.359699774460265
"interesting";0.146077465115079;0.348487367257265
"legal";0.161165475800835;0.541159651400089
"liberal";0.166940140220184;0.485743826844745
"loose";0.299465599108311;0.257284400032318
"married";0.336428201159965;0.442628038217357
"modest";0.000355708178839958;0.334683504193541
"mysterious";0.603978355858387;0.231342933119107
"natural";0.722049169384187;0.331472201077334
"neat";0.206089122946305;0.510020849018169
"official";0.313282007195731;0.291124969892551
"playful";0.0433650056805265;0.235841672062556
"pleasant";0.635455547354325;0.569946017881797
"polite";0.399549264070326;0.369642709498744
"powerful";0.273041928565356;0.378241511909105
"proud";0.753796549490651;0.0699936907278996
"qualified";0.11248852340544;0.511231569102584
"quiet";0.700260260440442;0.436288382276124
"reasonable";0.116494515950732;0.0743471684338565
"responsible";-0.221007132934064;0.400417656944732
"rich";0.432337786638174;0.444925661402926
"sacred";0.596386638378346;-0.0784630857538996
"safe";0.705815311330932;0.381807345860601
"smart";0.445080305030634;0.381276308694914
"special";0.322402513948992;0.563022390329659
"strong";0.681859781425527;0.448733765538358
"superior";0.605411574806854;0.104478508094295
"surprising";0.476715651039204;0.439372254765774
"sympathetic";0.2416357985755;0.56480608883998
"thoughtful";0.384315568546624;0.450162992309747
"top";-0.109155761748945;0.633822165778212
"weak";0.554297982882796;0.441215815868083
"welcome";0.231366261560428;0.432556904847821
"social";0.26470086532021;0.128335913757926
"uncertain";0.149019373658528;0.550533729272932
"worth";0.64873104215085;0.194662081384508
