"MR1";"MR2";"MR3"
"afraid";0.633485768076877;0.227936587756417;0.113462664908329
"amusing";0.558104483083609;0.0695502378979809;0.206175564967216
"beautiful";0.365138362321893;0.389416248830581;0.309362969848773
"best";0.496549956639117;0.465807982871557;0.26375360331803
"calm";0.0471672687887339;0.13854676706451;0.267000214968519
"capable";0.160465662272002;0.54387564296849;0.494731900790667
"careful";0.722417235432264;0.121014444736535;-0.0489484004227329
"cautious";-0.0194155752632864;0.0936358405307401;0.570788080437374
"charitable";-0.0210578007786086;0.0508988664917704;0.617856593297124
"cheerful";0.557733578883226;0.501057511254562;0.296735118653371
"clever";0.392601471151281;0.330017365996379;0.0622788687050187
"comfortable";0.658312084667687;0.376506239917061;0.109837710333248
"confident";-0.264270048424127;0.416470618143014;0.575924891025478
"cruel";0.178152875812193;0.127381950068418;0.422514450906746
"dangerous";0.263499905118098;0.68045970047972;0.328672571665068
"delicate";-0.00476714541254587;0.0711604431702571;0.395257339222049
"delighted";0.637015602974904;0.4642402180289;0.268268024861598
"delightful";0.355656065323575;0.351420748792992;0.0123343380584061
"determined";0.483623112527044;0.622438961438518;0.352078184228621
"different";0.469952981903968;0.557285122374193;0.0821549266816397
"direct";0.353144502947312;-0.133856616028314;-0.0899887965960762
"encouraging";0.114626644968633;0.226900903392502;0.416859344594603
"entertaining";0.609193181521626;0.377876805290947;-0.089145023882285
"extraordinary";0.692985557475465;0.293238938874411;0.291111166628693
"extreme";0.337319222304651;0.385153187986187;0.297491803582386
"fair";0.465502882883457;0.679606487168245;0.0283661673413405
"free";0.691519538559025;0.185204367609027;0.0883733041938673
"friendly";0.571144768513709;0.157277183791675;0.242934357011583
"generous";0.199680150038705;0.446313677286192;0.340224209653011
"gentle";0.207220957763154;0.554215842828247;0.322815078099103
"greatest";0.715178569272;-0.0427112594891563;0.142288936931758
"happier";0.149712252466147;0.423916125521773;0.459921779186923
"happy";0.404065507091545;0.370437613813636;0.172794766520729
"improper";-0.083453324225217;0.772317450236326;0.113408550668337
"independent";-0.00255745942303976;0.392537421232657;0.493096721789631
"intelligent";0.561670662133328;0.257288588606833;-0.228992297202026
"interesting";0.517563605245293;0.595199322131859;0.157617941676404
"liberal";0.638148271688175;-0.0503914355556989;0.101706380694607
"married";0.409822160990353;0.344415680207925;0.546203734083489
"modest";0.28038094045126;-0.0525106227591716;0.3554627631549
"natural";0.229876851854349;0.496657477394259;0.452119650376923
"neat";0.67475562093286;-0.174460971785634;0.219550346881924
"pleasant";0.681383771618099;0.420331569372931;0.30106831488202
"pleasing";0.277220158626812;0.590413300987779;0.212279040403089
"polite";0.351075188065066;-0.0161004970386343;0.575721696702695
"powerful";0.0875669225393244;0.804294909416976;0.183878481179221
"proud";0.278181373764031;0.318661812413916;0.631089730809923
"prudent";-0.184881669641638;0.467557954488926;0.474328164868718
"quiet";0.344956038720053;0.708848862980487;0.109025239717028
"reasonable";0.625628009775283;0.279504202685515;0.0829371328338982
"responsible";0.437210328036691;-0.332870289984046;0.445211376694242
"rich";0.195811540792502;0.128889538988524;0.718546990459848
"safe";0.68443918939323;0.117916873724087;0.0754554367247472
"selfish";-0.0509299083913212;0.458398927822643;0.48641171394574
"sincere";0.614894506468482;0.0981470811275449;0.114654456700569
"strong";0.501393113563557;0.484896738647479;0.292745451120131
"superior";0.641775645728912;0.47256380628004;0.0429758102107492
"thoughtful";0.0284828114388544;0.626634646020275;0.088911484178864
"uncertain";-0.0814983031010299;0.650143496807618;0.276577208794001
"unpleasant";0.430338259428096;0.357521389620916;0.0764941168925164
"weak";0.286326292602901;0.118767783124629;0.328879730302448
"welcome";0.395286387582128;0.449535332006468;0.28744264749603
"worth";0.543543276838003;0.439793488228006;0.278228876413905
"wise";0.220983988725263;0.595018011758936;0.108695817642347
